category,brand,customer_segment,store_type,salesperson_role,sum_amount,count,avg_amount,min_amount,max_amount
Electronics,Samsung,Deal Seeker,Large Malls / Complexes,Salesperson,733525.89,269,2726.86,531.91,4986.14
Electronics,Samsung,Deal Seeker,Large Malls / Complexes,Senior Salesperson,686111.44,248,2766.58,503.08,4983.76
Electronics,Samsung,Deal Seeker,Small Stores / Shops,Manager,780819.43,272,2870.66,509.29,4998.39
Electronics,Samsung,Deal Seeker,Small Stores / Shops,Sales Associate,851534.14,305,2791.92,501.85,4992.26
Electronics,Samsung,Deal Seeker,Small Stores / Shops,Salesperson,805368.16,300,2684.56,504.18,4982.85
Electronics,Samsung,Deal Seeker,Small Stores / Shops,Senior Salesperson,697039.81,249,2799.36,504.35,4995.59
Electronics,Samsung,Deal Seeker,Supermarkets ,Manager,777340.90,286,2717.98,545.49,4991.18
Electronics,Samsung,Deal Seeker,Supermarkets ,Sales Associate,843400.24,317,2660.57,505.19,4998.01
Electronics,Samsung,Deal Seeker,Supermarkets ,Salesperson,884527.65,341,2593.92,519.49,4976.24
Electronics,Samsung,Deal Seeker,Supermarkets ,Senior Salesperson,739197.53,262,2821.36,518.90,4973.08
Electronics,Samsung,First-time Buyer,Large Malls / Complexes,Manager,708189.16,263,2692.73,528.71,4989.92
Electronics,Samsung,First-time Buyer,Large Malls / Complexes,Sales Associate,726218.07,274,2650.43,502.39,4989.77
Electronics,Samsung,First-time Buyer,Large Malls / Complexes,Salesperson,755493.98,284,2660.19,501.91,4982.48
Electronics,Samsung,First-time Buyer,Large Malls / Complexes,Senior Salesperson,727157.89,259,2807.56,516.29,4997.02
Electronics,Samsung,First-time Buyer,Small Stores / Shops,Manager,753315.37,280,2690.41,506.50,4980.65
Electronics,Samsung,First-time Buyer,Small Stores / Shops,Sales Associate,805558.40,294,2739.99,506.47,4994.98
Electronics,Samsung,First-time Buyer,Small Stores / Shops,Salesperson,848403.87,312,2719.24,507.60,4992.52
Electronics,Samsung,First-time Buyer,Small Stores / Shops,Senior Salesperson,762415.09,272,2803.00,514.01,4988.74
Electronics,Samsung,First-time Buyer,Supermarkets ,Manager,817992.00,286,2860.11,500.13,4976.49
Electronics,Samsung,First-time Buyer,Supermarkets ,Sales Associate,834713.55,302,2763.95,502.59,4959.64
Electronics,Samsung,First-time Buyer,Supermarkets ,Salesperson,916650.93,312,2937.98,537.74,4999.71
Electronics,Samsung,First-time Buyer,Supermarkets ,Senior Salesperson,686376.42,257,2670.73,515.90,4955.30
Electronics,Samsung,High Value,Large Malls / Complexes,Manager,695740.61,251,2771.87,506.31,4982.07
Electronics,Samsung,High Value,Large Malls / Complexes,Sales Associate,745718.50,265,2814.03,518.45,4936.25
Electronics,Samsung,High Value,Large Malls / Complexes,Salesperson,777214.64,269,2889.27,510.86,4992.51
Electronics,Samsung,High Value,Large Malls / Complexes,Senior Salesperson,684510.55,241,2840.29,504.44,4950.31
Electronics,Samsung,High Value,Small Stores / Shops,Manager,837691.46,294,2849.29,518.30,4980.55
Electronics,Samsung,High Value,Small Stores / Shops,Sales Associate,816120.89,303,2693.47,513.42,4973.02
Electronics,Samsung,High Value,Small Stores / Shops,Salesperson,783015.37,278,2816.60,555.07,4982.96
Electronics,Samsung,High Value,Small Stores / Shops,Senior Salesperson,712998.46,254,2807.08,558.13,4979.64
Electronics,Samsung,High Value,Supermarkets ,Manager,780766.38,293,2664.73,523.74,4992.12
Electronics,Samsung,High Value,Supermarkets ,Sales Associate,816178.93,302,2702.58,518.74,4987.31
Electronics,Samsung,High Value,Supermarkets ,Salesperson,746907.51,276,2706.19,521.61,4993.37
Electronics,Samsung,High Value,Supermarkets ,Senior Salesperson,708474.32,259,2735.42,501.98,4991.12
Electronics,Samsung,In-Store Regular,Large Malls / Complexes,Manager,728910.21,260,2803.50,504.32,4985.56
Electronics,Samsung,In-Store Regular,Large Malls / Complexes,Sales Associate,770209.83,281,2740.96,541.18,4994.00
Electronics,Samsung,In-Store Regular,Large Malls / Complexes,Salesperson,727221.36,275,2644.44,501.27,4995.33
Electronics,Samsung,In-Store Regular,Large Malls / Complexes,Senior Salesperson,664304.98,247,2689.49,567.56,4927.40
Electronics,Samsung,In-Store Regular,Small Stores / Shops,Manager,822244.01,308,2669.62,517.03,4993.04
Electronics,Samsung,In-Store Regular,Small Stores / Shops,Sales Associate,803171.19,302,2659.51,517.59,4978.18
Electronics,Samsung,In-Store Regular,Small Stores / Shops,Salesperson,852880.61,300,2842.94,511.56,4983.39
Electronics,Samsung,In-Store Regular,Small Stores / Shops,Senior Salesperson,723338.45,257,2814.55,503.76,4999.11
Electronics,Samsung,In-Store Regular,Supermarkets ,Manager,747226.09,288,2594.54,512.89,4983.54
Electronics,Samsung,In-Store Regular,Supermarkets ,Sales Associate,800838.41,295,2714.71,507.40,4985.76
Electronics,Samsung,In-Store Regular,Supermarkets ,Salesperson,874601.12,312,2803.21,522.14,4974.80
Electronics,Samsung,In-Store Regular,Supermarkets ,Senior Salesperson,782549.95,286,2736.19,520.04,4995.10
Electronics,Samsung,Loyal Customer,Large Malls / Complexes,Manager,746439.91,267,2795.66,518.86,4977.22
Electronics,Samsung,Loyal Customer,Large Malls / Complexes,Sales Associate,794911.77,277,2869.72,529.47,4971.21
Electronics,Samsung,Loyal Customer,Large Malls / Complexes,Salesperson,775585.09,278,2789.87,536.58,4999.50
Electronics,Samsung,Loyal Customer,Large Malls / Complexes,Senior Salesperson,609390.04,230,2649.52,548.38,4992.13
Electronics,Samsung,Loyal Customer,Small Stores / Shops,Manager,816748.74,292,2797.08,510.19,4996.76
Electronics,Samsung,Loyal Customer,Small Stores / Shops,Sales Associate,832233.13,302,2755.74,515.91,4986.64
Electronics,Samsung,Loyal Customer,Small Stores / Shops,Salesperson,756222.35,277,2730.04,522.82,4991.43
Electronics,Samsung,Loyal Customer,Small Stores / Shops,Senior Salesperson,701944.88,244,2876.82,512.28,4997.09
Electronics,Samsung,Loyal Customer,Supermarkets ,Manager,797593.70,285,2798.57,513.45,4998.97
Electronics,Samsung,Loyal Customer,Supermarkets ,Sales Associate,833247.39,312,2670.66,501.94,4983.73
Electronics,Samsung,Loyal Customer,Supermarkets ,Salesperson,846207.75,301,2811.32,504.82,4988.94
Electronics,Samsung,Loyal Customer,Supermarkets ,Senior Salesperson,735573.15,265,2775.75,507.78,4954.56
Electronics,Samsung,Occasional Shopper,Large Malls / Complexes,Manager,771682.15,288,2679.45,505.65,4978.35
Electronics,Samsung,Occasional Shopper,Large Malls / Complexes,Sales Associate,789121.73,293,2693.25,501.55,4953.52
Electronics,Samsung,Occasional Shopper,Large Malls / Complexes,Salesperson,674258.22,261,2583.36,540.51,4970.43
Electronics,Samsung,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,747095.15,246,3036.97,509.41,4997.57
Electronics,Samsung,Occasional Shopper,Small Stores / Shops,Manager,851087.29,310,2745.44,527.70,4991.85
Electronics,Samsung,Occasional Shopper,Small Stores / Shops,Sales Associate,804459.97,285,2822.67,535.38,4987.73
Electronics,Samsung,Occasional Shopper,Small Stores / Shops,Salesperson,768591.87,282,2725.50,558.96,4991.03
Electronics,Samsung,Occasional Shopper,Small Stores / Shops,Senior Salesperson,766896.37,279,2748.73,536.06,4977.80
Electronics,Samsung,Occasional Shopper,Supermarkets ,Manager,814034.47,304,2677.74,503.77,4961.84
Electronics,Samsung,Occasional Shopper,Supermarkets ,Sales Associate,792286.94,292,2713.31,539.21,4999.63
Electronics,Samsung,Occasional Shopper,Supermarkets ,Salesperson,898289.37,313,2869.93,515.99,4995.48
Electronics,Samsung,Occasional Shopper,Supermarkets ,Senior Salesperson,690885.12,241,2866.74,504.21,4952.91
Electronics,Samsung,Online Shopper,Large Malls / Complexes,Manager,735325.76,268,2743.75,548.44,4956.18
Electronics,Samsung,Online Shopper,Large Malls / Complexes,Sales Associate,684879.80,262,2614.05,505.51,4996.43
Electronics,Samsung,Online Shopper,Large Malls / Complexes,Salesperson,739589.12,263,2812.13,507.60,4998.12
Electronics,Samsung,Online Shopper,Large Malls / Complexes,Senior Salesperson,559869.44,213,2628.50,505.85,4963.46
Electronics,Samsung,Online Shopper,Small Stores / Shops,Manager,797836.83,288,2770.27,524.20,4998.33
Electronics,Samsung,Online Shopper,Small Stores / Shops,Sales Associate,842176.40,311,2707.96,505.74,4977.50
Electronics,Samsung,Online Shopper,Small Stores / Shops,Salesperson,776855.82,285,2725.81,531.06,4989.93
Electronics,Samsung,Online Shopper,Small Stores / Shops,Senior Salesperson,838370.29,280,2994.18,554.55,4987.94
Electronics,Samsung,Online Shopper,Supermarkets ,Manager,886227.83,311,2849.61,505.72,4973.29
Electronics,Samsung,Online Shopper,Supermarkets ,Sales Associate,934537.90,322,2902.29,511.65,4983.19
Electronics,Samsung,Online Shopper,Supermarkets ,Salesperson,856911.71,298,2875.54,500.93,4989.29
Electronics,Samsung,Online Shopper,Supermarkets ,Senior Salesperson,735561.34,264,2786.22,531.74,4997.91
Electronics,Samsung,Premium Shopper,Large Malls / Complexes,Manager,786388.37,273,2880.54,514.39,4995.60
Electronics,Samsung,Premium Shopper,Large Malls / Complexes,Sales Associate,821157.73,305,2692.32,504.23,4974.50
Electronics,Samsung,Premium Shopper,Large Malls / Complexes,Salesperson,719851.20,256,2811.92,508.18,4984.12
Electronics,Samsung,Premium Shopper,Large Malls / Complexes,Senior Salesperson,610455.12,229,2665.74,517.25,4980.68
Electronics,Samsung,Premium Shopper,Small Stores / Shops,Manager,755200.15,291,2595.19,504.67,4972.88
Electronics,Samsung,Premium Shopper,Small Stores / Shops,Sales Associate,813339.39,294,2766.46,524.84,4970.84
Electronics,Samsung,Premium Shopper,Small Stores / Shops,Salesperson,910219.61,321,2835.58,518.01,4996.78
Electronics,Samsung,Premium Shopper,Small Stores / Shops,Senior Salesperson,733271.61,264,2777.54,510.74,4997.81
Electronics,Samsung,Premium Shopper,Supermarkets ,Manager,777350.71,274,2837.05,502.17,4995.69
Electronics,Samsung,Premium Shopper,Supermarkets ,Sales Associate,811982.00,297,2733.95,504.06,4994.69
Electronics,Samsung,Premium Shopper,Supermarkets ,Salesperson,809990.84,299,2709.00,513.00,4994.66
Electronics,Samsung,Premium Shopper,Supermarkets ,Senior Salesperson,784213.28,287,2732.45,543.11,4983.55
Electronics,Sony,Budget Shopper,Large Malls / Complexes,Manager,718403.11,263,2731.57,500.55,4976.66
Electronics,Sony,Budget Shopper,Large Malls / Complexes,Sales Associate,815754.02,290,2812.94,502.69,4975.27
Electronics,Sony,Budget Shopper,Large Malls / Complexes,Salesperson,798933.61,287,2783.74,502.59,4990.97
Electronics,Sony,Budget Shopper,Large Malls / Complexes,Senior Salesperson,647222.73,229,2826.30,519.96,4966.85
Electronics,Sony,Budget Shopper,Small Stores / Shops,Manager,741155.40,268,2765.51,511.30,4965.12
Electronics,Sony,Budget Shopper,Small Stores / Shops,Sales Associate,774951.84,272,2849.09,507.21,4991.76
Electronics,Sony,Budget Shopper,Small Stores / Shops,Salesperson,806553.09,286,2820.12,505.65,4997.06
Electronics,Sony,Budget Shopper,Small Stores / Shops,Senior Salesperson,682865.30,250,2731.46,524.94,4990.42
Electronics,Sony,Budget Shopper,Supermarkets ,Manager,831949.75,300,2773.17,505.51,4978.84
Electronics,Sony,Budget Shopper,Supermarkets ,Sales Associate,786995.35,292,2695.19,510.10,4996.70
Electronics,Sony,Budget Shopper,Supermarkets ,Salesperson,771403.35,283,2725.81,518.25,4969.95
Electronics,Sony,Budget Shopper,Supermarkets ,Senior Salesperson,746369.44,263,2837.91,521.56,4986.99
Electronics,Sony,Churn Risk,Large Malls / Complexes,Manager,637862.30,239,2668.88,517.49,4997.94
Electronics,Sony,Churn Risk,Large Malls / Complexes,Sales Associate,815765.60,298,2737.47,504.98,4982.65
Electronics,Sony,Churn Risk,Large Malls / Complexes,Salesperson,747495.99,275,2718.17,517.72,4993.31
Electronics,Sony,Churn Risk,Large Malls / Complexes,Senior Salesperson,600459.66,215,2792.84,513.64,4984.81
Electronics,Sony,Churn Risk,Small Stores / Shops,Manager,726451.96,264,2751.71,510.64,4995.57
Electronics,Sony,Churn Risk,Small Stores / Shops,Sales Associate,787982.47,296,2662.10,513.54,4978.80
Electronics,Sony,Churn Risk,Small Stores / Shops,Salesperson,722355.42,265,2725.87,510.79,4988.06
Electronics,Sony,Churn Risk,Small Stores / Shops,Senior Salesperson,598504.94,220,2720.48,501.99,4997.03
Electronics,Sony,Churn Risk,Supermarkets ,Manager,722310.29,272,2655.55,500.37,4972.77
Electronics,Sony,Churn Risk,Supermarkets ,Sales Associate,900748.47,326,2763.03,500.48,4971.39
Electronics,Sony,Churn Risk,Supermarkets ,Salesperson,916197.48,337,2718.69,515.89,4957.55
Electronics,Sony,Churn Risk,Supermarkets ,Senior Salesperson,759613.54,269,2823.84,581.05,4973.40
Electronics,Sony,Deal Seeker,Large Malls / Complexes,Manager,763266.48,278,2745.56,501.76,4980.58
Electronics,Sony,Deal Seeker,Large Malls / Complexes,Sales Associate,756688.03,268,2823.46,508.61,4976.23
Electronics,Sony,Deal Seeker,Large Malls / Complexes,Salesperson,721597.86,278,2595.68,517.54,4984.20
Electronics,Sony,Deal Seeker,Large Malls / Complexes,Senior Salesperson,648786.25,249,2605.57,500.80,4964.37
Electronics,Sony,Deal Seeker,Small Stores / Shops,Manager,685445.62,251,2730.86,531.22,4967.82
Electronics,Sony,Deal Seeker,Small Stores / Shops,Sales Associate,822768.71,292,2817.70,511.34,4999.82
Electronics,Sony,Deal Seeker,Small Stores / Shops,Salesperson,809309.01,311,2602.28,501.33,4994.34
Electronics,Sony,Deal Seeker,Small Stores / Shops,Senior Salesperson,683337.64,249,2744.33,503.47,4994.52
Electronics,Sony,Deal Seeker,Supermarkets ,Manager,745762.54,272,2741.77,511.49,4996.94
Electronics,Sony,Deal Seeker,Supermarkets ,Sales Associate,902256.99,337,2677.32,507.68,4999.95
Electronics,Sony,Deal Seeker,Supermarkets ,Salesperson,787726.07,286,2754.29,517.90,4988.03
Electronics,Sony,Deal Seeker,Supermarkets ,Senior Salesperson,691481.34,262,2639.24,512.07,4998.40
Electronics,Sony,First-time Buyer,Large Malls / Complexes,Manager,721797.89,263,2744.48,550.70,4997.65
Electronics,Sony,First-time Buyer,Large Malls / Complexes,Sales Associate,853683.26,300,2845.61,510.18,4995.33
Electronics,Sony,First-time Buyer,Large Malls / Complexes,Salesperson,770482.72,280,2751.72,504.33,4987.13
Electronics,Sony,First-time Buyer,Large Malls / Complexes,Senior Salesperson,622936.73,225,2768.61,508.27,4977.23
Electronics,Sony,First-time Buyer,Small Stores / Shops,Manager,822026.26,295,2786.53,517.04,4988.40
Electronics,Sony,First-time Buyer,Small Stores / Shops,Sales Associate,762675.49,287,2657.41,500.72,4995.49
Electronics,Sony,First-time Buyer,Small Stores / Shops,Salesperson,590776.59,230,2568.59,510.33,4952.33
Electronics,Sony,First-time Buyer,Small Stores / Shops,Senior Salesperson,744264.88,258,2884.75,529.28,4963.23
Electronics,Sony,First-time Buyer,Supermarkets ,Manager,795383.40,277,2871.42,508.08,4999.11
Electronics,Sony,First-time Buyer,Supermarkets ,Sales Associate,793067.48,284,2792.49,500.19,4981.95
Electronics,Sony,First-time Buyer,Supermarkets ,Salesperson,827249.87,291,2842.78,507.07,4986.96
Electronics,Sony,First-time Buyer,Supermarkets ,Senior Salesperson,683334.21,247,2766.54,510.09,4964.02
Electronics,Sony,High Value,Large Malls / Complexes,Manager,718782.57,268,2682.02,543.42,4995.39
Electronics,Sony,High Value,Large Malls / Complexes,Sales Associate,786692.73,284,2770.04,612.80,4998.49
Electronics,Sony,High Value,Large Malls / Complexes,Salesperson,727350.87,277,2625.82,502.93,4998.62
Electronics,Sony,High Value,Large Malls / Complexes,Senior Salesperson,662917.38,256,2589.52,509.28,4978.61
Electronics,Sony,High Value,Small Stores / Shops,Manager,786401.99,282,2788.66,525.24,4985.34
Electronics,Sony,High Value,Small Stores / Shops,Sales Associate,796382.48,300,2654.61,509.07,4965.74
Electronics,Sony,High Value,Small Stores / Shops,Salesperson,840224.87,298,2819.55,504.17,4995.77
Electronics,Sony,High Value,Small Stores / Shops,Senior Salesperson,741639.32,288,2575.14,501.00,4987.90
Electronics,Sony,High Value,Supermarkets ,Manager,772068.11,282,2737.83,506.12,4996.51
Electronics,Sony,High Value,Supermarkets ,Sales Associate,776630.18,282,2754.01,547.29,4999.96
Electronics,Sony,High Value,Supermarkets ,Salesperson,760677.75,278,2736.25,521.20,4998.47
Electronics,Sony,High Value,Supermarkets ,Senior Salesperson,703025.89,260,2703.95,504.44,4981.87
Electronics,Sony,In-Store Regular,Large Malls / Complexes,Manager,795826.57,295,2697.72,505.60,4998.89
Electronics,Sony,In-Store Regular,Large Malls / Complexes,Sales Associate,760015.11,279,2724.07,504.09,4970.94
Electronics,Sony,In-Store Regular,Large Malls / Complexes,Salesperson,773725.77,277,2793.23,502.96,4998.14
Electronics,Sony,In-Store Regular,Large Malls / Complexes,Senior Salesperson,631101.38,235,2685.54,514.21,4840.12
Electronics,Sony,In-Store Regular,Small Stores / Shops,Manager,677083.45,247,2741.23,508.37,4998.52
Electronics,Sony,In-Store Regular,Small Stores / Shops,Sales Associate,816113.73,286,2853.54,508.20,4998.63
Electronics,Sony,In-Store Regular,Small Stores / Shops,Salesperson,748147.87,275,2720.54,531.82,4987.85
Electronics,Sony,In-Store Regular,Small Stores / Shops,Senior Salesperson,725778.69,265,2738.79,517.20,4978.20
Electronics,Sony,In-Store Regular,Supermarkets ,Manager,729791.08,261,2796.13,500.05,4929.83
Electronics,Sony,In-Store Regular,Supermarkets ,Sales Associate,825633.65,309,2671.95,539.45,4963.15
Electronics,Sony,In-Store Regular,Supermarkets ,Salesperson,774842.08,277,2797.26,507.54,4998.29
Electronics,Sony,In-Store Regular,Supermarkets ,Senior Salesperson,751537.27,268,2804.24,500.69,4973.16
Electronics,Sony,Loyal Customer,Large Malls / Complexes,Manager,762735.34,278,2743.65,520.36,4983.57
Electronics,Sony,Loyal Customer,Large Malls / Complexes,Sales Associate,771052.47,270,2855.75,530.20,4995.09
Electronics,Sony,Loyal Customer,Large Malls / Complexes,Salesperson,673691.89,250,2694.77,522.56,4978.45
Electronics,Sony,Loyal Customer,Large Malls / Complexes,Senior Salesperson,610325.35,231,2642.10,536.01,4997.33
Electronics,Sony,Loyal Customer,Small Stores / Shops,Manager,867871.65,333,2606.22,500.08,4955.53
Electronics,Sony,Loyal Customer,Small Stores / Shops,Sales Associate,852251.82,305,2794.27,506.16,4998.12
Electronics,Sony,Loyal Customer,Small Stores / Shops,Salesperson,745929.70,262,2847.06,541.54,4992.86
Electronics,Sony,Loyal Customer,Small Stores / Shops,Senior Salesperson,726711.26,266,2732.00,523.65,4992.83
Electronics,Sony,Loyal Customer,Supermarkets ,Manager,901722.17,325,2774.53,511.62,4999.15
Electronics,Sony,Loyal Customer,Supermarkets ,Sales Associate,895927.72,323,2773.77,535.77,4984.60
Electronics,Sony,Loyal Customer,Supermarkets ,Salesperson,802497.47,289,2776.81,519.21,4975.78
