category,brand,customer_segment,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Electronics,Sony,In-Store Regular,Manager,Super Savings Week,80893.56,27,2996.06,623.25,4862.82
Electronics,Sony,In-Store Regular,Manager,Ultimate Value Event,24082.45,11,2189.31,884.09,4282.88
Electronics,Sony,In-Store Regular,Manager,VIP Access Sale,46735.09,18,2596.39,616.14,4119.62
Electronics,Sony,In-Store Regular,Manager,Weekend Warrior Specials,54758.11,16,3422.38,676.16,4909.26
Electronics,Sony,In-Store Regular,Manager,Winter Clearance Carnival,49811.60,19,2621.66,508.37,4281.73
Electronics,Sony,In-Store Regular,Manager,Winter Wonders Sale,19157.24,9,2128.58,1006.15,4176.54
Electronics,Sony,In-Store Regular,Sales Associate,12 Days of Deals,47965.26,19,2524.49,619.45,4820.85
Electronics,Sony,In-Store Regular,Sales Associate,Autumn Deals Drive,58654.78,21,2793.08,753.84,4883.33
Electronics,Sony,In-Store Regular,Sales Associate,BOGO Blitz,31945.58,15,2129.71,508.20,4407.79
Electronics,Sony,In-Store Regular,Sales Associate,Back to School Boost,54664.61,22,2484.76,564.32,4807.66
Electronics,Sony,In-Store Regular,Sales Associate,Birthday Bash Sale,33676.98,13,2590.54,878.32,4554.37
Electronics,Sony,In-Store Regular,Sales Associate,Black Friday Blowout,43293.10,15,2886.21,805.72,4960.23
Electronics,Sony,In-Store Regular,Sales Associate,Cart Crasher Campaign,43165.12,15,2877.67,555.07,4921.08
Electronics,Sony,In-Store Regular,Sales Associate,Cashback Carnival,46500.79,18,2583.38,883.92,4721.79
Electronics,Sony,In-Store Regular,Sales Associate,Clearance Countdown,63976.56,21,3046.50,539.49,4961.63
Electronics,Sony,In-Store Regular,Sales Associate,Countdown to Savings,34200.65,15,2280.04,575.01,4427.83
Electronics,Sony,In-Store Regular,Sales Associate,Customer Appreciation Week,44861.32,15,2990.75,822.09,4870.10
Electronics,Sony,In-Store Regular,Sales Associate,Cyber Monday Mania,68873.24,23,2994.49,611.95,4973.90
Electronics,Sony,In-Store Regular,Sales Associate,Deal of the Month,42435.93,18,2357.55,567.15,4665.49
Electronics,Sony,In-Store Regular,Sales Associate,Double Points Bonanza,38901.30,16,2431.33,591.38,4470.65
Electronics,Sony,In-Store Regular,Sales Associate,Early Bird Specials,44010.16,13,3385.40,1428.54,4949.93
Electronics,Sony,In-Store Regular,Sales Associate,End of Season Sale,48090.49,18,2671.69,705.34,4773.83
Electronics,Sony,In-Store Regular,Sales Associate,Exclusive Insider Offers,52968.57,21,2522.31,565.36,4878.31
Electronics,Sony,In-Store Regular,Sales Associate,Festive Fever Promo,69080.75,22,3140.03,744.19,4970.94
Electronics,Sony,In-Store Regular,Sales Associate,Final Call Frenzy,63427.20,19,3338.27,660.93,4957.95
Electronics,Sony,In-Store Regular,Sales Associate,Flash Frenzy Friday,41706.79,15,2780.45,504.09,4929.47
Electronics,Sony,In-Store Regular,Sales Associate,"Gift More, Spend Less",48176.84,16,3011.05,821.15,4963.15
Electronics,Sony,In-Store Regular,Sales Associate,Golden Hour Bargains,33543.45,17,1973.14,620.76,4396.61
Electronics,Sony,In-Store Regular,Sales Associate,Green Weekend Deals,43255.05,16,2703.44,597.87,4689.40
Electronics,Sony,In-Store Regular,Sales Associate,Happy Hour Discounts,49119.58,19,2585.24,523.68,4702.56
Electronics,Sony,In-Store Regular,Sales Associate,Holiday Shopping Rush,41667.41,17,2451.02,581.09,4005.27
Electronics,Sony,In-Store Regular,Sales Associate,Hot Picks Promo,53484.11,19,2814.95,695.61,4776.41
Electronics,Sony,In-Store Regular,Sales Associate,Instant Gratification Sale,34649.92,13,2665.38,1029.05,4922.83
Electronics,Sony,In-Store Regular,Sales Associate,Limited Time Treasures,40652.77,16,2540.80,651.12,4829.04
Electronics,Sony,In-Store Regular,Sales Associate,Loyalty Rewards Blast,59058.76,20,2952.94,643.58,4935.58
Electronics,Sony,In-Store Regular,Sales Associate,Mega Weekend Bonanza,55617.09,21,2648.43,856.12,4085.06
Electronics,Sony,In-Store Regular,Sales Associate,Mid-Year Madness,24236.62,11,2203.33,773.31,4538.63
Electronics,Sony,In-Store Regular,Sales Associate,Midnight Madness,52800.32,22,2400.01,677.51,4789.36
Electronics,Sony,In-Store Regular,Sales Associate,Mystery Discount Days,39606.50,15,2640.43,509.49,4388.66
Electronics,Sony,In-Store Regular,Sales Associate,New Arrival Showcase,59178.52,20,2958.93,627.87,4780.85
Electronics,Sony,In-Store Regular,Sales Associate,New Product Launch Promo,44463.39,16,2778.96,1102.25,4734.25
Electronics,Sony,In-Store Regular,Sales Associate,New Year Kickoff,59320.40,22,2696.38,565.57,4902.49
Electronics,Sony,In-Store Regular,Sales Associate,Price Drop Parade,42823.85,17,2519.05,768.37,4822.64
Electronics,Sony,In-Store Regular,Sales Associate,Red Tag Clearance,38658.53,11,3514.41,1249.70,4755.74
Electronics,Sony,In-Store Regular,Sales Associate,Seasonal Surprise Box,54777.28,20,2738.86,740.53,4887.33
Electronics,Sony,In-Store Regular,Sales Associate,Shop & Save Spectacular,40019.93,15,2668.00,520.03,3970.36
Electronics,Sony,In-Store Regular,Sales Associate,Smart Shopper Week,69329.42,23,3014.32,590.09,4998.63
Electronics,Sony,In-Store Regular,Sales Associate,Spring Refresh Event,46542.75,15,3102.85,581.31,4943.87
Electronics,Sony,In-Store Regular,Sales Associate,Spring Splash Discounts,50098.18,16,3131.14,657.23,4977.22
Electronics,Sony,In-Store Regular,Sales Associate,Summer Sizzle Promo,43291.39,14,3092.24,1153.69,4536.93
Electronics,Sony,In-Store Regular,Sales Associate,Super Savings Week,62055.28,20,3102.76,973.94,4890.50
Electronics,Sony,In-Store Regular,Sales Associate,Ultimate Value Event,77630.88,29,2676.93,539.45,4977.78
Electronics,Sony,In-Store Regular,Sales Associate,VIP Access Sale,45137.91,15,3009.19,779.30,4757.08
Electronics,Sony,In-Store Regular,Sales Associate,Weekend Warrior Specials,42355.90,15,2823.73,831.04,4600.67
Electronics,Sony,In-Store Regular,Sales Associate,Winter Clearance Carnival,30951.01,11,2813.73,1710.80,3607.70
Electronics,Sony,In-Store Regular,Sales Associate,Winter Wonders Sale,46860.27,19,2466.33,679.76,4977.49
Electronics,Sony,In-Store Regular,Salesperson,12 Days of Deals,93459.96,31,3014.84,566.97,4832.81
Electronics,Sony,In-Store Regular,Salesperson,Autumn Deals Drive,33001.67,13,2538.59,759.95,4929.94
Electronics,Sony,In-Store Regular,Salesperson,BOGO Blitz,33941.97,12,2828.50,676.08,4998.29
Electronics,Sony,In-Store Regular,Salesperson,Back to School Boost,48252.41,16,3015.78,625.01,4850.07
Electronics,Sony,In-Store Regular,Salesperson,Birthday Bash Sale,32513.44,10,3251.34,502.96,4987.85
Electronics,Sony,In-Store Regular,Salesperson,Black Friday Blowout,37672.86,12,3139.41,1585.05,4873.15
Electronics,Sony,In-Store Regular,Salesperson,Cart Crasher Campaign,53334.13,20,2666.71,871.98,4915.98
Electronics,Sony,In-Store Regular,Salesperson,Cashback Carnival,64761.03,21,3083.86,591.65,4953.41
Electronics,Sony,In-Store Regular,Salesperson,Clearance Countdown,46652.35,18,2591.80,660.93,4946.93
Electronics,Sony,In-Store Regular,Salesperson,Countdown to Savings,61661.11,23,2680.92,765.64,4299.09
Electronics,Sony,In-Store Regular,Salesperson,Customer Appreciation Week,58820.98,23,2557.43,788.33,4634.17
Electronics,Sony,In-Store Regular,Salesperson,Cyber Monday Mania,48305.96,18,2683.66,769.70,4671.58
Electronics,Sony,In-Store Regular,Salesperson,Deal of the Month,43635.06,16,2727.19,747.38,4719.86
Electronics,Sony,In-Store Regular,Salesperson,Double Points Bonanza,41466.18,16,2591.64,788.86,4798.32
Electronics,Sony,In-Store Regular,Salesperson,Early Bird Specials,68090.14,24,2837.09,552.84,4947.39
Electronics,Sony,In-Store Regular,Salesperson,End of Season Sale,39001.05,16,2437.57,896.22,4909.90
Electronics,Sony,In-Store Regular,Salesperson,Exclusive Insider Offers,45956.63,17,2703.33,558.83,4878.90
Electronics,Sony,In-Store Regular,Salesperson,Festive Fever Promo,56116.43,17,3300.97,1505.58,4963.12
Electronics,Sony,In-Store Regular,Salesperson,Final Call Frenzy,39484.95,20,1974.25,525.89,4887.29
Electronics,Sony,In-Store Regular,Salesperson,Flash Frenzy Friday,34911.23,11,3173.75,826.77,4617.06
Electronics,Sony,In-Store Regular,Salesperson,"Gift More, Spend Less",22456.44,8,2807.06,583.89,4816.17
Electronics,Sony,In-Store Regular,Salesperson,Golden Hour Bargains,35907.96,15,2393.86,993.52,4573.00
Electronics,Sony,In-Store Regular,Salesperson,Green Weekend Deals,45876.83,19,2414.57,797.44,4670.18
Electronics,Sony,In-Store Regular,Salesperson,Happy Hour Discounts,49664.17,16,3104.01,1114.95,4779.42
Electronics,Sony,In-Store Regular,Salesperson,Holiday Shopping Rush,38716.49,16,2419.78,738.31,4088.27
Electronics,Sony,In-Store Regular,Salesperson,Hot Picks Promo,63289.13,20,3164.46,622.16,4868.65
Electronics,Sony,In-Store Regular,Salesperson,Instant Gratification Sale,51338.04,19,2702.00,531.82,4881.72
Electronics,Sony,In-Store Regular,Salesperson,Limited Time Treasures,54263.91,19,2856.00,575.61,4701.91
Electronics,Sony,In-Store Regular,Salesperson,Loyalty Rewards Blast,42502.86,15,2833.52,571.64,4897.37
Electronics,Sony,In-Store Regular,Salesperson,Mega Weekend Bonanza,63889.14,20,3194.46,1316.42,4838.63
Electronics,Sony,In-Store Regular,Salesperson,Mid-Year Madness,24254.65,10,2425.46,803.14,4934.82
Electronics,Sony,In-Store Regular,Salesperson,Midnight Madness,65739.77,22,2988.17,932.48,4965.25
Electronics,Sony,In-Store Regular,Salesperson,Mystery Discount Days,51608.70,17,3035.81,1749.75,4761.45
Electronics,Sony,In-Store Regular,Salesperson,New Arrival Showcase,42441.68,15,2829.45,985.18,4600.61
Electronics,Sony,In-Store Regular,Salesperson,New Product Launch Promo,49366.47,17,2903.91,1321.05,4916.36
Electronics,Sony,In-Store Regular,Salesperson,New Year Kickoff,26655.69,12,2221.31,757.94,3800.27
Electronics,Sony,In-Store Regular,Salesperson,Price Drop Parade,61866.97,23,2689.87,809.64,4998.14
Electronics,Sony,In-Store Regular,Salesperson,Red Tag Clearance,42037.32,19,2212.49,615.13,4162.10
Electronics,Sony,In-Store Regular,Salesperson,Seasonal Surprise Box,34556.77,13,2658.21,529.84,4780.24
Electronics,Sony,In-Store Regular,Salesperson,Shop & Save Spectacular,57496.61,19,3026.14,846.83,4841.20
Electronics,Sony,In-Store Regular,Salesperson,Smart Shopper Week,28547.99,10,2854.80,565.35,4567.96
Electronics,Sony,In-Store Regular,Salesperson,Spring Refresh Event,43718.35,16,2732.40,1087.41,4251.24
Electronics,Sony,In-Store Regular,Salesperson,Spring Splash Discounts,44272.06,16,2767.00,556.91,4791.58
Electronics,Sony,In-Store Regular,Salesperson,Summer Sizzle Promo,58044.91,20,2902.25,669.16,4545.26
Electronics,Sony,In-Store Regular,Salesperson,Super Savings Week,37188.37,15,2479.22,578.60,4855.03
Electronics,Sony,In-Store Regular,Salesperson,Ultimate Value Event,41827.00,15,2788.47,560.30,4613.78
Electronics,Sony,In-Store Regular,Salesperson,VIP Access Sale,29404.45,12,2450.37,564.64,3975.66
Electronics,Sony,In-Store Regular,Salesperson,Weekend Warrior Specials,33777.97,11,3070.72,1307.18,4272.99
Electronics,Sony,In-Store Regular,Salesperson,Winter Clearance Carnival,32037.40,10,3203.74,940.74,4810.53
Electronics,Sony,In-Store Regular,Salesperson,Winter Wonders Sale,42928.08,16,2683.00,592.45,4841.08
Electronics,Sony,In-Store Regular,Senior Salesperson,12 Days of Deals,60696.73,21,2890.32,563.97,4874.22
Electronics,Sony,In-Store Regular,Senior Salesperson,Autumn Deals Drive,51589.46,18,2866.08,803.92,4741.21
Electronics,Sony,In-Store Regular,Senior Salesperson,BOGO Blitz,21242.05,11,1931.10,552.77,4681.52
Electronics,Sony,In-Store Regular,Senior Salesperson,Back to School Boost,50415.27,21,2400.73,742.48,4349.82
Electronics,Sony,In-Store Regular,Senior Salesperson,Birthday Bash Sale,43004.86,18,2389.16,627.72,4801.60
Electronics,Sony,In-Store Regular,Senior Salesperson,Black Friday Blowout,61662.16,25,2466.49,505.50,4795.74
Electronics,Sony,In-Store Regular,Senior Salesperson,Cart Crasher Campaign,55014.91,17,3236.17,928.03,4822.90
Electronics,Sony,In-Store Regular,Senior Salesperson,Cashback Carnival,43081.03,18,2393.39,710.42,4762.76
Electronics,Sony,In-Store Regular,Senior Salesperson,Clearance Countdown,34750.58,13,2673.12,918.62,4608.34
Electronics,Sony,In-Store Regular,Senior Salesperson,Countdown to Savings,54930.99,20,2746.55,515.96,4926.97
Electronics,Sony,In-Store Regular,Senior Salesperson,Customer Appreciation Week,49618.07,15,3307.87,535.71,4918.96
Electronics,Sony,In-Store Regular,Senior Salesperson,Cyber Monday Mania,33748.98,14,2410.64,534.63,4978.20
Electronics,Sony,In-Store Regular,Senior Salesperson,Deal of the Month,25545.82,9,2838.42,802.31,4849.58
Electronics,Sony,In-Store Regular,Senior Salesperson,Double Points Bonanza,26720.19,11,2429.11,536.00,4698.43
Electronics,Sony,In-Store Regular,Senior Salesperson,Early Bird Specials,34197.07,13,2630.54,766.13,4827.75
Electronics,Sony,In-Store Regular,Senior Salesperson,End of Season Sale,38989.09,14,2784.93,514.21,4509.11
Electronics,Sony,In-Store Regular,Senior Salesperson,Exclusive Insider Offers,32673.26,11,2970.30,1171.84,4359.30
Electronics,Sony,In-Store Regular,Senior Salesperson,Festive Fever Promo,49288.01,18,2738.22,780.34,4545.47
Electronics,Sony,In-Store Regular,Senior Salesperson,Final Call Frenzy,26408.63,11,2400.78,663.37,4776.31
Electronics,Sony,In-Store Regular,Senior Salesperson,Flash Frenzy Friday,49367.97,20,2468.40,877.77,4444.75
Electronics,Sony,In-Store Regular,Senior Salesperson,"Gift More, Spend Less",33779.02,14,2412.79,899.60,4520.97
Electronics,Sony,In-Store Regular,Senior Salesperson,Golden Hour Bargains,50643.67,16,3165.23,765.52,4738.27
Electronics,Sony,In-Store Regular,Senior Salesperson,Green Weekend Deals,51247.64,20,2562.38,793.24,4406.38
Electronics,Sony,In-Store Regular,Senior Salesperson,Happy Hour Discounts,20042.55,9,2226.95,559.88,4107.18
Electronics,Sony,In-Store Regular,Senior Salesperson,Holiday Shopping Rush,22123.59,11,2011.24,500.69,4767.95
Electronics,Sony,In-Store Regular,Senior Salesperson,Hot Picks Promo,46215.58,16,2888.47,517.20,4949.37
Electronics,Sony,In-Store Regular,Senior Salesperson,Instant Gratification Sale,28728.50,11,2611.68,717.22,4334.25
Electronics,Sony,In-Store Regular,Senior Salesperson,Limited Time Treasures,52466.03,19,2761.37,873.62,4323.18
Electronics,Sony,In-Store Regular,Senior Salesperson,Loyalty Rewards Blast,27804.92,10,2780.49,661.56,4458.71
Electronics,Sony,In-Store Regular,Senior Salesperson,Mega Weekend Bonanza,27817.62,11,2528.87,683.40,4947.75
Electronics,Sony,In-Store Regular,Senior Salesperson,Mid-Year Madness,55182.20,22,2508.28,918.17,4973.16
Electronics,Sony,In-Store Regular,Senior Salesperson,Midnight Madness,47540.21,18,2641.12,722.34,4840.12
Electronics,Sony,In-Store Regular,Senior Salesperson,Mystery Discount Days,63132.72,19,3322.77,812.02,4772.55
Electronics,Sony,In-Store Regular,Senior Salesperson,New Arrival Showcase,29664.13,9,3296.01,1008.54,4671.37
Electronics,Sony,In-Store Regular,Senior Salesperson,New Product Launch Promo,41800.48,13,3215.42,1578.03,4838.54
Electronics,Sony,In-Store Regular,Senior Salesperson,New Year Kickoff,85807.05,28,3064.54,555.09,4960.50
Electronics,Sony,In-Store Regular,Senior Salesperson,Price Drop Parade,33927.58,12,2827.30,887.13,4797.55
Electronics,Sony,In-Store Regular,Senior Salesperson,Red Tag Clearance,51428.82,16,3214.30,575.08,4964.49
Electronics,Sony,In-Store Regular,Senior Salesperson,Seasonal Surprise Box,25380.67,10,2538.07,1014.23,4700.05
Electronics,Sony,In-Store Regular,Senior Salesperson,Shop & Save Spectacular,51318.10,16,3207.38,801.35,4751.00
Electronics,Sony,In-Store Regular,Senior Salesperson,Smart Shopper Week,50927.93,17,2995.76,627.68,4763.75
Electronics,Sony,In-Store Regular,Senior Salesperson,Spring Refresh Event,32031.36,11,2911.94,561.03,4904.17
Electronics,Sony,In-Store Regular,Senior Salesperson,Spring Splash Discounts,34735.77,12,2894.65,669.08,4501.24
Electronics,Sony,In-Store Regular,Senior Salesperson,Summer Sizzle Promo,42963.49,19,2261.24,841.24,4613.10
Electronics,Sony,In-Store Regular,Senior Salesperson,Super Savings Week,29741.33,11,2703.76,725.14,4706.06
Electronics,Sony,In-Store Regular,Senior Salesperson,Ultimate Value Event,27589.87,8,3448.73,613.51,4792.41
Electronics,Sony,In-Store Regular,Senior Salesperson,VIP Access Sale,27657.51,11,2514.32,673.91,4864.66
Electronics,Sony,In-Store Regular,Senior Salesperson,Weekend Warrior Specials,59867.47,24,2494.48,809.80,4931.39
Electronics,Sony,In-Store Regular,Senior Salesperson,Winter Clearance Carnival,67626.23,21,3220.30,827.20,4966.51
Electronics,Sony,In-Store Regular,Senior Salesperson,Winter Wonders Sale,46280.17,16,2892.51,688.13,4955.91
Electronics,Sony,Loyal Customer,Manager,12 Days of Deals,39279.37,13,3021.49,672.52,4701.39
Electronics,Sony,Loyal Customer,Manager,Autumn Deals Drive,47227.48,18,2623.75,623.00,4924.62
Electronics,Sony,Loyal Customer,Manager,BOGO Blitz,44990.59,18,2499.48,506.08,4926.42
Electronics,Sony,Loyal Customer,Manager,Back to School Boost,35499.74,15,2366.65,544.48,4918.96
Electronics,Sony,Loyal Customer,Manager,Birthday Bash Sale,65180.21,22,2962.74,760.45,4662.47
Electronics,Sony,Loyal Customer,Manager,Black Friday Blowout,55853.76,22,2538.81,1022.07,3919.83
Electronics,Sony,Loyal Customer,Manager,Cart Crasher Campaign,45510.58,16,2844.41,793.82,4732.48
Electronics,Sony,Loyal Customer,Manager,Cashback Carnival,57927.15,22,2633.05,533.71,4809.32
Electronics,Sony,Loyal Customer,Manager,Clearance Countdown,31280.12,17,1840.01,500.08,4511.95
Electronics,Sony,Loyal Customer,Manager,Countdown to Savings,50453.35,17,2967.84,695.56,4700.49
Electronics,Sony,Loyal Customer,Manager,Customer Appreciation Week,47606.05,19,2505.58,612.95,4695.66
Electronics,Sony,Loyal Customer,Manager,Cyber Monday Mania,63277.58,24,2636.57,686.17,4950.58
Electronics,Sony,Loyal Customer,Manager,Deal of the Month,42378.74,17,2492.87,576.03,4603.75
Electronics,Sony,Loyal Customer,Manager,Double Points Bonanza,43407.51,15,2893.83,552.69,4835.90
Electronics,Sony,Loyal Customer,Manager,Early Bird Specials,48240.33,15,3216.02,1157.85,4976.07
Electronics,Sony,Loyal Customer,Manager,End of Season Sale,62472.15,20,3123.61,899.37,4674.99
Electronics,Sony,Loyal Customer,Manager,Exclusive Insider Offers,62090.88,23,2699.60,570.75,4537.97
Electronics,Sony,Loyal Customer,Manager,Festive Fever Promo,55961.43,21,2664.83,572.21,4952.66
Electronics,Sony,Loyal Customer,Manager,Final Call Frenzy,47769.46,14,3412.10,1808.39,4789.07
Electronics,Sony,Loyal Customer,Manager,Flash Frenzy Friday,69792.67,23,3034.46,683.15,4878.22
Electronics,Sony,Loyal Customer,Manager,"Gift More, Spend Less",39077.39,15,2605.16,677.15,4903.85
Electronics,Sony,Loyal Customer,Manager,Golden Hour Bargains,42541.86,16,2658.87,655.53,4345.56
Electronics,Sony,Loyal Customer,Manager,Green Weekend Deals,63982.00,24,2665.92,785.95,4675.72
