category,brand,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Electronics,Apple,Salesperson,Smart Shopper Week,491232.40,179,2744.32,535.73,4999.52
Electronics,Apple,Salesperson,Spring Refresh Event,508100.47,175,2903.43,509.24,4998.88
Electronics,Apple,Salesperson,Spring Splash Discounts,506832.08,178,2847.37,524.04,4989.38
Electronics,Apple,Salesperson,Summer Sizzle Promo,503466.94,186,2706.81,510.80,4985.95
Electronics,Apple,Salesperson,Super Savings Week,447786.91,168,2665.40,527.66,4987.93
Electronics,Apple,Salesperson,Ultimate Value Event,459858.48,170,2705.05,519.87,4967.66
Electronics,Apple,Salesperson,VIP Access Sale,504878.16,177,2852.42,503.41,4993.82
Electronics,Apple,Salesperson,Weekend Warrior Specials,521182.50,191,2728.70,506.54,4941.72
Electronics,Apple,Salesperson,Winter Clearance Carnival,487136.14,182,2676.57,513.61,4995.16
Electronics,Apple,Salesperson,Winter Wonders Sale,486631.94,166,2931.52,648.45,4988.84
Electronics,Apple,Senior Salesperson,12 Days of Deals,414693.38,163,2544.13,510.31,4987.59
Electronics,Apple,Senior Salesperson,Autumn Deals Drive,336439.23,133,2529.62,519.51,4874.89
Electronics,Apple,Senior Salesperson,BOGO Blitz,362738.72,137,2647.73,535.66,4800.75
Electronics,Apple,Senior Salesperson,Back to School Boost,398478.53,147,2710.74,564.07,4952.42
Electronics,Apple,Senior Salesperson,Birthday Bash Sale,422532.99,154,2743.72,526.91,4995.40
Electronics,Apple,Senior Salesperson,Black Friday Blowout,408383.92,159,2568.45,521.24,4982.42
Electronics,Apple,Senior Salesperson,Cart Crasher Campaign,474338.58,171,2773.91,526.19,4966.70
Electronics,Apple,Senior Salesperson,Cashback Carnival,391130.08,142,2754.44,538.48,4988.77
Electronics,Apple,Senior Salesperson,Clearance Countdown,341793.75,134,2550.70,525.85,4924.47
Electronics,Apple,Senior Salesperson,Countdown to Savings,394454.91,153,2578.14,504.78,4878.48
Electronics,Apple,Senior Salesperson,Customer Appreciation Week,366567.91,139,2637.18,510.56,4996.83
Electronics,Apple,Senior Salesperson,Cyber Monday Mania,401822.15,151,2661.07,539.54,4952.76
Electronics,Apple,Senior Salesperson,Deal of the Month,389014.98,138,2818.95,507.33,4992.24
Electronics,Apple,Senior Salesperson,Double Points Bonanza,319476.97,112,2852.47,637.32,4999.96
Electronics,Apple,Senior Salesperson,Early Bird Specials,351365.25,138,2546.13,503.12,4960.42
Electronics,Apple,Senior Salesperson,End of Season Sale,399720.13,139,2875.68,653.36,4995.06
Electronics,Apple,Senior Salesperson,Exclusive Insider Offers,436350.57,151,2889.74,526.79,4997.92
Electronics,Apple,Senior Salesperson,Festive Fever Promo,419444.02,153,2741.46,521.00,4994.26
Electronics,Apple,Senior Salesperson,Final Call Frenzy,398125.63,147,2708.34,617.08,4968.20
Electronics,Apple,Senior Salesperson,Flash Frenzy Friday,419635.75,157,2672.84,505.17,4990.08
Electronics,Apple,Senior Salesperson,"Gift More, Spend Less",365348.60,139,2628.41,543.51,4959.32
Electronics,Apple,Senior Salesperson,Golden Hour Bargains,352392.71,127,2774.75,555.72,4993.39
Electronics,Apple,Senior Salesperson,Green Weekend Deals,449368.12,161,2791.11,517.70,4994.22
Electronics,Apple,Senior Salesperson,Happy Hour Discounts,427643.97,147,2909.14,535.55,4983.25
Electronics,Apple,Senior Salesperson,Holiday Shopping Rush,422976.97,150,2819.85,500.26,4975.71
Electronics,Apple,Senior Salesperson,Hot Picks Promo,416513.90,151,2758.37,519.48,4893.10
Electronics,Apple,Senior Salesperson,Instant Gratification Sale,351958.43,133,2646.30,533.07,4977.85
Electronics,Apple,Senior Salesperson,Limited Time Treasures,387003.29,140,2764.31,552.06,4972.61
Electronics,Apple,Senior Salesperson,Loyalty Rewards Blast,448332.42,157,2855.62,508.20,4991.91
Electronics,Apple,Senior Salesperson,Mega Weekend Bonanza,374912.00,140,2677.94,511.57,4956.94
Electronics,Apple,Senior Salesperson,Mid-Year Madness,390258.06,144,2710.13,505.44,4969.34
Electronics,Apple,Senior Salesperson,Midnight Madness,406130.44,147,2762.79,539.30,4982.21
Electronics,Apple,Senior Salesperson,Mystery Discount Days,391989.18,147,2666.59,525.96,4953.93
Electronics,Apple,Senior Salesperson,New Arrival Showcase,472126.19,167,2827.10,549.02,4984.20
Electronics,Apple,Senior Salesperson,New Product Launch Promo,431561.93,164,2631.48,511.01,4981.24
Electronics,Apple,Senior Salesperson,New Year Kickoff,434740.37,150,2898.27,578.86,4984.25
Electronics,Apple,Senior Salesperson,Price Drop Parade,420453.33,159,2644.36,534.32,4987.47
Electronics,Apple,Senior Salesperson,Red Tag Clearance,430183.28,156,2757.59,561.12,4976.36
Electronics,Apple,Senior Salesperson,Seasonal Surprise Box,453393.40,162,2798.72,507.04,4997.26
Electronics,Apple,Senior Salesperson,Shop & Save Spectacular,389512.36,140,2782.23,513.31,4935.17
Electronics,Apple,Senior Salesperson,Smart Shopper Week,448210.32,164,2732.99,504.91,4926.57
Electronics,Apple,Senior Salesperson,Spring Refresh Event,518100.00,179,2894.41,588.97,4997.20
Electronics,Apple,Senior Salesperson,Spring Splash Discounts,437614.31,154,2841.65,515.83,4998.48
Electronics,Apple,Senior Salesperson,Summer Sizzle Promo,326113.93,121,2695.16,510.94,4928.89
Electronics,Apple,Senior Salesperson,Super Savings Week,402167.59,147,2735.83,544.30,4996.76
Electronics,Apple,Senior Salesperson,Ultimate Value Event,387470.82,141,2748.02,550.76,4993.10
Electronics,Apple,Senior Salesperson,VIP Access Sale,383086.33,145,2641.97,530.94,4994.23
Electronics,Apple,Senior Salesperson,Weekend Warrior Specials,412130.89,148,2784.67,509.48,4986.26
Electronics,Apple,Senior Salesperson,Winter Clearance Carnival,413947.59,148,2796.94,555.87,4983.88
Electronics,Apple,Senior Salesperson,Winter Wonders Sale,433163.88,157,2759.01,539.70,4991.72
Electronics,LG,Manager,12 Days of Deals,413934.00,149,2778.08,579.48,4995.63
Electronics,LG,Manager,Autumn Deals Drive,462774.15,170,2722.20,512.70,4978.91
Electronics,LG,Manager,BOGO Blitz,460554.68,161,2860.59,501.56,4996.53
Electronics,LG,Manager,Back to School Boost,457042.46,173,2641.86,508.78,4994.40
Electronics,LG,Manager,Birthday Bash Sale,424768.20,160,2654.80,507.40,4968.54
Electronics,LG,Manager,Black Friday Blowout,445804.90,159,2803.80,545.23,4994.38
Electronics,LG,Manager,Cart Crasher Campaign,452615.99,164,2759.85,521.71,4959.27
Electronics,LG,Manager,Cashback Carnival,443852.97,164,2706.42,509.88,4984.80
Electronics,LG,Manager,Clearance Countdown,431864.71,164,2633.32,502.94,4961.75
Electronics,LG,Manager,Countdown to Savings,513903.97,179,2870.97,555.96,4950.45
Electronics,LG,Manager,Customer Appreciation Week,446271.69,166,2688.38,557.70,4992.17
Electronics,LG,Manager,Cyber Monday Mania,474443.09,170,2790.84,520.98,4990.57
Electronics,LG,Manager,Deal of the Month,445698.18,159,2803.13,509.88,4981.77
Electronics,LG,Manager,Double Points Bonanza,465070.66,167,2784.85,587.07,4905.07
Electronics,LG,Manager,Early Bird Specials,409422.51,152,2693.57,520.52,4967.22
Electronics,LG,Manager,End of Season Sale,399132.70,150,2660.88,581.90,4993.60
Electronics,LG,Manager,Exclusive Insider Offers,432843.08,164,2639.29,503.81,4963.09
Electronics,LG,Manager,Festive Fever Promo,485230.63,169,2871.19,519.25,4996.41
Electronics,LG,Manager,Final Call Frenzy,490327.74,179,2739.26,530.55,4976.53
Electronics,LG,Manager,Flash Frenzy Friday,456686.01,167,2734.65,508.02,4972.75
Electronics,LG,Manager,"Gift More, Spend Less",492955.19,170,2899.74,527.40,4992.20
Electronics,LG,Manager,Golden Hour Bargains,487719.82,190,2566.95,537.59,4931.48
Electronics,LG,Manager,Green Weekend Deals,415040.97,149,2785.51,511.69,4920.44
Electronics,LG,Manager,Happy Hour Discounts,460843.57,158,2916.73,562.55,4975.94
Electronics,LG,Manager,Holiday Shopping Rush,434864.66,158,2752.31,500.17,4989.60
Electronics,LG,Manager,Hot Picks Promo,400205.67,148,2704.09,558.88,4974.36
Electronics,LG,Manager,Instant Gratification Sale,482228.29,184,2620.81,527.38,4985.75
Electronics,LG,Manager,Limited Time Treasures,527268.36,195,2703.94,508.76,4977.05
Electronics,LG,Manager,Loyalty Rewards Blast,457824.71,171,2677.34,542.19,4951.26
Electronics,LG,Manager,Mega Weekend Bonanza,454004.02,171,2654.99,544.64,4994.32
Electronics,LG,Manager,Mid-Year Madness,414983.90,156,2660.15,501.40,4959.31
Electronics,LG,Manager,Midnight Madness,440769.08,158,2789.68,536.86,4998.66
Electronics,LG,Manager,Mystery Discount Days,491580.55,176,2793.07,501.23,4978.92
Electronics,LG,Manager,New Arrival Showcase,462964.25,163,2840.27,507.24,4998.70
Electronics,LG,Manager,New Product Launch Promo,435585.89,163,2672.31,501.76,4995.58
Electronics,LG,Manager,New Year Kickoff,468260.91,169,2770.77,504.17,4958.51
Electronics,LG,Manager,Price Drop Parade,388786.12,150,2591.91,501.39,4935.97
Electronics,LG,Manager,Red Tag Clearance,480187.76,179,2682.61,553.47,4977.15
Electronics,LG,Manager,Seasonal Surprise Box,457815.50,164,2791.56,525.64,4939.97
Electronics,LG,Manager,Shop & Save Spectacular,505516.49,186,2717.83,537.87,4984.74
Electronics,LG,Manager,Smart Shopper Week,393336.87,139,2829.76,509.76,4987.18
Electronics,LG,Manager,Spring Refresh Event,457331.77,168,2722.21,507.77,4975.94
Electronics,LG,Manager,Spring Splash Discounts,443625.31,167,2656.44,517.15,4896.61
Electronics,LG,Manager,Summer Sizzle Promo,435557.15,157,2774.25,518.11,4935.25
Electronics,LG,Manager,Super Savings Week,470650.11,170,2768.53,508.42,4957.77
Electronics,LG,Manager,Ultimate Value Event,449104.92,162,2772.25,509.32,4986.31
Electronics,LG,Manager,VIP Access Sale,520455.12,191,2724.90,540.66,4985.32
Electronics,LG,Manager,Weekend Warrior Specials,431557.39,158,2731.38,516.17,4963.13
Electronics,LG,Manager,Winter Clearance Carnival,492797.22,165,2986.65,502.18,4977.41
Electronics,LG,Manager,Winter Wonders Sale,437110.68,154,2838.38,503.19,4962.04
Electronics,LG,Sales Associate,12 Days of Deals,492504.32,175,2814.31,537.36,4899.80
Electronics,LG,Sales Associate,Autumn Deals Drive,529690.40,187,2832.57,544.49,4995.01
Electronics,LG,Sales Associate,BOGO Blitz,479528.11,180,2664.05,506.14,4997.66
Electronics,LG,Sales Associate,Back to School Boost,469948.66,173,2716.47,502.18,4959.11
Electronics,LG,Sales Associate,Birthday Bash Sale,417936.99,157,2662.02,527.82,4971.45
Electronics,LG,Sales Associate,Black Friday Blowout,432964.98,170,2546.85,500.70,4953.29
Electronics,LG,Sales Associate,Cart Crasher Campaign,483837.40,185,2615.34,523.12,4937.14
Electronics,LG,Sales Associate,Cashback Carnival,492212.72,172,2861.70,525.41,4994.18
Electronics,LG,Sales Associate,Clearance Countdown,498856.83,191,2611.82,569.60,4836.53
Electronics,LG,Sales Associate,Countdown to Savings,455190.27,169,2693.43,500.75,4975.34
Electronics,LG,Sales Associate,Customer Appreciation Week,543470.62,195,2787.03,515.01,4987.89
Electronics,LG,Sales Associate,Cyber Monday Mania,462035.35,165,2800.21,508.49,4945.54
Electronics,LG,Sales Associate,Deal of the Month,464133.88,174,2667.44,510.04,4980.51
Electronics,LG,Sales Associate,Double Points Bonanza,482823.91,182,2652.88,514.43,4983.61
Electronics,LG,Sales Associate,Early Bird Specials,477282.34,178,2681.36,505.82,4971.10
Electronics,LG,Sales Associate,End of Season Sale,456740.01,168,2718.69,501.39,4996.48
Electronics,LG,Sales Associate,Exclusive Insider Offers,506241.63,188,2692.77,554.68,4978.13
Electronics,LG,Sales Associate,Festive Fever Promo,519242.28,194,2676.51,514.77,4993.37
Electronics,LG,Sales Associate,Final Call Frenzy,491966.97,171,2877.00,501.74,4971.23
Electronics,LG,Sales Associate,Flash Frenzy Friday,465934.73,175,2662.48,510.43,4982.10
Electronics,LG,Sales Associate,"Gift More, Spend Less",579293.68,194,2986.05,544.14,4984.91
Electronics,LG,Sales Associate,Golden Hour Bargains,497857.08,171,2911.44,506.54,4966.10
Electronics,LG,Sales Associate,Green Weekend Deals,461973.48,179,2580.86,506.72,4996.70
Electronics,LG,Sales Associate,Happy Hour Discounts,399503.34,145,2755.20,533.79,4979.27
Electronics,LG,Sales Associate,Holiday Shopping Rush,447249.78,165,2710.60,547.88,4977.03
Electronics,LG,Sales Associate,Hot Picks Promo,420665.18,156,2696.57,574.75,4987.55
Electronics,LG,Sales Associate,Instant Gratification Sale,435907.80,157,2776.48,508.23,4978.86
Electronics,LG,Sales Associate,Limited Time Treasures,458399.63,164,2795.12,582.73,4964.31
Electronics,LG,Sales Associate,Loyalty Rewards Blast,491355.51,180,2729.75,522.03,4992.76
Electronics,LG,Sales Associate,Mega Weekend Bonanza,551770.95,192,2873.81,542.76,4965.39
Electronics,LG,Sales Associate,Mid-Year Madness,472226.47,174,2713.95,504.23,4999.11
Electronics,LG,Sales Associate,Midnight Madness,455267.35,165,2759.20,505.99,4968.24
Electronics,LG,Sales Associate,Mystery Discount Days,544055.45,191,2848.46,569.56,4990.97
Electronics,LG,Sales Associate,New Arrival Showcase,515297.08,176,2927.82,612.89,4985.75
Electronics,LG,Sales Associate,New Product Launch Promo,529617.87,198,2674.84,512.09,4991.62
Electronics,LG,Sales Associate,New Year Kickoff,521444.62,181,2880.91,526.00,4972.77
Electronics,LG,Sales Associate,Price Drop Parade,413798.93,164,2523.16,542.88,4984.15
Electronics,LG,Sales Associate,Red Tag Clearance,474655.90,172,2759.63,556.51,4959.22
Electronics,LG,Sales Associate,Seasonal Surprise Box,430067.61,156,2756.84,504.53,4925.79
Electronics,LG,Sales Associate,Shop & Save Spectacular,457559.45,170,2691.53,547.14,4992.95
Electronics,LG,Sales Associate,Smart Shopper Week,543429.21,188,2890.58,536.80,4999.77
Electronics,LG,Sales Associate,Spring Refresh Event,501350.85,185,2710.00,529.24,4997.79
Electronics,LG,Sales Associate,Spring Splash Discounts,482838.26,176,2743.40,532.11,4973.89
Electronics,LG,Sales Associate,Summer Sizzle Promo,481110.43,176,2733.58,537.59,4973.27
Electronics,LG,Sales Associate,Super Savings Week,524343.30,180,2913.02,509.50,4986.13
Electronics,LG,Sales Associate,Ultimate Value Event,517793.08,189,2739.65,506.64,4985.00
Electronics,LG,Sales Associate,VIP Access Sale,491939.28,170,2893.76,506.75,4996.84
Electronics,LG,Sales Associate,Weekend Warrior Specials,556004.96,209,2660.31,517.99,4979.32
Electronics,LG,Sales Associate,Winter Clearance Carnival,496260.77,179,2772.41,512.56,4991.72
Electronics,LG,Sales Associate,Winter Wonders Sale,495889.14,186,2666.07,508.73,4991.74
Electronics,LG,Salesperson,12 Days of Deals,439863.04,161,2732.07,520.34,4986.67
Electronics,LG,Salesperson,Autumn Deals Drive,471358.93,170,2772.70,508.14,4984.76
Electronics,LG,Salesperson,BOGO Blitz,503944.02,179,2815.33,510.45,4962.06
Electronics,LG,Salesperson,Back to School Boost,501261.22,183,2739.13,525.79,4970.29
Electronics,LG,Salesperson,Birthday Bash Sale,518064.37,190,2726.65,531.96,4977.64
Electronics,LG,Salesperson,Black Friday Blowout,473690.56,171,2770.12,502.51,4994.07
Electronics,LG,Salesperson,Cart Crasher Campaign,525616.38,192,2737.59,525.76,4988.50
Electronics,LG,Salesperson,Cashback Carnival,487610.27,172,2834.94,558.85,4987.73
Electronics,LG,Salesperson,Clearance Countdown,434216.82,162,2680.35,503.09,4994.64
Electronics,LG,Salesperson,Countdown to Savings,442386.31,166,2664.98,567.34,4979.80
Electronics,LG,Salesperson,Customer Appreciation Week,406995.24,159,2559.72,508.00,4830.42
Electronics,LG,Salesperson,Cyber Monday Mania,505125.89,180,2806.25,507.37,4955.52
Electronics,LG,Salesperson,Deal of the Month,403040.49,156,2583.59,504.72,4943.70
Electronics,LG,Salesperson,Double Points Bonanza,451207.48,171,2638.64,554.05,4972.64
Electronics,LG,Salesperson,Early Bird Specials,445341.91,157,2836.57,502.05,4893.45
Electronics,LG,Salesperson,End of Season Sale,517602.49,179,2891.63,515.67,4997.26
Electronics,LG,Salesperson,Exclusive Insider Offers,565020.82,187,3021.50,533.59,4966.48
Electronics,LG,Salesperson,Festive Fever Promo,459649.59,168,2736.01,556.49,4993.30
Electronics,LG,Salesperson,Final Call Frenzy,457786.91,166,2757.75,511.22,4995.31
Electronics,LG,Salesperson,Flash Frenzy Friday,531017.51,179,2966.58,508.81,4980.09
Electronics,LG,Salesperson,"Gift More, Spend Less",468941.95,170,2758.48,502.74,4993.14
Electronics,LG,Salesperson,Golden Hour Bargains,492234.46,172,2861.83,530.03,4997.22
Electronics,LG,Salesperson,Green Weekend Deals,415015.53,151,2748.45,502.12,4942.90
Electronics,LG,Salesperson,Happy Hour Discounts,426671.62,151,2825.64,544.20,4982.00
Electronics,LG,Salesperson,Holiday Shopping Rush,464664.46,167,2782.42,570.89,4985.33
Electronics,LG,Salesperson,Hot Picks Promo,415430.20,152,2733.09,530.65,4880.44
Electronics,LG,Salesperson,Instant Gratification Sale,546074.77,194,2814.82,562.26,4969.19
Electronics,LG,Salesperson,Limited Time Treasures,449205.03,171,2626.93,507.04,4999.20
Electronics,LG,Salesperson,Loyalty Rewards Blast,539071.56,196,2750.37,556.35,4984.67
Electronics,LG,Salesperson,Mega Weekend Bonanza,457076.84,170,2688.69,505.91,4972.88
Electronics,LG,Salesperson,Mid-Year Madness,535566.95,188,2848.76,504.33,4993.79
Electronics,LG,Salesperson,Midnight Madness,441798.68,162,2727.15,533.40,4982.47
Electronics,LG,Salesperson,Mystery Discount Days,463751.79,168,2760.43,531.08,4987.57
Electronics,LG,Salesperson,New Arrival Showcase,488447.41,162,3015.11,555.69,4946.26
Electronics,LG,Salesperson,New Product Launch Promo,535118.60,185,2892.53,537.96,4979.76
Electronics,LG,Salesperson,New Year Kickoff,549654.77,191,2877.77,560.85,4981.93
Electronics,LG,Salesperson,Price Drop Parade,511661.21,192,2664.90,520.00,4999.10
Electronics,LG,Salesperson,Red Tag Clearance,504806.59,179,2820.15,517.68,4990.57
Electronics,LG,Salesperson,Seasonal Surprise Box,522869.85,194,2695.21,528.08,4974.99
Electronics,LG,Salesperson,Shop & Save Spectacular,504599.29,193,2614.50,502.74,4938.88
Electronics,LG,Salesperson,Smart Shopper Week,505524.92,193,2619.30,537.50,4979.57
Electronics,LG,Salesperson,Spring Refresh Event,448569.11,161,2786.14,550.93,4980.63
Electronics,LG,Salesperson,Spring Splash Discounts,440508.79,163,2702.51,555.59,4938.24
Electronics,LG,Salesperson,Summer Sizzle Promo,450360.16,169,2664.85,519.96,4987.60
Electronics,LG,Salesperson,Super Savings Week,496042.47,171,2900.83,524.64,4984.68
Electronics,LG,Salesperson,Ultimate Value Event,464788.33,171,2718.06,503.14,4964.79
Electronics,LG,Salesperson,VIP Access Sale,491499.70,179,2745.81,525.35,4998.82
Electronics,LG,Salesperson,Weekend Warrior Specials,503311.01,175,2876.06,503.52,4975.67
Electronics,LG,Salesperson,Winter Clearance Carnival,502861.52,171,2940.71,506.45,4991.97
Electronics,LG,Salesperson,Winter Wonders Sale,480706.91,192,2503.68,502.26,4996.89
Electronics,LG,Senior Salesperson,12 Days of Deals,323637.98,126,2568.56,513.13,4988.99
Electronics,LG,Senior Salesperson,Autumn Deals Drive,360500.37,133,2710.53,528.07,4999.09
Electronics,LG,Senior Salesperson,BOGO Blitz,411563.26,151,2725.58,504.25,4938.46
Electronics,LG,Senior Salesperson,Back to School Boost,413817.07,150,2758.78,539.55,4983.72
Electronics,LG,Senior Salesperson,Birthday Bash Sale,420031.95,156,2692.51,515.47,4942.99
Electronics,LG,Senior Salesperson,Black Friday Blowout,416757.98,149,2797.03,527.02,4947.91
Electronics,LG,Senior Salesperson,Cart Crasher Campaign,439068.33,159,2761.44,568.77,4940.65
Electronics,LG,Senior Salesperson,Cashback Carnival,405599.64,141,2876.59,548.32,4993.00
Electronics,LG,Senior Salesperson,Clearance Countdown,429301.20,154,2787.67,504.33,4998.50
