brand,customer_segment,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Godrej Interio,Loyal Customer,Senior Salesperson,Loyalty Rewards Blast,19239.15,8,2404.89,707.99,4638.93
Godrej Interio,Loyal Customer,Senior Salesperson,Mega Weekend Bonanza,38839.42,14,2774.24,1102.07,4555.77
Godrej Interio,Loyal Customer,Senior Salesperson,Mid-Year Madness,28713.92,9,3190.44,828.49,4272.83
Godrej Interio,Loyal Customer,Senior Salesperson,Midnight Madness,58850.95,16,3678.18,2026.20,4976.02
Godrej Interio,Loyal Customer,Senior Salesperson,Mystery Discount Days,42749.28,15,2849.95,797.68,4928.54
Godrej Interio,Loyal Customer,Senior Salesperson,New Arrival Showcase,34771.39,12,2897.62,654.95,4748.60
Godrej Interio,Loyal Customer,Senior Salesperson,New Product Launch Promo,65816.83,21,3134.13,1012.81,4761.06
Godrej Interio,Loyal Customer,Senior Salesperson,New Year Kickoff,59076.29,20,2953.81,795.85,4926.80
Godrej Interio,Loyal Customer,Senior Salesperson,Price Drop Parade,31775.42,12,2647.95,723.21,4607.59
Godrej Interio,Loyal Customer,Senior Salesperson,Red Tag Clearance,44838.86,19,2359.94,622.19,4726.66
Godrej Interio,Loyal Customer,Senior Salesperson,Seasonal Surprise Box,60221.21,20,3011.06,503.81,4951.32
Godrej Interio,Loyal Customer,Senior Salesperson,Shop & Save Spectacular,44377.44,17,2610.44,790.84,4984.38
Godrej Interio,Loyal Customer,Senior Salesperson,Smart Shopper Week,34510.62,14,2465.04,846.61,4928.47
Godrej Interio,Loyal Customer,Senior Salesperson,Spring Refresh Event,57557.56,21,2740.84,699.41,4842.90
Godrej Interio,Loyal Customer,Senior Salesperson,Spring Splash Discounts,46278.13,17,2722.24,696.88,4436.87
Godrej Interio,Loyal Customer,Senior Salesperson,Summer Sizzle Promo,63432.06,21,3020.57,508.43,4960.25
Godrej Interio,Loyal Customer,Senior Salesperson,Super Savings Week,40652.72,14,2903.77,523.93,4821.13
Godrej Interio,Loyal Customer,Senior Salesperson,Ultimate Value Event,43423.46,15,2894.90,1174.39,4872.81
Godrej Interio,Loyal Customer,Senior Salesperson,VIP Access Sale,25704.08,14,1836.01,607.39,3366.77
Godrej Interio,Loyal Customer,Senior Salesperson,Weekend Warrior Specials,38600.77,16,2412.55,754.40,4410.48
Godrej Interio,Loyal Customer,Senior Salesperson,Winter Clearance Carnival,43639.28,15,2909.29,784.70,4701.68
Godrej Interio,Loyal Customer,Senior Salesperson,Winter Wonders Sale,42149.66,13,3242.28,884.58,4886.92
Godrej Interio,Occasional Shopper,Manager,12 Days of Deals,35479.31,15,2365.29,592.82,4658.42
Godrej Interio,Occasional Shopper,Manager,Autumn Deals Drive,26996.28,12,2249.69,697.22,4577.33
Godrej Interio,Occasional Shopper,Manager,BOGO Blitz,45431.70,17,2672.45,585.13,4578.95
Godrej Interio,Occasional Shopper,Manager,Back to School Boost,52020.42,20,2601.02,513.26,4985.54
Godrej Interio,Occasional Shopper,Manager,Birthday Bash Sale,35547.34,15,2369.82,510.42,4974.19
Godrej Interio,Occasional Shopper,Manager,Black Friday Blowout,48856.14,19,2571.38,810.92,4968.56
Godrej Interio,Occasional Shopper,Manager,Cart Crasher Campaign,57103.70,24,2379.32,594.05,4364.49
Godrej Interio,Occasional Shopper,Manager,Cashback Carnival,56211.46,20,2810.57,527.06,4982.43
Godrej Interio,Occasional Shopper,Manager,Clearance Countdown,58378.97,20,2918.95,606.61,4882.14
Godrej Interio,Occasional Shopper,Manager,Countdown to Savings,47388.67,17,2787.57,925.17,4644.39
Godrej Interio,Occasional Shopper,Manager,Customer Appreciation Week,50561.86,19,2661.15,560.53,4786.03
Godrej Interio,Occasional Shopper,Manager,Cyber Monday Mania,34609.99,13,2662.31,798.00,4759.71
Godrej Interio,Occasional Shopper,Manager,Deal of the Month,27826.84,12,2318.90,772.44,4791.19
Godrej Interio,Occasional Shopper,Manager,Double Points Bonanza,45177.85,18,2509.88,875.26,4591.60
Godrej Interio,Occasional Shopper,Manager,Early Bird Specials,53369.28,21,2541.39,757.37,4806.54
Godrej Interio,Occasional Shopper,Manager,End of Season Sale,53305.72,21,2538.37,818.60,4622.04
Godrej Interio,Occasional Shopper,Manager,Exclusive Insider Offers,34054.31,14,2432.45,623.20,4878.54
Godrej Interio,Occasional Shopper,Manager,Festive Fever Promo,53015.35,19,2790.28,740.71,4940.88
Godrej Interio,Occasional Shopper,Manager,Final Call Frenzy,42314.89,16,2644.68,562.70,4961.68
Godrej Interio,Occasional Shopper,Manager,Flash Frenzy Friday,53578.56,15,3571.90,1450.86,4987.91
Godrej Interio,Occasional Shopper,Manager,"Gift More, Spend Less",30935.20,11,2812.29,718.15,4625.06
Godrej Interio,Occasional Shopper,Manager,Golden Hour Bargains,42265.70,14,3018.98,939.70,4491.91
Godrej Interio,Occasional Shopper,Manager,Green Weekend Deals,52418.26,19,2758.86,744.63,4818.76
Godrej Interio,Occasional Shopper,Manager,Happy Hour Discounts,51944.08,18,2885.78,1065.24,4789.55
Godrej Interio,Occasional Shopper,Manager,Holiday Shopping Rush,28394.50,13,2184.19,873.29,3817.78
Godrej Interio,Occasional Shopper,Manager,Hot Picks Promo,36556.43,14,2611.17,1192.94,4892.02
Godrej Interio,Occasional Shopper,Manager,Instant Gratification Sale,57812.68,21,2752.98,1189.49,4638.96
Godrej Interio,Occasional Shopper,Manager,Limited Time Treasures,38952.63,14,2782.33,639.14,4840.62
Godrej Interio,Occasional Shopper,Manager,Loyalty Rewards Blast,41674.88,15,2778.33,524.65,4822.45
Godrej Interio,Occasional Shopper,Manager,Mega Weekend Bonanza,30737.99,14,2195.57,666.59,4435.59
Godrej Interio,Occasional Shopper,Manager,Mid-Year Madness,43447.05,13,3342.08,1379.36,4938.00
Godrej Interio,Occasional Shopper,Manager,Midnight Madness,24651.90,8,3081.49,1172.90,3989.39
Godrej Interio,Occasional Shopper,Manager,Mystery Discount Days,36979.22,14,2641.37,740.32,4735.72
Godrej Interio,Occasional Shopper,Manager,New Arrival Showcase,66437.45,22,3019.88,890.17,4997.96
Godrej Interio,Occasional Shopper,Manager,New Product Launch Promo,43735.91,15,2915.73,719.71,4715.87
Godrej Interio,Occasional Shopper,Manager,New Year Kickoff,52560.12,18,2920.01,1139.35,4990.41
Godrej Interio,Occasional Shopper,Manager,Price Drop Parade,21577.36,7,3082.48,869.62,4294.51
Godrej Interio,Occasional Shopper,Manager,Red Tag Clearance,29795.80,13,2291.98,512.99,4387.70
Godrej Interio,Occasional Shopper,Manager,Seasonal Surprise Box,35471.52,12,2955.96,513.46,4860.14
Godrej Interio,Occasional Shopper,Manager,Shop & Save Spectacular,41836.45,16,2614.78,575.02,4839.74
Godrej Interio,Occasional Shopper,Manager,Smart Shopper Week,36319.22,17,2136.42,581.16,4167.73
Godrej Interio,Occasional Shopper,Manager,Spring Refresh Event,46040.96,13,3541.61,889.98,4804.84
Godrej Interio,Occasional Shopper,Manager,Spring Splash Discounts,48941.63,21,2330.55,553.23,4771.12
Godrej Interio,Occasional Shopper,Manager,Summer Sizzle Promo,43387.83,16,2711.74,507.16,4900.39
Godrej Interio,Occasional Shopper,Manager,Super Savings Week,49271.82,16,3079.49,832.93,4779.13
Godrej Interio,Occasional Shopper,Manager,Ultimate Value Event,62513.91,19,3290.21,1349.06,4996.74
Godrej Interio,Occasional Shopper,Manager,VIP Access Sale,41473.70,18,2304.09,774.49,4698.67
Godrej Interio,Occasional Shopper,Manager,Weekend Warrior Specials,57266.79,19,3014.04,936.22,4888.16
Godrej Interio,Occasional Shopper,Manager,Winter Clearance Carnival,31202.93,12,2600.24,525.87,4994.03
Godrej Interio,Occasional Shopper,Manager,Winter Wonders Sale,23001.07,10,2300.11,657.97,4021.91
Godrej Interio,Occasional Shopper,Sales Associate,12 Days of Deals,38970.04,16,2435.63,830.78,4962.08
Godrej Interio,Occasional Shopper,Sales Associate,Autumn Deals Drive,43479.94,19,2288.42,687.15,4683.91
Godrej Interio,Occasional Shopper,Sales Associate,BOGO Blitz,58047.15,21,2764.15,800.63,4609.42
Godrej Interio,Occasional Shopper,Sales Associate,Back to School Boost,44454.03,18,2469.67,837.63,4663.67
Godrej Interio,Occasional Shopper,Sales Associate,Birthday Bash Sale,58119.43,20,2905.97,756.04,4963.33
Godrej Interio,Occasional Shopper,Sales Associate,Black Friday Blowout,29701.46,12,2475.12,896.62,4914.10
Godrej Interio,Occasional Shopper,Sales Associate,Cart Crasher Campaign,47677.12,18,2648.73,650.26,4775.12
Godrej Interio,Occasional Shopper,Sales Associate,Cashback Carnival,61183.20,17,3599.01,546.82,4914.99
Godrej Interio,Occasional Shopper,Sales Associate,Clearance Countdown,44819.67,15,2987.98,1061.49,4854.58
Godrej Interio,Occasional Shopper,Sales Associate,Countdown to Savings,31970.53,12,2664.21,545.84,4836.90
Godrej Interio,Occasional Shopper,Sales Associate,Customer Appreciation Week,37934.79,14,2709.63,524.19,4983.49
Godrej Interio,Occasional Shopper,Sales Associate,Cyber Monday Mania,51717.39,20,2585.87,552.24,4967.88
Godrej Interio,Occasional Shopper,Sales Associate,Deal of the Month,58994.54,22,2681.57,591.31,4267.89
Godrej Interio,Occasional Shopper,Sales Associate,Double Points Bonanza,41735.47,15,2782.36,521.42,4937.72
Godrej Interio,Occasional Shopper,Sales Associate,Early Bird Specials,30182.43,12,2515.20,773.00,4456.76
Godrej Interio,Occasional Shopper,Sales Associate,End of Season Sale,32630.34,13,2510.03,643.53,4893.64
Godrej Interio,Occasional Shopper,Sales Associate,Exclusive Insider Offers,53839.04,22,2447.23,545.04,4817.97
Godrej Interio,Occasional Shopper,Sales Associate,Festive Fever Promo,43830.79,14,3130.77,1103.36,4860.05
Godrej Interio,Occasional Shopper,Sales Associate,Final Call Frenzy,51967.74,18,2887.10,517.40,4915.72
Godrej Interio,Occasional Shopper,Sales Associate,Flash Frenzy Friday,56551.90,21,2692.95,665.28,4755.95
Godrej Interio,Occasional Shopper,Sales Associate,"Gift More, Spend Less",40737.88,17,2396.35,594.93,4227.24
Godrej Interio,Occasional Shopper,Sales Associate,Golden Hour Bargains,37223.42,16,2326.46,718.98,4194.49
Godrej Interio,Occasional Shopper,Sales Associate,Green Weekend Deals,26852.63,12,2237.72,723.29,4205.77
Godrej Interio,Occasional Shopper,Sales Associate,Happy Hour Discounts,41121.71,15,2741.45,548.01,4981.66
Godrej Interio,Occasional Shopper,Sales Associate,Holiday Shopping Rush,23688.57,9,2632.06,569.56,4506.45
Godrej Interio,Occasional Shopper,Sales Associate,Hot Picks Promo,46785.66,17,2752.10,983.21,4602.56
Godrej Interio,Occasional Shopper,Sales Associate,Instant Gratification Sale,36196.75,13,2784.37,794.96,4593.89
Godrej Interio,Occasional Shopper,Sales Associate,Limited Time Treasures,70610.81,25,2824.43,552.08,4807.69
Godrej Interio,Occasional Shopper,Sales Associate,Loyalty Rewards Blast,54580.55,21,2599.07,523.00,4669.08
Godrej Interio,Occasional Shopper,Sales Associate,Mega Weekend Bonanza,59396.51,23,2582.46,606.18,4941.97
Godrej Interio,Occasional Shopper,Sales Associate,Mid-Year Madness,54077.67,18,3004.31,712.05,4889.85
Godrej Interio,Occasional Shopper,Sales Associate,Midnight Madness,48759.96,18,2708.89,638.39,4867.72
Godrej Interio,Occasional Shopper,Sales Associate,Mystery Discount Days,50648.10,18,2813.78,543.68,4958.25
Godrej Interio,Occasional Shopper,Sales Associate,New Arrival Showcase,61138.26,21,2911.35,570.88,4923.79
Godrej Interio,Occasional Shopper,Sales Associate,New Product Launch Promo,40155.90,16,2509.74,773.67,4347.89
Godrej Interio,Occasional Shopper,Sales Associate,New Year Kickoff,65527.54,23,2849.02,641.57,4897.23
Godrej Interio,Occasional Shopper,Sales Associate,Price Drop Parade,61546.52,20,3077.33,649.90,4962.82
Godrej Interio,Occasional Shopper,Sales Associate,Red Tag Clearance,53107.49,14,3793.39,1934.95,4989.66
Godrej Interio,Occasional Shopper,Sales Associate,Seasonal Surprise Box,45042.94,15,3002.86,837.09,4852.17
Godrej Interio,Occasional Shopper,Sales Associate,Shop & Save Spectacular,36017.36,14,2572.67,1075.19,4549.21
Godrej Interio,Occasional Shopper,Sales Associate,Smart Shopper Week,54657.84,18,3036.55,856.08,4924.55
Godrej Interio,Occasional Shopper,Sales Associate,Spring Refresh Event,48558.24,18,2697.68,569.36,4886.55
Godrej Interio,Occasional Shopper,Sales Associate,Spring Splash Discounts,66080.84,23,2873.08,793.86,4999.44
Godrej Interio,Occasional Shopper,Sales Associate,Summer Sizzle Promo,26788.00,10,2678.80,1392.58,4217.70
Godrej Interio,Occasional Shopper,Sales Associate,Super Savings Week,48256.23,19,2539.80,609.49,4693.78
Godrej Interio,Occasional Shopper,Sales Associate,Ultimate Value Event,64110.95,24,2671.29,503.68,4850.48
Godrej Interio,Occasional Shopper,Sales Associate,VIP Access Sale,31449.19,10,3144.92,781.78,4944.73
Godrej Interio,Occasional Shopper,Sales Associate,Weekend Warrior Specials,44412.63,20,2220.63,743.75,4516.76
Godrej Interio,Occasional Shopper,Sales Associate,Winter Clearance Carnival,40482.15,16,2530.13,673.77,4840.08
Godrej Interio,Occasional Shopper,Sales Associate,Winter Wonders Sale,50091.94,17,2946.58,652.66,4762.10
Godrej Interio,Occasional Shopper,Salesperson,12 Days of Deals,46504.12,17,2735.54,551.67,4884.17
Godrej Interio,Occasional Shopper,Salesperson,Autumn Deals Drive,35945.39,12,2995.45,1044.49,4698.85
Godrej Interio,Occasional Shopper,Salesperson,BOGO Blitz,50403.40,18,2800.19,1147.54,4659.54
Godrej Interio,Occasional Shopper,Salesperson,Back to School Boost,51477.68,18,2859.87,556.73,4740.77
Godrej Interio,Occasional Shopper,Salesperson,Birthday Bash Sale,50193.61,17,2952.57,813.64,4766.40
Godrej Interio,Occasional Shopper,Salesperson,Black Friday Blowout,49545.24,19,2607.64,703.62,4990.48
Godrej Interio,Occasional Shopper,Salesperson,Cart Crasher Campaign,56168.93,17,3304.05,1278.10,4979.69
Godrej Interio,Occasional Shopper,Salesperson,Cashback Carnival,67681.40,28,2417.19,587.37,4902.28
Godrej Interio,Occasional Shopper,Salesperson,Clearance Countdown,42481.19,15,2832.08,861.93,4788.35
Godrej Interio,Occasional Shopper,Salesperson,Countdown to Savings,40358.51,16,2522.41,547.67,4617.73
Godrej Interio,Occasional Shopper,Salesperson,Customer Appreciation Week,50402.21,15,3360.15,1421.41,4497.15
Godrej Interio,Occasional Shopper,Salesperson,Cyber Monday Mania,43382.04,16,2711.38,682.43,4838.89
Godrej Interio,Occasional Shopper,Salesperson,Deal of the Month,62353.23,22,2834.24,862.99,4531.53
Godrej Interio,Occasional Shopper,Salesperson,Double Points Bonanza,38350.95,13,2950.07,1266.47,4439.39
Godrej Interio,Occasional Shopper,Salesperson,Early Bird Specials,50082.27,17,2946.02,585.55,4967.49
Godrej Interio,Occasional Shopper,Salesperson,End of Season Sale,26665.07,10,2666.51,1020.35,4781.01
Godrej Interio,Occasional Shopper,Salesperson,Exclusive Insider Offers,29763.27,10,2976.33,1271.84,4962.71
Godrej Interio,Occasional Shopper,Salesperson,Festive Fever Promo,29948.26,12,2495.69,565.23,4797.79
Godrej Interio,Occasional Shopper,Salesperson,Final Call Frenzy,41342.00,16,2583.87,883.39,4613.15
Godrej Interio,Occasional Shopper,Salesperson,Flash Frenzy Friday,53355.80,23,2319.82,712.88,4863.05
Godrej Interio,Occasional Shopper,Salesperson,"Gift More, Spend Less",44273.29,17,2604.31,568.38,4576.85
Godrej Interio,Occasional Shopper,Salesperson,Golden Hour Bargains,50370.03,17,2962.94,743.48,4883.08
Godrej Interio,Occasional Shopper,Salesperson,Green Weekend Deals,24571.16,10,2457.12,580.52,4162.24
Godrej Interio,Occasional Shopper,Salesperson,Happy Hour Discounts,41709.61,14,2979.26,501.14,4756.83
Godrej Interio,Occasional Shopper,Salesperson,Holiday Shopping Rush,52429.98,20,2621.50,697.83,4626.16
Godrej Interio,Occasional Shopper,Salesperson,Hot Picks Promo,62151.02,21,2959.57,525.07,4957.79
Godrej Interio,Occasional Shopper,Salesperson,Instant Gratification Sale,43714.82,17,2571.46,805.08,4793.91
Godrej Interio,Occasional Shopper,Salesperson,Limited Time Treasures,47648.37,18,2647.13,710.84,4779.54
Godrej Interio,Occasional Shopper,Salesperson,Loyalty Rewards Blast,60033.75,21,2858.75,905.35,4549.99
Godrej Interio,Occasional Shopper,Salesperson,Mega Weekend Bonanza,60426.02,22,2746.64,550.02,4734.82
Godrej Interio,Occasional Shopper,Salesperson,Mid-Year Madness,63313.82,22,2877.90,643.58,4913.60
Godrej Interio,Occasional Shopper,Salesperson,Midnight Madness,25817.27,13,1985.94,525.06,4272.97
Godrej Interio,Occasional Shopper,Salesperson,Mystery Discount Days,50506.19,20,2525.31,588.44,4500.99
Godrej Interio,Occasional Shopper,Salesperson,New Arrival Showcase,53466.56,19,2814.03,510.39,4485.60
Godrej Interio,Occasional Shopper,Salesperson,New Product Launch Promo,42498.77,18,2361.04,724.79,4828.80
Godrej Interio,Occasional Shopper,Salesperson,New Year Kickoff,64530.51,25,2581.22,546.69,4936.11
Godrej Interio,Occasional Shopper,Salesperson,Price Drop Parade,20600.10,8,2575.01,1147.30,4356.89
Godrej Interio,Occasional Shopper,Salesperson,Red Tag Clearance,18142.63,7,2591.80,554.56,4309.05
Godrej Interio,Occasional Shopper,Salesperson,Seasonal Surprise Box,73333.34,28,2619.05,504.08,4883.48
Godrej Interio,Occasional Shopper,Salesperson,Shop & Save Spectacular,55196.20,21,2628.39,517.77,4569.45
Godrej Interio,Occasional Shopper,Salesperson,Smart Shopper Week,58099.39,18,3227.74,1444.12,4978.99
Godrej Interio,Occasional Shopper,Salesperson,Spring Refresh Event,40323.45,15,2688.23,844.92,4872.64
Godrej Interio,Occasional Shopper,Salesperson,Spring Splash Discounts,44544.28,15,2969.62,629.76,4888.22
Godrej Interio,Occasional Shopper,Salesperson,Summer Sizzle Promo,37512.76,11,3410.25,1931.43,4638.43
Godrej Interio,Occasional Shopper,Salesperson,Super Savings Week,40146.53,15,2676.44,1801.61,4716.91
Godrej Interio,Occasional Shopper,Salesperson,Ultimate Value Event,19618.99,7,2802.71,1424.26,4765.67
Godrej Interio,Occasional Shopper,Salesperson,VIP Access Sale,49813.32,22,2264.24,573.61,4983.95
Godrej Interio,Occasional Shopper,Salesperson,Weekend Warrior Specials,35673.22,12,2972.77,597.61,4925.31
Godrej Interio,Occasional Shopper,Salesperson,Winter Clearance Carnival,63653.05,23,2767.52,897.34,4576.86
Godrej Interio,Occasional Shopper,Salesperson,Winter Wonders Sale,60360.65,22,2743.67,611.89,4416.30
Godrej Interio,Occasional Shopper,Senior Salesperson,12 Days of Deals,36523.94,13,2809.53,592.83,4753.14
Godrej Interio,Occasional Shopper,Senior Salesperson,Autumn Deals Drive,38997.27,15,2599.82,768.80,4859.12
Godrej Interio,Occasional Shopper,Senior Salesperson,BOGO Blitz,45886.11,16,2867.88,830.29,4931.16
Godrej Interio,Occasional Shopper,Senior Salesperson,Back to School Boost,27446.11,9,3049.57,1356.36,4567.39
Godrej Interio,Occasional Shopper,Senior Salesperson,Birthday Bash Sale,37772.13,14,2698.01,530.39,4952.61
Godrej Interio,Occasional Shopper,Senior Salesperson,Black Friday Blowout,75492.96,26,2903.58,535.08,4697.52
Godrej Interio,Occasional Shopper,Senior Salesperson,Cart Crasher Campaign,50546.45,21,2406.97,510.12,4907.60
Godrej Interio,Occasional Shopper,Senior Salesperson,Cashback Carnival,40347.65,16,2521.73,515.27,4721.06
Godrej Interio,Occasional Shopper,Senior Salesperson,Clearance Countdown,29088.72,9,3232.08,1667.73,4227.92
Godrej Interio,Occasional Shopper,Senior Salesperson,Countdown to Savings,40858.03,15,2723.87,774.89,4056.23
Godrej Interio,Occasional Shopper,Senior Salesperson,Customer Appreciation Week,25562.94,12,2130.25,707.43,4784.15
Godrej Interio,Occasional Shopper,Senior Salesperson,Cyber Monday Mania,32343.05,10,3234.30,1079.27,4988.15
Godrej Interio,Occasional Shopper,Senior Salesperson,Deal of the Month,25603.45,10,2560.34,1385.88,3624.86
Godrej Interio,Occasional Shopper,Senior Salesperson,Double Points Bonanza,43806.14,16,2737.88,1289.20,4757.66
Godrej Interio,Occasional Shopper,Senior Salesperson,Early Bird Specials,44644.28,18,2480.24,509.67,4227.18
Godrej Interio,Occasional Shopper,Senior Salesperson,End of Season Sale,26598.83,10,2659.88,504.42,4138.82
