category,customer_segment,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Furniture,Churn Risk,New Arrival Showcase,997616.77,365,2733.20,508.31,4999.20
Furniture,Churn Risk,New Product Launch Promo,903767.27,318,2842.04,512.94,4999.22
Furniture,Churn Risk,New Year Kickoff,866167.31,310,2794.09,522.64,4975.31
Furniture,Churn Risk,Price Drop Parade,888327.23,323,2750.24,534.64,4997.34
Furniture,Churn Risk,Red Tag Clearance,824576.08,312,2642.87,504.90,4988.53
Furniture,Churn Risk,Seasonal Surprise Box,914373.35,342,2673.61,501.95,4996.49
Furniture,Churn Risk,Shop & Save Spectacular,940035.26,343,2740.63,537.34,4998.65
Furniture,Churn Risk,Smart Shopper Week,917539.46,321,2858.38,504.73,4999.64
Furniture,Churn Risk,Spring Refresh Event,951710.73,338,2815.71,524.73,4982.80
Furniture,Churn Risk,Spring Splash Discounts,935091.50,346,2702.58,504.32,4984.68
Furniture,Churn Risk,Summer Sizzle Promo,849013.63,324,2620.41,511.39,4964.46
Furniture,Churn Risk,Super Savings Week,858387.42,317,2707.85,500.70,4997.19
Furniture,Churn Risk,Ultimate Value Event,871060.08,307,2837.33,503.99,4985.80
Furniture,Churn Risk,VIP Access Sale,908332.23,332,2735.94,529.79,4953.93
Furniture,Churn Risk,Weekend Warrior Specials,894745.52,342,2616.21,522.35,4999.21
Furniture,Churn Risk,Winter Clearance Carnival,1013473.94,371,2731.74,501.40,4987.68
Furniture,Churn Risk,Winter Wonders Sale,888364.25,328,2708.43,516.98,4995.39
Furniture,Deal Seeker,12 Days of Deals,934388.08,347,2692.76,502.44,4986.30
Furniture,Deal Seeker,Autumn Deals Drive,920421.31,344,2675.64,500.56,4995.92
Furniture,Deal Seeker,BOGO Blitz,892659.00,321,2780.87,516.54,4993.17
Furniture,Deal Seeker,Back to School Boost,918079.08,327,2807.58,503.95,4988.70
Furniture,Deal Seeker,Birthday Bash Sale,980712.75,349,2810.07,519.78,4995.19
Furniture,Deal Seeker,Black Friday Blowout,823675.89,304,2709.46,509.50,4974.48
Furniture,Deal Seeker,Cart Crasher Campaign,901423.97,327,2756.65,503.66,4993.56
Furniture,Deal Seeker,Cashback Carnival,882758.69,323,2733.00,503.47,4999.12
Furniture,Deal Seeker,Clearance Countdown,943137.17,331,2849.36,505.37,4986.41
Furniture,Deal Seeker,Countdown to Savings,906306.49,336,2697.34,516.03,4986.67
Furniture,Deal Seeker,Customer Appreciation Week,889953.72,333,2672.53,501.28,4996.70
Furniture,Deal Seeker,Cyber Monday Mania,901552.57,331,2723.72,530.68,4989.74
Furniture,Deal Seeker,Deal of the Month,843017.50,324,2601.91,514.18,4985.15
Furniture,Deal Seeker,Double Points Bonanza,1004751.12,344,2920.79,510.18,4998.55
Furniture,Deal Seeker,Early Bird Specials,943280.52,337,2799.05,516.12,4997.80
Furniture,Deal Seeker,End of Season Sale,862646.91,316,2729.90,510.32,4980.27
Furniture,Deal Seeker,Exclusive Insider Offers,937454.11,343,2733.10,529.56,4995.57
Furniture,Deal Seeker,Festive Fever Promo,946996.96,371,2552.55,514.16,4998.62
Furniture,Deal Seeker,Final Call Frenzy,795357.84,302,2633.64,516.25,4997.58
Furniture,Deal Seeker,Flash Frenzy Friday,906449.74,330,2746.82,503.24,4999.30
Furniture,Deal Seeker,"Gift More, Spend Less",914690.64,344,2658.98,523.75,4984.42
Furniture,Deal Seeker,Golden Hour Bargains,944769.80,345,2738.46,542.62,4979.21
Furniture,Deal Seeker,Green Weekend Deals,905995.32,341,2656.88,514.11,4996.96
Furniture,Deal Seeker,Happy Hour Discounts,947305.77,343,2761.82,518.91,4989.55
Furniture,Deal Seeker,Holiday Shopping Rush,903213.65,328,2753.70,502.02,4994.94
Furniture,Deal Seeker,Hot Picks Promo,986429.06,351,2810.34,515.79,4986.19
Furniture,Deal Seeker,Instant Gratification Sale,946526.35,337,2808.68,503.56,4998.90
Furniture,Deal Seeker,Limited Time Treasures,992789.51,350,2836.54,529.45,4995.00
Furniture,Deal Seeker,Loyalty Rewards Blast,947554.88,353,2684.29,501.05,4974.67
Furniture,Deal Seeker,Mega Weekend Bonanza,884853.41,299,2959.38,502.25,4992.05
Furniture,Deal Seeker,Mid-Year Madness,846843.14,305,2776.53,503.37,4998.98
Furniture,Deal Seeker,Midnight Madness,918624.81,332,2766.94,511.65,4959.06
Furniture,Deal Seeker,Mystery Discount Days,899665.27,331,2718.02,534.07,4982.44
Furniture,Deal Seeker,New Arrival Showcase,885197.57,341,2595.89,516.79,4995.34
Furniture,Deal Seeker,New Product Launch Promo,912228.55,330,2764.33,511.19,4999.40
Furniture,Deal Seeker,New Year Kickoff,1016208.12,357,2846.52,501.02,4996.37
Furniture,Deal Seeker,Price Drop Parade,934925.89,333,2807.59,504.00,4970.12
Furniture,Deal Seeker,Red Tag Clearance,840364.88,308,2728.46,503.92,4993.99
Furniture,Deal Seeker,Seasonal Surprise Box,874960.79,312,2804.36,550.28,4984.30
Furniture,Deal Seeker,Shop & Save Spectacular,887066.37,325,2729.43,506.96,4998.08
Furniture,Deal Seeker,Smart Shopper Week,959608.43,339,2830.70,505.24,4990.04
Furniture,Deal Seeker,Spring Refresh Event,929880.59,339,2743.01,505.77,4984.79
Furniture,Deal Seeker,Spring Splash Discounts,907133.60,327,2774.11,511.71,4968.45
Furniture,Deal Seeker,Summer Sizzle Promo,1003085.32,377,2660.70,519.86,4985.78
Furniture,Deal Seeker,Super Savings Week,862270.50,324,2661.33,504.79,4995.00
Furniture,Deal Seeker,Ultimate Value Event,942760.87,346,2724.74,506.81,4968.73
Furniture,Deal Seeker,VIP Access Sale,895672.01,329,2722.41,517.80,4985.88
Furniture,Deal Seeker,Weekend Warrior Specials,983979.38,366,2688.47,503.19,4977.11
Furniture,Deal Seeker,Winter Clearance Carnival,1006828.48,361,2789.00,502.61,4984.84
Furniture,Deal Seeker,Winter Wonders Sale,931594.68,334,2789.21,502.50,4995.12
Furniture,First-time Buyer,12 Days of Deals,869563.40,315,2760.52,525.17,4993.26
Furniture,First-time Buyer,Autumn Deals Drive,883639.65,310,2850.45,523.54,4992.85
Furniture,First-time Buyer,BOGO Blitz,935092.79,347,2694.79,503.30,4994.26
Furniture,First-time Buyer,Back to School Boost,922188.65,344,2680.78,506.98,4982.80
Furniture,First-time Buyer,Birthday Bash Sale,877357.17,310,2830.18,506.94,4996.86
Furniture,First-time Buyer,Black Friday Blowout,879241.13,307,2863.98,510.69,4982.87
Furniture,First-time Buyer,Cart Crasher Campaign,916967.79,351,2612.44,501.27,4985.39
Furniture,First-time Buyer,Cashback Carnival,908936.34,322,2822.78,508.42,4962.13
Furniture,First-time Buyer,Clearance Countdown,978636.96,341,2869.90,513.61,4955.47
Furniture,First-time Buyer,Countdown to Savings,895066.24,310,2887.31,502.09,4994.61
Furniture,First-time Buyer,Customer Appreciation Week,963908.51,363,2655.40,508.99,4996.24
Furniture,First-time Buyer,Cyber Monday Mania,942031.25,349,2699.23,500.56,4982.23
Furniture,First-time Buyer,Deal of the Month,873333.44,312,2799.15,555.33,4999.17
Furniture,First-time Buyer,Double Points Bonanza,945642.36,337,2806.06,505.06,4996.14
Furniture,First-time Buyer,Early Bird Specials,885948.66,328,2701.06,501.84,4975.68
Furniture,First-time Buyer,End of Season Sale,951902.97,341,2791.50,513.73,4987.32
Furniture,First-time Buyer,Exclusive Insider Offers,902704.18,339,2662.84,566.55,4998.36
Furniture,First-time Buyer,Festive Fever Promo,918193.13,317,2896.51,510.18,4995.46
Furniture,First-time Buyer,Final Call Frenzy,1029976.06,369,2791.26,504.15,4991.12
Furniture,First-time Buyer,Flash Frenzy Friday,1001707.10,352,2845.76,502.44,4986.36
Furniture,First-time Buyer,"Gift More, Spend Less",798602.08,301,2653.16,530.54,4998.02
Furniture,First-time Buyer,Golden Hour Bargains,941591.69,334,2819.14,506.16,4995.04
Furniture,First-time Buyer,Green Weekend Deals,918497.35,351,2616.80,505.86,4996.89
Furniture,First-time Buyer,Happy Hour Discounts,853416.18,313,2726.57,541.11,4998.48
Furniture,First-time Buyer,Holiday Shopping Rush,900074.07,326,2760.96,511.35,4961.23
Furniture,First-time Buyer,Hot Picks Promo,910583.28,331,2751.01,507.08,4997.56
Furniture,First-time Buyer,Instant Gratification Sale,982004.73,352,2789.79,502.68,4978.72
Furniture,First-time Buyer,Limited Time Treasures,907573.74,320,2836.17,503.76,4999.59
Furniture,First-time Buyer,Loyalty Rewards Blast,902006.33,327,2758.43,500.38,4999.26
Furniture,First-time Buyer,Mega Weekend Bonanza,977476.77,351,2784.83,511.89,4982.65
Furniture,First-time Buyer,Mid-Year Madness,961463.49,352,2731.43,541.13,4999.10
Furniture,First-time Buyer,Midnight Madness,997255.05,363,2747.26,511.17,4987.88
Furniture,First-time Buyer,Mystery Discount Days,981793.88,344,2854.05,508.31,4990.95
Furniture,First-time Buyer,New Arrival Showcase,984671.83,360,2735.20,503.77,4997.71
Furniture,First-time Buyer,New Product Launch Promo,912231.77,345,2644.15,506.27,4992.74
Furniture,First-time Buyer,New Year Kickoff,950602.15,337,2820.78,508.25,4995.79
Furniture,First-time Buyer,Price Drop Parade,883999.44,328,2695.12,507.32,4992.16
Furniture,First-time Buyer,Red Tag Clearance,970031.31,345,2811.68,502.90,4992.46
Furniture,First-time Buyer,Seasonal Surprise Box,927562.68,343,2704.26,506.79,4996.98
Furniture,First-time Buyer,Shop & Save Spectacular,964481.46,342,2820.12,552.89,4976.00
Furniture,First-time Buyer,Smart Shopper Week,940755.54,349,2695.57,504.88,4998.03
Furniture,First-time Buyer,Spring Refresh Event,875769.23,320,2736.78,510.54,4936.36
Furniture,First-time Buyer,Spring Splash Discounts,881582.87,323,2729.36,505.26,4992.41
Furniture,First-time Buyer,Summer Sizzle Promo,923478.38,337,2740.29,518.03,4996.51
Furniture,First-time Buyer,Super Savings Week,809288.31,285,2839.61,505.61,4981.97
Furniture,First-time Buyer,Ultimate Value Event,896979.69,312,2874.93,509.12,4981.93
Furniture,First-time Buyer,VIP Access Sale,888346.24,333,2667.71,506.42,4990.62
Furniture,First-time Buyer,Weekend Warrior Specials,874992.87,320,2734.35,508.80,4999.65
Furniture,First-time Buyer,Winter Clearance Carnival,901589.68,330,2732.09,516.46,4998.34
Furniture,First-time Buyer,Winter Wonders Sale,847161.21,307,2759.48,528.11,4981.91
Furniture,High Value,12 Days of Deals,915051.20,332,2756.18,502.40,4976.95
Furniture,High Value,Autumn Deals Drive,859457.49,318,2702.70,517.96,4949.48
Furniture,High Value,BOGO Blitz,858955.80,324,2651.10,511.25,4993.32
Furniture,High Value,Back to School Boost,944290.10,333,2835.71,505.83,4996.70
Furniture,High Value,Birthday Bash Sale,941661.60,341,2761.47,501.52,4999.68
Furniture,High Value,Black Friday Blowout,913017.37,330,2766.72,504.85,4999.47
Furniture,High Value,Cart Crasher Campaign,925124.64,337,2745.18,510.87,4994.60
Furniture,High Value,Cashback Carnival,949294.77,351,2704.54,503.76,4994.56
Furniture,High Value,Clearance Countdown,879498.94,326,2697.85,511.76,4974.94
Furniture,High Value,Countdown to Savings,929538.63,336,2766.48,509.78,4993.77
Furniture,High Value,Customer Appreciation Week,907421.66,339,2676.76,502.67,4985.04
Furniture,High Value,Cyber Monday Mania,959328.95,348,2756.69,512.23,4987.06
Furniture,High Value,Deal of the Month,1059987.50,387,2738.99,510.39,4975.33
Furniture,High Value,Double Points Bonanza,961157.66,347,2769.91,512.14,4961.85
Furniture,High Value,Early Bird Specials,803965.68,305,2635.95,545.01,4968.03
Furniture,High Value,End of Season Sale,913545.71,342,2671.19,526.79,4989.62
Furniture,High Value,Exclusive Insider Offers,865590.57,321,2696.54,539.93,4996.56
Furniture,High Value,Festive Fever Promo,822967.77,308,2671.97,516.21,4992.67
Furniture,High Value,Final Call Frenzy,880382.34,321,2742.62,523.64,4996.48
Furniture,High Value,Flash Frenzy Friday,922456.41,333,2770.14,517.84,4993.26
Furniture,High Value,"Gift More, Spend Less",871752.99,311,2803.06,508.69,4998.32
Furniture,High Value,Golden Hour Bargains,872153.86,322,2708.55,525.18,4995.50
Furniture,High Value,Green Weekend Deals,882295.42,328,2689.93,541.08,4992.89
Furniture,High Value,Happy Hour Discounts,963167.54,358,2690.41,505.18,4997.56
Furniture,High Value,Holiday Shopping Rush,967789.21,350,2765.11,512.13,4992.02
Furniture,High Value,Hot Picks Promo,1052075.49,371,2835.78,524.97,4995.82
Furniture,High Value,Instant Gratification Sale,934908.87,330,2833.06,525.51,4983.28
Furniture,High Value,Limited Time Treasures,873037.39,337,2590.62,505.63,4992.00
Furniture,High Value,Loyalty Rewards Blast,973547.49,348,2797.55,543.31,4998.17
Furniture,High Value,Mega Weekend Bonanza,959523.12,349,2749.35,507.54,4965.56
Furniture,High Value,Mid-Year Madness,914104.69,326,2804.00,518.75,4940.57
Furniture,High Value,Midnight Madness,1038006.18,378,2746.05,504.51,4998.34
Furniture,High Value,Mystery Discount Days,858558.45,316,2716.96,502.33,4989.50
Furniture,High Value,New Arrival Showcase,926746.50,342,2709.79,518.18,4995.42
Furniture,High Value,New Product Launch Promo,844881.59,311,2716.66,507.73,4981.56
Furniture,High Value,New Year Kickoff,993902.93,348,2856.04,507.32,4998.26
Furniture,High Value,Price Drop Parade,926921.16,323,2869.72,533.05,4988.04
Furniture,High Value,Red Tag Clearance,945555.04,335,2822.55,501.29,4999.64
Furniture,High Value,Seasonal Surprise Box,968364.57,358,2704.93,517.21,4972.74
Furniture,High Value,Shop & Save Spectacular,906077.32,332,2729.15,545.80,4982.65
Furniture,High Value,Smart Shopper Week,975117.20,354,2754.57,513.39,4992.59
Furniture,High Value,Spring Refresh Event,1004353.38,361,2782.14,507.71,4999.58
Furniture,High Value,Spring Splash Discounts,982051.48,354,2774.16,512.14,4996.37
Furniture,High Value,Summer Sizzle Promo,908617.10,328,2770.17,506.50,4991.31
Furniture,High Value,Super Savings Week,996037.37,342,2912.39,509.93,4999.89
Furniture,High Value,Ultimate Value Event,973744.67,345,2822.45,518.75,4998.80
Furniture,High Value,VIP Access Sale,825007.00,308,2678.59,502.41,4977.48
Furniture,High Value,Weekend Warrior Specials,946564.35,343,2759.66,501.39,4992.30
Furniture,High Value,Winter Clearance Carnival,912542.27,322,2833.98,516.64,4971.04
Furniture,High Value,Winter Wonders Sale,971064.82,347,2798.46,529.00,4991.52
Furniture,In-Store Regular,12 Days of Deals,828226.60,293,2826.71,522.57,4998.58
Furniture,In-Store Regular,Autumn Deals Drive,974976.36,361,2700.77,503.92,4994.21
Furniture,In-Store Regular,BOGO Blitz,928407.42,348,2667.84,517.35,4990.46
Furniture,In-Store Regular,Back to School Boost,840493.90,317,2651.40,551.99,4976.00
Furniture,In-Store Regular,Birthday Bash Sale,848990.28,318,2669.78,513.51,4913.08
Furniture,In-Store Regular,Black Friday Blowout,1040464.18,358,2906.32,535.42,4998.42
Furniture,In-Store Regular,Cart Crasher Campaign,1008491.61,357,2824.91,513.40,4993.08
Furniture,In-Store Regular,Cashback Carnival,916163.51,336,2726.68,505.82,4993.83
Furniture,In-Store Regular,Clearance Countdown,965828.19,343,2815.83,500.68,4985.80
Furniture,In-Store Regular,Countdown to Savings,783506.56,289,2711.10,517.78,4949.14
Furniture,In-Store Regular,Customer Appreciation Week,771426.65,310,2488.47,519.37,4980.62
Furniture,In-Store Regular,Cyber Monday Mania,825673.91,305,2707.13,518.33,4988.02
Furniture,In-Store Regular,Deal of the Month,956483.15,338,2829.83,503.22,4982.45
Furniture,In-Store Regular,Double Points Bonanza,901274.59,305,2955.00,535.31,4993.12
Furniture,In-Store Regular,Early Bird Specials,926230.79,340,2724.21,508.32,4985.13
Furniture,In-Store Regular,End of Season Sale,918322.76,326,2816.94,547.34,4986.18
Furniture,In-Store Regular,Exclusive Insider Offers,902584.42,316,2856.28,515.52,4968.59
Furniture,In-Store Regular,Festive Fever Promo,964450.90,348,2771.41,500.07,4935.53
Furniture,In-Store Regular,Final Call Frenzy,824758.09,315,2618.28,501.98,4998.78
Furniture,In-Store Regular,Flash Frenzy Friday,966751.69,343,2818.52,504.49,4995.77
Furniture,In-Store Regular,"Gift More, Spend Less",945392.62,339,2788.77,507.61,4963.28
Furniture,In-Store Regular,Golden Hour Bargains,835919.61,302,2767.95,513.37,4977.23
Furniture,In-Store Regular,Green Weekend Deals,933443.96,330,2828.62,533.64,4988.23
Furniture,In-Store Regular,Happy Hour Discounts,987812.15,341,2896.81,500.31,4996.28
Furniture,In-Store Regular,Holiday Shopping Rush,863496.19,317,2723.96,550.72,4984.48
Furniture,In-Store Regular,Hot Picks Promo,924684.18,338,2735.75,502.87,4995.54
Furniture,In-Store Regular,Instant Gratification Sale,879103.61,319,2755.81,503.70,4979.76
Furniture,In-Store Regular,Limited Time Treasures,939399.28,356,2638.76,503.33,4975.18
Furniture,In-Store Regular,Loyalty Rewards Blast,944583.78,340,2778.19,500.57,4979.32
Furniture,In-Store Regular,Mega Weekend Bonanza,949264.38,349,2719.96,516.08,4970.29
Furniture,In-Store Regular,Mid-Year Madness,866549.17,312,2777.40,557.07,4973.50
Furniture,In-Store Regular,Midnight Madness,968120.36,339,2855.81,531.02,4986.82
Furniture,In-Store Regular,Mystery Discount Days,860979.48,323,2665.57,526.34,4981.33
Furniture,In-Store Regular,New Arrival Showcase,821561.90,294,2794.43,536.19,4981.90
Furniture,In-Store Regular,New Product Launch Promo,935691.69,347,2696.52,510.34,4996.63
Furniture,In-Store Regular,New Year Kickoff,941674.06,337,2794.29,505.38,4989.93
Furniture,In-Store Regular,Price Drop Parade,983878.83,351,2803.07,500.06,4992.90
Furniture,In-Store Regular,Red Tag Clearance,838875.05,303,2768.56,518.84,4950.07
Furniture,In-Store Regular,Seasonal Surprise Box,939527.81,349,2692.06,507.99,4996.39
Furniture,In-Store Regular,Shop & Save Spectacular,911683.06,317,2875.97,507.30,4989.70
Furniture,In-Store Regular,Smart Shopper Week,837021.71,300,2790.07,508.73,4994.01
Furniture,In-Store Regular,Spring Refresh Event,933753.68,328,2846.81,519.15,4998.45
Furniture,In-Store Regular,Spring Splash Discounts,930543.94,330,2819.83,512.40,4973.04
Furniture,In-Store Regular,Summer Sizzle Promo,882943.25,330,2675.59,517.05,4953.21
Furniture,In-Store Regular,Super Savings Week,809810.01,307,2637.82,508.26,4980.44
Furniture,In-Store Regular,Ultimate Value Event,912153.74,325,2806.63,506.12,4985.73
Furniture,In-Store Regular,VIP Access Sale,847902.19,314,2700.33,506.27,4995.75
Furniture,In-Store Regular,Weekend Warrior Specials,951305.36,326,2918.11,520.87,4997.30
Furniture,In-Store Regular,Winter Clearance Carnival,891977.55,318,2804.96,513.27,4998.82
Furniture,In-Store Regular,Winter Wonders Sale,934909.08,346,2702.05,514.12,4936.48
Furniture,Loyal Customer,12 Days of Deals,902854.68,341,2647.67,516.27,4959.63
Furniture,Loyal Customer,Autumn Deals Drive,870544.83,329,2646.03,514.26,4998.96
Furniture,Loyal Customer,BOGO Blitz,900490.25,329,2737.05,506.07,4971.57
Furniture,Loyal Customer,Back to School Boost,827944.53,318,2603.60,519.59,4988.37
Furniture,Loyal Customer,Birthday Bash Sale,918412.68,332,2766.30,534.97,4998.56
Furniture,Loyal Customer,Black Friday Blowout,1047719.97,373,2808.90,508.77,4999.69
Furniture,Loyal Customer,Cart Crasher Campaign,719767.89,273,2636.51,546.30,4969.32
Furniture,Loyal Customer,Cashback Carnival,875783.99,316,2771.47,521.24,4986.79
