category,customer_segment,store_type,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Furniture,Budget Shopper,Supermarkets ,Mid-Year Madness,345633.72,120,2880.28,551.74,4987.96
Furniture,Budget Shopper,Supermarkets ,New Product Launch Promo,301729.48,117,2578.88,536.83,4957.27
Furniture,Budget Shopper,Supermarkets ,Price Drop Parade,320018.46,119,2689.23,525.60,4979.58
Furniture,Budget Shopper,Supermarkets ,Red Tag Clearance,347702.13,120,2897.52,538.94,4965.35
Furniture,Budget Shopper,Supermarkets ,Seasonal Surprise Box,351479.95,129,2724.65,504.75,4998.54
Furniture,Budget Shopper,Supermarkets ,Smart Shopper Week,304829.48,102,2988.52,518.77,4996.17
Furniture,Budget Shopper,Supermarkets ,Spring Refresh Event,355702.04,137,2596.37,533.14,4942.01
Furniture,Budget Shopper,Supermarkets ,Summer Sizzle Promo,396535.52,134,2959.22,632.91,4927.44
Furniture,Budget Shopper,Supermarkets ,Super Savings Week,402364.84,132,3048.22,684.68,4989.93
Furniture,Budget Shopper,Supermarkets ,Ultimate Value Event,345291.96,123,2807.25,551.58,4938.42
Furniture,Budget Shopper,Supermarkets ,VIP Access Sale,318272.52,107,2974.51,558.88,4994.17
Furniture,Budget Shopper,Supermarkets ,Weekend Warrior Specials,333151.96,121,2753.32,501.67,4999.39
Furniture,Budget Shopper,Supermarkets ,Winter Wonders Sale,368419.90,141,2612.91,543.64,4963.25
Furniture,Churn Risk,Large Malls / Complexes,12 Days of Deals,388172.11,130,2985.94,656.94,4965.80
Furniture,Churn Risk,Large Malls / Complexes,Autumn Deals Drive,319281.36,112,2850.73,546.90,4962.32
Furniture,Churn Risk,Large Malls / Complexes,Back to School Boost,334665.48,128,2614.57,548.34,4979.25
Furniture,Churn Risk,Large Malls / Complexes,Birthday Bash Sale,337812.87,117,2887.29,583.70,4951.19
Furniture,Churn Risk,Large Malls / Complexes,Cashback Carnival,338794.31,120,2823.29,563.48,4933.39
Furniture,Churn Risk,Large Malls / Complexes,Clearance Countdown,318223.79,117,2719.86,619.33,4995.19
Furniture,Churn Risk,Large Malls / Complexes,Countdown to Savings,329381.19,116,2839.49,531.88,4899.41
Furniture,Churn Risk,Large Malls / Complexes,Customer Appreciation Week,347822.91,136,2557.52,588.32,4972.03
Furniture,Churn Risk,Large Malls / Complexes,Deal of the Month,310258.25,115,2697.90,501.02,4972.32
Furniture,Churn Risk,Large Malls / Complexes,Double Points Bonanza,320579.24,123,2606.34,509.59,4973.00
Furniture,Churn Risk,Large Malls / Complexes,Flash Frenzy Friday,317163.12,109,2909.75,524.81,4990.62
Furniture,Churn Risk,Large Malls / Complexes,"Gift More, Spend Less",305878.34,115,2659.81,596.88,4935.75
Furniture,Churn Risk,Large Malls / Complexes,Green Weekend Deals,311962.40,107,2915.54,504.20,4999.33
Furniture,Churn Risk,Large Malls / Complexes,Happy Hour Discounts,342954.82,115,2982.22,532.68,4927.76
Furniture,Churn Risk,Large Malls / Complexes,Limited Time Treasures,326372.36,114,2862.92,584.84,4997.24
Furniture,Churn Risk,Large Malls / Complexes,New Arrival Showcase,314216.92,112,2805.51,525.09,4989.98
Furniture,Churn Risk,Large Malls / Complexes,New Year Kickoff,304820.53,109,2796.52,579.91,4975.31
Furniture,Churn Risk,Large Malls / Complexes,Winter Clearance Carnival,321199.53,115,2793.04,517.16,4986.18
Furniture,Churn Risk,Small Stores / Shops,12 Days of Deals,318325.36,118,2697.67,518.52,4989.95
Furniture,Churn Risk,Small Stores / Shops,Autumn Deals Drive,351616.43,125,2812.93,538.71,4985.47
Furniture,Churn Risk,Small Stores / Shops,Back to School Boost,310547.35,111,2797.72,535.47,4923.79
Furniture,Churn Risk,Small Stores / Shops,Birthday Bash Sale,326703.38,115,2840.90,507.97,4965.57
Furniture,Churn Risk,Small Stores / Shops,Black Friday Blowout,319498.35,115,2778.25,503.75,4981.67
Furniture,Churn Risk,Small Stores / Shops,Cart Crasher Campaign,329482.11,122,2700.67,508.04,4920.45
Furniture,Churn Risk,Small Stores / Shops,Cyber Monday Mania,306013.02,109,2807.46,569.57,4990.19
Furniture,Churn Risk,Small Stores / Shops,Double Points Bonanza,346789.04,127,2730.62,586.03,4969.78
Furniture,Churn Risk,Small Stores / Shops,End of Season Sale,311230.01,113,2754.25,510.38,4923.76
Furniture,Churn Risk,Small Stores / Shops,Exclusive Insider Offers,391106.70,138,2834.11,514.75,4978.51
Furniture,Churn Risk,Small Stores / Shops,Final Call Frenzy,307412.58,113,2720.47,501.06,4957.17
Furniture,Churn Risk,Small Stores / Shops,"Gift More, Spend Less",301465.01,112,2691.65,560.57,4980.37
Furniture,Churn Risk,Small Stores / Shops,Holiday Shopping Rush,300672.42,109,2758.46,510.81,4997.57
Furniture,Churn Risk,Small Stores / Shops,Hot Picks Promo,333325.85,119,2801.06,537.48,4942.16
Furniture,Churn Risk,Small Stores / Shops,Instant Gratification Sale,305573.54,114,2680.47,519.16,4999.03
Furniture,Churn Risk,Small Stores / Shops,Limited Time Treasures,315654.80,118,2675.04,544.97,4965.73
Furniture,Churn Risk,Small Stores / Shops,Mega Weekend Bonanza,312261.68,111,2813.17,518.02,4897.64
Furniture,Churn Risk,Small Stores / Shops,Mid-Year Madness,312632.08,107,2921.80,568.13,4951.64
Furniture,Churn Risk,Small Stores / Shops,Midnight Madness,313206.80,115,2723.54,504.23,4990.79
Furniture,Churn Risk,Small Stores / Shops,Mystery Discount Days,301012.44,119,2529.52,584.29,4919.08
Furniture,Churn Risk,Small Stores / Shops,New Arrival Showcase,356240.95,128,2783.13,530.40,4999.20
Furniture,Churn Risk,Small Stores / Shops,New Product Launch Promo,309648.13,107,2893.91,517.28,4974.55
Furniture,Churn Risk,Small Stores / Shops,Price Drop Parade,324969.07,119,2730.83,622.59,4997.34
Furniture,Churn Risk,Small Stores / Shops,Red Tag Clearance,302594.66,111,2726.08,562.00,4958.85
Furniture,Churn Risk,Small Stores / Shops,Shop & Save Spectacular,338976.69,120,2824.81,537.83,4998.65
Furniture,Churn Risk,Small Stores / Shops,Smart Shopper Week,343198.15,118,2908.46,504.73,4999.64
Furniture,Churn Risk,Small Stores / Shops,Spring Refresh Event,352950.47,121,2916.95,530.34,4971.53
Furniture,Churn Risk,Small Stores / Shops,Spring Splash Discounts,309829.93,114,2717.81,528.93,4984.68
Furniture,Churn Risk,Small Stores / Shops,Winter Wonders Sale,329587.63,114,2891.12,526.87,4977.90
Furniture,Churn Risk,Supermarkets ,12 Days of Deals,322620.75,113,2855.05,537.68,4949.62
Furniture,Churn Risk,Supermarkets ,Autumn Deals Drive,325785.31,116,2808.49,513.29,4996.09
Furniture,Churn Risk,Supermarkets ,BOGO Blitz,344482.95,125,2755.86,557.00,4986.49
Furniture,Churn Risk,Supermarkets ,Back to School Boost,371664.92,128,2903.63,536.43,4984.57
Furniture,Churn Risk,Supermarkets ,Birthday Bash Sale,325134.13,112,2902.98,512.40,4985.32
Furniture,Churn Risk,Supermarkets ,Black Friday Blowout,353868.52,124,2853.78,524.82,4956.82
Furniture,Churn Risk,Supermarkets ,Cashback Carnival,342204.82,131,2612.25,527.33,4999.22
Furniture,Churn Risk,Supermarkets ,Countdown to Savings,316554.67,115,2752.65,534.29,4996.16
Furniture,Churn Risk,Supermarkets ,Deal of the Month,345368.99,124,2785.23,513.84,4983.90
Furniture,Churn Risk,Supermarkets ,Double Points Bonanza,316989.14,125,2535.91,557.96,4991.43
Furniture,Churn Risk,Supermarkets ,Festive Fever Promo,338873.67,131,2586.82,540.84,4980.00
Furniture,Churn Risk,Supermarkets ,Final Call Frenzy,372587.88,128,2910.84,505.76,4979.44
Furniture,Churn Risk,Supermarkets ,Flash Frenzy Friday,339171.78,119,2850.18,543.71,4979.41
Furniture,Churn Risk,Supermarkets ,"Gift More, Spend Less",324242.22,115,2819.50,500.71,4949.47
Furniture,Churn Risk,Supermarkets ,Green Weekend Deals,342981.58,123,2788.47,630.09,4928.94
Furniture,Churn Risk,Supermarkets ,Happy Hour Discounts,366025.73,131,2794.09,508.72,4983.88
Furniture,Churn Risk,Supermarkets ,Holiday Shopping Rush,358587.63,124,2891.84,563.65,4993.06
Furniture,Churn Risk,Supermarkets ,Hot Picks Promo,338315.30,121,2795.99,545.74,4988.80
Furniture,Churn Risk,Supermarkets ,Instant Gratification Sale,304763.64,102,2987.88,538.05,4965.83
Furniture,Churn Risk,Supermarkets ,Limited Time Treasures,364276.41,124,2937.71,509.42,4962.32
Furniture,Churn Risk,Supermarkets ,Midnight Madness,303618.45,114,2663.32,524.01,4995.95
Furniture,Churn Risk,Supermarkets ,Mystery Discount Days,360583.88,125,2884.67,533.84,4995.76
Furniture,Churn Risk,Supermarkets ,New Arrival Showcase,327158.90,125,2617.27,508.31,4990.13
Furniture,Churn Risk,Supermarkets ,New Product Launch Promo,303139.65,111,2730.99,516.68,4999.22
Furniture,Churn Risk,Supermarkets ,Seasonal Surprise Box,384256.43,136,2825.41,562.63,4976.82
Furniture,Churn Risk,Supermarkets ,Shop & Save Spectacular,317873.51,119,2671.21,537.34,4969.14
Furniture,Churn Risk,Supermarkets ,Spring Refresh Event,304554.86,108,2819.95,524.73,4951.22
Furniture,Churn Risk,Supermarkets ,Spring Splash Discounts,330129.38,117,2821.62,548.20,4984.10
Furniture,Churn Risk,Supermarkets ,Super Savings Week,327059.03,122,2680.81,529.43,4997.19
Furniture,Churn Risk,Supermarkets ,Ultimate Value Event,352325.78,123,2864.44,503.99,4985.80
Furniture,Churn Risk,Supermarkets ,VIP Access Sale,385509.74,140,2753.64,529.79,4942.22
Furniture,Churn Risk,Supermarkets ,Weekend Warrior Specials,323888.78,120,2699.07,522.47,4993.77
Furniture,Churn Risk,Supermarkets ,Winter Clearance Carnival,403329.48,145,2781.58,615.57,4987.68
Furniture,Deal Seeker,Large Malls / Complexes,12 Days of Deals,313396.43,115,2725.19,502.44,4972.28
Furniture,Deal Seeker,Large Malls / Complexes,Birthday Bash Sale,325213.53,115,2827.94,564.88,4977.19
Furniture,Deal Seeker,Large Malls / Complexes,Clearance Countdown,315259.67,109,2892.29,542.51,4986.41
Furniture,Deal Seeker,Large Malls / Complexes,Deal of the Month,301260.53,114,2642.64,543.62,4977.83
Furniture,Deal Seeker,Large Malls / Complexes,"Gift More, Spend Less",348726.37,127,2745.88,596.04,4984.42
Furniture,Deal Seeker,Large Malls / Complexes,Golden Hour Bargains,307544.27,110,2795.86,598.69,4939.45
Furniture,Deal Seeker,Large Malls / Complexes,Hot Picks Promo,315747.31,114,2769.71,540.64,4909.01
Furniture,Deal Seeker,Large Malls / Complexes,Instant Gratification Sale,305405.57,108,2827.83,530.68,4994.07
Furniture,Deal Seeker,Large Malls / Complexes,Limited Time Treasures,348764.97,117,2980.90,642.70,4968.61
Furniture,Deal Seeker,Large Malls / Complexes,Mystery Discount Days,321190.44,121,2654.47,534.07,4892.48
Furniture,Deal Seeker,Large Malls / Complexes,New Year Kickoff,338629.06,113,2996.72,523.85,4977.07
Furniture,Deal Seeker,Large Malls / Complexes,Price Drop Parade,314172.20,110,2856.11,506.58,4970.12
Furniture,Deal Seeker,Large Malls / Complexes,Spring Splash Discounts,331334.97,127,2608.94,545.12,4882.63
Furniture,Deal Seeker,Large Malls / Complexes,Summer Sizzle Promo,310575.72,119,2609.88,523.45,4960.87
Furniture,Deal Seeker,Large Malls / Complexes,Weekend Warrior Specials,346516.71,129,2686.18,526.99,4973.18
Furniture,Deal Seeker,Small Stores / Shops,BOGO Blitz,313339.68,113,2772.92,561.81,4993.17
Furniture,Deal Seeker,Small Stores / Shops,Birthday Bash Sale,354203.12,129,2745.76,519.78,4931.82
Furniture,Deal Seeker,Small Stores / Shops,Black Friday Blowout,306390.36,106,2890.48,509.50,4964.83
Furniture,Deal Seeker,Small Stores / Shops,Cart Crasher Campaign,304894.70,104,2931.68,533.70,4993.56
Furniture,Deal Seeker,Small Stores / Shops,Clearance Countdown,324927.26,117,2777.16,505.37,4931.79
Furniture,Deal Seeker,Small Stores / Shops,Countdown to Savings,337120.22,121,2786.12,539.27,4986.67
Furniture,Deal Seeker,Small Stores / Shops,Cyber Monday Mania,342110.43,125,2736.88,557.71,4904.33
Furniture,Deal Seeker,Small Stores / Shops,Double Points Bonanza,355397.78,123,2889.41,510.18,4975.02
Furniture,Deal Seeker,Small Stores / Shops,Early Bird Specials,302948.38,105,2885.22,553.60,4997.80
Furniture,Deal Seeker,Small Stores / Shops,Exclusive Insider Offers,330233.07,122,2706.83,560.13,4935.99
Furniture,Deal Seeker,Small Stores / Shops,Festive Fever Promo,309879.08,117,2648.54,614.21,4952.94
Furniture,Deal Seeker,Small Stores / Shops,Flash Frenzy Friday,336686.42,120,2805.72,522.17,4999.30
Furniture,Deal Seeker,Small Stores / Shops,Golden Hour Bargains,306353.19,111,2759.94,589.41,4902.31
Furniture,Deal Seeker,Small Stores / Shops,Green Weekend Deals,359462.76,135,2662.69,518.79,4980.64
Furniture,Deal Seeker,Small Stores / Shops,Happy Hour Discounts,312249.12,111,2813.06,531.69,4980.18
Furniture,Deal Seeker,Small Stores / Shops,Holiday Shopping Rush,334235.52,119,2808.70,588.68,4933.72
Furniture,Deal Seeker,Small Stores / Shops,Hot Picks Promo,325217.93,117,2779.64,577.86,4913.28
Furniture,Deal Seeker,Small Stores / Shops,Instant Gratification Sale,331595.54,115,2883.44,503.56,4998.90
Furniture,Deal Seeker,Small Stores / Shops,Midnight Madness,330076.52,114,2895.41,550.27,4959.06
Furniture,Deal Seeker,Small Stores / Shops,New Arrival Showcase,313933.84,113,2778.18,532.89,4983.62
Furniture,Deal Seeker,Small Stores / Shops,New Product Launch Promo,328946.59,123,2674.36,511.19,4999.40
Furniture,Deal Seeker,Small Stores / Shops,New Year Kickoff,348272.86,126,2764.07,501.02,4996.37
Furniture,Deal Seeker,Small Stores / Shops,Price Drop Parade,301044.10,105,2867.09,504.00,4916.60
Furniture,Deal Seeker,Small Stores / Shops,Seasonal Surprise Box,318295.20,109,2920.14,550.28,4963.98
Furniture,Deal Seeker,Small Stores / Shops,Shop & Save Spectacular,330730.57,118,2802.80,516.37,4998.08
Furniture,Deal Seeker,Small Stores / Shops,Smart Shopper Week,305737.56,105,2911.79,525.47,4952.65
Furniture,Deal Seeker,Small Stores / Shops,Summer Sizzle Promo,383554.70,140,2739.68,519.86,4985.78
Furniture,Deal Seeker,Small Stores / Shops,Ultimate Value Event,339135.75,123,2757.20,534.82,4964.69
Furniture,Deal Seeker,Small Stores / Shops,Weekend Warrior Specials,334605.29,126,2655.60,511.76,4950.64
Furniture,Deal Seeker,Small Stores / Shops,Winter Clearance Carnival,363766.29,128,2841.92,502.61,4984.84
Furniture,Deal Seeker,Small Stores / Shops,Winter Wonders Sale,307998.13,104,2961.52,502.50,4955.83
Furniture,Deal Seeker,Supermarkets ,12 Days of Deals,327580.46,118,2776.11,565.43,4986.30
Furniture,Deal Seeker,Supermarkets ,Autumn Deals Drive,359562.61,135,2663.43,536.60,4995.92
Furniture,Deal Seeker,Supermarkets ,Back to School Boost,355308.14,123,2888.68,562.14,4988.70
Furniture,Deal Seeker,Supermarkets ,Birthday Bash Sale,301296.10,105,2869.49,686.07,4995.19
Furniture,Deal Seeker,Supermarkets ,Cart Crasher Campaign,313590.26,121,2591.66,503.66,4982.54
Furniture,Deal Seeker,Supermarkets ,Cashback Carnival,330101.95,120,2750.85,503.47,4999.12
Furniture,Deal Seeker,Supermarkets ,Clearance Countdown,302950.24,105,2885.24,569.06,4954.04
Furniture,Deal Seeker,Supermarkets ,Customer Appreciation Week,319471.64,115,2778.01,516.70,4996.70
Furniture,Deal Seeker,Supermarkets ,Double Points Bonanza,353362.70,122,2896.42,524.63,4998.55
Furniture,Deal Seeker,Supermarkets ,Early Bird Specials,340704.50,122,2792.66,741.12,4903.86
Furniture,Deal Seeker,Supermarkets ,End of Season Sale,305091.13,107,2851.32,512.45,4980.27
Furniture,Deal Seeker,Supermarkets ,Exclusive Insider Offers,354417.01,130,2726.28,529.56,4960.23
Furniture,Deal Seeker,Supermarkets ,Festive Fever Promo,354700.88,133,2666.92,514.16,4998.62
Furniture,Deal Seeker,Supermarkets ,Golden Hour Bargains,330872.34,124,2668.33,542.62,4979.21
Furniture,Deal Seeker,Supermarkets ,Green Weekend Deals,303307.34,116,2614.72,514.11,4947.10
Furniture,Deal Seeker,Supermarkets ,Happy Hour Discounts,355511.76,129,2755.91,580.45,4952.00
Furniture,Deal Seeker,Supermarkets ,Hot Picks Promo,345463.82,120,2878.87,515.79,4986.19
Furniture,Deal Seeker,Supermarkets ,Instant Gratification Sale,309525.24,114,2715.13,507.45,4980.77
Furniture,Deal Seeker,Supermarkets ,Limited Time Treasures,351852.26,127,2770.49,529.45,4966.27
Furniture,Deal Seeker,Supermarkets ,Loyalty Rewards Blast,372414.06,138,2698.65,508.49,4974.67
Furniture,Deal Seeker,Supermarkets ,Mega Weekend Bonanza,313218.82,103,3040.96,502.25,4987.63
Furniture,Deal Seeker,Supermarkets ,Midnight Madness,325422.84,115,2829.76,511.65,4897.13
Furniture,Deal Seeker,Supermarkets ,New Product Launch Promo,319806.65,115,2780.93,514.75,4996.27
Furniture,Deal Seeker,Supermarkets ,New Year Kickoff,329306.20,118,2790.73,552.92,4883.85
Furniture,Deal Seeker,Supermarkets ,Price Drop Parade,319709.59,118,2709.40,527.07,4903.49
Furniture,Deal Seeker,Supermarkets ,Seasonal Surprise Box,304353.76,106,2871.26,643.65,4981.28
Furniture,Deal Seeker,Supermarkets ,Smart Shopper Week,364234.21,133,2738.60,600.27,4990.04
Furniture,Deal Seeker,Supermarkets ,Spring Refresh Event,349271.14,131,2666.19,526.66,4951.12
Furniture,Deal Seeker,Supermarkets ,Summer Sizzle Promo,308954.90,118,2618.26,583.32,4981.93
Furniture,Deal Seeker,Supermarkets ,Ultimate Value Event,307356.37,115,2672.66,506.81,4966.90
Furniture,Deal Seeker,Supermarkets ,VIP Access Sale,329216.14,121,2720.79,517.80,4985.88
Furniture,Deal Seeker,Supermarkets ,Weekend Warrior Specials,302857.38,111,2728.44,503.19,4977.11
Furniture,Deal Seeker,Supermarkets ,Winter Clearance Carnival,352393.29,132,2669.65,525.37,4973.02
Furniture,Deal Seeker,Supermarkets ,Winter Wonders Sale,345104.17,126,2738.92,522.10,4995.12
Furniture,First-time Buyer,Large Malls / Complexes,BOGO Blitz,315583.14,123,2565.72,543.12,4987.72
Furniture,First-time Buyer,Large Malls / Complexes,Back to School Boost,318224.38,115,2767.17,546.68,4982.80
Furniture,First-time Buyer,Large Malls / Complexes,Clearance Countdown,311858.55,106,2942.06,554.32,4932.04
Furniture,First-time Buyer,Large Malls / Complexes,Countdown to Savings,313468.40,108,2902.49,505.04,4994.61
Furniture,First-time Buyer,Large Malls / Complexes,Cyber Monday Mania,354133.55,129,2745.22,500.56,4982.23
Furniture,First-time Buyer,Large Malls / Complexes,Double Points Bonanza,308790.41,114,2708.69,505.06,4878.50
Furniture,First-time Buyer,Large Malls / Complexes,Early Bird Specials,303790.58,105,2893.24,568.80,4967.55
Furniture,First-time Buyer,Large Malls / Complexes,End of Season Sale,326984.60,111,2945.81,534.90,4987.32
Furniture,First-time Buyer,Large Malls / Complexes,Festive Fever Promo,312583.08,104,3005.61,558.09,4995.46
Furniture,First-time Buyer,Large Malls / Complexes,Final Call Frenzy,353068.76,122,2894.01,504.15,4991.12
Furniture,First-time Buyer,Large Malls / Complexes,Flash Frenzy Friday,316062.85,109,2899.66,502.44,4973.07
