category,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Electronics,Large Malls / Complexes,Salesperson,"Gift More, Spend Less",706094.76,266,2654.49,502.74,4983.84
Electronics,Large Malls / Complexes,Salesperson,Golden Hour Bargains,767362.48,266,2884.82,551.77,4960.80
Electronics,Large Malls / Complexes,Salesperson,Green Weekend Deals,742505.05,266,2791.37,540.51,4993.95
Electronics,Large Malls / Complexes,Salesperson,Happy Hour Discounts,769965.20,270,2851.72,521.65,4993.94
Electronics,Large Malls / Complexes,Salesperson,Holiday Shopping Rush,717008.42,256,2800.81,501.27,4999.40
Electronics,Large Malls / Complexes,Salesperson,Hot Picks Promo,641982.82,236,2720.27,505.53,4978.45
Electronics,Large Malls / Complexes,Salesperson,Instant Gratification Sale,777320.30,284,2737.04,544.57,4998.62
Electronics,Large Malls / Complexes,Salesperson,Limited Time Treasures,823749.30,290,2840.51,522.56,4987.13
Electronics,Large Malls / Complexes,Salesperson,Loyalty Rewards Blast,766567.43,276,2777.42,507.60,4925.93
Electronics,Large Malls / Complexes,Salesperson,Mega Weekend Bonanza,765059.57,287,2665.71,507.02,4977.73
Electronics,Large Malls / Complexes,Salesperson,Mid-Year Madness,762783.05,281,2714.53,502.59,4989.21
Electronics,Large Malls / Complexes,Salesperson,Midnight Madness,695231.13,253,2747.95,526.60,4999.83
Electronics,Large Malls / Complexes,Salesperson,Mystery Discount Days,674503.14,250,2698.01,500.80,4982.84
Electronics,Large Malls / Complexes,Salesperson,New Arrival Showcase,773133.18,271,2852.89,519.44,4977.80
Electronics,Large Malls / Complexes,Salesperson,New Product Launch Promo,871934.47,312,2794.66,515.51,4979.52
Electronics,Large Malls / Complexes,Salesperson,New Year Kickoff,858328.97,299,2870.67,515.37,4984.12
Electronics,Large Malls / Complexes,Salesperson,Price Drop Parade,805298.37,284,2835.56,516.48,4999.10
Electronics,Large Malls / Complexes,Salesperson,Red Tag Clearance,813599.60,301,2702.99,518.74,4980.72
Electronics,Large Malls / Complexes,Salesperson,Seasonal Surprise Box,741251.51,275,2695.46,509.83,4974.99
Electronics,Large Malls / Complexes,Salesperson,Shop & Save Spectacular,782573.58,298,2626.09,502.74,4982.70
Electronics,Large Malls / Complexes,Salesperson,Smart Shopper Week,811611.46,286,2837.80,514.89,4989.46
Electronics,Large Malls / Complexes,Salesperson,Spring Refresh Event,747665.73,267,2800.25,509.24,4998.88
Electronics,Large Malls / Complexes,Salesperson,Spring Splash Discounts,772759.99,269,2872.71,524.04,4986.75
Electronics,Large Malls / Complexes,Salesperson,Summer Sizzle Promo,865766.47,312,2774.89,519.96,4990.78
Electronics,Large Malls / Complexes,Salesperson,Super Savings Week,710353.44,262,2711.27,517.54,4983.66
Electronics,Large Malls / Complexes,Salesperson,Ultimate Value Event,715799.63,255,2807.06,517.40,4913.27
Electronics,Large Malls / Complexes,Salesperson,VIP Access Sale,749053.03,271,2764.03,507.71,4993.82
Electronics,Large Malls / Complexes,Salesperson,Weekend Warrior Specials,712756.97,253,2817.22,503.52,4998.12
Electronics,Large Malls / Complexes,Salesperson,Winter Clearance Carnival,698194.85,253,2759.66,506.45,4993.31
Electronics,Large Malls / Complexes,Salesperson,Winter Wonders Sale,730222.89,275,2655.36,523.45,4988.20
Electronics,Large Malls / Complexes,Senior Salesperson,12 Days of Deals,561554.87,214,2624.09,512.15,4992.13
Electronics,Large Malls / Complexes,Senior Salesperson,Autumn Deals Drive,616502.37,226,2727.89,521.42,4955.10
Electronics,Large Malls / Complexes,Senior Salesperson,BOGO Blitz,571774.43,201,2844.65,504.25,4977.23
Electronics,Large Malls / Complexes,Senior Salesperson,Back to School Boost,554137.30,219,2530.31,513.64,4945.56
Electronics,Large Malls / Complexes,Senior Salesperson,Birthday Bash Sale,671551.93,248,2707.87,515.47,4953.41
Electronics,Large Malls / Complexes,Senior Salesperson,Black Friday Blowout,725673.79,256,2834.66,520.50,4948.84
Electronics,Large Malls / Complexes,Senior Salesperson,Cart Crasher Campaign,684286.00,242,2827.63,554.15,4978.46
Electronics,Large Malls / Complexes,Senior Salesperson,Cashback Carnival,737902.01,264,2795.08,538.48,4992.15
Electronics,Large Malls / Complexes,Senior Salesperson,Clearance Countdown,671572.87,239,2809.93,548.30,4998.50
Electronics,Large Malls / Complexes,Senior Salesperson,Countdown to Savings,626001.40,224,2794.65,504.78,4967.25
Electronics,Large Malls / Complexes,Senior Salesperson,Customer Appreciation Week,611658.91,214,2858.22,506.65,4996.83
Electronics,Large Malls / Complexes,Senior Salesperson,Cyber Monday Mania,604705.05,232,2606.49,539.54,4970.50
Electronics,Large Malls / Complexes,Senior Salesperson,Deal of the Month,661008.53,235,2812.80,509.37,4995.33
Electronics,Large Malls / Complexes,Senior Salesperson,Double Points Bonanza,633172.33,220,2878.06,502.33,4999.96
Electronics,Large Malls / Complexes,Senior Salesperson,Early Bird Specials,600571.96,223,2693.15,510.85,4978.39
Electronics,Large Malls / Complexes,Senior Salesperson,End of Season Sale,624454.49,233,2680.06,502.83,4986.57
Electronics,Large Malls / Complexes,Senior Salesperson,Exclusive Insider Offers,680267.04,250,2721.07,512.91,4989.63
Electronics,Large Malls / Complexes,Senior Salesperson,Festive Fever Promo,633572.33,228,2778.83,506.93,4980.68
Electronics,Large Malls / Complexes,Senior Salesperson,Final Call Frenzy,735805.61,271,2715.15,515.87,4982.74
Electronics,Large Malls / Complexes,Senior Salesperson,Flash Frenzy Friday,682700.91,255,2677.26,505.17,4997.57
Electronics,Large Malls / Complexes,Senior Salesperson,"Gift More, Spend Less",613393.56,237,2588.16,507.44,4998.35
Electronics,Large Malls / Complexes,Senior Salesperson,Golden Hour Bargains,652447.35,243,2684.97,555.72,4983.42
Electronics,Large Malls / Complexes,Senior Salesperson,Green Weekend Deals,609901.22,224,2722.77,509.28,4994.22
Electronics,Large Malls / Complexes,Senior Salesperson,Happy Hour Discounts,706052.54,263,2684.61,516.29,4990.83
Electronics,Large Malls / Complexes,Senior Salesperson,Holiday Shopping Rush,698889.95,248,2818.10,519.96,4995.77
Electronics,Large Malls / Complexes,Senior Salesperson,Hot Picks Promo,595978.13,223,2672.55,525.81,4996.10
Electronics,Large Malls / Complexes,Senior Salesperson,Instant Gratification Sale,499576.25,192,2601.96,502.13,4975.38
Electronics,Large Malls / Complexes,Senior Salesperson,Limited Time Treasures,727825.97,258,2821.03,515.94,4922.19
Electronics,Large Malls / Complexes,Senior Salesperson,Loyalty Rewards Blast,671072.30,244,2750.30,539.81,4966.00
Electronics,Large Malls / Complexes,Senior Salesperson,Mega Weekend Bonanza,656534.13,241,2724.21,504.44,4952.32
Electronics,Large Malls / Complexes,Senior Salesperson,Mid-Year Madness,633436.57,222,2853.32,552.18,4997.31
Electronics,Large Malls / Complexes,Senior Salesperson,Midnight Madness,621991.19,217,2866.32,581.83,4992.27
Electronics,Large Malls / Complexes,Senior Salesperson,Mystery Discount Days,775175.11,274,2829.11,504.53,4959.25
Electronics,Large Malls / Complexes,Senior Salesperson,New Arrival Showcase,767187.43,269,2852.00,572.62,4984.20
Electronics,Large Malls / Complexes,Senior Salesperson,New Product Launch Promo,636806.74,245,2599.21,515.92,4989.80
Electronics,Large Malls / Complexes,Senior Salesperson,New Year Kickoff,661601.85,244,2711.48,501.48,4982.62
Electronics,Large Malls / Complexes,Senior Salesperson,Price Drop Parade,594523.29,222,2678.03,503.08,4979.51
Electronics,Large Malls / Complexes,Senior Salesperson,Red Tag Clearance,656111.27,235,2791.96,519.03,4990.05
Electronics,Large Malls / Complexes,Senior Salesperson,Seasonal Surprise Box,759966.95,262,2900.64,507.59,4997.26
Electronics,Large Malls / Complexes,Senior Salesperson,Shop & Save Spectacular,728056.45,248,2935.71,513.31,4984.81
Electronics,Large Malls / Complexes,Senior Salesperson,Smart Shopper Week,650120.51,244,2664.43,529.17,4926.57
Electronics,Large Malls / Complexes,Senior Salesperson,Spring Refresh Event,725648.42,259,2801.73,500.80,4999.45
Electronics,Large Malls / Complexes,Senior Salesperson,Spring Splash Discounts,565394.18,204,2771.54,591.76,4999.02
Electronics,Large Malls / Complexes,Senior Salesperson,Summer Sizzle Promo,689480.84,242,2849.09,519.40,4995.40
Electronics,Large Malls / Complexes,Senior Salesperson,Super Savings Week,689448.78,248,2780.04,602.86,4996.76
Electronics,Large Malls / Complexes,Senior Salesperson,Ultimate Value Event,693736.46,245,2831.58,523.47,4989.62
Electronics,Large Malls / Complexes,Senior Salesperson,VIP Access Sale,693044.26,250,2772.18,523.45,4963.90
Electronics,Large Malls / Complexes,Senior Salesperson,Weekend Warrior Specials,717732.20,266,2698.24,508.27,4977.18
Electronics,Large Malls / Complexes,Senior Salesperson,Winter Clearance Carnival,686143.10,237,2895.12,580.73,4983.06
Electronics,Large Malls / Complexes,Senior Salesperson,Winter Wonders Sale,692354.77,249,2780.54,517.28,4993.05
Electronics,Small Stores / Shops,Manager,12 Days of Deals,650297.10,247,2632.78,552.29,4993.15
Electronics,Small Stores / Shops,Manager,Autumn Deals Drive,739293.21,261,2832.54,511.25,4979.01
Electronics,Small Stores / Shops,Manager,BOGO Blitz,765494.73,274,2793.78,501.56,4998.43
Electronics,Small Stores / Shops,Manager,Back to School Boost,809584.69,303,2671.90,523.93,4994.40
Electronics,Small Stores / Shops,Manager,Birthday Bash Sale,846892.64,308,2749.65,506.88,4993.29
Electronics,Small Stores / Shops,Manager,Black Friday Blowout,800180.27,290,2759.24,523.42,4982.29
Electronics,Small Stores / Shops,Manager,Cart Crasher Campaign,693394.84,247,2807.27,521.71,4996.42
Electronics,Small Stores / Shops,Manager,Cashback Carnival,706771.23,270,2617.67,508.52,4998.33
Electronics,Small Stores / Shops,Manager,Clearance Countdown,852303.87,308,2767.22,500.08,4985.34
Electronics,Small Stores / Shops,Manager,Countdown to Savings,844533.66,295,2862.83,528.60,4972.20
Electronics,Small Stores / Shops,Manager,Customer Appreciation Week,746983.80,273,2736.20,515.73,4992.17
Electronics,Small Stores / Shops,Manager,Cyber Monday Mania,867327.16,305,2843.70,524.70,4990.57
Electronics,Small Stores / Shops,Manager,Deal of the Month,748002.59,279,2681.01,509.88,4981.77
Electronics,Small Stores / Shops,Manager,Double Points Bonanza,780254.38,294,2653.93,522.75,4962.94
Electronics,Small Stores / Shops,Manager,Early Bird Specials,799156.92,280,2854.13,511.39,4968.03
Electronics,Small Stores / Shops,Manager,End of Season Sale,833344.08,287,2903.64,511.30,4993.60
Electronics,Small Stores / Shops,Manager,Exclusive Insider Offers,849715.93,298,2851.40,516.57,4979.89
Electronics,Small Stores / Shops,Manager,Festive Fever Promo,742139.12,266,2790.00,532.81,4974.11
Electronics,Small Stores / Shops,Manager,Final Call Frenzy,788140.95,293,2689.90,501.47,4976.53
Electronics,Small Stores / Shops,Manager,Flash Frenzy Friday,742728.71,268,2771.38,519.44,4996.92
Electronics,Small Stores / Shops,Manager,"Gift More, Spend Less",727510.71,275,2645.49,531.22,4992.20
Electronics,Small Stores / Shops,Manager,Golden Hour Bargains,804309.02,296,2717.26,529.02,4975.56
Electronics,Small Stores / Shops,Manager,Green Weekend Deals,805453.72,292,2758.40,503.08,4998.39
Electronics,Small Stores / Shops,Manager,Happy Hour Discounts,683905.39,252,2713.91,536.60,4975.94
Electronics,Small Stores / Shops,Manager,Holiday Shopping Rush,743081.75,257,2891.37,524.56,4988.74
Electronics,Small Stores / Shops,Manager,Hot Picks Promo,740515.08,262,2826.39,510.19,4986.36
Electronics,Small Stores / Shops,Manager,Instant Gratification Sale,779381.89,308,2530.46,516.85,4993.60
Electronics,Small Stores / Shops,Manager,Limited Time Treasures,786014.20,281,2797.20,536.32,4992.37
Electronics,Small Stores / Shops,Manager,Loyalty Rewards Blast,842263.54,304,2770.60,500.73,4996.70
Electronics,Small Stores / Shops,Manager,Mega Weekend Bonanza,731711.41,270,2710.04,538.03,4996.39
Electronics,Small Stores / Shops,Manager,Mid-Year Madness,706628.89,258,2738.87,501.40,4995.57
Electronics,Small Stores / Shops,Manager,Midnight Madness,828699.83,292,2838.01,532.81,4998.66
Electronics,Small Stores / Shops,Manager,Mystery Discount Days,829549.57,281,2952.13,501.23,4987.89
Electronics,Small Stores / Shops,Manager,New Arrival Showcase,804378.25,291,2764.19,513.72,4998.70
Electronics,Small Stores / Shops,Manager,New Product Launch Promo,752875.70,276,2727.81,506.93,4995.58
Electronics,Small Stores / Shops,Manager,New Year Kickoff,722623.12,268,2696.35,528.83,4965.12
Electronics,Small Stores / Shops,Manager,Price Drop Parade,673372.24,251,2682.76,501.39,4996.99
Electronics,Small Stores / Shops,Manager,Red Tag Clearance,831216.04,298,2789.32,501.05,4960.86
Electronics,Small Stores / Shops,Manager,Seasonal Surprise Box,795647.29,288,2762.66,540.15,4997.91
Electronics,Small Stores / Shops,Manager,Shop & Save Spectacular,847669.44,320,2648.97,530.90,4994.26
Electronics,Small Stores / Shops,Manager,Smart Shopper Week,761443.58,272,2799.42,514.39,4987.18
Electronics,Small Stores / Shops,Manager,Spring Refresh Event,709062.24,262,2706.34,509.43,4997.36
Electronics,Small Stores / Shops,Manager,Spring Splash Discounts,788661.62,289,2728.93,517.15,4985.90
Electronics,Small Stores / Shops,Manager,Summer Sizzle Promo,802423.24,299,2683.69,506.50,4932.31
Electronics,Small Stores / Shops,Manager,Super Savings Week,812602.39,288,2821.54,504.67,4982.95
Electronics,Small Stores / Shops,Manager,Ultimate Value Event,840432.06,297,2829.74,551.47,4999.80
Electronics,Small Stores / Shops,Manager,VIP Access Sale,778099.90,295,2637.63,525.24,4985.32
Electronics,Small Stores / Shops,Manager,Weekend Warrior Specials,763289.11,284,2687.64,544.86,4979.11
Electronics,Small Stores / Shops,Manager,Winter Clearance Carnival,804719.33,287,2803.90,502.18,4981.11
Electronics,Small Stores / Shops,Manager,Winter Wonders Sale,765284.49,275,2782.85,509.63,4997.71
Electronics,Small Stores / Shops,Sales Associate,12 Days of Deals,740271.28,262,2825.46,502.99,4999.82
Electronics,Small Stores / Shops,Sales Associate,Autumn Deals Drive,827215.31,297,2785.24,502.24,4930.95
Electronics,Small Stores / Shops,Sales Associate,BOGO Blitz,730397.41,282,2590.06,501.85,4997.66
Electronics,Small Stores / Shops,Sales Associate,Back to School Boost,841942.29,316,2664.37,501.01,4994.30
Electronics,Small Stores / Shops,Sales Associate,Birthday Bash Sale,807758.29,297,2719.72,501.02,4979.35
Electronics,Small Stores / Shops,Sales Associate,Black Friday Blowout,798091.81,291,2742.58,513.16,4989.77
Electronics,Small Stores / Shops,Sales Associate,Cart Crasher Campaign,816165.51,303,2693.62,508.56,4976.73
Electronics,Small Stores / Shops,Sales Associate,Cashback Carnival,808836.27,295,2741.82,500.55,4994.18
Electronics,Small Stores / Shops,Sales Associate,Clearance Countdown,839962.79,290,2896.42,509.07,4978.80
Electronics,Small Stores / Shops,Sales Associate,Countdown to Savings,788037.54,283,2784.58,500.75,4975.34
Electronics,Small Stores / Shops,Sales Associate,Customer Appreciation Week,812880.59,301,2700.60,507.61,4991.30
Electronics,Small Stores / Shops,Sales Associate,Cyber Monday Mania,846278.55,300,2820.93,511.34,4984.62
Electronics,Small Stores / Shops,Sales Associate,Deal of the Month,811928.18,292,2780.58,510.04,4997.93
Electronics,Small Stores / Shops,Sales Associate,Double Points Bonanza,845822.52,304,2782.31,514.43,4997.47
Electronics,Small Stores / Shops,Sales Associate,Early Bird Specials,809840.74,296,2735.95,505.82,4977.50
Electronics,Small Stores / Shops,Sales Associate,End of Season Sale,884971.13,322,2748.36,543.75,4996.48
Electronics,Small Stores / Shops,Sales Associate,Exclusive Insider Offers,805412.31,308,2614.98,544.24,4988.42
Electronics,Small Stores / Shops,Sales Associate,Festive Fever Promo,882620.07,312,2828.91,503.82,4991.72
Electronics,Small Stores / Shops,Sales Associate,Final Call Frenzy,780612.36,282,2768.13,501.74,4969.68
Electronics,Small Stores / Shops,Sales Associate,Flash Frenzy Friday,738362.83,280,2637.01,510.43,4977.89
Electronics,Small Stores / Shops,Sales Associate,"Gift More, Spend Less",859877.01,301,2856.73,506.16,4993.33
Electronics,Small Stores / Shops,Sales Associate,Golden Hour Bargains,767396.75,287,2673.86,506.47,4974.40
Electronics,Small Stores / Shops,Sales Associate,Green Weekend Deals,775687.65,293,2647.40,506.72,4996.70
Electronics,Small Stores / Shops,Sales Associate,Happy Hour Discounts,769100.48,280,2746.79,537.31,4987.73
Electronics,Small Stores / Shops,Sales Associate,Holiday Shopping Rush,778833.58,277,2811.67,509.01,4986.64
Electronics,Small Stores / Shops,Sales Associate,Hot Picks Promo,806717.37,298,2707.11,553.79,4995.49
Electronics,Small Stores / Shops,Sales Associate,Instant Gratification Sale,792470.85,287,2761.22,514.96,4944.87
Electronics,Small Stores / Shops,Sales Associate,Limited Time Treasures,865875.09,302,2867.14,539.36,4983.83
Electronics,Small Stores / Shops,Sales Associate,Loyalty Rewards Blast,799298.97,303,2637.95,515.91,4989.82
Electronics,Small Stores / Shops,Sales Associate,Mega Weekend Bonanza,868907.31,319,2723.85,542.76,4977.13
Electronics,Small Stores / Shops,Sales Associate,Mid-Year Madness,741395.06,269,2756.12,500.72,4990.49
Electronics,Small Stores / Shops,Sales Associate,Midnight Madness,845243.60,296,2855.55,526.07,4998.11
Electronics,Small Stores / Shops,Sales Associate,Mystery Discount Days,836408.69,300,2788.03,509.49,4994.20
Electronics,Small Stores / Shops,Sales Associate,New Arrival Showcase,801207.62,287,2791.66,586.24,4991.76
Electronics,Small Stores / Shops,Sales Associate,New Product Launch Promo,875167.87,324,2701.14,512.09,4973.07
Electronics,Small Stores / Shops,Sales Associate,New Year Kickoff,824577.47,307,2685.92,512.45,4976.30
Electronics,Small Stores / Shops,Sales Associate,Price Drop Parade,712384.15,268,2658.15,507.21,4998.12
Electronics,Small Stores / Shops,Sales Associate,Red Tag Clearance,760347.58,282,2696.27,508.69,4993.50
Electronics,Small Stores / Shops,Sales Associate,Seasonal Surprise Box,853356.45,307,2779.66,513.03,4964.41
Electronics,Small Stores / Shops,Sales Associate,Shop & Save Spectacular,747488.15,277,2698.51,502.39,4991.30
Electronics,Small Stores / Shops,Sales Associate,Smart Shopper Week,830157.01,308,2695.31,512.23,4998.63
Electronics,Small Stores / Shops,Sales Associate,Spring Refresh Event,730841.46,262,2789.47,525.85,4985.27
