brand,store_type,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Home Centre,Supermarkets ,Black Friday Blowout,633120.25,226,2801.42,504.85,4958.84
Home Centre,Supermarkets ,Cart Crasher Campaign,625937.08,226,2769.63,514.16,4976.90
Home Centre,Supermarkets ,Cashback Carnival,611205.02,226,2704.45,513.30,4986.79
Home Centre,Supermarkets ,Clearance Countdown,585237.11,218,2684.57,542.87,4947.82
Home Centre,Supermarkets ,Countdown to Savings,663236.21,241,2752.02,502.09,4996.16
Home Centre,Supermarkets ,Customer Appreciation Week,592301.51,227,2609.26,504.04,4997.65
Home Centre,Supermarkets ,Cyber Monday Mania,581021.55,223,2605.48,510.59,4952.38
Home Centre,Supermarkets ,Deal of the Month,543665.50,215,2528.68,503.22,4982.45
Home Centre,Supermarkets ,Double Points Bonanza,671890.32,240,2799.54,522.80,4998.55
Home Centre,Supermarkets ,Early Bird Specials,640620.03,245,2614.78,520.59,4975.33
Home Centre,Supermarkets ,End of Season Sale,627690.14,228,2753.03,501.93,4982.60
Home Centre,Supermarkets ,Exclusive Insider Offers,561226.75,212,2647.30,510.64,4938.19
Home Centre,Supermarkets ,Festive Fever Promo,657191.10,237,2772.96,533.40,4992.90
Home Centre,Supermarkets ,Final Call Frenzy,623424.34,221,2820.92,524.69,4994.28
Home Centre,Supermarkets ,Flash Frenzy Friday,670559.31,248,2703.87,515.80,4986.36
Home Centre,Supermarkets ,"Gift More, Spend Less",599100.37,227,2639.21,501.75,4982.38
Home Centre,Supermarkets ,Golden Hour Bargains,585336.23,214,2735.22,521.89,4977.23
Home Centre,Supermarkets ,Green Weekend Deals,666868.69,245,2721.91,515.31,4997.02
Home Centre,Supermarkets ,Happy Hour Discounts,689795.05,248,2781.43,538.73,4950.91
Home Centre,Supermarkets ,Holiday Shopping Rush,570186.65,215,2652.03,533.71,4993.06
Home Centre,Supermarkets ,Hot Picks Promo,614093.96,230,2669.97,536.76,4987.89
Home Centre,Supermarkets ,Instant Gratification Sale,727451.68,256,2841.61,506.30,4980.77
Home Centre,Supermarkets ,Limited Time Treasures,622374.23,223,2790.92,520.47,4968.45
Home Centre,Supermarkets ,Loyalty Rewards Blast,666683.14,235,2836.95,500.58,4954.68
Home Centre,Supermarkets ,Mega Weekend Bonanza,650644.67,242,2688.61,502.08,4987.63
Home Centre,Supermarkets ,Mid-Year Madness,677333.93,244,2775.96,512.10,4966.40
Home Centre,Supermarkets ,Midnight Madness,579004.22,200,2895.02,523.76,4991.70
Home Centre,Supermarkets ,Mystery Discount Days,557714.31,210,2655.78,510.92,4994.22
Home Centre,Supermarkets ,New Arrival Showcase,652260.50,225,2898.94,519.21,4973.78
Home Centre,Supermarkets ,New Product Launch Promo,616803.50,231,2670.15,506.40,4996.63
Home Centre,Supermarkets ,New Year Kickoff,636798.38,229,2780.78,522.64,4943.24
Home Centre,Supermarkets ,Price Drop Parade,657117.60,243,2704.19,521.21,4967.55
Home Centre,Supermarkets ,Red Tag Clearance,606784.47,230,2638.19,538.94,4905.77
Home Centre,Supermarkets ,Seasonal Surprise Box,615700.66,220,2798.64,504.75,4963.67
Home Centre,Supermarkets ,Shop & Save Spectacular,582560.68,213,2735.03,535.59,4997.78
Home Centre,Supermarkets ,Smart Shopper Week,684207.20,247,2770.07,555.57,4990.04
Home Centre,Supermarkets ,Spring Refresh Event,639794.88,227,2818.48,559.60,4998.45
Home Centre,Supermarkets ,Spring Splash Discounts,620632.80,225,2758.37,522.23,4992.41
Home Centre,Supermarkets ,Summer Sizzle Promo,657365.91,236,2785.45,543.80,4946.29
Home Centre,Supermarkets ,Super Savings Week,629703.69,232,2714.24,504.79,4976.42
Home Centre,Supermarkets ,Ultimate Value Event,625226.03,221,2829.08,527.90,4996.74
Home Centre,Supermarkets ,VIP Access Sale,684942.82,253,2707.28,500.23,4985.67
Home Centre,Supermarkets ,Weekend Warrior Specials,602993.39,223,2704.01,515.07,4993.77
Home Centre,Supermarkets ,Winter Clearance Carnival,660832.94,238,2776.61,511.03,4955.42
Home Centre,Supermarkets ,Winter Wonders Sale,741917.76,264,2810.29,553.45,4990.65
IKEA,Large Malls / Complexes,12 Days of Deals,577556.25,218,2649.34,520.16,4991.30
IKEA,Large Malls / Complexes,Autumn Deals Drive,606915.28,216,2809.79,520.05,4953.93
IKEA,Large Malls / Complexes,BOGO Blitz,603402.98,228,2646.50,504.41,4987.72
IKEA,Large Malls / Complexes,Back to School Boost,645147.84,234,2757.04,553.65,4979.12
IKEA,Large Malls / Complexes,Birthday Bash Sale,547665.88,190,2882.45,676.06,4975.48
IKEA,Large Malls / Complexes,Black Friday Blowout,631818.02,223,2833.26,508.77,4999.69
IKEA,Large Malls / Complexes,Cart Crasher Campaign,510000.16,181,2817.68,537.80,4985.39
IKEA,Large Malls / Complexes,Cashback Carnival,570829.61,202,2825.89,505.82,4938.55
IKEA,Large Malls / Complexes,Clearance Countdown,603809.51,223,2707.67,511.76,4995.19
IKEA,Large Malls / Complexes,Countdown to Savings,596990.53,220,2713.59,546.15,4991.93
IKEA,Large Malls / Complexes,Customer Appreciation Week,493703.80,203,2432.04,506.29,4932.57
IKEA,Large Malls / Complexes,Cyber Monday Mania,555836.75,200,2779.18,573.00,4991.04
IKEA,Large Malls / Complexes,Deal of the Month,559395.03,213,2626.27,507.09,4972.32
IKEA,Large Malls / Complexes,Double Points Bonanza,559523.96,206,2716.14,505.59,4981.65
IKEA,Large Malls / Complexes,Early Bird Specials,604788.89,222,2724.27,539.80,4996.11
IKEA,Large Malls / Complexes,End of Season Sale,519055.83,196,2648.24,510.32,4942.84
IKEA,Large Malls / Complexes,Exclusive Insider Offers,580405.34,209,2777.06,556.28,4995.57
IKEA,Large Malls / Complexes,Festive Fever Promo,510432.95,188,2715.07,520.70,4997.00
IKEA,Large Malls / Complexes,Final Call Frenzy,568276.72,210,2706.08,523.64,4951.40
IKEA,Large Malls / Complexes,Flash Frenzy Friday,543353.41,191,2844.78,513.38,4954.70
IKEA,Large Malls / Complexes,"Gift More, Spend Less",533368.63,197,2707.45,547.44,4978.60
IKEA,Large Malls / Complexes,Golden Hour Bargains,639899.60,220,2908.63,512.00,4995.04
IKEA,Large Malls / Complexes,Green Weekend Deals,614129.98,223,2753.95,503.96,4990.96
IKEA,Large Malls / Complexes,Happy Hour Discounts,550061.74,200,2750.31,539.67,4965.09
IKEA,Large Malls / Complexes,Holiday Shopping Rush,589727.74,214,2755.74,512.87,4992.02
IKEA,Large Malls / Complexes,Hot Picks Promo,590597.43,214,2759.80,508.91,4910.85
IKEA,Large Malls / Complexes,Instant Gratification Sale,626877.02,225,2786.12,525.78,4978.72
IKEA,Large Malls / Complexes,Limited Time Treasures,576054.45,208,2769.49,519.78,4992.20
IKEA,Large Malls / Complexes,Loyalty Rewards Blast,565604.17,204,2772.57,531.10,4949.01
IKEA,Large Malls / Complexes,Mega Weekend Bonanza,631893.51,225,2808.42,505.20,4993.16
IKEA,Large Malls / Complexes,Mid-Year Madness,514193.89,187,2749.70,518.26,4961.13
IKEA,Large Malls / Complexes,Midnight Madness,624763.69,225,2776.73,518.32,4993.52
IKEA,Large Malls / Complexes,Mystery Discount Days,608567.37,214,2843.77,514.23,4973.46
IKEA,Large Malls / Complexes,New Arrival Showcase,562893.65,213,2642.69,531.16,4995.42
IKEA,Large Malls / Complexes,New Product Launch Promo,551295.17,207,2663.26,506.75,4996.31
IKEA,Large Malls / Complexes,New Year Kickoff,609231.13,218,2794.64,562.41,4982.96
IKEA,Large Malls / Complexes,Price Drop Parade,576435.49,204,2825.66,507.32,4951.95
IKEA,Large Malls / Complexes,Red Tag Clearance,625745.96,212,2951.63,546.68,4996.34
IKEA,Large Malls / Complexes,Seasonal Surprise Box,564309.31,214,2636.96,501.95,4974.45
IKEA,Large Malls / Complexes,Shop & Save Spectacular,609567.15,208,2930.61,561.71,4974.86
IKEA,Large Malls / Complexes,Smart Shopper Week,577969.18,219,2639.13,508.91,4947.03
IKEA,Large Malls / Complexes,Spring Refresh Event,660796.22,242,2730.56,510.54,4995.87
IKEA,Large Malls / Complexes,Spring Splash Discounts,593948.08,222,2675.44,502.30,4985.59
IKEA,Large Malls / Complexes,Summer Sizzle Promo,621621.85,219,2838.46,533.72,4995.89
IKEA,Large Malls / Complexes,Super Savings Week,563979.72,205,2751.12,503.67,4991.69
IKEA,Large Malls / Complexes,Ultimate Value Event,524752.36,193,2718.92,502.21,4967.15
IKEA,Large Malls / Complexes,VIP Access Sale,558241.07,208,2683.85,530.86,4987.26
IKEA,Large Malls / Complexes,Weekend Warrior Specials,533679.26,201,2655.12,508.80,4979.98
IKEA,Large Malls / Complexes,Winter Clearance Carnival,671050.79,241,2784.44,517.16,4990.80
IKEA,Large Malls / Complexes,Winter Wonders Sale,527060.82,201,2622.19,516.58,4988.05
IKEA,Small Stores / Shops,12 Days of Deals,573142.53,219,2617.09,522.57,4968.90
IKEA,Small Stores / Shops,Autumn Deals Drive,680120.85,246,2764.72,538.71,4972.91
IKEA,Small Stores / Shops,BOGO Blitz,626148.58,225,2782.88,505.02,4970.76
IKEA,Small Stores / Shops,Back to School Boost,569691.41,212,2687.22,505.83,4933.96
IKEA,Small Stores / Shops,Birthday Bash Sale,624498.42,233,2680.25,507.97,4961.88
IKEA,Small Stores / Shops,Black Friday Blowout,723383.37,239,3026.71,512.16,4996.79
IKEA,Small Stores / Shops,Cart Crasher Campaign,632428.78,220,2874.68,562.48,4975.40
IKEA,Small Stores / Shops,Cashback Carnival,592722.44,224,2646.08,503.76,4954.76
IKEA,Small Stores / Shops,Clearance Countdown,606911.42,220,2758.69,505.37,4996.82
IKEA,Small Stores / Shops,Countdown to Savings,624801.69,221,2827.16,539.27,4997.53
IKEA,Small Stores / Shops,Customer Appreciation Week,636945.44,229,2781.42,508.99,4972.06
IKEA,Small Stores / Shops,Cyber Monday Mania,695561.71,236,2947.30,504.38,4986.05
IKEA,Small Stores / Shops,Deal of the Month,614525.60,231,2660.28,506.65,4964.44
IKEA,Small Stores / Shops,Double Points Bonanza,616111.19,221,2787.83,535.70,4996.14
IKEA,Small Stores / Shops,Early Bird Specials,613197.42,228,2689.46,510.94,4990.56
IKEA,Small Stores / Shops,End of Season Sale,524307.70,194,2702.62,510.38,4998.04
IKEA,Small Stores / Shops,Exclusive Insider Offers,596515.64,222,2687.01,516.73,4959.90
IKEA,Small Stores / Shops,Festive Fever Promo,601639.49,222,2710.09,552.45,4996.22
IKEA,Small Stores / Shops,Final Call Frenzy,671379.11,248,2707.17,523.54,4998.78
IKEA,Small Stores / Shops,Flash Frenzy Friday,626449.94,226,2771.90,505.21,4995.61
IKEA,Small Stores / Shops,"Gift More, Spend Less",615281.92,216,2848.53,560.57,4998.02
IKEA,Small Stores / Shops,Golden Hour Bargains,604928.31,213,2840.04,541.28,4988.47
IKEA,Small Stores / Shops,Green Weekend Deals,609916.65,228,2675.07,507.46,4993.14
IKEA,Small Stores / Shops,Happy Hour Discounts,619705.46,231,2682.71,500.31,4998.88
IKEA,Small Stores / Shops,Holiday Shopping Rush,699219.93,250,2796.88,504.36,4997.57
IKEA,Small Stores / Shops,Hot Picks Promo,595290.75,211,2821.28,514.12,4997.56
IKEA,Small Stores / Shops,Instant Gratification Sale,639526.55,222,2880.75,503.56,4964.79
IKEA,Small Stores / Shops,Limited Time Treasures,611843.97,230,2660.19,521.66,4995.00
IKEA,Small Stores / Shops,Loyalty Rewards Blast,635297.45,229,2774.22,510.64,4976.01
IKEA,Small Stores / Shops,Mega Weekend Bonanza,577222.52,213,2709.96,513.38,4987.41
IKEA,Small Stores / Shops,Mid-Year Madness,630060.52,215,2930.51,598.73,4973.50
IKEA,Small Stores / Shops,Midnight Madness,629823.19,234,2691.55,501.83,4981.58
IKEA,Small Stores / Shops,Mystery Discount Days,623129.89,230,2709.26,502.33,4988.12
IKEA,Small Stores / Shops,New Arrival Showcase,588488.37,214,2749.95,582.85,4980.12
IKEA,Small Stores / Shops,New Product Launch Promo,668442.92,233,2868.85,510.34,4996.35
IKEA,Small Stores / Shops,New Year Kickoff,602492.31,220,2738.60,589.36,4996.37
IKEA,Small Stores / Shops,Price Drop Parade,664850.51,241,2758.72,500.06,4992.16
IKEA,Small Stores / Shops,Red Tag Clearance,622593.44,229,2718.75,563.23,4993.99
IKEA,Small Stores / Shops,Seasonal Surprise Box,582337.87,226,2576.72,513.76,4915.68
IKEA,Small Stores / Shops,Shop & Save Spectacular,667020.18,233,2862.75,571.98,4986.53
IKEA,Small Stores / Shops,Smart Shopper Week,590620.66,226,2613.37,508.73,4992.59
IKEA,Small Stores / Shops,Spring Refresh Event,705184.12,241,2926.08,530.34,4955.22
IKEA,Small Stores / Shops,Spring Splash Discounts,603397.55,219,2755.24,504.61,4981.71
IKEA,Small Stores / Shops,Summer Sizzle Promo,582265.19,222,2622.82,511.39,4998.66
IKEA,Small Stores / Shops,Super Savings Week,601501.48,221,2721.73,512.77,4980.21
IKEA,Small Stores / Shops,Ultimate Value Event,514900.28,192,2681.77,530.37,4983.29
IKEA,Small Stores / Shops,VIP Access Sale,560619.40,205,2734.73,613.29,4992.06
IKEA,Small Stores / Shops,Weekend Warrior Specials,570798.55,210,2718.09,530.97,4999.21
IKEA,Small Stores / Shops,Winter Clearance Carnival,605382.56,221,2739.29,505.94,4980.63
IKEA,Small Stores / Shops,Winter Wonders Sale,678984.73,237,2864.91,502.50,4955.83
IKEA,Supermarkets ,12 Days of Deals,621485.13,233,2667.32,502.40,4986.30
IKEA,Supermarkets ,Autumn Deals Drive,640646.67,239,2680.53,507.41,4993.26
IKEA,Supermarkets ,BOGO Blitz,604212.51,226,2673.51,517.14,4984.74
IKEA,Supermarkets ,Back to School Boost,729178.99,266,2741.27,518.12,4984.77
IKEA,Supermarkets ,Birthday Bash Sale,632293.40,239,2645.58,501.52,4998.56
IKEA,Supermarkets ,Black Friday Blowout,590512.36,213,2772.36,509.40,4988.24
IKEA,Supermarkets ,Cart Crasher Campaign,711762.54,268,2655.83,501.43,4998.49
IKEA,Supermarkets ,Cashback Carnival,681976.68,251,2717.04,511.49,4999.12
IKEA,Supermarkets ,Clearance Countdown,667844.24,240,2782.68,524.15,4988.20
IKEA,Supermarkets ,Countdown to Savings,613260.94,219,2800.28,561.63,4982.59
IKEA,Supermarkets ,Customer Appreciation Week,668763.43,249,2685.80,531.93,4951.62
IKEA,Supermarkets ,Cyber Monday Mania,630846.40,230,2742.81,515.55,4968.21
IKEA,Supermarkets ,Deal of the Month,614925.85,226,2720.91,514.18,4978.58
IKEA,Supermarkets ,Double Points Bonanza,679205.07,242,2806.63,524.63,4991.43
IKEA,Supermarkets ,Early Bird Specials,587049.94,216,2717.82,510.66,4995.21
IKEA,Supermarkets ,End of Season Sale,662047.69,241,2747.09,500.31,4967.34
IKEA,Supermarkets ,Exclusive Insider Offers,643125.82,229,2808.41,501.83,4998.36
IKEA,Supermarkets ,Festive Fever Promo,612255.58,237,2583.36,524.62,4998.21
IKEA,Supermarkets ,Final Call Frenzy,683986.48,250,2735.95,509.98,4979.44
IKEA,Supermarkets ,Flash Frenzy Friday,620289.10,224,2769.15,513.94,4990.19
IKEA,Supermarkets ,"Gift More, Spend Less",594901.25,226,2632.31,500.71,4990.04
IKEA,Supermarkets ,Golden Hour Bargains,705865.35,259,2725.35,575.34,4989.88
IKEA,Supermarkets ,Green Weekend Deals,726132.09,254,2858.79,516.99,4979.50
IKEA,Supermarkets ,Happy Hour Discounts,616788.91,223,2765.87,501.84,4986.70
IKEA,Supermarkets ,Holiday Shopping Rush,637440.53,227,2808.11,503.97,4996.87
IKEA,Supermarkets ,Hot Picks Promo,584975.67,206,2839.69,507.08,4988.80
IKEA,Supermarkets ,Instant Gratification Sale,540341.10,196,2756.84,525.51,4965.71
IKEA,Supermarkets ,Limited Time Treasures,677269.90,254,2666.42,502.15,4967.65
IKEA,Supermarkets ,Loyalty Rewards Blast,651880.39,246,2649.92,503.05,4924.50
IKEA,Supermarkets ,Mega Weekend Bonanza,593001.00,212,2797.17,560.76,4984.22
IKEA,Supermarkets ,Mid-Year Madness,654875.11,231,2834.96,513.37,4957.38
IKEA,Supermarkets ,Midnight Madness,657571.70,232,2834.36,503.86,4965.35
IKEA,Supermarkets ,Mystery Discount Days,677240.65,243,2787.00,503.79,4953.92
IKEA,Supermarkets ,New Arrival Showcase,585358.95,232,2523.10,508.31,4995.34
IKEA,Supermarkets ,New Product Launch Promo,661205.42,243,2721.01,501.50,4957.27
IKEA,Supermarkets ,New Year Kickoff,657710.95,230,2859.61,568.73,4989.76
IKEA,Supermarkets ,Price Drop Parade,598437.49,222,2695.66,512.25,4977.59
IKEA,Supermarkets ,Red Tag Clearance,669144.54,242,2765.06,518.85,4946.19
IKEA,Supermarkets ,Seasonal Surprise Box,685889.98,250,2743.56,502.27,4972.74
IKEA,Supermarkets ,Shop & Save Spectacular,724899.27,264,2745.83,516.22,4993.27
IKEA,Supermarkets ,Smart Shopper Week,686642.33,240,2861.01,518.77,4998.03
IKEA,Supermarkets ,Spring Refresh Event,649172.47,227,2859.79,524.73,4965.08
IKEA,Supermarkets ,Spring Splash Discounts,626093.07,225,2782.64,580.04,4992.95
IKEA,Supermarkets ,Summer Sizzle Promo,569246.59,213,2672.52,572.87,4988.62
IKEA,Supermarkets ,Super Savings Week,625243.38,232,2695.01,520.77,4971.35
IKEA,Supermarkets ,Ultimate Value Event,754214.96,271,2783.08,549.01,4974.91
IKEA,Supermarkets ,VIP Access Sale,580698.28,212,2739.14,506.30,4978.19
IKEA,Supermarkets ,Weekend Warrior Specials,681388.43,240,2839.12,501.39,4996.77
IKEA,Supermarkets ,Winter Clearance Carnival,639542.81,241,2653.70,515.16,4951.83
IKEA,Supermarkets ,Winter Wonders Sale,690197.33,246,2805.68,532.36,4962.23
Kellogg's,Large Malls / Complexes,12 Days of Deals,519136.86,189,2746.76,523.58,4974.58
Kellogg's,Large Malls / Complexes,Autumn Deals Drive,627173.53,224,2799.88,510.46,4998.64
Kellogg's,Large Malls / Complexes,BOGO Blitz,639475.60,228,2804.72,519.68,4984.79
Kellogg's,Large Malls / Complexes,Back to School Boost,603577.82,207,2915.83,546.84,4943.14
Kellogg's,Large Malls / Complexes,Birthday Bash Sale,578818.99,214,2704.76,537.40,4991.43
Kellogg's,Large Malls / Complexes,Black Friday Blowout,575954.64,216,2666.46,509.93,4999.51
Kellogg's,Large Malls / Complexes,Cart Crasher Campaign,518385.34,201,2579.03,522.21,4976.29
Kellogg's,Large Malls / Complexes,Cashback Carnival,572429.25,208,2752.06,535.64,4995.37
Kellogg's,Large Malls / Complexes,Clearance Countdown,625289.24,227,2754.58,529.04,4998.17
Kellogg's,Large Malls / Complexes,Countdown to Savings,598915.20,223,2685.72,502.00,4982.91
Kellogg's,Large Malls / Complexes,Customer Appreciation Week,639713.72,230,2781.36,541.26,4992.51
Kellogg's,Large Malls / Complexes,Cyber Monday Mania,617203.38,220,2805.47,508.82,4998.93
Kellogg's,Large Malls / Complexes,Deal of the Month,605702.14,214,2830.38,525.48,4985.85
Kellogg's,Large Malls / Complexes,Double Points Bonanza,548635.26,210,2612.55,521.45,4980.85
Kellogg's,Large Malls / Complexes,Early Bird Specials,699913.88,237,2953.22,520.10,4985.95
Kellogg's,Large Malls / Complexes,End of Season Sale,607917.34,221,2750.76,522.30,4995.76
Kellogg's,Large Malls / Complexes,Exclusive Insider Offers,531688.60,200,2658.44,513.96,4998.78
Kellogg's,Large Malls / Complexes,Festive Fever Promo,652243.65,225,2898.86,521.20,4996.81
Kellogg's,Large Malls / Complexes,Final Call Frenzy,628474.01,221,2843.77,503.08,4974.72
Kellogg's,Large Malls / Complexes,Flash Frenzy Friday,573206.93,202,2837.66,601.50,4991.58
Kellogg's,Large Malls / Complexes,"Gift More, Spend Less",537900.84,195,2758.47,535.13,4991.67
Kellogg's,Large Malls / Complexes,Golden Hour Bargains,536279.84,191,2807.75,537.39,4952.09
Kellogg's,Large Malls / Complexes,Green Weekend Deals,607253.44,228,2663.39,557.37,4985.55
Kellogg's,Large Malls / Complexes,Happy Hour Discounts,587566.69,225,2611.41,521.58,4995.35
Kellogg's,Large Malls / Complexes,Holiday Shopping Rush,584696.07,204,2866.16,540.89,4982.14
Kellogg's,Large Malls / Complexes,Hot Picks Promo,521635.21,196,2661.40,533.83,4999.96
Kellogg's,Large Malls / Complexes,Instant Gratification Sale,580575.14,214,2712.97,543.01,4994.62
Kellogg's,Large Malls / Complexes,Limited Time Treasures,578712.60,208,2782.27,513.89,4984.15
Kellogg's,Large Malls / Complexes,Loyalty Rewards Blast,663864.89,233,2849.21,509.85,4988.35
Kellogg's,Large Malls / Complexes,Mega Weekend Bonanza,546693.76,207,2641.03,508.38,4979.01
Kellogg's,Large Malls / Complexes,Mid-Year Madness,550639.69,201,2739.50,604.09,4976.09
