category,customer_segment,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Electronics,Budget Shopper,Salesperson,Holiday Shopping Rush,230011.32,79,2911.54,617.33,4999.40
Electronics,Budget Shopper,Salesperson,Hot Picks Promo,208513.23,72,2896.02,546.96,4951.77
Electronics,Budget Shopper,Salesperson,Instant Gratification Sale,234679.29,83,2827.46,544.97,4976.47
Electronics,Budget Shopper,Salesperson,Limited Time Treasures,202399.36,77,2628.56,565.81,4985.37
Electronics,Budget Shopper,Salesperson,Loyalty Rewards Blast,260113.57,100,2601.14,556.35,4887.69
Electronics,Budget Shopper,Salesperson,Mega Weekend Bonanza,223448.04,79,2828.46,664.53,4770.82
Electronics,Budget Shopper,Salesperson,Mid-Year Madness,199859.88,76,2629.74,502.59,4948.97
Electronics,Budget Shopper,Salesperson,Midnight Madness,266999.39,92,2902.17,533.40,4986.24
Electronics,Budget Shopper,Salesperson,Mystery Discount Days,212295.12,74,2868.85,500.80,4922.94
Electronics,Budget Shopper,Salesperson,New Arrival Showcase,230375.49,80,2879.69,567.63,4950.67
Electronics,Budget Shopper,Salesperson,New Product Launch Promo,296980.03,111,2675.50,559.65,4853.81
Electronics,Budget Shopper,Salesperson,New Year Kickoff,255554.82,94,2718.67,501.31,4983.89
Electronics,Budget Shopper,Salesperson,Price Drop Parade,275029.34,92,2989.45,526.22,4973.94
Electronics,Budget Shopper,Salesperson,Red Tag Clearance,214573.14,83,2585.22,539.36,4846.71
Electronics,Budget Shopper,Salesperson,Seasonal Surprise Box,260619.28,91,2863.95,528.91,4973.56
Electronics,Budget Shopper,Salesperson,Shop & Save Spectacular,231751.12,96,2414.07,529.40,4961.59
Electronics,Budget Shopper,Salesperson,Smart Shopper Week,279073.42,98,2847.69,536.04,4997.06
Electronics,Budget Shopper,Salesperson,Spring Refresh Event,280505.79,95,2952.69,519.57,4971.01
Electronics,Budget Shopper,Salesperson,Spring Splash Discounts,256057.49,83,3085.03,551.13,4986.75
Electronics,Budget Shopper,Salesperson,Summer Sizzle Promo,190292.97,68,2798.43,627.66,4937.75
Electronics,Budget Shopper,Salesperson,Super Savings Week,219257.70,79,2775.41,545.86,4916.09
Electronics,Budget Shopper,Salesperson,Ultimate Value Event,216839.37,81,2677.03,519.08,4968.02
Electronics,Budget Shopper,Salesperson,VIP Access Sale,216228.11,78,2772.16,663.85,4979.66
Electronics,Budget Shopper,Salesperson,Weekend Warrior Specials,303607.53,104,2919.30,632.52,4917.41
Electronics,Budget Shopper,Salesperson,Winter Clearance Carnival,203952.85,73,2793.87,523.40,4949.39
Electronics,Budget Shopper,Salesperson,Winter Wonders Sale,239895.71,87,2757.42,502.26,4980.29
Electronics,Budget Shopper,Senior Salesperson,12 Days of Deals,190540.71,71,2683.67,562.19,4988.99
Electronics,Budget Shopper,Senior Salesperson,Autumn Deals Drive,178142.89,66,2699.13,560.19,4808.72
Electronics,Budget Shopper,Senior Salesperson,BOGO Blitz,187662.94,67,2800.94,594.30,4960.74
Electronics,Budget Shopper,Senior Salesperson,Back to School Boost,223136.44,83,2688.39,530.79,4945.56
Electronics,Budget Shopper,Senior Salesperson,Birthday Bash Sale,210876.37,73,2888.72,514.98,4868.44
Electronics,Budget Shopper,Senior Salesperson,Black Friday Blowout,233107.75,84,2775.09,527.02,4917.17
Electronics,Budget Shopper,Senior Salesperson,Cart Crasher Campaign,173446.84,62,2797.53,539.92,4909.37
Electronics,Budget Shopper,Senior Salesperson,Cashback Carnival,206510.82,72,2868.21,538.48,4992.15
Electronics,Budget Shopper,Senior Salesperson,Clearance Countdown,218600.52,79,2767.10,525.85,4991.96
Electronics,Budget Shopper,Senior Salesperson,Countdown to Savings,226499.55,81,2796.29,504.78,4912.01
Electronics,Budget Shopper,Senior Salesperson,Customer Appreciation Week,154835.72,59,2624.33,592.69,4862.42
Electronics,Budget Shopper,Senior Salesperson,Cyber Monday Mania,181760.76,71,2560.01,553.89,4999.28
Electronics,Budget Shopper,Senior Salesperson,Deal of the Month,231275.52,79,2927.54,514.44,4887.93
Electronics,Budget Shopper,Senior Salesperson,Double Points Bonanza,194374.70,68,2858.45,500.59,4986.99
Electronics,Budget Shopper,Senior Salesperson,Early Bird Specials,213151.67,78,2732.71,510.85,4960.42
Electronics,Budget Shopper,Senior Salesperson,End of Season Sale,191050.68,72,2653.48,510.44,4958.06
Electronics,Budget Shopper,Senior Salesperson,Exclusive Insider Offers,201754.63,77,2620.19,649.96,4994.95
Electronics,Budget Shopper,Senior Salesperson,Festive Fever Promo,184587.40,69,2675.18,603.78,4900.88
Electronics,Budget Shopper,Senior Salesperson,Final Call Frenzy,276981.00,98,2826.34,519.16,4899.06
Electronics,Budget Shopper,Senior Salesperson,Flash Frenzy Friday,197029.05,73,2699.03,551.10,4735.09
Electronics,Budget Shopper,Senior Salesperson,"Gift More, Spend Less",206868.50,72,2873.17,560.31,4998.35
Electronics,Budget Shopper,Senior Salesperson,Golden Hour Bargains,213381.65,76,2807.65,651.78,4983.42
Electronics,Budget Shopper,Senior Salesperson,Green Weekend Deals,208047.74,74,2811.46,648.49,4943.90
Electronics,Budget Shopper,Senior Salesperson,Happy Hour Discounts,212786.00,74,2875.49,679.46,4980.21
Electronics,Budget Shopper,Senior Salesperson,Holiday Shopping Rush,216015.68,78,2769.43,514.69,4988.20
Electronics,Budget Shopper,Senior Salesperson,Hot Picks Promo,160592.82,59,2721.91,588.74,4948.67
Electronics,Budget Shopper,Senior Salesperson,Instant Gratification Sale,191766.30,69,2779.22,528.39,4975.38
Electronics,Budget Shopper,Senior Salesperson,Limited Time Treasures,252903.02,83,3047.02,658.27,4981.17
Electronics,Budget Shopper,Senior Salesperson,Loyalty Rewards Blast,192319.10,72,2671.10,625.66,4905.17
Electronics,Budget Shopper,Senior Salesperson,Mega Weekend Bonanza,227040.00,79,2873.92,593.58,4938.79
Electronics,Budget Shopper,Senior Salesperson,Mid-Year Madness,208594.71,77,2709.02,507.87,4947.00
Electronics,Budget Shopper,Senior Salesperson,Midnight Madness,203435.86,72,2825.50,656.49,4981.32
Electronics,Budget Shopper,Senior Salesperson,Mystery Discount Days,201750.75,73,2763.71,590.91,4936.02
Electronics,Budget Shopper,Senior Salesperson,New Arrival Showcase,213825.04,79,2706.65,610.60,4984.20
Electronics,Budget Shopper,Senior Salesperson,New Product Launch Promo,211408.41,78,2710.36,501.09,4970.46
Electronics,Budget Shopper,Senior Salesperson,New Year Kickoff,229859.50,77,2985.19,501.48,4990.42
Electronics,Budget Shopper,Senior Salesperson,Price Drop Parade,220445.35,79,2790.45,542.99,4987.47
Electronics,Budget Shopper,Senior Salesperson,Red Tag Clearance,215257.46,76,2832.34,525.40,4984.12
Electronics,Budget Shopper,Senior Salesperson,Seasonal Surprise Box,270125.75,90,3001.40,556.25,4955.95
Electronics,Budget Shopper,Senior Salesperson,Shop & Save Spectacular,170951.25,62,2757.28,651.57,4975.24
Electronics,Budget Shopper,Senior Salesperson,Smart Shopper Week,176114.25,71,2480.48,521.56,4948.63
Electronics,Budget Shopper,Senior Salesperson,Spring Refresh Event,208261.71,69,3018.29,506.77,4991.42
Electronics,Budget Shopper,Senior Salesperson,Spring Splash Discounts,197189.50,64,3081.09,630.45,4981.20
Electronics,Budget Shopper,Senior Salesperson,Summer Sizzle Promo,188462.06,65,2899.42,518.75,4919.17
Electronics,Budget Shopper,Senior Salesperson,Super Savings Week,199837.28,71,2814.61,554.35,4995.54
Electronics,Budget Shopper,Senior Salesperson,Ultimate Value Event,205522.54,76,2704.24,550.96,4959.08
Electronics,Budget Shopper,Senior Salesperson,VIP Access Sale,201626.50,80,2520.33,520.15,4971.21
Electronics,Budget Shopper,Senior Salesperson,Weekend Warrior Specials,193471.99,71,2724.96,551.78,4924.09
Electronics,Budget Shopper,Senior Salesperson,Winter Clearance Carnival,204165.38,76,2686.39,526.96,4919.63
Electronics,Budget Shopper,Senior Salesperson,Winter Wonders Sale,180999.34,71,2549.29,539.70,4961.49
Electronics,Churn Risk,Manager,12 Days of Deals,222278.72,77,2886.74,579.48,4995.63
Electronics,Churn Risk,Manager,Autumn Deals Drive,239150.76,83,2881.33,522.83,4874.39
Electronics,Churn Risk,Manager,BOGO Blitz,220153.99,86,2559.93,594.86,4983.66
Electronics,Churn Risk,Manager,Back to School Boost,258139.09,99,2607.47,518.21,4937.77
Electronics,Churn Risk,Manager,Birthday Bash Sale,267415.55,91,2938.63,500.37,4952.58
Electronics,Churn Risk,Manager,Black Friday Blowout,212892.73,77,2764.84,564.74,4997.94
Electronics,Churn Risk,Manager,Cart Crasher Campaign,240739.20,83,2900.47,514.59,4986.65
Electronics,Churn Risk,Manager,Cashback Carnival,223025.24,75,2973.67,534.48,4984.45
Electronics,Churn Risk,Manager,Clearance Countdown,208043.17,85,2447.57,502.94,4908.43
Electronics,Churn Risk,Manager,Countdown to Savings,201620.08,70,2880.29,506.44,4972.20
Electronics,Churn Risk,Manager,Customer Appreciation Week,236176.43,85,2778.55,630.73,4971.35
Electronics,Churn Risk,Manager,Cyber Monday Mania,214352.03,78,2748.10,566.03,4960.89
Electronics,Churn Risk,Manager,Deal of the Month,244624.56,95,2575.00,642.56,4845.73
Electronics,Churn Risk,Manager,Double Points Bonanza,186033.97,64,2906.78,642.62,4745.73
Electronics,Churn Risk,Manager,Early Bird Specials,200864.89,74,2714.39,610.78,4967.22
Electronics,Churn Risk,Manager,End of Season Sale,256119.75,95,2696.00,617.31,4952.06
Electronics,Churn Risk,Manager,Exclusive Insider Offers,290521.66,106,2740.77,580.51,4989.13
Electronics,Churn Risk,Manager,Festive Fever Promo,212025.83,73,2904.46,555.14,4909.54
Electronics,Churn Risk,Manager,Final Call Frenzy,171343.21,65,2636.05,715.24,4979.51
Electronics,Churn Risk,Manager,Flash Frenzy Friday,277832.46,103,2697.40,615.38,4987.89
Electronics,Churn Risk,Manager,"Gift More, Spend Less",196778.24,78,2522.80,550.57,4926.30
Electronics,Churn Risk,Manager,Golden Hour Bargains,233416.45,81,2881.68,515.45,4958.53
Electronics,Churn Risk,Manager,Green Weekend Deals,237561.35,85,2794.84,511.69,4873.13
Electronics,Churn Risk,Manager,Happy Hour Discounts,266409.23,96,2775.10,512.26,4878.59
Electronics,Churn Risk,Manager,Holiday Shopping Rush,212276.04,81,2620.69,500.17,4979.26
Electronics,Churn Risk,Manager,Hot Picks Promo,217221.91,75,2896.29,506.70,4963.89
Electronics,Churn Risk,Manager,Instant Gratification Sale,210674.10,80,2633.43,516.85,4900.90
Electronics,Churn Risk,Manager,Limited Time Treasures,251913.05,89,2830.48,530.36,4942.11
Electronics,Churn Risk,Manager,Loyalty Rewards Blast,240543.96,91,2643.34,588.08,4888.96
Electronics,Churn Risk,Manager,Mega Weekend Bonanza,207938.04,80,2599.23,538.03,4864.78
Electronics,Churn Risk,Manager,Mid-Year Madness,218211.32,85,2567.19,528.11,4995.57
Electronics,Churn Risk,Manager,Midnight Madness,238075.28,79,3013.61,654.40,4983.03
Electronics,Churn Risk,Manager,Mystery Discount Days,232524.83,86,2703.78,501.23,4971.00
Electronics,Churn Risk,Manager,New Arrival Showcase,243446.03,89,2735.35,507.24,4978.56
Electronics,Churn Risk,Manager,New Product Launch Promo,228919.50,84,2725.23,516.58,4988.32
Electronics,Churn Risk,Manager,New Year Kickoff,222179.38,78,2848.45,587.49,4936.58
Electronics,Churn Risk,Manager,Price Drop Parade,205382.92,72,2852.54,627.87,4946.96
Electronics,Churn Risk,Manager,Red Tag Clearance,228061.41,86,2651.88,501.05,4977.15
Electronics,Churn Risk,Manager,Seasonal Surprise Box,233729.84,81,2885.55,569.00,4988.43
Electronics,Churn Risk,Manager,Shop & Save Spectacular,190773.98,70,2725.34,605.27,4985.96
Electronics,Churn Risk,Manager,Smart Shopper Week,233861.73,84,2784.07,524.99,4958.53
Electronics,Churn Risk,Manager,Spring Refresh Event,195152.24,80,2439.40,588.08,4826.86
Electronics,Churn Risk,Manager,Spring Splash Discounts,223044.45,82,2720.05,566.56,4985.90
Electronics,Churn Risk,Manager,Summer Sizzle Promo,172231.49,62,2777.93,554.17,4871.86
Electronics,Churn Risk,Manager,Super Savings Week,212630.72,79,2691.53,546.25,4957.77
Electronics,Churn Risk,Manager,Ultimate Value Event,307220.23,111,2767.75,509.32,4997.13
Electronics,Churn Risk,Manager,VIP Access Sale,225863.15,86,2626.32,583.10,4921.49
Electronics,Churn Risk,Manager,Weekend Warrior Specials,260335.19,86,3027.15,540.23,4968.10
Electronics,Churn Risk,Manager,Winter Clearance Carnival,216677.81,78,2777.92,606.70,4995.61
Electronics,Churn Risk,Manager,Winter Wonders Sale,227742.14,82,2777.34,556.37,4966.50
Electronics,Churn Risk,Sales Associate,12 Days of Deals,232114.56,89,2608.03,525.65,4996.82
Electronics,Churn Risk,Sales Associate,Autumn Deals Drive,262338.34,92,2851.50,501.19,4995.01
Electronics,Churn Risk,Sales Associate,BOGO Blitz,280674.90,105,2673.09,533.84,4991.94
Electronics,Churn Risk,Sales Associate,Back to School Boost,270518.76,99,2732.51,520.12,4942.89
Electronics,Churn Risk,Sales Associate,Birthday Bash Sale,232963.76,81,2876.10,519.56,4979.35
Electronics,Churn Risk,Sales Associate,Black Friday Blowout,226649.80,81,2798.15,583.77,4990.87
Electronics,Churn Risk,Sales Associate,Cart Crasher Campaign,197423.64,79,2499.03,502.87,4967.80
Electronics,Churn Risk,Sales Associate,Cashback Carnival,225294.50,83,2714.39,596.38,4933.32
Electronics,Churn Risk,Sales Associate,Clearance Countdown,226100.64,88,2569.33,526.48,4978.80
Electronics,Churn Risk,Sales Associate,Countdown to Savings,226782.02,86,2637.00,500.60,4932.68
Electronics,Churn Risk,Sales Associate,Customer Appreciation Week,229182.06,82,2794.90,541.55,4846.06
Electronics,Churn Risk,Sales Associate,Cyber Monday Mania,270620.01,94,2878.94,560.07,4945.54
Electronics,Churn Risk,Sales Associate,Deal of the Month,243628.88,87,2800.33,510.29,4929.87
Electronics,Churn Risk,Sales Associate,Double Points Bonanza,232456.36,89,2611.87,500.48,4879.15
Electronics,Churn Risk,Sales Associate,Early Bird Specials,217376.75,84,2587.82,802.81,4931.13
Electronics,Churn Risk,Sales Associate,End of Season Sale,258396.74,107,2414.92,523.23,4996.48
Electronics,Churn Risk,Sales Associate,Exclusive Insider Offers,203390.23,74,2748.52,596.73,4966.63
Electronics,Churn Risk,Sales Associate,Festive Fever Promo,287547.37,103,2791.72,533.18,4872.07
Electronics,Churn Risk,Sales Associate,Final Call Frenzy,241684.26,88,2746.41,501.57,4967.78
Electronics,Churn Risk,Sales Associate,Flash Frenzy Friday,211718.42,74,2861.06,510.43,4930.59
Electronics,Churn Risk,Sales Associate,"Gift More, Spend Less",237110.50,82,2891.59,551.59,4859.82
Electronics,Churn Risk,Sales Associate,Golden Hour Bargains,238588.93,87,2742.40,519.56,4913.58
Electronics,Churn Risk,Sales Associate,Green Weekend Deals,292814.82,99,2957.73,566.28,4996.70
Electronics,Churn Risk,Sales Associate,Happy Hour Discounts,268431.35,97,2767.33,515.98,4933.41
Electronics,Churn Risk,Sales Associate,Holiday Shopping Rush,258204.19,90,2868.94,509.01,4923.12
Electronics,Churn Risk,Sales Associate,Hot Picks Promo,258068.57,91,2835.92,590.01,4966.73
Electronics,Churn Risk,Sales Associate,Instant Gratification Sale,234398.35,85,2757.63,558.77,4901.48
Electronics,Churn Risk,Sales Associate,Limited Time Treasures,259925.61,85,3057.95,539.61,4939.03
Electronics,Churn Risk,Sales Associate,Loyalty Rewards Blast,244705.35,88,2780.74,682.57,4972.32
Electronics,Churn Risk,Sales Associate,Mega Weekend Bonanza,291048.95,100,2910.49,514.37,4982.17
Electronics,Churn Risk,Sales Associate,Mid-Year Madness,249620.66,90,2773.56,555.69,4992.50
Electronics,Churn Risk,Sales Associate,Midnight Madness,258566.96,90,2872.97,588.73,4898.33
Electronics,Churn Risk,Sales Associate,Mystery Discount Days,279004.96,99,2818.23,545.62,4930.80
Electronics,Churn Risk,Sales Associate,New Arrival Showcase,221505.76,82,2701.29,504.98,4954.06
Electronics,Churn Risk,Sales Associate,New Product Launch Promo,266943.57,97,2752.00,509.22,4915.43
Electronics,Churn Risk,Sales Associate,New Year Kickoff,257021.84,93,2763.68,604.90,4982.65
Electronics,Churn Risk,Sales Associate,Price Drop Parade,276613.43,105,2634.41,524.35,4942.28
Electronics,Churn Risk,Sales Associate,Red Tag Clearance,183420.89,68,2697.37,501.03,4914.55
Electronics,Churn Risk,Sales Associate,Seasonal Surprise Box,246594.85,88,2802.21,513.03,4952.87
Electronics,Churn Risk,Sales Associate,Shop & Save Spectacular,222548.65,80,2781.86,556.44,4992.95
Electronics,Churn Risk,Sales Associate,Smart Shopper Week,237027.12,82,2890.57,548.80,4957.00
Electronics,Churn Risk,Sales Associate,Spring Refresh Event,257299.76,94,2737.23,571.80,4926.40
Electronics,Churn Risk,Sales Associate,Spring Splash Discounts,296318.28,111,2669.53,505.53,4935.09
Electronics,Churn Risk,Sales Associate,Summer Sizzle Promo,207372.28,77,2693.15,556.56,4970.66
Electronics,Churn Risk,Sales Associate,Super Savings Week,253053.32,92,2750.58,513.54,4946.95
Electronics,Churn Risk,Sales Associate,Ultimate Value Event,296394.16,101,2934.60,573.17,4951.96
Electronics,Churn Risk,Sales Associate,VIP Access Sale,221407.86,89,2487.73,592.72,4898.70
Electronics,Churn Risk,Sales Associate,Weekend Warrior Specials,245989.56,86,2860.34,575.68,4979.37
Electronics,Churn Risk,Sales Associate,Winter Clearance Carnival,255195.27,91,2804.34,512.56,4972.26
Electronics,Churn Risk,Sales Associate,Winter Wonders Sale,259437.12,90,2882.63,519.83,4991.74
Electronics,Churn Risk,Salesperson,12 Days of Deals,165224.27,65,2541.91,593.55,4771.90
Electronics,Churn Risk,Salesperson,Autumn Deals Drive,259695.56,95,2733.64,500.20,4984.76
Electronics,Churn Risk,Salesperson,BOGO Blitz,251934.49,92,2738.42,511.28,4992.57
Electronics,Churn Risk,Salesperson,Back to School Boost,211703.68,82,2581.75,546.98,4950.78
Electronics,Churn Risk,Salesperson,Birthday Bash Sale,213673.48,77,2774.98,508.34,4999.64
Electronics,Churn Risk,Salesperson,Black Friday Blowout,227759.67,86,2648.37,567.66,4994.07
Electronics,Churn Risk,Salesperson,Cart Crasher Campaign,238676.36,90,2651.96,511.88,4959.14
Electronics,Churn Risk,Salesperson,Cashback Carnival,206234.14,76,2713.61,509.79,4884.38
Electronics,Churn Risk,Salesperson,Clearance Countdown,193303.62,78,2478.25,585.52,4973.74
Electronics,Churn Risk,Salesperson,Countdown to Savings,199137.32,80,2489.22,567.15,4828.65
Electronics,Churn Risk,Salesperson,Customer Appreciation Week,249307.25,87,2865.60,593.12,4988.06
Electronics,Churn Risk,Salesperson,Cyber Monday Mania,252570.72,86,2936.87,515.57,4942.82
Electronics,Churn Risk,Salesperson,Deal of the Month,217025.04,74,2932.77,568.70,4953.24
Electronics,Churn Risk,Salesperson,Double Points Bonanza,242836.46,91,2668.53,515.08,4972.64
Electronics,Churn Risk,Salesperson,Early Bird Specials,255163.25,90,2835.15,524.31,4995.63
Electronics,Churn Risk,Salesperson,End of Season Sale,220157.39,78,2822.53,504.36,4965.76
Electronics,Churn Risk,Salesperson,Exclusive Insider Offers,220363.69,74,2977.89,609.30,4845.36
Electronics,Churn Risk,Salesperson,Festive Fever Promo,316876.31,112,2829.25,532.91,4987.73
Electronics,Churn Risk,Salesperson,Final Call Frenzy,229697.82,86,2670.90,605.44,4994.08
Electronics,Churn Risk,Salesperson,Flash Frenzy Friday,274707.21,102,2693.21,508.81,4947.08
