category,brand,customer_segment,store_type,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Electronics,Panasonic,Deal Seeker,Large Malls / Complexes,Super Savings Week,48322.07,20,2416.10,531.29,4818.88
Electronics,Panasonic,Deal Seeker,Large Malls / Complexes,Ultimate Value Event,56797.75,21,2704.65,608.88,4917.94
Electronics,Panasonic,Deal Seeker,Large Malls / Complexes,VIP Access Sale,45969.20,19,2419.43,567.19,4772.03
Electronics,Panasonic,Deal Seeker,Large Malls / Complexes,Weekend Warrior Specials,51462.61,19,2708.56,881.56,4236.35
Electronics,Panasonic,Deal Seeker,Large Malls / Complexes,Winter Clearance Carnival,54849.63,19,2886.82,642.75,4823.87
Electronics,Panasonic,Deal Seeker,Large Malls / Complexes,Winter Wonders Sale,65679.31,24,2736.64,591.79,4910.15
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,12 Days of Deals,87292.52,32,2727.89,776.52,4973.37
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Autumn Deals Drive,62803.14,23,2730.57,689.78,4851.68
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,BOGO Blitz,55345.31,19,2912.91,657.51,4919.66
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Back to School Boost,58445.62,24,2435.23,500.14,4967.57
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Birthday Bash Sale,85708.64,25,3428.35,1350.89,4825.85
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Black Friday Blowout,74832.69,28,2672.60,513.16,4918.72
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Cart Crasher Campaign,60895.83,22,2767.99,699.78,4996.42
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Cashback Carnival,52250.17,21,2488.10,508.52,4335.33
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Clearance Countdown,40984.62,16,2561.54,793.48,4919.57
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Countdown to Savings,66272.89,24,2761.37,616.56,4849.17
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Customer Appreciation Week,50106.63,20,2505.33,515.73,4466.57
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Cyber Monday Mania,39330.57,12,3277.55,741.41,4855.06
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Deal of the Month,78738.17,27,2916.23,666.22,4808.13
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Double Points Bonanza,99142.61,31,3198.15,561.33,4866.04
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Early Bird Specials,83347.38,29,2874.05,529.28,4860.06
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,End of Season Sale,73973.23,26,2845.12,740.35,4733.37
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Exclusive Insider Offers,69548.69,24,2897.86,777.69,4666.56
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Festive Fever Promo,52563.34,19,2766.49,643.64,4917.33
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Final Call Frenzy,81428.01,31,2626.71,624.92,4867.92
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Flash Frenzy Friday,46049.74,20,2302.49,658.97,4996.92
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,"Gift More, Spend Less",83611.01,29,2883.14,656.73,4975.51
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Golden Hour Bargains,82448.50,30,2748.28,648.01,4795.35
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Green Weekend Deals,92281.89,31,2976.84,765.28,4645.05
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Happy Hour Discounts,57670.83,23,2507.43,780.28,4935.94
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Holiday Shopping Rush,84846.48,31,2736.98,674.13,4841.85
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Hot Picks Promo,70710.11,24,2946.25,980.72,4905.51
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Instant Gratification Sale,60997.49,26,2346.06,553.74,4783.28
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Limited Time Treasures,79536.45,29,2742.64,619.10,4880.97
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Loyalty Rewards Blast,58723.15,20,2936.16,507.52,4748.62
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Mega Weekend Bonanza,53271.24,22,2421.42,705.99,4943.88
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Mid-Year Madness,103456.44,34,3042.84,705.25,4880.03
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Midnight Madness,61767.89,23,2685.56,688.97,4892.73
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Mystery Discount Days,42723.14,15,2848.21,806.98,4582.39
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,New Arrival Showcase,62465.75,21,2974.56,513.72,4986.80
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,New Product Launch Promo,61078.05,23,2655.57,573.94,4677.68
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,New Year Kickoff,51965.58,19,2735.03,733.66,4960.18
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Price Drop Parade,49653.68,19,2613.35,765.76,4843.42
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Red Tag Clearance,41384.46,19,2178.13,508.69,4798.65
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Seasonal Surprise Box,79399.02,29,2737.90,585.66,4997.91
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Shop & Save Spectacular,39444.80,14,2817.49,500.49,4996.66
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Smart Shopper Week,61111.71,21,2910.08,779.98,4907.33
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Spring Refresh Event,69995.82,25,2799.83,636.25,4665.44
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Spring Splash Discounts,95789.05,29,3303.07,803.18,4987.95
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Summer Sizzle Promo,61273.61,24,2553.07,634.65,4506.53
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Super Savings Week,65095.18,23,2830.23,592.84,4849.52
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Ultimate Value Event,73956.40,27,2739.13,604.08,4558.37
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,VIP Access Sale,67609.82,26,2600.38,516.37,4941.26
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Weekend Warrior Specials,73510.45,27,2722.61,648.24,4930.12
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Winter Clearance Carnival,83741.69,25,3349.67,518.89,4917.35
Electronics,Panasonic,Deal Seeker,Small Stores / Shops,Winter Wonders Sale,72378.78,24,3015.78,675.59,4583.59
Electronics,Panasonic,Deal Seeker,Supermarkets ,12 Days of Deals,55332.13,20,2766.61,616.21,4938.10
Electronics,Panasonic,Deal Seeker,Supermarkets ,Autumn Deals Drive,71703.66,27,2655.69,603.49,4964.38
Electronics,Panasonic,Deal Seeker,Supermarkets ,BOGO Blitz,41023.75,16,2563.98,768.79,4196.92
Electronics,Panasonic,Deal Seeker,Supermarkets ,Back to School Boost,53250.36,19,2802.65,713.11,4830.40
Electronics,Panasonic,Deal Seeker,Supermarkets ,Birthday Bash Sale,60540.18,22,2751.83,519.20,4794.89
Electronics,Panasonic,Deal Seeker,Supermarkets ,Black Friday Blowout,72459.44,26,2786.90,1123.43,4998.59
Electronics,Panasonic,Deal Seeker,Supermarkets ,Cart Crasher Campaign,46088.29,19,2425.70,625.25,4618.47
Electronics,Panasonic,Deal Seeker,Supermarkets ,Cashback Carnival,100407.38,31,3238.95,780.51,4926.46
Electronics,Panasonic,Deal Seeker,Supermarkets ,Clearance Countdown,79070.06,28,2823.93,749.47,4911.99
Electronics,Panasonic,Deal Seeker,Supermarkets ,Countdown to Savings,76520.99,28,2732.89,606.28,4928.81
Electronics,Panasonic,Deal Seeker,Supermarkets ,Customer Appreciation Week,67799.23,26,2607.66,535.55,4978.98
Electronics,Panasonic,Deal Seeker,Supermarkets ,Cyber Monday Mania,72379.14,28,2584.97,542.58,4623.17
Electronics,Panasonic,Deal Seeker,Supermarkets ,Deal of the Month,48134.73,16,3008.42,757.15,4388.39
Electronics,Panasonic,Deal Seeker,Supermarkets ,Double Points Bonanza,81770.96,30,2725.70,655.68,4913.73
Electronics,Panasonic,Deal Seeker,Supermarkets ,Early Bird Specials,53354.84,19,2808.15,545.58,4730.14
Electronics,Panasonic,Deal Seeker,Supermarkets ,End of Season Sale,53557.81,19,2818.83,701.00,4946.72
Electronics,Panasonic,Deal Seeker,Supermarkets ,Exclusive Insider Offers,75149.71,28,2683.92,594.93,4999.75
Electronics,Panasonic,Deal Seeker,Supermarkets ,Festive Fever Promo,70480.41,26,2710.78,866.76,4905.38
Electronics,Panasonic,Deal Seeker,Supermarkets ,Final Call Frenzy,36956.33,16,2309.77,606.97,4062.97
Electronics,Panasonic,Deal Seeker,Supermarkets ,Flash Frenzy Friday,76973.78,26,2960.53,957.18,4965.95
Electronics,Panasonic,Deal Seeker,Supermarkets ,"Gift More, Spend Less",82401.12,32,2575.03,816.18,4984.29
Electronics,Panasonic,Deal Seeker,Supermarkets ,Golden Hour Bargains,54177.95,21,2579.90,532.48,4775.60
Electronics,Panasonic,Deal Seeker,Supermarkets ,Green Weekend Deals,47202.80,17,2776.64,508.81,4501.94
Electronics,Panasonic,Deal Seeker,Supermarkets ,Happy Hour Discounts,48236.23,19,2538.75,525.52,4717.66
Electronics,Panasonic,Deal Seeker,Supermarkets ,Holiday Shopping Rush,35533.06,13,2733.31,825.53,4902.68
Electronics,Panasonic,Deal Seeker,Supermarkets ,Hot Picks Promo,58591.06,20,2929.55,585.81,4860.63
Electronics,Panasonic,Deal Seeker,Supermarkets ,Instant Gratification Sale,49218.25,18,2734.35,529.26,4595.55
Electronics,Panasonic,Deal Seeker,Supermarkets ,Limited Time Treasures,66226.86,25,2649.07,526.55,4993.69
Electronics,Panasonic,Deal Seeker,Supermarkets ,Loyalty Rewards Blast,115847.29,35,3309.92,645.42,4959.78
Electronics,Panasonic,Deal Seeker,Supermarkets ,Mega Weekend Bonanza,63640.97,27,2357.07,773.03,4816.98
Electronics,Panasonic,Deal Seeker,Supermarkets ,Mid-Year Madness,45194.47,17,2658.50,631.19,4750.07
Electronics,Panasonic,Deal Seeker,Supermarkets ,Midnight Madness,62406.44,25,2496.26,842.19,4994.98
Electronics,Panasonic,Deal Seeker,Supermarkets ,Mystery Discount Days,76360.40,29,2633.12,844.32,4626.40
Electronics,Panasonic,Deal Seeker,Supermarkets ,New Arrival Showcase,44650.64,18,2480.59,800.98,4417.55
Electronics,Panasonic,Deal Seeker,Supermarkets ,New Product Launch Promo,67903.82,23,2952.34,1042.84,4811.17
Electronics,Panasonic,Deal Seeker,Supermarkets ,New Year Kickoff,70304.54,23,3056.72,974.84,4918.48
Electronics,Panasonic,Deal Seeker,Supermarkets ,Price Drop Parade,63662.63,25,2546.51,524.13,4766.66
Electronics,Panasonic,Deal Seeker,Supermarkets ,Red Tag Clearance,75729.09,25,3029.16,755.10,4926.88
Electronics,Panasonic,Deal Seeker,Supermarkets ,Seasonal Surprise Box,52349.16,21,2492.82,745.77,4608.46
Electronics,Panasonic,Deal Seeker,Supermarkets ,Shop & Save Spectacular,63834.94,22,2901.59,667.67,4880.14
Electronics,Panasonic,Deal Seeker,Supermarkets ,Smart Shopper Week,75390.16,25,3015.61,1311.14,4868.55
Electronics,Panasonic,Deal Seeker,Supermarkets ,Spring Refresh Event,79836.20,30,2661.21,634.24,4813.76
Electronics,Panasonic,Deal Seeker,Supermarkets ,Spring Splash Discounts,66164.59,24,2756.86,805.40,4775.82
Electronics,Panasonic,Deal Seeker,Supermarkets ,Summer Sizzle Promo,33122.44,15,2208.16,529.97,4913.81
Electronics,Panasonic,Deal Seeker,Supermarkets ,Super Savings Week,36014.93,12,3001.24,835.34,4684.38
Electronics,Panasonic,Deal Seeker,Supermarkets ,Ultimate Value Event,62800.72,20,3140.04,1180.34,4716.00
Electronics,Panasonic,Deal Seeker,Supermarkets ,VIP Access Sale,66337.51,23,2884.24,639.53,4932.60
Electronics,Panasonic,Deal Seeker,Supermarkets ,Weekend Warrior Specials,61145.56,21,2911.69,503.53,4743.12
Electronics,Panasonic,Deal Seeker,Supermarkets ,Winter Clearance Carnival,60439.07,23,2627.79,539.91,4881.20
Electronics,Panasonic,Deal Seeker,Supermarkets ,Winter Wonders Sale,54585.08,19,2872.90,574.94,4830.70
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,12 Days of Deals,61922.71,24,2580.11,809.04,4879.25
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Autumn Deals Drive,56301.25,17,3311.84,870.26,4986.88
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,BOGO Blitz,63485.68,22,2885.71,766.04,4987.49
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Back to School Boost,68505.84,23,2978.51,684.22,4974.55
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Birthday Bash Sale,84579.38,28,3020.69,643.83,4953.41
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Black Friday Blowout,42991.81,17,2528.93,579.64,4725.22
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Cart Crasher Campaign,67309.23,26,2588.82,696.33,4612.42
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Cashback Carnival,53031.43,19,2791.13,702.92,4806.34
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Clearance Countdown,73921.03,29,2549.00,513.68,4842.71
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Countdown to Savings,72289.13,27,2677.38,676.58,4873.97
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Customer Appreciation Week,60819.83,22,2764.54,964.06,4959.65
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Cyber Monday Mania,52544.92,17,3090.88,503.56,4650.47
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Deal of the Month,40940.37,14,2924.31,732.80,4835.54
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Double Points Bonanza,50643.39,19,2665.44,698.49,4172.61
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Early Bird Specials,31432.99,14,2245.21,786.20,3982.65
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,End of Season Sale,49504.19,17,2912.01,610.25,4845.81
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Exclusive Insider Offers,62522.02,20,3126.10,870.55,4991.10
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Festive Fever Promo,67476.14,28,2409.86,614.59,4690.00
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Final Call Frenzy,64510.29,21,3071.92,814.39,4828.64
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Flash Frenzy Friday,54115.84,21,2576.94,707.50,4915.08
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,"Gift More, Spend Less",42261.31,19,2224.28,538.45,4620.46
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Golden Hour Bargains,39969.20,18,2220.51,581.57,4840.67
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Green Weekend Deals,57566.82,19,3029.83,947.38,4999.78
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Happy Hour Discounts,61054.21,23,2654.53,637.30,4544.20
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Holiday Shopping Rush,55001.19,16,3437.57,631.14,4953.21
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Hot Picks Promo,59756.16,18,3319.79,1413.72,4996.10
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Instant Gratification Sale,83332.50,25,3333.30,1143.10,4935.22
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Limited Time Treasures,73540.17,24,3064.17,928.89,4960.52
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Loyalty Rewards Blast,55723.84,22,2532.90,696.85,4718.24
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Mega Weekend Bonanza,58765.27,18,3264.74,646.65,4977.73
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Mid-Year Madness,41817.34,18,2323.19,598.33,4030.10
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Midnight Madness,59363.23,22,2698.33,582.31,4659.62
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Mystery Discount Days,73100.03,25,2924.00,1103.12,4951.28
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,New Arrival Showcase,61851.29,24,2577.14,572.62,4779.47
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,New Product Launch Promo,34433.25,14,2459.52,752.89,4198.45
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,New Year Kickoff,65170.79,25,2606.83,718.41,4265.90
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Price Drop Parade,63745.28,24,2656.05,504.47,4970.16
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Red Tag Clearance,41041.88,17,2414.23,579.27,4904.41
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Seasonal Surprise Box,51914.76,20,2595.74,531.41,4837.26
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Shop & Save Spectacular,61333.81,25,2453.35,644.39,4991.54
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Smart Shopper Week,63338.72,23,2753.86,529.17,4770.20
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Spring Refresh Event,67544.99,25,2701.80,611.35,4740.80
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Spring Splash Discounts,79450.54,28,2837.52,553.29,4979.65
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Summer Sizzle Promo,46427.32,19,2443.54,591.07,4968.89
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Super Savings Week,56183.54,25,2247.34,574.20,4351.98
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Ultimate Value Event,50700.36,18,2816.69,567.24,4622.40
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,VIP Access Sale,59052.94,20,2952.65,512.07,4849.17
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Weekend Warrior Specials,49360.34,20,2468.02,959.60,4802.08
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Winter Clearance Carnival,55770.68,21,2655.75,759.93,4791.80
Electronics,Panasonic,First-time Buyer,Large Malls / Complexes,Winter Wonders Sale,44888.01,15,2992.53,728.08,4805.80
Electronics,Panasonic,First-time Buyer,Small Stores / Shops,12 Days of Deals,60365.54,26,2321.75,555.22,4851.73
Electronics,Panasonic,First-time Buyer,Small Stores / Shops,Autumn Deals Drive,64629.44,22,2937.70,552.19,4929.15
Electronics,Panasonic,First-time Buyer,Small Stores / Shops,BOGO Blitz,62092.00,27,2299.70,582.80,4156.87
Electronics,Panasonic,First-time Buyer,Small Stores / Shops,Back to School Boost,84725.42,30,2824.18,848.76,4883.07
Electronics,Panasonic,First-time Buyer,Small Stores / Shops,Birthday Bash Sale,80462.30,30,2682.08,643.85,4759.57
Electronics,Panasonic,First-time Buyer,Small Stores / Shops,Black Friday Blowout,38239.33,14,2731.38,578.37,4281.57
Electronics,Panasonic,First-time Buyer,Small Stores / Shops,Cart Crasher Campaign,71707.08,28,2560.97,771.29,4765.98
Electronics,Panasonic,First-time Buyer,Small Stores / Shops,Cashback Carnival,47732.19,17,2807.78,628.86,4730.17
Electronics,Panasonic,First-time Buyer,Small Stores / Shops,Clearance Countdown,27421.65,12,2285.14,708.59,4962.81
Electronics,Panasonic,First-time Buyer,Small Stores / Shops,Countdown to Savings,43757.43,18,2430.97,810.88,4553.68
Electronics,Panasonic,First-time Buyer,Small Stores / Shops,Customer Appreciation Week,48326.77,23,2101.16,650.25,4500.80
Electronics,Panasonic,First-time Buyer,Small Stores / Shops,Cyber Monday Mania,65054.66,27,2409.43,524.97,4837.49
Electronics,Panasonic,First-time Buyer,Small Stores / Shops,Deal of the Month,59890.97,20,2994.55,530.75,4792.98
Electronics,Panasonic,First-time Buyer,Small Stores / Shops,Double Points Bonanza,64008.15,21,3048.01,631.73,4989.40
Electronics,Panasonic,First-time Buyer,Small Stores / Shops,Early Bird Specials,56156.09,21,2674.10,799.73,4819.34
Electronics,Panasonic,First-time Buyer,Small Stores / Shops,End of Season Sale,77642.91,29,2677.34,579.76,4976.60
Electronics,Panasonic,First-time Buyer,Small Stores / Shops,Exclusive Insider Offers,88336.49,31,2849.56,910.63,4794.88
Electronics,Panasonic,First-time Buyer,Small Stores / Shops,Festive Fever Promo,76393.43,25,3055.74,789.31,4947.35
Electronics,Panasonic,First-time Buyer,Small Stores / Shops,Final Call Frenzy,43146.24,19,2270.85,673.42,4890.78
