category,brand,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Electronics,Panasonic,Large Malls / Complexes,Salesperson,"Gift More, Spend Less",122009.21,46,2652.37,551.02,4963.58
Electronics,Panasonic,Large Malls / Complexes,Salesperson,Golden Hour Bargains,143013.88,52,2750.27,581.57,4960.80
Electronics,Panasonic,Large Malls / Complexes,Salesperson,Green Weekend Deals,180591.60,60,3009.86,593.13,4979.02
Electronics,Panasonic,Large Malls / Complexes,Salesperson,Happy Hour Discounts,150049.29,60,2500.82,532.38,4987.02
Electronics,Panasonic,Large Malls / Complexes,Salesperson,Holiday Shopping Rush,159836.20,53,3015.78,579.07,4999.40
Electronics,Panasonic,Large Malls / Complexes,Salesperson,Hot Picks Promo,104392.72,36,2899.80,677.85,4738.23
Electronics,Panasonic,Large Malls / Complexes,Salesperson,Instant Gratification Sale,133928.51,48,2790.18,546.73,4935.22
Electronics,Panasonic,Large Malls / Complexes,Salesperson,Limited Time Treasures,165579.99,63,2628.25,584.80,4913.63
Electronics,Panasonic,Large Malls / Complexes,Salesperson,Loyalty Rewards Blast,161744.94,61,2651.56,521.31,4885.81
Electronics,Panasonic,Large Malls / Complexes,Salesperson,Mega Weekend Bonanza,169890.15,61,2785.08,507.02,4977.73
Electronics,Panasonic,Large Malls / Complexes,Salesperson,Mid-Year Madness,142334.97,49,2904.80,526.46,4948.97
Electronics,Panasonic,Large Malls / Complexes,Salesperson,Midnight Madness,122188.98,47,2599.77,653.17,4861.49
Electronics,Panasonic,Large Malls / Complexes,Salesperson,Mystery Discount Days,137262.19,57,2408.11,500.80,4980.37
Electronics,Panasonic,Large Malls / Complexes,Salesperson,New Arrival Showcase,114782.72,45,2550.73,742.20,4908.93
Electronics,Panasonic,Large Malls / Complexes,Salesperson,New Product Launch Promo,151512.61,58,2612.29,556.70,4898.23
Electronics,Panasonic,Large Malls / Complexes,Salesperson,New Year Kickoff,181526.00,64,2836.34,555.44,4865.77
Electronics,Panasonic,Large Malls / Complexes,Salesperson,Price Drop Parade,127375.89,46,2769.04,516.48,4968.31
Electronics,Panasonic,Large Malls / Complexes,Salesperson,Red Tag Clearance,188479.24,65,2899.68,576.02,4974.07
Electronics,Panasonic,Large Malls / Complexes,Salesperson,Seasonal Surprise Box,177286.36,62,2859.46,531.41,4966.81
Electronics,Panasonic,Large Malls / Complexes,Salesperson,Shop & Save Spectacular,149464.55,54,2767.86,736.15,4920.36
Electronics,Panasonic,Large Malls / Complexes,Salesperson,Smart Shopper Week,156713.95,55,2849.34,514.89,4852.98
Electronics,Panasonic,Large Malls / Complexes,Salesperson,Spring Refresh Event,154891.91,56,2765.93,591.31,4878.61
Electronics,Panasonic,Large Malls / Complexes,Salesperson,Spring Splash Discounts,163149.00,57,2862.26,629.91,4954.18
Electronics,Panasonic,Large Malls / Complexes,Salesperson,Summer Sizzle Promo,175166.37,64,2736.97,575.55,4968.89
Electronics,Panasonic,Large Malls / Complexes,Salesperson,Super Savings Week,139925.98,51,2743.65,542.70,4953.31
Electronics,Panasonic,Large Malls / Complexes,Salesperson,Ultimate Value Event,117239.36,38,3085.25,567.24,4897.66
Electronics,Panasonic,Large Malls / Complexes,Salesperson,VIP Access Sale,146106.06,51,2864.82,507.71,4973.42
Electronics,Panasonic,Large Malls / Complexes,Salesperson,Weekend Warrior Specials,127122.79,45,2824.95,725.07,4975.56
Electronics,Panasonic,Large Malls / Complexes,Salesperson,Winter Clearance Carnival,155034.95,52,2981.44,565.58,4990.97
Electronics,Panasonic,Large Malls / Complexes,Salesperson,Winter Wonders Sale,135681.77,52,2609.26,523.45,4988.20
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,12 Days of Deals,81072.60,33,2456.75,512.15,4931.19
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Autumn Deals Drive,142286.61,51,2789.93,521.42,4955.10
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,BOGO Blitz,145839.35,47,3102.96,567.96,4918.54
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Back to School Boost,143890.10,56,2569.47,661.67,4891.12
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Birthday Bash Sale,123024.89,46,2674.45,637.65,4953.41
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Black Friday Blowout,156990.22,59,2660.85,520.50,4948.84
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Cart Crasher Campaign,120578.89,46,2621.28,554.15,4978.46
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Cashback Carnival,150942.57,52,2902.74,702.92,4945.13
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Clearance Countdown,179104.56,62,2888.78,548.30,4952.71
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Countdown to Savings,120955.75,42,2879.90,589.03,4873.97
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Customer Appreciation Week,134157.72,45,2981.28,549.51,4939.04
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Cyber Monday Mania,123282.14,44,2801.87,762.61,4960.28
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Deal of the Month,169326.40,58,2919.42,570.81,4944.86
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Double Points Bonanza,161266.29,53,3042.76,502.33,4924.36
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Early Bird Specials,136288.81,51,2672.33,607.00,4890.16
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,End of Season Sale,140157.44,52,2695.34,502.83,4986.57
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Exclusive Insider Offers,158630.32,53,2993.02,541.45,4916.15
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Festive Fever Promo,109370.02,39,2804.36,529.96,4846.80
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Final Call Frenzy,181339.53,61,2972.78,515.87,4693.95
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Flash Frenzy Friday,127802.48,47,2719.20,541.90,4908.30
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,"Gift More, Spend Less",118699.39,42,2826.18,737.02,4976.09
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Golden Hour Bargains,130594.98,54,2418.43,591.03,4864.31
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Green Weekend Deals,111741.45,42,2660.51,620.25,4848.21
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Happy Hour Discounts,133999.26,47,2851.05,617.84,4989.58
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Holiday Shopping Rush,150670.16,50,3013.40,631.14,4936.54
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Hot Picks Promo,87766.53,37,2372.07,533.74,4996.10
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Instant Gratification Sale,124965.99,43,2906.19,524.18,4975.38
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Limited Time Treasures,144227.87,51,2828.00,515.94,4922.19
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Loyalty Rewards Blast,117554.28,47,2501.15,634.29,4837.64
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Mega Weekend Bonanza,107440.74,40,2686.02,535.69,4923.43
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Mid-Year Madness,116543.67,41,2842.53,552.18,4929.24
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Midnight Madness,103943.21,43,2417.28,581.83,4612.94
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Mystery Discount Days,174850.54,57,3067.55,620.97,4855.04
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,New Arrival Showcase,127851.79,45,2841.15,572.62,4719.25
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,New Product Launch Promo,125877.45,51,2468.19,664.09,4975.68
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,New Year Kickoff,127698.10,45,2837.74,624.49,4904.53
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Price Drop Parade,133920.94,48,2790.02,504.47,4970.16
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Red Tag Clearance,126784.92,43,2948.49,729.17,4990.05
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Seasonal Surprise Box,155478.30,49,3173.03,539.88,4989.89
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Shop & Save Spectacular,131745.32,44,2994.21,672.57,4929.43
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Smart Shopper Week,126779.61,45,2817.32,529.17,4849.42
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Spring Refresh Event,132518.32,46,2880.83,525.59,4979.36
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Spring Splash Discounts,120665.54,44,2742.40,652.22,4972.71
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Summer Sizzle Promo,127325.19,49,2598.47,591.07,4854.88
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Super Savings Week,147947.44,57,2595.57,605.14,4995.54
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Ultimate Value Event,116806.61,50,2336.13,523.47,4959.08
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,VIP Access Sale,166752.52,59,2826.31,567.19,4928.16
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Weekend Warrior Specials,112940.22,46,2455.22,687.06,4818.43
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Winter Clearance Carnival,141623.09,50,2832.46,580.73,4983.06
Electronics,Panasonic,Large Malls / Complexes,Senior Salesperson,Winter Wonders Sale,154117.36,56,2752.10,517.28,4611.36
Electronics,Panasonic,Small Stores / Shops,Manager,12 Days of Deals,123032.69,47,2617.72,577.62,4993.15
Electronics,Panasonic,Small Stores / Shops,Manager,Autumn Deals Drive,123870.66,47,2635.55,568.10,4804.87
Electronics,Panasonic,Small Stores / Shops,Manager,BOGO Blitz,128541.19,47,2734.92,533.86,4970.60
Electronics,Panasonic,Small Stores / Shops,Manager,Back to School Boost,192788.26,68,2835.12,538.66,4971.07
Electronics,Panasonic,Small Stores / Shops,Manager,Birthday Bash Sale,199648.58,69,2893.46,506.88,4991.92
Electronics,Panasonic,Small Stores / Shops,Manager,Black Friday Blowout,156447.08,59,2651.65,587.70,4956.74
Electronics,Panasonic,Small Stores / Shops,Manager,Cart Crasher Campaign,117759.66,39,3019.48,540.39,4996.42
Electronics,Panasonic,Small Stores / Shops,Manager,Cashback Carnival,123519.50,50,2470.39,508.52,4903.29
Electronics,Panasonic,Small Stores / Shops,Manager,Clearance Countdown,184946.20,69,2680.38,628.88,4984.04
Electronics,Panasonic,Small Stores / Shops,Manager,Countdown to Savings,170841.19,59,2895.61,616.56,4941.29
Electronics,Panasonic,Small Stores / Shops,Manager,Customer Appreciation Week,155824.32,55,2833.17,515.73,4874.14
Electronics,Panasonic,Small Stores / Shops,Manager,Cyber Monday Mania,132527.07,50,2650.54,549.95,4855.06
Electronics,Panasonic,Small Stores / Shops,Manager,Deal of the Month,170157.24,64,2658.71,541.78,4861.85
Electronics,Panasonic,Small Stores / Shops,Manager,Double Points Bonanza,165992.44,64,2593.63,523.45,4866.04
Electronics,Panasonic,Small Stores / Shops,Manager,Early Bird Specials,176996.82,60,2949.95,603.14,4881.31
Electronics,Panasonic,Small Stores / Shops,Manager,End of Season Sale,168069.94,58,2897.76,555.82,4966.24
Electronics,Panasonic,Small Stores / Shops,Manager,Exclusive Insider Offers,172190.50,62,2777.27,516.57,4911.30
Electronics,Panasonic,Small Stores / Shops,Manager,Festive Fever Promo,106749.61,44,2426.13,643.64,4879.42
Electronics,Panasonic,Small Stores / Shops,Manager,Final Call Frenzy,181817.06,70,2597.39,501.47,4922.02
Electronics,Panasonic,Small Stores / Shops,Manager,Flash Frenzy Friday,154709.89,53,2919.05,570.52,4996.92
Electronics,Panasonic,Small Stores / Shops,Manager,"Gift More, Spend Less",150710.69,56,2691.26,561.48,4855.75
Electronics,Panasonic,Small Stores / Shops,Manager,Golden Hour Bargains,145525.03,52,2798.56,533.39,4975.56
Electronics,Panasonic,Small Stores / Shops,Manager,Green Weekend Deals,175878.01,61,2883.25,503.08,4989.11
Electronics,Panasonic,Small Stores / Shops,Manager,Happy Hour Discounts,142769.64,51,2799.40,536.60,4917.20
Electronics,Panasonic,Small Stores / Shops,Manager,Holiday Shopping Rush,182459.89,64,2850.94,561.36,4887.33
Electronics,Panasonic,Small Stores / Shops,Manager,Hot Picks Promo,157298.19,53,2967.89,720.05,4963.89
Electronics,Panasonic,Small Stores / Shops,Manager,Instant Gratification Sale,175058.63,70,2500.84,645.96,4984.14
Electronics,Panasonic,Small Stores / Shops,Manager,Limited Time Treasures,162770.23,57,2855.62,551.16,4971.07
Electronics,Panasonic,Small Stores / Shops,Manager,Loyalty Rewards Blast,145796.51,48,3037.43,668.13,4914.24
Electronics,Panasonic,Small Stores / Shops,Manager,Mega Weekend Bonanza,159144.51,61,2608.93,637.14,4996.39
Electronics,Panasonic,Small Stores / Shops,Manager,Mid-Year Madness,159847.93,57,2804.35,528.11,4994.22
Electronics,Panasonic,Small Stores / Shops,Manager,Midnight Madness,179103.51,67,2673.19,599.98,4892.73
Electronics,Panasonic,Small Stores / Shops,Manager,Mystery Discount Days,168774.95,53,3184.43,652.29,4958.83
Electronics,Panasonic,Small Stores / Shops,Manager,New Arrival Showcase,174493.01,65,2684.51,513.72,4816.57
Electronics,Panasonic,Small Stores / Shops,Manager,New Product Launch Promo,172019.75,66,2606.36,508.37,4682.27
Electronics,Panasonic,Small Stores / Shops,Manager,New Year Kickoff,142393.62,54,2636.92,575.78,4960.18
Electronics,Panasonic,Small Stores / Shops,Manager,Price Drop Parade,102730.10,42,2445.95,532.99,4909.90
Electronics,Panasonic,Small Stores / Shops,Manager,Red Tag Clearance,194522.04,65,2992.65,501.05,4821.81
Electronics,Panasonic,Small Stores / Shops,Manager,Seasonal Surprise Box,159016.08,57,2789.76,576.59,4997.91
Electronics,Panasonic,Small Stores / Shops,Manager,Shop & Save Spectacular,162699.12,65,2503.06,532.16,4857.54
Electronics,Panasonic,Small Stores / Shops,Manager,Smart Shopper Week,134208.20,53,2532.23,514.39,4942.16
Electronics,Panasonic,Small Stores / Shops,Manager,Spring Refresh Event,153485.79,55,2790.65,593.60,4997.36
Electronics,Panasonic,Small Stores / Shops,Manager,Spring Splash Discounts,110474.45,46,2401.62,845.91,4889.48
Electronics,Panasonic,Small Stores / Shops,Manager,Summer Sizzle Promo,140131.95,51,2747.69,624.72,4910.47
Electronics,Panasonic,Small Stores / Shops,Manager,Super Savings Week,135016.61,51,2647.38,546.25,4667.01
Electronics,Panasonic,Small Stores / Shops,Manager,Ultimate Value Event,162146.47,61,2658.14,751.28,4885.30
Electronics,Panasonic,Small Stores / Shops,Manager,VIP Access Sale,126029.06,46,2739.76,572.27,4763.02
Electronics,Panasonic,Small Stores / Shops,Manager,Weekend Warrior Specials,149107.81,58,2570.82,622.59,4949.25
Electronics,Panasonic,Small Stores / Shops,Manager,Winter Clearance Carnival,164667.71,53,3106.94,634.11,4725.82
Electronics,Panasonic,Small Stores / Shops,Manager,Winter Wonders Sale,153024.67,55,2782.27,510.13,4997.71
Electronics,Panasonic,Small Stores / Shops,Sales Associate,12 Days of Deals,183527.44,63,2913.13,534.25,4996.82
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Autumn Deals Drive,175703.64,64,2745.37,552.19,4868.65
Electronics,Panasonic,Small Stores / Shops,Sales Associate,BOGO Blitz,138380.38,54,2562.60,505.86,4803.01
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Back to School Boost,185302.90,73,2538.40,504.48,4959.25
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Birthday Bash Sale,150338.17,56,2684.61,560.84,4820.11
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Black Friday Blowout,151496.94,55,2754.49,513.16,4918.72
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Cart Crasher Campaign,153878.53,54,2849.60,889.16,4974.97
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Cashback Carnival,135285.26,53,2552.55,628.86,4849.00
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Clearance Countdown,127827.92,46,2778.87,542.57,4912.87
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Countdown to Savings,155099.66,53,2926.41,520.57,4917.19
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Customer Appreciation Week,164219.30,63,2606.66,650.25,4974.86
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Cyber Monday Mania,171418.24,58,2955.49,664.26,4950.58
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Deal of the Month,208405.02,71,2935.28,517.76,4929.87
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Double Points Bonanza,177816.09,68,2614.94,580.56,4989.40
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Early Bird Specials,170603.47,65,2624.67,512.78,4943.67
Electronics,Panasonic,Small Stores / Shops,Sales Associate,End of Season Sale,154042.96,62,2484.56,646.03,4900.38
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Exclusive Insider Offers,174396.82,65,2683.03,596.73,4961.88
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Festive Fever Promo,190854.15,66,2891.73,559.73,4966.21
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Final Call Frenzy,145713.66,56,2602.03,512.43,4960.76
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Flash Frenzy Friday,122365.75,49,2497.26,597.78,4977.89
Electronics,Panasonic,Small Stores / Shops,Sales Associate,"Gift More, Spend Less",215350.67,71,3033.11,577.44,4981.35
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Golden Hour Bargains,148170.07,53,2795.66,553.19,4974.40
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Green Weekend Deals,137114.32,52,2636.81,581.67,4867.60
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Happy Hour Discounts,178402.41,63,2831.78,729.51,4952.67
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Holiday Shopping Rush,164809.70,63,2616.03,509.01,4934.17
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Hot Picks Promo,157219.45,58,2710.68,577.98,4955.40
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Instant Gratification Sale,174984.72,65,2692.07,540.49,4878.09
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Limited Time Treasures,190294.26,64,2973.35,539.36,4892.89
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Loyalty Rewards Blast,150370.89,54,2784.65,519.47,4813.26
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Mega Weekend Bonanza,145620.18,56,2600.36,564.31,4940.50
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Mid-Year Madness,114836.94,44,2609.93,554.92,4980.11
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Midnight Madness,169056.79,61,2771.42,552.80,4847.66
Electronics,Panasonic,Small Stores / Shops,Sales Associate,Mystery Discount Days,170387.85,62,2748.19,528.84,4898.07
