brand,customer_segment,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Godrej Interio,Deal Seeker,Large Malls / Complexes,Manager,Spring Refresh Event,5343.20,4,1335.80,527.06,3313.60
Godrej Interio,Deal Seeker,Large Malls / Complexes,Manager,Spring Splash Discounts,25367.41,9,2818.60,954.16,4244.23
Godrej Interio,Deal Seeker,Large Malls / Complexes,Manager,Summer Sizzle Promo,18671.90,6,3111.98,655.38,4821.71
Godrej Interio,Deal Seeker,Large Malls / Complexes,Manager,Super Savings Week,27559.52,11,2505.41,954.07,4578.55
Godrej Interio,Deal Seeker,Large Malls / Complexes,Manager,Ultimate Value Event,9340.99,6,1556.83,614.35,2213.22
Godrej Interio,Deal Seeker,Large Malls / Complexes,Manager,VIP Access Sale,11725.61,3,3908.54,3565.92,4396.27
Godrej Interio,Deal Seeker,Large Malls / Complexes,Manager,Weekend Warrior Specials,15551.53,7,2221.65,1456.47,4369.23
Godrej Interio,Deal Seeker,Large Malls / Complexes,Manager,Winter Clearance Carnival,9795.71,4,2448.93,565.77,3721.22
Godrej Interio,Deal Seeker,Large Malls / Complexes,Manager,Winter Wonders Sale,8107.53,3,2702.51,766.39,4172.09
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,12 Days of Deals,15165.20,7,2166.46,724.85,4651.78
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Autumn Deals Drive,8292.03,4,2073.01,727.66,4809.74
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,BOGO Blitz,20287.25,7,2898.18,1991.91,3505.28
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Back to School Boost,5125.79,2,2562.90,1246.21,3879.58
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Birthday Bash Sale,23555.48,10,2355.55,671.02,4274.64
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Black Friday Blowout,18179.42,5,3635.88,2151.97,4951.03
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Cart Crasher Campaign,6158.41,3,2052.80,1018.29,3494.67
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Cashback Carnival,9411.66,3,3137.22,1986.77,3832.97
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Clearance Countdown,15468.64,6,2578.11,760.41,4566.03
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Countdown to Savings,12434.62,4,3108.65,1671.40,4621.76
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Customer Appreciation Week,23038.91,8,2879.86,1123.54,4271.73
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Cyber Monday Mania,13860.59,4,3465.15,2113.02,4206.75
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Deal of the Month,12394.99,3,4131.66,4006.90,4248.40
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Double Points Bonanza,15340.99,7,2191.57,862.07,3425.50
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Early Bird Specials,11733.25,4,2933.31,760.31,4843.12
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,End of Season Sale,23102.31,9,2566.92,640.88,4515.88
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Festive Fever Promo,32127.50,9,3569.72,554.96,4761.57
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Final Call Frenzy,8286.81,4,2071.70,925.11,3726.04
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Flash Frenzy Friday,6695.35,2,3347.67,2277.34,4418.01
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,"Gift More, Spend Less",16969.52,7,2424.22,926.82,4257.44
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Golden Hour Bargains,18476.16,5,3695.23,732.74,4669.09
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Green Weekend Deals,16559.91,6,2759.99,1327.87,4622.86
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Happy Hour Discounts,27925.88,9,3102.88,980.02,4989.55
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Holiday Shopping Rush,16272.43,6,2712.07,1636.42,4187.68
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Hot Picks Promo,19459.82,7,2779.97,737.14,4721.96
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Instant Gratification Sale,20743.75,7,2963.39,733.00,4901.90
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Limited Time Treasures,20422.02,8,2552.75,1226.43,4864.79
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Loyalty Rewards Blast,11792.46,5,2358.49,1246.07,4933.59
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Mega Weekend Bonanza,7801.37,3,2600.46,505.50,4647.45
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Mid-Year Madness,21799.26,7,3114.18,687.29,4855.13
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Midnight Madness,13064.51,5,2612.90,1487.09,3209.05
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Mystery Discount Days,12304.91,6,2050.82,565.55,4510.45
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,New Arrival Showcase,13399.89,5,2679.98,852.25,4032.52
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,New Product Launch Promo,16106.24,5,3221.25,1380.55,4348.13
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,New Year Kickoff,10692.40,5,2138.48,523.85,4073.22
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Price Drop Parade,7032.73,4,1758.18,609.66,3375.24
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Red Tag Clearance,9371.11,3,3123.70,2434.51,3962.04
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Seasonal Surprise Box,5645.14,3,1881.71,814.17,3822.27
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Spring Refresh Event,21173.97,8,2646.75,740.22,4764.94
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Spring Splash Discounts,15864.87,7,2266.41,579.72,4721.78
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Summer Sizzle Promo,15368.78,6,2561.46,1292.89,3830.69
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Super Savings Week,11967.16,5,2393.43,809.38,4404.83
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Ultimate Value Event,17041.32,7,2434.47,1054.94,4915.21
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,VIP Access Sale,25517.08,8,3189.63,1009.30,4857.04
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Weekend Warrior Specials,13257.23,4,3314.31,1250.25,4828.12
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Winter Clearance Carnival,13019.55,4,3254.89,2005.56,3963.90
Godrej Interio,Deal Seeker,Large Malls / Complexes,Sales Associate,Winter Wonders Sale,28807.21,10,2880.72,719.99,4782.08
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,12 Days of Deals,22456.94,10,2245.69,604.37,4524.34
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Autumn Deals Drive,5312.24,3,1770.75,582.20,3104.72
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,BOGO Blitz,9034.24,4,2258.56,535.48,4927.29
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Back to School Boost,17249.86,7,2464.27,763.92,4578.43
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Birthday Bash Sale,7536.38,3,2512.13,817.47,4242.60
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Black Friday Blowout,22896.27,8,2862.03,914.53,4697.57
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Cart Crasher Campaign,25966.78,9,2885.20,818.31,4250.72
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Cashback Carnival,7217.93,3,2405.98,1022.60,3272.01
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Clearance Countdown,26650.14,9,2961.13,1323.16,4803.46
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Countdown to Savings,7620.00,2,3810.00,3383.42,4236.58
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Customer Appreciation Week,14864.40,5,2972.88,1402.86,4777.79
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Cyber Monday Mania,11283.46,3,3761.15,2747.48,4716.75
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Deal of the Month,10706.75,4,2676.69,1389.55,4032.97
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Double Points Bonanza,15279.87,5,3055.97,1964.37,4657.39
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Early Bird Specials,21567.48,7,3081.07,1665.07,4394.55
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,End of Season Sale,14335.46,6,2389.24,1352.17,3377.27
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Exclusive Insider Offers,9319.49,4,2329.87,1151.26,3609.53
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Festive Fever Promo,13230.05,3,4410.02,4066.11,4850.65
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Final Call Frenzy,11316.19,6,1886.03,773.42,4405.39
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Flash Frenzy Friday,13853.24,5,2770.65,1549.15,4352.56
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,"Gift More, Spend Less",18882.50,6,3147.08,775.32,4900.26
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Golden Hour Bargains,18400.26,9,2044.47,602.27,4695.02
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Green Weekend Deals,19466.99,5,3893.40,2325.24,4834.50
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Happy Hour Discounts,11093.11,3,3697.70,2467.97,4709.73
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Holiday Shopping Rush,11581.59,4,2895.40,1474.63,4052.20
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Hot Picks Promo,18153.38,5,3630.68,3124.34,4128.53
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Instant Gratification Sale,19889.68,7,2841.38,900.23,4985.85
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Limited Time Treasures,13582.46,4,3395.62,1696.62,4738.95
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Loyalty Rewards Blast,33636.46,11,3057.86,1564.88,4521.16
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Mega Weekend Bonanza,11916.29,4,2979.07,2197.79,3903.57
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Mid-Year Madness,5249.19,2,2624.60,2503.85,2745.34
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Midnight Madness,24913.06,8,3114.13,1345.96,4784.17
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Mystery Discount Days,17966.46,7,2566.64,1408.71,3730.95
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,New Arrival Showcase,14048.32,6,2341.39,666.51,4994.26
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,New Product Launch Promo,16223.22,5,3244.64,1988.26,4490.40
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,New Year Kickoff,16381.46,5,3276.29,1174.60,4703.57
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Price Drop Parade,16855.62,6,2809.27,506.58,4602.23
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Shop & Save Spectacular,9988.54,3,3329.51,1534.58,4534.52
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Smart Shopper Week,22926.71,7,3275.24,1527.17,4193.93
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Spring Refresh Event,15788.36,8,1973.55,607.69,4395.49
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Spring Splash Discounts,25526.53,10,2552.65,979.59,4356.52
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Summer Sizzle Promo,18369.04,7,2624.15,727.79,4324.49
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Super Savings Week,20066.78,7,2866.68,804.29,4767.12
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Ultimate Value Event,12480.36,6,2080.06,1065.54,4173.70
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,VIP Access Sale,24342.10,9,2704.68,615.61,4977.81
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Weekend Warrior Specials,9127.04,5,1825.41,790.50,4249.99
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Winter Clearance Carnival,19021.85,7,2717.41,753.43,4919.54
Godrej Interio,Deal Seeker,Large Malls / Complexes,Salesperson,Winter Wonders Sale,20470.45,7,2924.35,1467.20,4963.80
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,12 Days of Deals,9656.24,5,1931.25,987.52,2468.42
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Autumn Deals Drive,10854.33,3,3618.11,2572.99,4678.25
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,BOGO Blitz,29530.11,8,3691.26,2030.65,4612.33
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Back to School Boost,24063.72,8,3007.97,1272.13,4573.09
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Birthday Bash Sale,8169.38,3,2723.13,1476.29,3619.35
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Black Friday Blowout,9999.07,5,1999.81,791.63,4602.13
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Cart Crasher Campaign,9362.36,5,1872.47,645.04,4669.87
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Cashback Carnival,9278.68,3,3092.89,2159.54,3971.55
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Countdown to Savings,18665.96,6,3110.99,858.40,4277.47
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Customer Appreciation Week,8191.22,4,2047.81,775.20,4036.58
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Cyber Monday Mania,8668.07,4,2167.02,1622.33,3095.97
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Deal of the Month,19317.61,6,3219.60,2318.55,4894.74
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Double Points Bonanza,11992.11,3,3997.37,3866.60,4197.14
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Early Bird Specials,12272.27,4,3068.07,555.65,4947.34
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,End of Season Sale,9581.66,4,2395.42,1005.64,3097.63
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Exclusive Insider Offers,24133.12,8,3016.64,1380.82,4783.34
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Festive Fever Promo,22151.62,9,2461.29,530.17,4716.07
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Final Call Frenzy,11190.00,4,2797.50,1813.43,4311.42
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Flash Frenzy Friday,9447.84,3,3149.28,2226.01,4871.22
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,"Gift More, Spend Less",16752.67,8,2094.08,887.98,4239.70
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Golden Hour Bargains,9461.99,3,3154.00,1685.12,4788.77
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Green Weekend Deals,5462.52,3,1820.84,1680.14,2033.98
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Happy Hour Discounts,7315.41,2,3657.71,2847.85,4467.56
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Holiday Shopping Rush,17631.51,7,2518.79,599.65,4815.73
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Hot Picks Promo,7444.57,2,3722.28,3566.90,3877.67
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Instant Gratification Sale,6453.00,2,3226.50,2001.10,4451.90
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Limited Time Treasures,16422.67,5,3284.53,802.24,4800.20
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Loyalty Rewards Blast,21054.54,6,3509.09,1366.80,4807.24
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Mega Weekend Bonanza,20290.13,6,3381.69,1384.34,4781.69
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Mid-Year Madness,31510.23,8,3938.78,2606.00,4998.98
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Midnight Madness,14682.94,5,2936.59,771.33,4842.83
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Mystery Discount Days,6464.87,3,2154.96,726.78,3260.73
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,New Product Launch Promo,7345.13,3,2448.38,1488.77,3832.89
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,New Year Kickoff,22045.14,7,3149.31,1017.06,4473.00
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Price Drop Parade,31778.64,12,2648.22,1235.73,4604.89
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Red Tag Clearance,16869.43,7,2409.92,940.79,3801.67
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Seasonal Surprise Box,13368.46,8,1671.06,766.26,3975.23
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Shop & Save Spectacular,5696.50,2,2848.25,1588.62,4107.88
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Spring Refresh Event,19716.28,6,3286.05,505.77,4946.99
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Summer Sizzle Promo,14699.13,5,2939.83,712.73,4256.97
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Super Savings Week,25881.39,9,2875.71,550.37,4852.29
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Ultimate Value Event,15009.19,6,2501.53,1349.73,4503.01
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,VIP Access Sale,8342.24,5,1668.45,651.08,3491.75
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Weekend Warrior Specials,19886.18,7,2840.88,888.10,4969.26
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Winter Clearance Carnival,19247.57,7,2749.65,867.71,4130.22
Godrej Interio,Deal Seeker,Large Malls / Complexes,Senior Salesperson,Winter Wonders Sale,5432.08,2,2716.04,1456.54,3975.54
Godrej Interio,Deal Seeker,Small Stores / Shops,Manager,12 Days of Deals,8062.35,3,2687.45,544.30,3901.76
Godrej Interio,Deal Seeker,Small Stores / Shops,Manager,Autumn Deals Drive,13824.76,4,3456.19,555.20,4879.12
Godrej Interio,Deal Seeker,Small Stores / Shops,Manager,BOGO Blitz,19023.87,5,3804.77,1963.82,4993.17
Godrej Interio,Deal Seeker,Small Stores / Shops,Manager,Back to School Boost,6452.66,3,2150.89,938.17,3662.51
Godrej Interio,Deal Seeker,Small Stores / Shops,Manager,Birthday Bash Sale,9524.83,3,3174.94,2524.15,3649.72
Godrej Interio,Deal Seeker,Small Stores / Shops,Manager,Black Friday Blowout,12171.46,4,3042.86,2003.95,4366.46
Godrej Interio,Deal Seeker,Small Stores / Shops,Manager,Cart Crasher Campaign,18278.18,6,3046.36,1263.73,4831.82
Godrej Interio,Deal Seeker,Small Stores / Shops,Manager,Cashback Carnival,18112.20,6,3018.70,742.78,4780.14
Godrej Interio,Deal Seeker,Small Stores / Shops,Manager,Clearance Countdown,12205.92,5,2441.18,1047.00,4195.37
Godrej Interio,Deal Seeker,Small Stores / Shops,Manager,Countdown to Savings,20263.76,7,2894.82,561.43,4258.24
Godrej Interio,Deal Seeker,Small Stores / Shops,Manager,Customer Appreciation Week,28376.93,11,2579.72,1137.28,4160.63
Godrej Interio,Deal Seeker,Small Stores / Shops,Manager,Cyber Monday Mania,20009.85,7,2858.55,1458.85,3961.00
Godrej Interio,Deal Seeker,Small Stores / Shops,Manager,Deal of the Month,22874.66,8,2859.33,1097.88,4204.12
Godrej Interio,Deal Seeker,Small Stores / Shops,Manager,Double Points Bonanza,13853.24,5,2770.65,1464.58,3915.51
Godrej Interio,Deal Seeker,Small Stores / Shops,Manager,Early Bird Specials,13320.72,4,3330.18,2198.16,4899.58
Godrej Interio,Deal Seeker,Small Stores / Shops,Manager,End of Season Sale,8343.78,4,2085.95,1221.06,3571.00
Godrej Interio,Deal Seeker,Small Stores / Shops,Manager,Exclusive Insider Offers,38005.38,13,2923.49,1161.29,4279.33
Godrej Interio,Deal Seeker,Small Stores / Shops,Manager,Festive Fever Promo,9555.25,3,3185.08,933.12,4400.87
Godrej Interio,Deal Seeker,Small Stores / Shops,Manager,Final Call Frenzy,12920.58,6,2153.43,728.41,4100.27
