category,brand,store_type,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Electronics,Samsung,Small Stores / Shops,Summer Sizzle Promo,605947.35,218,2779.57,506.50,4986.41
Electronics,Samsung,Small Stores / Shops,Super Savings Week,607043.98,229,2650.85,504.67,4948.15
Electronics,Samsung,Small Stores / Shops,Ultimate Value Event,655058.81,238,2752.35,531.06,4996.03
Electronics,Samsung,Small Stores / Shops,VIP Access Sale,632704.50,244,2593.05,584.04,4940.32
Electronics,Samsung,Small Stores / Shops,Weekend Warrior Specials,637676.31,230,2772.51,547.78,4991.20
Electronics,Samsung,Small Stores / Shops,Winter Clearance Carnival,665070.10,237,2806.20,504.61,4987.94
Electronics,Samsung,Small Stores / Shops,Winter Wonders Sale,595451.42,219,2718.96,517.03,4992.52
Electronics,Samsung,Supermarkets ,12 Days of Deals,660569.64,233,2835.06,520.04,4973.34
Electronics,Samsung,Supermarkets ,Autumn Deals Drive,646037.96,227,2845.98,515.90,4995.69
Electronics,Samsung,Supermarkets ,BOGO Blitz,663885.85,231,2873.96,523.17,4975.84
Electronics,Samsung,Supermarkets ,Back to School Boost,589903.63,225,2621.79,518.61,4969.44
Electronics,Samsung,Supermarkets ,Birthday Bash Sale,644740.92,238,2709.00,508.34,4936.85
Electronics,Samsung,Supermarkets ,Black Friday Blowout,587609.36,217,2707.88,514.53,4990.87
Electronics,Samsung,Supermarkets ,Cart Crasher Campaign,635315.05,227,2798.74,522.85,4959.64
Electronics,Samsung,Supermarkets ,Cashback Carnival,615847.96,237,2598.51,500.13,4984.45
Electronics,Samsung,Supermarkets ,Clearance Countdown,634857.10,220,2885.71,503.78,4998.01
Electronics,Samsung,Supermarkets ,Countdown to Savings,718760.99,255,2818.67,521.52,4976.24
Electronics,Samsung,Supermarkets ,Customer Appreciation Week,620959.08,238,2609.07,531.88,4984.07
Electronics,Samsung,Supermarkets ,Cyber Monday Mania,664711.36,224,2967.46,504.82,4956.50
Electronics,Samsung,Supermarkets ,Deal of the Month,686887.05,248,2769.71,507.78,4998.97
Electronics,Samsung,Supermarkets ,Double Points Bonanza,637269.78,227,2807.36,521.51,4975.32
Electronics,Samsung,Supermarkets ,Early Bird Specials,661579.33,238,2779.75,511.37,4989.29
Electronics,Samsung,Supermarkets ,End of Season Sale,588228.23,219,2685.97,507.40,4978.91
Electronics,Samsung,Supermarkets ,Exclusive Insider Offers,601288.91,215,2796.69,515.55,4991.18
Electronics,Samsung,Supermarkets ,Festive Fever Promo,656026.97,236,2779.78,505.72,4994.70
Electronics,Samsung,Supermarkets ,Final Call Frenzy,643551.01,232,2773.93,504.31,4994.08
Electronics,Samsung,Supermarkets ,Flash Frenzy Friday,549396.87,199,2760.79,510.10,4987.89
Electronics,Samsung,Supermarkets ,"Gift More, Spend Less",689375.93,247,2791.00,503.92,4938.04
Electronics,Samsung,Supermarkets ,Golden Hour Bargains,659157.95,231,2853.50,575.71,4991.12
Electronics,Samsung,Supermarkets ,Green Weekend Deals,583913.98,217,2690.85,534.57,4883.01
Electronics,Samsung,Supermarkets ,Happy Hour Discounts,612331.03,228,2685.66,503.77,4984.64
Electronics,Samsung,Supermarkets ,Holiday Shopping Rush,669364.42,252,2656.21,515.99,4988.20
Electronics,Samsung,Supermarkets ,Hot Picks Promo,612199.90,239,2561.51,513.45,4969.81
Electronics,Samsung,Supermarkets ,Instant Gratification Sale,609308.29,219,2782.23,515.65,4956.65
Electronics,Samsung,Supermarkets ,Limited Time Treasures,671896.07,241,2787.95,522.88,4970.37
Electronics,Samsung,Supermarkets ,Loyalty Rewards Blast,728141.70,264,2758.11,519.49,4983.73
Electronics,Samsung,Supermarkets ,Mega Weekend Bonanza,654998.12,242,2706.60,502.17,4992.12
Electronics,Samsung,Supermarkets ,Mid-Year Madness,652531.28,220,2966.05,533.65,4936.88
Electronics,Samsung,Supermarkets ,Midnight Madness,749976.37,268,2798.42,500.93,4994.53
Electronics,Samsung,Supermarkets ,Mystery Discount Days,662199.56,250,2648.80,511.29,4971.00
Electronics,Samsung,Supermarkets ,New Arrival Showcase,656132.99,236,2780.22,503.69,4995.02
Electronics,Samsung,Supermarkets ,New Product Launch Promo,624745.72,227,2752.18,509.22,4994.66
Electronics,Samsung,Supermarkets ,New Year Kickoff,672151.99,234,2872.44,501.98,4999.63
Electronics,Samsung,Supermarkets ,Price Drop Parade,605004.75,234,2585.49,505.19,4997.91
Electronics,Samsung,Supermarkets ,Red Tag Clearance,654591.48,230,2846.05,501.03,4993.37
Electronics,Samsung,Supermarkets ,Seasonal Surprise Box,479856.45,180,2665.87,511.24,4995.48
Electronics,Samsung,Supermarkets ,Shop & Save Spectacular,656556.97,225,2918.03,537.41,4985.96
Electronics,Samsung,Supermarkets ,Smart Shopper Week,653521.22,240,2723.01,548.34,4994.28
Electronics,Samsung,Supermarkets ,Spring Refresh Event,600007.53,229,2620.12,550.67,4971.10
Electronics,Samsung,Supermarkets ,Spring Splash Discounts,658845.04,236,2791.72,504.51,4983.63
Electronics,Samsung,Supermarkets ,Summer Sizzle Promo,643484.28,221,2911.69,533.83,4960.98
Electronics,Samsung,Supermarkets ,Super Savings Week,668441.28,237,2820.43,531.74,4990.19
Electronics,Samsung,Supermarkets ,Ultimate Value Event,670957.89,245,2738.60,519.08,4944.93
Electronics,Samsung,Supermarkets ,VIP Access Sale,560822.89,220,2549.19,502.59,4988.94
Electronics,Samsung,Supermarkets ,Weekend Warrior Specials,657359.96,234,2809.23,546.90,4999.71
Electronics,Samsung,Supermarkets ,Winter Clearance Carnival,638681.44,236,2706.28,521.61,4995.10
Electronics,Samsung,Supermarkets ,Winter Wonders Sale,759236.09,271,2801.61,501.94,4974.80
Electronics,Sony,Large Malls / Complexes,12 Days of Deals,514824.75,194,2653.74,512.48,4990.97
Electronics,Sony,Large Malls / Complexes,Autumn Deals Drive,589888.85,207,2849.70,506.00,4995.33
Electronics,Sony,Large Malls / Complexes,BOGO Blitz,552629.27,205,2695.75,520.16,4997.65
Electronics,Sony,Large Malls / Complexes,Back to School Boost,572141.78,215,2661.12,513.64,4982.40
Electronics,Sony,Large Malls / Complexes,Birthday Bash Sale,578378.13,207,2794.10,502.96,4994.15
Electronics,Sony,Large Malls / Complexes,Black Friday Blowout,690679.42,248,2785.00,527.54,4997.94
Electronics,Sony,Large Malls / Complexes,Cart Crasher Campaign,669364.96,227,2948.74,512.48,4995.09
Electronics,Sony,Large Malls / Complexes,Cashback Carnival,643616.00,232,2774.21,541.55,4977.79
Electronics,Sony,Large Malls / Complexes,Clearance Countdown,575948.37,213,2703.98,508.90,4987.51
Electronics,Sony,Large Malls / Complexes,Countdown to Savings,591678.18,208,2844.61,593.51,4965.43
Electronics,Sony,Large Malls / Complexes,Customer Appreciation Week,543198.06,199,2729.64,533.94,4990.76
Electronics,Sony,Large Malls / Complexes,Cyber Monday Mania,620918.42,231,2687.96,512.79,4972.99
Electronics,Sony,Large Malls / Complexes,Deal of the Month,529952.79,197,2690.12,501.76,4973.74
Electronics,Sony,Large Malls / Complexes,Double Points Bonanza,545959.52,199,2743.52,502.69,4989.75
Electronics,Sony,Large Malls / Complexes,Early Bird Specials,606930.52,220,2758.78,504.33,4976.66
Electronics,Sony,Large Malls / Complexes,End of Season Sale,604164.13,222,2721.46,514.21,4998.76
Electronics,Sony,Large Malls / Complexes,Exclusive Insider Offers,563249.78,210,2682.14,512.91,4993.72
Electronics,Sony,Large Malls / Complexes,Festive Fever Promo,606622.24,224,2708.14,506.93,4998.89
Electronics,Sony,Large Malls / Complexes,Final Call Frenzy,639258.98,233,2743.60,502.93,4992.32
Electronics,Sony,Large Malls / Complexes,Flash Frenzy Friday,624535.54,233,2680.41,504.09,4999.95
Electronics,Sony,Large Malls / Complexes,"Gift More, Spend Less",570304.15,209,2728.73,517.58,4976.23
Electronics,Sony,Large Malls / Complexes,Golden Hour Bargains,635785.74,229,2776.36,540.66,4968.20
Electronics,Sony,Large Malls / Complexes,Green Weekend Deals,533992.40,200,2669.96,509.28,4975.50
Electronics,Sony,Large Malls / Complexes,Happy Hour Discounts,603149.11,225,2680.66,515.98,4992.74
Electronics,Sony,Large Malls / Complexes,Holiday Shopping Rush,571881.15,214,2672.34,510.18,4980.69
Electronics,Sony,Large Malls / Complexes,Hot Picks Promo,556403.86,206,2700.99,590.01,4978.45
Electronics,Sony,Large Malls / Complexes,Instant Gratification Sale,561258.41,207,2711.39,502.13,4998.62
Electronics,Sony,Large Malls / Complexes,Limited Time Treasures,631598.89,233,2710.72,522.56,4987.13
Electronics,Sony,Large Malls / Complexes,Loyalty Rewards Blast,616119.81,226,2726.19,517.52,4953.27
Electronics,Sony,Large Malls / Complexes,Mega Weekend Bonanza,569835.21,210,2713.50,523.20,4993.46
Electronics,Sony,Large Malls / Complexes,Mid-Year Madness,581478.66,215,2704.55,502.59,4930.45
Electronics,Sony,Large Malls / Complexes,Midnight Madness,534010.91,204,2617.70,505.60,4965.25
Electronics,Sony,Large Malls / Complexes,Mystery Discount Days,580244.75,213,2724.15,529.74,4959.25
Electronics,Sony,Large Malls / Complexes,New Arrival Showcase,594608.24,210,2831.47,504.98,4961.02
Electronics,Sony,Large Malls / Complexes,New Product Launch Promo,584658.96,215,2719.34,515.51,4998.30
Electronics,Sony,Large Malls / Complexes,New Year Kickoff,652612.36,236,2765.31,546.02,4982.65
Electronics,Sony,Large Malls / Complexes,Price Drop Parade,637684.59,229,2784.65,500.55,4998.14
Electronics,Sony,Large Malls / Complexes,Red Tag Clearance,570872.44,211,2705.56,508.61,4970.88
Electronics,Sony,Large Malls / Complexes,Seasonal Surprise Box,510947.20,188,2717.80,537.90,4984.81
Electronics,Sony,Large Malls / Complexes,Shop & Save Spectacular,594847.80,211,2819.18,537.32,4984.81
Electronics,Sony,Large Malls / Complexes,Smart Shopper Week,508250.00,201,2528.61,524.99,4921.61
Electronics,Sony,Large Malls / Complexes,Spring Refresh Event,652946.05,226,2889.14,500.80,4997.33
Electronics,Sony,Large Malls / Complexes,Spring Splash Discounts,536547.61,193,2780.04,531.58,4986.75
Electronics,Sony,Large Malls / Complexes,Summer Sizzle Promo,537546.37,200,2687.73,519.40,4995.40
Electronics,Sony,Large Malls / Complexes,Super Savings Week,517381.81,196,2639.70,517.54,4990.49
Electronics,Sony,Large Malls / Complexes,Ultimate Value Event,585531.87,213,2748.98,550.96,4995.39
Electronics,Sony,Large Malls / Complexes,VIP Access Sale,603056.07,218,2766.31,524.73,4969.11
Electronics,Sony,Large Malls / Complexes,Weekend Warrior Specials,563829.10,204,2763.87,508.27,4966.24
Electronics,Sony,Large Malls / Complexes,Winter Clearance Carnival,625110.98,217,2880.70,515.95,4993.31
Electronics,Sony,Large Malls / Complexes,Winter Wonders Sale,591518.45,221,2676.55,511.22,4993.05
Electronics,Sony,Small Stores / Shops,12 Days of Deals,551405.65,204,2702.97,502.99,4999.82
Electronics,Sony,Small Stores / Shops,Autumn Deals Drive,551080.19,202,2728.12,542.37,4979.01
Electronics,Sony,Small Stores / Shops,BOGO Blitz,597277.78,224,2666.42,506.08,4946.74
Electronics,Sony,Small Stores / Shops,Back to School Boost,615537.91,231,2664.67,523.93,4991.63
Electronics,Sony,Small Stores / Shops,Birthday Bash Sale,623774.03,229,2723.90,501.00,4992.83
Electronics,Sony,Small Stores / Shops,Black Friday Blowout,593262.55,209,2838.58,523.42,4982.29
Electronics,Sony,Small Stores / Shops,Cart Crasher Campaign,645756.17,232,2783.43,505.65,4976.73
Electronics,Sony,Small Stores / Shops,Cashback Carnival,598831.79,215,2785.26,512.39,4993.59
Electronics,Sony,Small Stores / Shops,Clearance Countdown,637927.99,243,2625.22,500.08,4985.34
Electronics,Sony,Small Stores / Shops,Countdown to Savings,519509.41,193,2691.76,504.17,4972.20
Electronics,Sony,Small Stores / Shops,Customer Appreciation Week,608778.19,221,2754.65,507.61,4991.30
Electronics,Sony,Small Stores / Shops,Cyber Monday Mania,626344.23,227,2759.23,511.34,4978.20
Electronics,Sony,Small Stores / Shops,Deal of the Month,615767.44,234,2631.48,515.37,4987.90
Electronics,Sony,Small Stores / Shops,Double Points Bonanza,617649.73,226,2732.96,515.08,4994.70
Electronics,Sony,Small Stores / Shops,Early Bird Specials,610183.57,226,2699.93,506.68,4968.62
Electronics,Sony,Small Stores / Shops,End of Season Sale,596706.73,220,2712.30,511.30,4967.82
Electronics,Sony,Small Stores / Shops,Exclusive Insider Offers,626215.97,224,2795.61,558.83,4988.42
Electronics,Sony,Small Stores / Shops,Festive Fever Promo,676478.56,244,2772.45,503.82,4958.41
Electronics,Sony,Small Stores / Shops,Final Call Frenzy,630170.13,225,2800.76,501.33,4970.01
Electronics,Sony,Small Stores / Shops,Flash Frenzy Friday,585362.68,210,2787.44,533.60,4964.98
Electronics,Sony,Small Stores / Shops,"Gift More, Spend Less",554837.32,207,2680.37,506.16,4984.69
Electronics,Sony,Small Stores / Shops,Golden Hour Bargains,596029.08,218,2734.08,528.25,4950.86
Electronics,Sony,Small Stores / Shops,Green Weekend Deals,627028.18,237,2645.69,510.33,4961.24
Electronics,Sony,Small Stores / Shops,Happy Hour Discounts,588125.54,215,2735.47,504.99,4952.87
Electronics,Sony,Small Stores / Shops,Holiday Shopping Rush,568087.15,208,2731.19,513.38,4987.20
Electronics,Sony,Small Stores / Shops,Hot Picks Promo,629465.81,229,2748.76,510.79,4995.49
Electronics,Sony,Small Stores / Shops,Instant Gratification Sale,564792.46,210,2689.49,516.85,4959.15
Electronics,Sony,Small Stores / Shops,Limited Time Treasures,564818.01,197,2867.10,578.27,4992.86
Electronics,Sony,Small Stores / Shops,Loyalty Rewards Blast,585214.10,224,2612.56,500.73,4966.52
Electronics,Sony,Small Stores / Shops,Mega Weekend Bonanza,591061.79,211,2801.24,503.47,4952.33
Electronics,Sony,Small Stores / Shops,Mid-Year Madness,564065.69,217,2599.38,500.72,4995.57
Electronics,Sony,Small Stores / Shops,Midnight Madness,596004.07,211,2824.66,591.38,4998.52
Electronics,Sony,Small Stores / Shops,Mystery Discount Days,591880.29,216,2740.19,509.49,4994.20
Electronics,Sony,Small Stores / Shops,New Arrival Showcase,600256.36,213,2818.10,627.87,4991.76
Electronics,Sony,Small Stores / Shops,New Product Launch Promo,600987.56,220,2731.76,524.49,4978.88
Electronics,Sony,Small Stores / Shops,New Year Kickoff,654476.65,235,2785.01,512.45,4994.52
Electronics,Sony,Small Stores / Shops,Price Drop Parade,694366.90,245,2834.15,507.21,4998.12
Electronics,Sony,Small Stores / Shops,Red Tag Clearance,621680.72,221,2813.03,516.61,4972.09
Electronics,Sony,Small Stores / Shops,Seasonal Surprise Box,609003.15,213,2859.17,531.63,4993.58
Electronics,Sony,Small Stores / Shops,Shop & Save Spectacular,583307.36,219,2663.50,520.03,4966.61
Electronics,Sony,Small Stores / Shops,Smart Shopper Week,539128.51,201,2682.23,505.80,4998.63
Electronics,Sony,Small Stores / Shops,Spring Refresh Event,507268.50,186,2727.25,550.50,4993.03
Electronics,Sony,Small Stores / Shops,Spring Splash Discounts,596904.85,226,2641.17,516.08,4977.22
Electronics,Sony,Small Stores / Shops,Summer Sizzle Promo,636978.54,234,2722.13,511.89,4995.77
Electronics,Sony,Small Stores / Shops,Super Savings Week,564515.85,204,2767.23,513.54,4955.53
Electronics,Sony,Small Stores / Shops,Ultimate Value Event,608423.35,222,2740.65,529.28,4997.03
Electronics,Sony,Small Stores / Shops,VIP Access Sale,652505.23,234,2788.48,524.94,4943.62
Electronics,Sony,Small Stores / Shops,Weekend Warrior Specials,561458.76,209,2686.41,501.99,4968.73
Electronics,Sony,Small Stores / Shops,Winter Clearance Carnival,698342.67,244,2862.06,508.37,4980.07
Electronics,Sony,Small Stores / Shops,Winter Wonders Sale,605693.06,234,2588.43,517.04,4977.49
Electronics,Sony,Supermarkets ,12 Days of Deals,684662.86,251,2727.74,507.68,4947.41
Electronics,Sony,Supermarkets ,Autumn Deals Drive,621752.78,222,2800.69,501.19,4985.87
Electronics,Sony,Supermarkets ,BOGO Blitz,685874.65,246,2788.11,523.81,4998.29
Electronics,Sony,Supermarkets ,Back to School Boost,653933.69,237,2759.21,503.72,4997.92
Electronics,Sony,Supermarkets ,Birthday Bash Sale,610933.24,217,2815.36,500.37,4944.75
Electronics,Sony,Supermarkets ,Black Friday Blowout,654296.25,240,2726.23,505.50,4988.29
Electronics,Sony,Supermarkets ,Cart Crasher Campaign,759787.04,263,2888.92,502.78,4969.16
Electronics,Sony,Supermarkets ,Cashback Carnival,656985.46,240,2737.44,573.78,4985.76
Electronics,Sony,Supermarkets ,Clearance Countdown,699200.80,257,2720.63,525.83,4949.11
Electronics,Sony,Supermarkets ,Countdown to Savings,593545.56,218,2722.69,515.96,4995.30
Electronics,Sony,Supermarkets ,Customer Appreciation Week,721487.48,256,2818.31,505.23,4996.51
Electronics,Sony,Supermarkets ,Cyber Monday Mania,644200.62,241,2673.03,504.44,4973.90
Electronics,Sony,Supermarkets ,Deal of the Month,613050.58,223,2749.11,505.51,4992.62
Electronics,Sony,Supermarkets ,Double Points Bonanza,672914.73,237,2839.30,500.48,4986.99
Electronics,Sony,Supermarkets ,Early Bird Specials,655404.41,240,2730.85,512.07,4987.13
Electronics,Sony,Supermarkets ,End of Season Sale,579862.61,202,2870.61,546.80,4998.09
Electronics,Sony,Supermarkets ,Exclusive Insider Offers,626069.11,235,2664.12,511.49,4966.63
Electronics,Sony,Supermarkets ,Festive Fever Promo,621383.04,225,2761.70,507.55,4968.92
Electronics,Sony,Supermarkets ,Final Call Frenzy,508503.71,186,2733.89,525.89,4999.96
Electronics,Sony,Supermarkets ,Flash Frenzy Friday,646665.08,223,2899.84,507.07,4989.13
Electronics,Sony,Supermarkets ,"Gift More, Spend Less",555192.56,209,2656.42,532.54,4979.59
Electronics,Sony,Supermarkets ,Golden Hour Bargains,537125.51,205,2620.12,508.06,4957.26
Electronics,Sony,Supermarkets ,Green Weekend Deals,655442.82,232,2825.18,514.36,4996.94
Electronics,Sony,Supermarkets ,Happy Hour Discounts,610244.87,223,2736.52,512.26,4998.47
Electronics,Sony,Supermarkets ,Holiday Shopping Rush,599973.35,219,2739.60,500.69,4951.50
Electronics,Sony,Supermarkets ,Hot Picks Promo,671196.59,235,2856.16,506.70,4991.75
Electronics,Sony,Supermarkets ,Instant Gratification Sale,636396.69,240,2651.65,508.08,4957.39
Electronics,Sony,Supermarkets ,Limited Time Treasures,631426.00,218,2896.45,511.62,4999.11
Electronics,Sony,Supermarkets ,Loyalty Rewards Blast,572370.36,224,2555.22,503.58,4956.43
Electronics,Sony,Supermarkets ,Mega Weekend Bonanza,655791.75,239,2743.90,512.88,4999.15
Electronics,Sony,Supermarkets ,Mid-Year Madness,603206.31,222,2717.15,510.22,4998.40
Electronics,Sony,Supermarkets ,Midnight Madness,637319.66,230,2770.96,537.68,4994.33
Electronics,Sony,Supermarkets ,Mystery Discount Days,628849.75,225,2794.89,506.12,4988.03
Electronics,Sony,Supermarkets ,New Arrival Showcase,583649.24,210,2779.28,628.34,4999.95
Electronics,Sony,Supermarkets ,New Product Launch Promo,641459.55,224,2863.66,500.19,4995.68
Electronics,Sony,Supermarkets ,New Year Kickoff,659787.43,233,2831.71,514.40,4995.99
Electronics,Sony,Supermarkets ,Price Drop Parade,580279.15,221,2625.70,515.45,4996.70
Electronics,Sony,Supermarkets ,Red Tag Clearance,613837.09,221,2777.54,517.90,4990.99
Electronics,Sony,Supermarkets ,Seasonal Surprise Box,645200.84,236,2733.90,513.30,4984.48
