category,brand,customer_segment,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Deal of the Month,8641.12,3,2880.37,567.68,4922.70
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Double Points Bonanza,14892.95,8,1861.62,583.85,4829.49
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Early Bird Specials,17875.54,5,3575.11,3145.55,3922.44
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Exclusive Insider Offers,15370.15,6,2561.69,589.74,4879.64
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Festive Fever Promo,20112.25,7,2873.18,1564.80,4517.48
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Final Call Frenzy,13586.43,5,2717.29,1491.24,3976.94
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Flash Frenzy Friday,11332.31,4,2833.08,2135.06,3297.56
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,"Gift More, Spend Less",22457.78,10,2245.78,510.65,4901.85
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Golden Hour Bargains,9302.70,5,1860.54,658.38,3456.39
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Green Weekend Deals,23161.86,7,3308.84,748.77,4724.77
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Happy Hour Discounts,24008.62,7,3429.80,1942.90,4892.98
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Holiday Shopping Rush,12349.41,5,2469.88,1352.70,3823.35
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Hot Picks Promo,19175.07,8,2396.88,577.89,3903.69
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Limited Time Treasures,11911.37,4,2977.84,1816.49,4594.83
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Loyalty Rewards Blast,22791.87,8,2848.98,737.73,4699.26
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Mega Weekend Bonanza,8960.08,2,4480.04,4412.80,4547.28
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Mid-Year Madness,12870.39,4,3217.60,914.83,4559.93
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Midnight Madness,22843.58,7,3263.37,2193.38,4694.35
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Mystery Discount Days,23201.94,7,3314.56,1666.77,4506.99
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,New Arrival Showcase,29472.98,10,2947.30,1370.27,4992.69
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,New Product Launch Promo,31205.61,10,3120.56,726.31,4673.67
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,New Year Kickoff,24055.57,8,3006.95,1430.49,4455.76
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Price Drop Parade,11804.83,4,2951.21,1243.35,4636.36
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Red Tag Clearance,23998.29,10,2399.83,710.23,4129.31
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Seasonal Surprise Box,23138.34,6,3856.39,1136.06,4914.78
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Shop & Save Spectacular,17773.96,6,2962.33,1374.74,4463.16
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Smart Shopper Week,17397.83,7,2485.40,594.66,4344.62
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Spring Refresh Event,10764.93,3,3588.31,2028.12,4437.13
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Spring Splash Discounts,18518.36,7,2645.48,762.01,4893.59
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Summer Sizzle Promo,17021.32,6,2836.89,808.96,4378.88
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Super Savings Week,11317.86,5,2263.57,513.59,4097.28
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Ultimate Value Event,18281.84,6,3046.97,970.90,4861.16
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,VIP Access Sale,10264.53,5,2052.91,869.47,3219.83
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Weekend Warrior Specials,11263.52,5,2252.70,723.91,4859.48
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Winter Clearance Carnival,18747.86,7,2678.27,571.93,4361.79
Clothing,Adidas,Churn Risk,Small Stores / Shops,Salesperson,Winter Wonders Sale,20134.03,8,2516.75,734.20,4827.83
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,12 Days of Deals,12471.22,5,2494.24,1414.20,3366.68
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Autumn Deals Drive,20168.00,6,3361.33,2188.72,4897.12
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,BOGO Blitz,8600.22,4,2150.05,563.77,4483.01
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Back to School Boost,9469.75,3,3156.58,2224.59,4011.02
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Birthday Bash Sale,26665.99,9,2962.89,1319.74,4913.22
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Black Friday Blowout,5501.34,3,1833.78,659.18,3880.58
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Cart Crasher Campaign,6896.81,3,2298.94,624.20,3880.14
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Cashback Carnival,14428.64,5,2885.73,722.75,4469.51
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Clearance Countdown,13668.16,3,4556.05,4362.40,4689.39
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Countdown to Savings,15724.80,6,2620.80,1210.98,4742.29
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Customer Appreciation Week,18289.24,5,3657.85,2337.05,4863.56
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Cyber Monday Mania,8464.15,3,2821.38,1913.99,4367.43
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Early Bird Specials,13883.28,5,2776.66,977.32,4872.42
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,End of Season Sale,21762.73,8,2720.34,1387.21,4403.43
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Exclusive Insider Offers,13105.93,4,3276.48,2869.38,3677.80
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Festive Fever Promo,16487.83,4,4121.96,3319.94,4848.85
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Final Call Frenzy,11689.49,4,2922.37,2158.59,3829.39
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Flash Frenzy Friday,10251.93,4,2562.98,1295.06,3472.06
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,"Gift More, Spend Less",7081.05,3,2360.35,1846.32,3070.70
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Golden Hour Bargains,10024.95,3,3341.65,3146.26,3626.03
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Green Weekend Deals,10612.45,4,2653.11,656.92,4948.82
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Happy Hour Discounts,10238.20,4,2559.55,1346.36,3097.92
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Holiday Shopping Rush,6442.60,3,2147.53,957.04,3918.10
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Hot Picks Promo,20204.38,7,2886.34,689.44,4806.70
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Instant Gratification Sale,27277.18,9,3030.80,1217.92,4605.25
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Limited Time Treasures,6317.95,3,2105.98,1634.53,2919.06
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Mega Weekend Bonanza,24094.77,7,3442.11,2101.57,4781.71
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Mid-Year Madness,14183.88,5,2836.78,1401.74,4220.93
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Midnight Madness,6043.29,2,3021.65,1206.94,4836.35
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Mystery Discount Days,25350.35,7,3621.48,1054.39,4674.41
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,New Arrival Showcase,16740.40,4,4185.10,2791.54,4984.16
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,New Product Launch Promo,11576.10,3,3858.70,2931.35,4815.75
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Price Drop Parade,7189.78,4,1797.44,560.63,3932.64
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Red Tag Clearance,18056.80,8,2257.10,618.81,3066.73
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Seasonal Surprise Box,18711.14,10,1871.11,651.16,3871.04
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Shop & Save Spectacular,13148.89,4,3287.22,2777.66,4578.89
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Smart Shopper Week,17362.59,6,2893.76,1735.84,4046.73
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Spring Refresh Event,11955.52,4,2988.88,1977.09,4543.82
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Spring Splash Discounts,14142.87,5,2828.57,920.60,4960.86
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Winter Clearance Carnival,14253.27,4,3563.32,3084.11,3895.81
Clothing,Adidas,Churn Risk,Small Stores / Shops,Senior Salesperson,Winter Wonders Sale,12980.21,6,2163.37,625.46,3361.20
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,12 Days of Deals,34131.98,13,2625.54,814.66,4976.56
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Autumn Deals Drive,11265.90,4,2816.47,1329.07,3898.88
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,BOGO Blitz,19186.41,7,2740.92,897.64,4868.95
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Back to School Boost,24137.87,10,2413.79,605.49,4778.89
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Birthday Bash Sale,9699.41,6,1616.57,574.63,3789.26
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Black Friday Blowout,26680.64,12,2223.39,609.77,4863.25
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Cart Crasher Campaign,16440.44,7,2348.63,908.62,4950.61
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Cashback Carnival,16591.84,6,2765.31,665.45,4779.27
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Clearance Countdown,8276.90,4,2069.22,1185.24,3060.43
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Countdown to Savings,14410.79,5,2882.16,972.86,4533.25
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Customer Appreciation Week,14208.87,6,2368.14,1424.19,4747.76
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Cyber Monday Mania,13978.68,4,3494.67,2801.34,4397.13
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Deal of the Month,26728.40,8,3341.05,540.95,4982.42
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Double Points Bonanza,8003.71,3,2667.90,1566.42,3832.13
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Early Bird Specials,12336.13,5,2467.23,799.00,3729.05
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,End of Season Sale,20223.55,8,2527.94,1061.54,4158.88
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Exclusive Insider Offers,15707.25,6,2617.88,727.40,4685.33
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Festive Fever Promo,19579.55,10,1957.95,904.42,4461.62
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Final Call Frenzy,29596.83,9,3288.54,905.44,4715.61
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Flash Frenzy Friday,8976.64,4,2244.16,1116.79,3317.08
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,"Gift More, Spend Less",26473.28,11,2406.66,699.46,4944.80
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Golden Hour Bargains,18102.21,6,3017.03,786.96,4771.57
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Green Weekend Deals,26163.20,8,3270.40,825.75,4636.14
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Happy Hour Discounts,7548.07,3,2516.02,1515.15,3553.52
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Holiday Shopping Rush,6972.99,3,2324.33,1856.83,2945.36
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Hot Picks Promo,24191.50,9,2687.94,1191.01,3957.27
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Instant Gratification Sale,7195.10,3,2398.37,745.26,3360.81
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Limited Time Treasures,12242.28,5,2448.46,1392.20,4575.73
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Loyalty Rewards Blast,11207.45,3,3735.82,1749.90,4832.79
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Mega Weekend Bonanza,13051.97,5,2610.39,820.20,3765.39
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Mid-Year Madness,17878.97,7,2554.14,716.57,4653.04
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Midnight Madness,11757.99,4,2939.50,751.97,4865.84
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Mystery Discount Days,18685.74,6,3114.29,758.48,4979.18
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,New Arrival Showcase,14858.84,6,2476.47,541.17,4212.29
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,New Product Launch Promo,14131.95,5,2826.39,720.18,4321.00
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,New Year Kickoff,9902.29,5,1980.46,1546.70,2846.28
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Price Drop Parade,14684.32,6,2447.39,946.05,3200.84
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Red Tag Clearance,8910.64,4,2227.66,809.23,3181.18
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Seasonal Surprise Box,17282.19,7,2468.88,678.42,4841.21
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Shop & Save Spectacular,7240.36,4,1810.09,690.08,4022.61
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Smart Shopper Week,27057.14,9,3006.35,1939.16,4302.57
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Spring Refresh Event,7895.89,3,2631.96,1291.35,4591.22
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Spring Splash Discounts,6136.63,4,1534.16,702.34,3057.27
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Summer Sizzle Promo,12555.32,6,2092.55,580.01,3494.73
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Super Savings Week,18471.49,7,2638.78,1071.01,4524.01
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Ultimate Value Event,13504.87,6,2250.81,750.58,3754.60
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,VIP Access Sale,14566.06,5,2913.21,1132.82,4894.06
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Weekend Warrior Specials,16660.31,6,2776.72,534.87,4993.94
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Winter Clearance Carnival,28405.22,10,2840.52,535.31,4138.40
Clothing,Adidas,Churn Risk,Supermarkets ,Manager,Winter Wonders Sale,23307.58,9,2589.73,705.17,4929.83
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Autumn Deals Drive,26640.45,11,2421.86,1018.38,4101.85
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,BOGO Blitz,18682.73,7,2668.96,932.71,4557.62
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Back to School Boost,28602.33,12,2383.53,782.24,4906.50
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Birthday Bash Sale,12905.52,4,3226.38,1562.55,4866.15
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Black Friday Blowout,15182.15,5,3036.43,503.18,4413.58
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Cart Crasher Campaign,25031.21,9,2781.25,671.25,4465.81
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Cashback Carnival,19046.01,7,2720.86,1332.92,4869.06
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Clearance Countdown,11274.78,4,2818.70,1426.54,3924.78
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Countdown to Savings,24247.29,9,2694.14,529.00,4123.70
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Customer Appreciation Week,6469.78,4,1617.44,650.37,2921.38
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Cyber Monday Mania,25123.57,8,3140.45,1299.08,4606.39
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Deal of the Month,15433.04,6,2572.17,840.22,4527.47
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Double Points Bonanza,18318.08,6,3053.01,2145.78,4247.53
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Early Bird Specials,15318.50,6,2553.08,1222.48,3913.98
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,End of Season Sale,20451.06,7,2921.58,1833.94,4753.36
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Exclusive Insider Offers,12055.24,3,4018.41,3123.26,4677.90
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Festive Fever Promo,30133.58,10,3013.36,547.68,4843.21
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Final Call Frenzy,13614.26,5,2722.85,1096.84,4013.73
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Flash Frenzy Friday,8004.53,4,2001.13,511.20,3395.56
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,"Gift More, Spend Less",20990.16,9,2332.24,693.50,4821.80
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Golden Hour Bargains,16031.65,5,3206.33,1194.28,4971.94
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Green Weekend Deals,16313.55,8,2039.19,726.73,4410.32
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Happy Hour Discounts,17132.58,8,2141.57,1030.58,4193.81
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Holiday Shopping Rush,26092.83,9,2899.20,1277.83,4940.32
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Hot Picks Promo,12821.63,7,1831.66,593.47,4042.20
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Instant Gratification Sale,14436.47,6,2406.08,1539.43,4998.40
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Limited Time Treasures,21600.30,8,2700.04,705.40,4579.00
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Loyalty Rewards Blast,6390.98,2,3195.49,3082.18,3308.80
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Mega Weekend Bonanza,19892.63,9,2210.29,622.79,3818.16
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Mid-Year Madness,10230.83,3,3410.28,2259.84,4320.89
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Midnight Madness,21122.55,7,3017.51,512.42,4169.70
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Mystery Discount Days,19577.10,7,2796.73,1184.41,4518.79
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,New Arrival Showcase,22091.49,8,2761.44,817.64,4725.69
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,New Product Launch Promo,16416.82,5,3283.36,615.78,4973.89
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,New Year Kickoff,16273.68,7,2324.81,543.84,4793.19
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Price Drop Parade,22317.73,6,3719.62,1636.06,4710.85
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Seasonal Surprise Box,21594.63,7,3084.95,1213.35,4508.54
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Shop & Save Spectacular,30019.37,8,3752.42,1139.28,4936.87
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Smart Shopper Week,16638.80,6,2773.13,1622.85,4889.47
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Spring Splash Discounts,11202.62,6,1867.10,987.83,4203.65
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Summer Sizzle Promo,7237.40,5,1447.48,646.22,2290.73
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Super Savings Week,12692.09,5,2538.42,869.23,4311.29
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Ultimate Value Event,22371.84,8,2796.48,1074.93,4731.15
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,VIP Access Sale,10968.19,4,2742.05,591.93,4373.35
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Weekend Warrior Specials,17244.04,6,2874.01,1475.55,4264.12
Clothing,Adidas,Churn Risk,Supermarkets ,Sales Associate,Winter Clearance Carnival,20528.47,7,2932.64,1055.31,4919.39
Clothing,Adidas,Churn Risk,Supermarkets ,Salesperson,12 Days of Deals,23151.94,8,2893.99,704.67,4915.71
Clothing,Adidas,Churn Risk,Supermarkets ,Salesperson,Autumn Deals Drive,13165.56,4,3291.39,2349.32,3916.17
Clothing,Adidas,Churn Risk,Supermarkets ,Salesperson,BOGO Blitz,16223.43,5,3244.69,1389.65,4497.48
Clothing,Adidas,Churn Risk,Supermarkets ,Salesperson,Back to School Boost,24598.85,7,3514.12,639.52,4974.32
Clothing,Adidas,Churn Risk,Supermarkets ,Salesperson,Birthday Bash Sale,19958.90,7,2851.27,974.56,4664.58
