brand,customer_segment,store_type,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Britannia,In-Store Regular,Large Malls / Complexes,Double Points Bonanza,46689.66,15,3112.64,1021.43,4905.32
Britannia,In-Store Regular,Large Malls / Complexes,Early Bird Specials,76475.60,28,2731.27,751.83,4998.24
Britannia,In-Store Regular,Large Malls / Complexes,End of Season Sale,64003.55,21,3047.79,1202.07,4955.22
Britannia,In-Store Regular,Large Malls / Complexes,Exclusive Insider Offers,66911.74,24,2787.99,542.32,4813.75
Britannia,In-Store Regular,Large Malls / Complexes,Festive Fever Promo,60896.86,23,2647.69,753.99,4390.33
Britannia,In-Store Regular,Large Malls / Complexes,Final Call Frenzy,75636.81,27,2801.36,513.86,4766.17
Britannia,In-Store Regular,Large Malls / Complexes,Flash Frenzy Friday,68196.93,23,2965.08,963.30,4783.54
Britannia,In-Store Regular,Large Malls / Complexes,"Gift More, Spend Less",42961.54,18,2386.75,511.37,4791.70
Britannia,In-Store Regular,Large Malls / Complexes,Golden Hour Bargains,67087.06,22,3049.41,798.89,4999.35
Britannia,In-Store Regular,Large Malls / Complexes,Green Weekend Deals,54138.02,17,3184.59,1058.50,4890.58
Britannia,In-Store Regular,Large Malls / Complexes,Happy Hour Discounts,56176.68,20,2808.83,584.42,4887.17
Britannia,In-Store Regular,Large Malls / Complexes,Holiday Shopping Rush,67666.46,22,3075.75,750.03,4837.54
Britannia,In-Store Regular,Large Malls / Complexes,Hot Picks Promo,77021.93,24,3209.25,1371.25,4834.01
Britannia,In-Store Regular,Large Malls / Complexes,Instant Gratification Sale,84894.41,29,2927.39,758.39,4837.71
Britannia,In-Store Regular,Large Malls / Complexes,Limited Time Treasures,60460.39,21,2879.07,581.60,4633.54
Britannia,In-Store Regular,Large Malls / Complexes,Loyalty Rewards Blast,75988.20,27,2814.38,669.38,4933.09
Britannia,In-Store Regular,Large Malls / Complexes,Mega Weekend Bonanza,17071.20,8,2133.90,812.68,4185.16
Britannia,In-Store Regular,Large Malls / Complexes,Mid-Year Madness,46730.03,14,3337.86,750.93,4905.06
Britannia,In-Store Regular,Large Malls / Complexes,Midnight Madness,48389.69,20,2419.48,508.98,4951.56
Britannia,In-Store Regular,Large Malls / Complexes,Mystery Discount Days,44700.43,18,2483.36,589.52,4957.26
Britannia,In-Store Regular,Large Malls / Complexes,New Arrival Showcase,64892.65,23,2821.42,633.58,4880.87
Britannia,In-Store Regular,Large Malls / Complexes,New Product Launch Promo,44393.95,18,2466.33,852.36,4670.78
Britannia,In-Store Regular,Large Malls / Complexes,New Year Kickoff,40153.87,15,2676.92,636.69,4685.45
Britannia,In-Store Regular,Large Malls / Complexes,Price Drop Parade,41566.65,16,2597.92,594.50,4906.51
Britannia,In-Store Regular,Large Malls / Complexes,Red Tag Clearance,66091.52,21,3147.22,730.22,4859.93
Britannia,In-Store Regular,Large Malls / Complexes,Seasonal Surprise Box,69546.71,30,2318.22,504.42,4484.97
Britannia,In-Store Regular,Large Malls / Complexes,Shop & Save Spectacular,61373.31,21,2922.54,689.33,4941.14
Britannia,In-Store Regular,Large Malls / Complexes,Smart Shopper Week,38744.98,16,2421.56,530.47,4745.98
Britannia,In-Store Regular,Large Malls / Complexes,Spring Refresh Event,77647.01,26,2986.42,913.07,4911.02
Britannia,In-Store Regular,Large Malls / Complexes,Spring Splash Discounts,48069.67,19,2529.98,649.57,4215.85
Britannia,In-Store Regular,Large Malls / Complexes,Summer Sizzle Promo,65525.05,22,2978.41,625.74,4876.54
Britannia,In-Store Regular,Large Malls / Complexes,Super Savings Week,79803.84,29,2751.86,527.12,4931.94
Britannia,In-Store Regular,Large Malls / Complexes,Ultimate Value Event,40212.33,14,2872.31,694.38,4698.88
Britannia,In-Store Regular,Large Malls / Complexes,VIP Access Sale,69103.91,25,2764.16,680.15,4956.71
Britannia,In-Store Regular,Large Malls / Complexes,Weekend Warrior Specials,61801.67,27,2288.95,522.41,4984.08
Britannia,In-Store Regular,Large Malls / Complexes,Winter Clearance Carnival,44075.72,17,2592.69,952.94,4703.59
Britannia,In-Store Regular,Large Malls / Complexes,Winter Wonders Sale,35181.27,14,2512.95,542.27,4609.30
Britannia,In-Store Regular,Small Stores / Shops,12 Days of Deals,51518.43,21,2453.26,522.33,4860.10
Britannia,In-Store Regular,Small Stores / Shops,Autumn Deals Drive,60240.58,23,2619.16,624.16,4442.77
Britannia,In-Store Regular,Small Stores / Shops,BOGO Blitz,63565.17,23,2763.70,649.51,4962.10
Britannia,In-Store Regular,Small Stores / Shops,Back to School Boost,81779.56,26,3145.37,514.06,4920.40
Britannia,In-Store Regular,Small Stores / Shops,Birthday Bash Sale,43849.59,17,2579.39,857.99,4348.45
Britannia,In-Store Regular,Small Stores / Shops,Black Friday Blowout,60294.14,21,2871.15,832.51,4874.06
Britannia,In-Store Regular,Small Stores / Shops,Cart Crasher Campaign,86102.67,32,2690.71,643.08,4796.12
Britannia,In-Store Regular,Small Stores / Shops,Cashback Carnival,77980.86,29,2689.00,688.47,4644.69
Britannia,In-Store Regular,Small Stores / Shops,Clearance Countdown,60678.43,21,2889.45,609.46,4886.70
Britannia,In-Store Regular,Small Stores / Shops,Countdown to Savings,48177.87,21,2294.18,632.14,3901.62
Britannia,In-Store Regular,Small Stores / Shops,Customer Appreciation Week,69052.15,26,2655.85,556.10,4991.50
Britannia,In-Store Regular,Small Stores / Shops,Cyber Monday Mania,62710.46,23,2726.54,519.41,4925.10
Britannia,In-Store Regular,Small Stores / Shops,Deal of the Month,58656.91,23,2550.30,537.27,4926.27
Britannia,In-Store Regular,Small Stores / Shops,Double Points Bonanza,41223.12,17,2424.89,754.49,4396.80
Britannia,In-Store Regular,Small Stores / Shops,Early Bird Specials,58954.14,22,2679.73,540.38,4871.22
Britannia,In-Store Regular,Small Stores / Shops,End of Season Sale,62587.66,23,2721.20,707.12,4731.90
Britannia,In-Store Regular,Small Stores / Shops,Exclusive Insider Offers,59475.45,23,2585.89,724.33,4459.87
Britannia,In-Store Regular,Small Stores / Shops,Festive Fever Promo,48464.07,19,2550.74,1040.17,4559.71
Britannia,In-Store Regular,Small Stores / Shops,Final Call Frenzy,73583.71,28,2627.99,543.60,4898.58
Britannia,In-Store Regular,Small Stores / Shops,Flash Frenzy Friday,81556.96,30,2718.57,519.19,4740.46
Britannia,In-Store Regular,Small Stores / Shops,"Gift More, Spend Less",53731.96,20,2686.60,1070.56,4917.73
Britannia,In-Store Regular,Small Stores / Shops,Golden Hour Bargains,56673.46,21,2698.74,704.75,4984.95
Britannia,In-Store Regular,Small Stores / Shops,Green Weekend Deals,52328.49,20,2616.42,687.80,4493.88
Britannia,In-Store Regular,Small Stores / Shops,Happy Hour Discounts,53270.29,19,2803.70,1005.11,4517.50
Britannia,In-Store Regular,Small Stores / Shops,Holiday Shopping Rush,86829.74,30,2894.32,613.95,4988.10
Britannia,In-Store Regular,Small Stores / Shops,Hot Picks Promo,91720.71,27,3397.06,713.88,4992.31
Britannia,In-Store Regular,Small Stores / Shops,Instant Gratification Sale,76525.37,23,3327.19,537.58,4961.20
Britannia,In-Store Regular,Small Stores / Shops,Limited Time Treasures,57761.46,22,2625.52,581.15,4918.02
Britannia,In-Store Regular,Small Stores / Shops,Loyalty Rewards Blast,47418.40,20,2370.92,568.10,4255.97
Britannia,In-Store Regular,Small Stores / Shops,Mega Weekend Bonanza,39699.48,14,2835.68,1141.67,4536.31
Britannia,In-Store Regular,Small Stores / Shops,Mid-Year Madness,74274.72,26,2856.72,811.72,4660.70
Britannia,In-Store Regular,Small Stores / Shops,Midnight Madness,59575.46,24,2482.31,520.52,4652.55
Britannia,In-Store Regular,Small Stores / Shops,Mystery Discount Days,60226.33,21,2867.92,576.48,4994.43
Britannia,In-Store Regular,Small Stores / Shops,New Arrival Showcase,47462.33,19,2498.02,532.17,4847.05
Britannia,In-Store Regular,Small Stores / Shops,New Product Launch Promo,49296.01,21,2347.43,584.60,4961.94
Britannia,In-Store Regular,Small Stores / Shops,New Year Kickoff,67360.28,27,2494.83,579.78,4708.39
Britannia,In-Store Regular,Small Stores / Shops,Price Drop Parade,79810.80,30,2660.36,558.70,4904.24
Britannia,In-Store Regular,Small Stores / Shops,Red Tag Clearance,64378.31,25,2575.13,555.67,4819.70
Britannia,In-Store Regular,Small Stores / Shops,Seasonal Surprise Box,32161.28,13,2473.94,747.66,4572.17
Britannia,In-Store Regular,Small Stores / Shops,Shop & Save Spectacular,55198.22,25,2207.93,553.10,4233.54
Britannia,In-Store Regular,Small Stores / Shops,Smart Shopper Week,62714.33,21,2986.40,521.96,4598.70
Britannia,In-Store Regular,Small Stores / Shops,Spring Refresh Event,83622.54,26,3216.25,906.83,4962.52
Britannia,In-Store Regular,Small Stores / Shops,Spring Splash Discounts,42874.02,15,2858.27,538.55,4634.81
Britannia,In-Store Regular,Small Stores / Shops,Summer Sizzle Promo,50441.96,18,2802.33,706.72,4846.28
Britannia,In-Store Regular,Small Stores / Shops,Super Savings Week,61090.23,20,3054.51,830.52,4762.11
Britannia,In-Store Regular,Small Stores / Shops,Ultimate Value Event,65720.99,25,2628.84,518.74,4915.16
Britannia,In-Store Regular,Small Stores / Shops,VIP Access Sale,71384.11,26,2745.54,610.04,4991.40
Britannia,In-Store Regular,Small Stores / Shops,Weekend Warrior Specials,46870.15,19,2466.85,885.21,4913.16
Britannia,In-Store Regular,Small Stores / Shops,Winter Clearance Carnival,49751.69,17,2926.57,660.28,4940.83
Britannia,In-Store Regular,Small Stores / Shops,Winter Wonders Sale,75413.91,25,3016.56,1041.78,4820.72
Britannia,In-Store Regular,Supermarkets ,12 Days of Deals,88244.43,31,2846.59,552.10,4706.70
Britannia,In-Store Regular,Supermarkets ,Autumn Deals Drive,36169.34,15,2411.29,620.92,4192.22
Britannia,In-Store Regular,Supermarkets ,BOGO Blitz,61237.01,22,2783.50,782.69,4787.08
Britannia,In-Store Regular,Supermarkets ,Back to School Boost,21719.18,8,2714.90,572.37,4872.10
Britannia,In-Store Regular,Supermarkets ,Birthday Bash Sale,105855.79,32,3307.99,1317.29,4957.12
Britannia,In-Store Regular,Supermarkets ,Black Friday Blowout,76163.73,27,2820.88,529.25,4924.06
Britannia,In-Store Regular,Supermarkets ,Cart Crasher Campaign,66321.12,22,3014.60,831.99,4908.20
Britannia,In-Store Regular,Supermarkets ,Cashback Carnival,78881.06,28,2817.18,614.69,4956.13
Britannia,In-Store Regular,Supermarkets ,Clearance Countdown,80147.53,30,2671.58,526.91,4905.38
Britannia,In-Store Regular,Supermarkets ,Countdown to Savings,58929.07,24,2455.38,531.54,4924.25
Britannia,In-Store Regular,Supermarkets ,Customer Appreciation Week,62523.28,21,2977.30,798.05,4904.96
Britannia,In-Store Regular,Supermarkets ,Cyber Monday Mania,79674.75,30,2655.83,534.90,4990.68
Britannia,In-Store Regular,Supermarkets ,Deal of the Month,66195.33,21,3152.16,1063.48,4952.86
Britannia,In-Store Regular,Supermarkets ,Double Points Bonanza,44224.88,19,2327.63,513.08,3866.61
Britannia,In-Store Regular,Supermarkets ,Early Bird Specials,84868.81,29,2926.51,527.91,4872.26
Britannia,In-Store Regular,Supermarkets ,End of Season Sale,73340.33,29,2528.98,709.98,4876.79
Britannia,In-Store Regular,Supermarkets ,Exclusive Insider Offers,71603.14,26,2753.97,520.69,4762.83
Britannia,In-Store Regular,Supermarkets ,Festive Fever Promo,76237.17,29,2628.87,690.21,4895.20
Britannia,In-Store Regular,Supermarkets ,Final Call Frenzy,41841.10,18,2324.51,704.40,4321.99
Britannia,In-Store Regular,Supermarkets ,Flash Frenzy Friday,74834.88,28,2672.67,609.03,4641.92
Britannia,In-Store Regular,Supermarkets ,"Gift More, Spend Less",63985.75,24,2666.07,619.66,4632.81
Britannia,In-Store Regular,Supermarkets ,Golden Hour Bargains,59833.59,24,2493.07,504.64,4969.17
Britannia,In-Store Regular,Supermarkets ,Green Weekend Deals,36269.36,19,1908.91,517.75,4025.88
Britannia,In-Store Regular,Supermarkets ,Happy Hour Discounts,66122.73,22,3005.58,637.24,4771.90
Britannia,In-Store Regular,Supermarkets ,Holiday Shopping Rush,100315.17,37,2711.22,677.21,4993.67
Britannia,In-Store Regular,Supermarkets ,Hot Picks Promo,58643.63,21,2792.55,901.13,4793.00
Britannia,In-Store Regular,Supermarkets ,Instant Gratification Sale,89779.15,31,2896.10,589.99,4602.17
Britannia,In-Store Regular,Supermarkets ,Limited Time Treasures,68284.17,22,3103.83,566.84,4782.17
Britannia,In-Store Regular,Supermarkets ,Loyalty Rewards Blast,61433.81,20,3071.69,690.39,4831.35
Britannia,In-Store Regular,Supermarkets ,Mega Weekend Bonanza,67176.55,26,2583.71,606.58,4921.55
Britannia,In-Store Regular,Supermarkets ,Mid-Year Madness,62105.03,20,3105.25,650.33,4736.07
Britannia,In-Store Regular,Supermarkets ,Midnight Madness,66949.82,25,2677.99,538.39,4611.69
Britannia,In-Store Regular,Supermarkets ,Mystery Discount Days,67427.87,28,2408.14,523.74,4576.81
Britannia,In-Store Regular,Supermarkets ,New Arrival Showcase,63170.68,22,2871.39,514.09,4764.40
Britannia,In-Store Regular,Supermarkets ,New Product Launch Promo,47153.57,20,2357.68,572.30,4942.74
Britannia,In-Store Regular,Supermarkets ,New Year Kickoff,75920.02,31,2449.03,605.67,4848.94
Britannia,In-Store Regular,Supermarkets ,Price Drop Parade,41732.66,18,2318.48,540.41,4763.23
Britannia,In-Store Regular,Supermarkets ,Red Tag Clearance,58298.16,19,3068.32,722.76,4995.93
Britannia,In-Store Regular,Supermarkets ,Seasonal Surprise Box,58855.75,22,2675.26,1366.65,4636.00
Britannia,In-Store Regular,Supermarkets ,Shop & Save Spectacular,69842.93,23,3036.65,579.32,4928.48
Britannia,In-Store Regular,Supermarkets ,Smart Shopper Week,43757.57,17,2573.97,742.46,4994.55
Britannia,In-Store Regular,Supermarkets ,Spring Refresh Event,59324.65,23,2579.33,750.71,4981.20
Britannia,In-Store Regular,Supermarkets ,Spring Splash Discounts,76353.51,26,2936.67,638.79,4802.70
Britannia,In-Store Regular,Supermarkets ,Summer Sizzle Promo,77126.47,29,2659.53,572.62,4904.98
Britannia,In-Store Regular,Supermarkets ,Super Savings Week,67685.85,26,2603.30,700.03,4868.27
Britannia,In-Store Regular,Supermarkets ,Ultimate Value Event,63781.38,23,2773.10,1165.11,4862.66
Britannia,In-Store Regular,Supermarkets ,VIP Access Sale,72759.32,24,3031.64,637.26,4921.83
Britannia,In-Store Regular,Supermarkets ,Weekend Warrior Specials,68595.81,25,2743.83,713.15,4634.30
Britannia,In-Store Regular,Supermarkets ,Winter Clearance Carnival,44738.88,16,2796.18,590.27,4940.14
Britannia,In-Store Regular,Supermarkets ,Winter Wonders Sale,50226.36,22,2283.02,790.45,4885.59
Britannia,Loyal Customer,Large Malls / Complexes,12 Days of Deals,45168.46,19,2377.29,539.55,4555.35
Britannia,Loyal Customer,Large Malls / Complexes,Autumn Deals Drive,77773.61,26,2991.29,532.38,4748.43
Britannia,Loyal Customer,Large Malls / Complexes,BOGO Blitz,58434.57,23,2540.63,527.21,4727.52
Britannia,Loyal Customer,Large Malls / Complexes,Back to School Boost,44815.33,16,2800.96,593.15,4805.97
Britannia,Loyal Customer,Large Malls / Complexes,Birthday Bash Sale,67329.04,23,2927.35,654.25,4752.67
Britannia,Loyal Customer,Large Malls / Complexes,Black Friday Blowout,59711.10,24,2487.96,543.56,4951.39
Britannia,Loyal Customer,Large Malls / Complexes,Cart Crasher Campaign,52872.46,24,2203.02,524.51,4515.08
Britannia,Loyal Customer,Large Malls / Complexes,Cashback Carnival,45487.77,16,2842.99,759.88,4440.59
Britannia,Loyal Customer,Large Malls / Complexes,Clearance Countdown,66635.64,22,3028.89,761.68,4823.85
Britannia,Loyal Customer,Large Malls / Complexes,Countdown to Savings,67010.87,23,2913.52,542.56,4631.53
Britannia,Loyal Customer,Large Malls / Complexes,Customer Appreciation Week,47749.25,18,2652.74,1058.63,4819.72
Britannia,Loyal Customer,Large Malls / Complexes,Cyber Monday Mania,65624.96,24,2734.37,542.52,4980.50
Britannia,Loyal Customer,Large Malls / Complexes,Deal of the Month,55663.19,22,2530.15,553.78,4920.60
Britannia,Loyal Customer,Large Malls / Complexes,Double Points Bonanza,65372.94,23,2842.30,1027.96,4824.72
Britannia,Loyal Customer,Large Malls / Complexes,Early Bird Specials,55900.16,24,2329.17,676.93,4205.20
Britannia,Loyal Customer,Large Malls / Complexes,End of Season Sale,70261.89,21,3345.80,983.98,4876.04
Britannia,Loyal Customer,Large Malls / Complexes,Exclusive Insider Offers,48637.55,20,2431.88,523.27,4970.10
Britannia,Loyal Customer,Large Malls / Complexes,Festive Fever Promo,61301.01,19,3226.37,815.72,4619.99
Britannia,Loyal Customer,Large Malls / Complexes,Final Call Frenzy,57370.80,20,2868.54,554.83,4902.84
Britannia,Loyal Customer,Large Malls / Complexes,Flash Frenzy Friday,57910.83,21,2757.66,726.57,4314.92
Britannia,Loyal Customer,Large Malls / Complexes,"Gift More, Spend Less",43595.85,14,3113.99,745.20,4557.42
Britannia,Loyal Customer,Large Malls / Complexes,Golden Hour Bargains,66640.92,19,3507.42,948.63,4971.68
Britannia,Loyal Customer,Large Malls / Complexes,Green Weekend Deals,46033.96,18,2557.44,503.85,4459.40
Britannia,Loyal Customer,Large Malls / Complexes,Happy Hour Discounts,38680.50,14,2762.89,698.09,4469.86
Britannia,Loyal Customer,Large Malls / Complexes,Holiday Shopping Rush,76729.98,25,3069.20,628.81,4958.99
Britannia,Loyal Customer,Large Malls / Complexes,Hot Picks Promo,47891.60,17,2817.15,1238.63,4861.35
Britannia,Loyal Customer,Large Malls / Complexes,Instant Gratification Sale,50223.69,17,2954.33,518.94,4864.74
Britannia,Loyal Customer,Large Malls / Complexes,Limited Time Treasures,67957.99,27,2516.96,698.88,4898.86
Britannia,Loyal Customer,Large Malls / Complexes,Loyalty Rewards Blast,39546.44,16,2471.65,755.89,4562.39
Britannia,Loyal Customer,Large Malls / Complexes,Mega Weekend Bonanza,29485.23,13,2268.09,531.18,4376.75
Britannia,Loyal Customer,Large Malls / Complexes,Mid-Year Madness,56840.62,20,2842.03,553.62,4703.54
Britannia,Loyal Customer,Large Malls / Complexes,Midnight Madness,54361.23,21,2588.63,545.56,4920.43
Britannia,Loyal Customer,Large Malls / Complexes,Mystery Discount Days,38470.37,17,2262.96,598.61,4939.67
Britannia,Loyal Customer,Large Malls / Complexes,New Arrival Showcase,75736.39,25,3029.46,637.18,4863.19
Britannia,Loyal Customer,Large Malls / Complexes,New Product Launch Promo,34680.14,14,2477.15,545.01,4910.98
Britannia,Loyal Customer,Large Malls / Complexes,New Year Kickoff,46527.86,17,2736.93,647.68,4669.17
Britannia,Loyal Customer,Large Malls / Complexes,Price Drop Parade,43907.35,12,3658.95,2263.07,4813.98
Britannia,Loyal Customer,Large Malls / Complexes,Red Tag Clearance,57344.20,23,2493.23,725.02,4921.83
Britannia,Loyal Customer,Large Malls / Complexes,Seasonal Surprise Box,65594.57,19,3452.35,1237.31,4990.82
Britannia,Loyal Customer,Large Malls / Complexes,Shop & Save Spectacular,44210.50,17,2600.62,523.23,4591.56
Britannia,Loyal Customer,Large Malls / Complexes,Smart Shopper Week,56435.29,20,2821.76,634.25,4999.40
Britannia,Loyal Customer,Large Malls / Complexes,Spring Refresh Event,64140.62,25,2565.62,666.89,4368.49
Britannia,Loyal Customer,Large Malls / Complexes,Spring Splash Discounts,55947.35,19,2944.60,825.39,4869.80
Britannia,Loyal Customer,Large Malls / Complexes,Summer Sizzle Promo,44496.89,16,2781.06,919.97,4558.23
