category,customer_segment,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Furniture,Budget Shopper,Small Stores / Shops,Manager,New Arrival Showcase,58120.28,22,2641.83,706.67,4914.92
Furniture,Budget Shopper,Small Stores / Shops,Manager,New Product Launch Promo,88491.15,33,2681.55,595.20,4924.20
Furniture,Budget Shopper,Small Stores / Shops,Manager,New Year Kickoff,58642.24,22,2665.56,581.05,4985.25
Furniture,Budget Shopper,Small Stores / Shops,Manager,Price Drop Parade,86099.48,33,2609.08,622.64,4796.78
Furniture,Budget Shopper,Small Stores / Shops,Manager,Red Tag Clearance,81141.43,30,2704.71,634.48,4976.91
Furniture,Budget Shopper,Small Stores / Shops,Manager,Seasonal Surprise Box,91874.16,35,2624.98,589.07,4805.58
Furniture,Budget Shopper,Small Stores / Shops,Manager,Shop & Save Spectacular,89844.30,33,2722.55,559.97,4690.96
Furniture,Budget Shopper,Small Stores / Shops,Manager,Smart Shopper Week,66666.31,25,2666.65,636.29,4607.87
Furniture,Budget Shopper,Small Stores / Shops,Manager,Spring Refresh Event,71599.95,29,2468.96,530.75,4851.04
Furniture,Budget Shopper,Small Stores / Shops,Manager,Spring Splash Discounts,116078.32,39,2976.37,506.06,4940.92
Furniture,Budget Shopper,Small Stores / Shops,Manager,Summer Sizzle Promo,75237.61,27,2786.58,929.25,4587.95
Furniture,Budget Shopper,Small Stores / Shops,Manager,Super Savings Week,80323.85,32,2510.12,507.93,4882.88
Furniture,Budget Shopper,Small Stores / Shops,Manager,Ultimate Value Event,50064.37,20,2503.22,705.70,4352.58
Furniture,Budget Shopper,Small Stores / Shops,Manager,VIP Access Sale,83185.13,31,2683.39,934.44,4954.43
Furniture,Budget Shopper,Small Stores / Shops,Manager,Weekend Warrior Specials,64775.90,24,2699.00,556.75,4954.10
Furniture,Budget Shopper,Small Stores / Shops,Manager,Winter Clearance Carnival,79046.36,29,2725.74,667.27,4769.04
Furniture,Budget Shopper,Small Stores / Shops,Manager,Winter Wonders Sale,76061.53,29,2622.81,553.18,4880.17
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,12 Days of Deals,77569.84,26,2983.46,513.03,4488.73
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Autumn Deals Drive,49937.73,20,2496.89,554.58,4929.66
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,BOGO Blitz,72263.13,28,2580.83,505.02,4793.17
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Back to School Boost,85355.84,28,3048.42,624.70,4982.20
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Birthday Bash Sale,52509.18,22,2386.78,668.90,4857.18
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Black Friday Blowout,82050.25,33,2486.37,592.17,4838.48
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Cart Crasher Campaign,71368.38,26,2744.94,559.38,4985.58
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Cashback Carnival,71470.20,27,2647.04,517.51,4822.44
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Clearance Countdown,112738.87,39,2890.74,657.67,4922.11
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Countdown to Savings,97480.11,31,3144.52,531.05,4949.02
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Customer Appreciation Week,57612.80,21,2743.47,619.91,4882.77
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Cyber Monday Mania,69724.95,25,2789.00,937.36,4946.89
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Deal of the Month,86006.65,31,2774.41,974.29,4954.19
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Double Points Bonanza,79270.11,29,2733.45,544.99,4662.52
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Early Bird Specials,111435.39,41,2717.94,522.35,4930.40
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,End of Season Sale,66147.87,22,3006.72,591.64,4938.12
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Exclusive Insider Offers,81200.19,31,2619.36,605.14,4804.86
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Festive Fever Promo,111461.67,44,2533.22,506.57,4892.40
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Final Call Frenzy,89208.12,33,2703.28,699.00,4993.72
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Flash Frenzy Friday,47127.67,20,2356.38,568.61,4736.95
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,"Gift More, Spend Less",90692.14,31,2925.55,611.23,4919.37
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Golden Hour Bargains,76250.08,26,2932.70,632.13,4950.21
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Green Weekend Deals,56270.04,18,3126.11,533.15,4763.40
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Happy Hour Discounts,91031.94,36,2528.67,535.94,4736.94
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Holiday Shopping Rush,77563.75,28,2770.13,710.08,4664.48
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Hot Picks Promo,76032.62,27,2816.02,533.27,4953.09
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Instant Gratification Sale,98455.72,32,3076.74,526.62,4915.48
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Limited Time Treasures,108528.63,37,2933.21,551.72,4816.70
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Loyalty Rewards Blast,53832.48,20,2691.62,543.59,4913.82
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Mega Weekend Bonanza,82534.30,28,2947.65,920.82,4852.06
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Mid-Year Madness,48699.53,19,2563.13,864.40,4747.05
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Midnight Madness,95248.37,38,2506.54,520.48,4856.16
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Mystery Discount Days,76565.96,28,2734.50,580.27,4942.10
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,New Arrival Showcase,102775.85,40,2569.40,562.28,4952.73
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,New Product Launch Promo,64439.85,28,2301.42,534.57,4585.94
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,New Year Kickoff,73524.80,29,2535.34,516.26,4772.48
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Price Drop Parade,68711.08,24,2862.96,587.96,4898.19
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Red Tag Clearance,92386.74,33,2799.60,534.43,4902.35
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Seasonal Surprise Box,73675.53,30,2455.85,530.88,4331.92
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Shop & Save Spectacular,88324.49,28,3154.45,658.94,4862.94
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Smart Shopper Week,73341.61,25,2933.66,539.38,4919.45
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Spring Refresh Event,81524.48,28,2911.59,567.02,4955.22
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Spring Splash Discounts,73665.86,24,3069.41,584.52,4908.81
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Summer Sizzle Promo,86001.79,35,2457.19,674.70,4852.28
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Super Savings Week,110090.53,34,3237.96,1062.08,4943.53
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Ultimate Value Event,63303.56,24,2637.65,715.38,4640.68
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,VIP Access Sale,83002.33,27,3074.16,516.56,4941.66
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Weekend Warrior Specials,45673.69,19,2403.88,556.40,4639.59
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Winter Clearance Carnival,36368.82,17,2139.34,663.17,4812.23
Furniture,Budget Shopper,Small Stores / Shops,Sales Associate,Winter Wonders Sale,65380.07,23,2842.61,691.84,4683.07
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,12 Days of Deals,67963.39,25,2718.54,660.90,4908.39
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Autumn Deals Drive,96185.51,33,2914.71,585.31,4968.88
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,BOGO Blitz,106212.22,42,2528.86,513.10,4832.98
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Back to School Boost,59773.63,25,2390.95,868.86,4941.76
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Birthday Bash Sale,73403.39,29,2531.15,511.57,4573.86
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Black Friday Blowout,78837.67,25,3153.51,1012.31,4753.98
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Cart Crasher Campaign,63289.98,28,2260.36,525.72,4824.46
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Cashback Carnival,82341.37,24,3430.89,1587.06,4954.76
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Clearance Countdown,61664.20,23,2681.05,635.02,4879.43
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Countdown to Savings,67090.49,25,2683.62,835.03,4958.19
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Customer Appreciation Week,98250.04,31,3169.36,1076.20,4822.34
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Cyber Monday Mania,65687.25,23,2855.97,675.28,4765.10
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Deal of the Month,69942.86,25,2797.71,1013.66,4503.45
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Double Points Bonanza,77558.02,25,3102.32,794.80,4858.43
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Early Bird Specials,92492.08,27,3425.63,781.42,4626.84
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,End of Season Sale,60819.00,26,2339.19,918.07,4949.46
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Exclusive Insider Offers,72472.58,26,2787.41,547.61,4518.41
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Festive Fever Promo,60487.75,22,2749.44,551.07,4664.72
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Final Call Frenzy,74040.72,29,2553.13,723.64,4924.51
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Flash Frenzy Friday,94350.03,36,2620.83,575.21,4998.41
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,"Gift More, Spend Less",89687.38,35,2562.50,564.20,4895.62
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Golden Hour Bargains,81814.03,26,3146.69,517.42,4967.96
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Green Weekend Deals,79814.45,28,2850.52,535.25,4986.29
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Happy Hour Discounts,67924.94,24,2830.21,623.05,4984.81
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Holiday Shopping Rush,62778.36,23,2729.49,800.70,4696.51
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Hot Picks Promo,82583.50,28,2949.41,688.02,4966.91
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Instant Gratification Sale,76565.00,29,2640.17,532.98,4865.47
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Limited Time Treasures,71956.90,27,2665.07,664.21,4997.33
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Loyalty Rewards Blast,87129.09,30,2904.30,600.81,4949.29
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Mega Weekend Bonanza,62845.34,20,3142.27,984.85,4982.15
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Mid-Year Madness,97928.35,36,2720.23,841.71,4821.07
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Midnight Madness,70416.24,24,2934.01,684.30,4959.28
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Mystery Discount Days,74482.70,31,2402.67,689.68,4290.09
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,New Arrival Showcase,56076.30,24,2336.51,581.80,4868.25
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,New Product Launch Promo,87682.30,35,2505.21,736.96,4958.11
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,New Year Kickoff,92451.63,34,2719.17,598.84,4753.88
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Price Drop Parade,87505.37,33,2651.68,529.47,4760.82
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Red Tag Clearance,89945.93,39,2306.31,503.77,4904.84
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Seasonal Surprise Box,116508.27,43,2709.49,564.88,4915.68
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Shop & Save Spectacular,89010.53,30,2967.02,596.66,4842.53
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Smart Shopper Week,92804.71,32,2900.15,592.20,4944.96
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Spring Refresh Event,82087.11,28,2931.68,653.73,4886.72
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Spring Splash Discounts,92543.05,34,2721.85,635.08,4533.87
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Summer Sizzle Promo,95360.04,38,2509.47,565.72,4992.32
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Super Savings Week,86158.61,31,2779.31,1097.65,4813.92
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Ultimate Value Event,60151.67,23,2615.29,584.07,4552.19
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,VIP Access Sale,87782.19,32,2743.19,651.85,4851.19
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Weekend Warrior Specials,102141.80,39,2619.02,516.67,4824.81
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Winter Clearance Carnival,65742.63,22,2988.30,618.51,4902.76
Furniture,Budget Shopper,Small Stores / Shops,Salesperson,Winter Wonders Sale,103761.29,37,2804.36,689.99,4965.98
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,12 Days of Deals,101232.19,33,3067.64,948.76,4932.18
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Autumn Deals Drive,76183.13,32,2380.72,631.42,4950.83
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,BOGO Blitz,75839.97,26,2916.92,973.48,4896.86
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Back to School Boost,68577.77,28,2449.21,535.18,4842.33
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Birthday Bash Sale,60332.03,23,2623.13,637.56,4396.69
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Black Friday Blowout,62714.02,22,2850.64,770.81,4669.83
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Cart Crasher Campaign,76461.65,24,3185.90,864.84,4711.81
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Cashback Carnival,82898.51,36,2302.74,618.40,4860.38
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Clearance Countdown,74384.34,28,2656.58,642.04,4883.12
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Countdown to Savings,82640.70,33,2504.26,535.15,4767.73
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Customer Appreciation Week,64295.23,24,2678.97,581.12,4986.48
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Cyber Monday Mania,70715.02,23,3074.57,502.75,4761.04
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Deal of the Month,71821.19,26,2762.35,859.75,4608.52
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Double Points Bonanza,76342.34,28,2726.51,1036.00,4619.93
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Early Bird Specials,47909.14,21,2281.39,595.56,4069.45
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,End of Season Sale,47825.07,22,2173.87,603.52,4956.28
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Exclusive Insider Offers,68640.26,26,2640.01,670.37,4467.00
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Festive Fever Promo,101424.27,36,2817.34,655.58,4884.63
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Final Call Frenzy,68516.75,28,2447.03,540.59,4931.58
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Flash Frenzy Friday,79627.54,32,2488.36,521.21,4862.48
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,"Gift More, Spend Less",56195.34,22,2554.33,510.14,4789.83
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Golden Hour Bargains,83902.15,26,3227.01,1484.92,4879.29
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Green Weekend Deals,96819.19,36,2689.42,679.88,4670.25
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Happy Hour Discounts,57177.53,21,2722.74,543.59,4422.42
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Holiday Shopping Rush,69670.45,25,2786.82,698.65,4989.06
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Hot Picks Promo,64764.34,21,3084.02,712.41,4980.07
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Instant Gratification Sale,66735.25,26,2566.74,792.91,4721.30
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Limited Time Treasures,70462.02,27,2609.70,844.17,4760.18
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Loyalty Rewards Blast,59253.28,24,2468.89,719.93,4657.94
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Mega Weekend Bonanza,56890.71,22,2585.94,564.96,4893.17
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Mid-Year Madness,58295.31,22,2649.79,678.52,4832.86
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Midnight Madness,75734.46,28,2704.80,628.14,4986.53
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Mystery Discount Days,35338.59,11,3212.60,782.97,4836.47
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,New Arrival Showcase,87579.68,30,2919.32,809.62,4481.68
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,New Product Launch Promo,65399.94,27,2422.22,619.12,4965.43
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,New Year Kickoff,81119.92,29,2797.24,517.20,4922.66
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Price Drop Parade,68075.11,26,2618.27,1005.64,4942.51
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Red Tag Clearance,77766.53,30,2592.22,650.23,4774.58
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Seasonal Surprise Box,72455.37,25,2898.21,522.20,4984.05
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Shop & Save Spectacular,79350.64,28,2833.95,532.02,4939.31
Furniture,Budget Shopper,Small Stores / Shops,Senior Salesperson,Smart Shopper Week,46760.55,18,2597.81,575.25,4772.22
