category,brand,customer_segment,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Electronics,Apple,Deal Seeker,Green Weekend Deals,208003.53,68,3058.88,807.19,4999.77
Electronics,Apple,Deal Seeker,Happy Hour Discounts,181341.91,63,2878.44,814.79,4983.25
Electronics,Apple,Deal Seeker,Holiday Shopping Rush,176294.98,67,2631.27,528.27,4935.41
Electronics,Apple,Deal Seeker,Hot Picks Promo,154318.63,53,2911.67,669.98,4927.63
Electronics,Apple,Deal Seeker,Instant Gratification Sale,185994.72,70,2657.07,554.46,4926.48
Electronics,Apple,Deal Seeker,Limited Time Treasures,148299.22,57,2601.74,536.75,4968.06
Electronics,Apple,Deal Seeker,Loyalty Rewards Blast,176433.53,61,2892.35,571.54,4996.70
Electronics,Apple,Deal Seeker,Mega Weekend Bonanza,168857.12,60,2814.29,598.79,4958.79
Electronics,Apple,Deal Seeker,Mid-Year Madness,159964.03,64,2499.44,509.00,4940.15
Electronics,Apple,Deal Seeker,Midnight Madness,208346.52,78,2671.11,641.15,4998.11
Electronics,Apple,Deal Seeker,Mystery Discount Days,159192.24,60,2653.20,531.64,4944.04
Electronics,Apple,Deal Seeker,New Arrival Showcase,160877.09,57,2822.41,533.21,4997.32
Electronics,Apple,Deal Seeker,New Product Launch Promo,159836.66,53,3015.79,540.97,4942.74
Electronics,Apple,Deal Seeker,New Year Kickoff,172786.65,70,2468.38,521.49,4968.95
Electronics,Apple,Deal Seeker,Price Drop Parade,199324.01,82,2430.78,530.28,4926.51
Electronics,Apple,Deal Seeker,Red Tag Clearance,194890.73,69,2824.50,600.05,4950.96
Electronics,Apple,Deal Seeker,Seasonal Surprise Box,195554.40,78,2507.11,547.55,4946.55
Electronics,Apple,Deal Seeker,Shop & Save Spectacular,219136.79,79,2773.88,513.31,4954.82
Electronics,Apple,Deal Seeker,Smart Shopper Week,228171.53,82,2782.58,551.50,4997.75
Electronics,Apple,Deal Seeker,Spring Refresh Event,171230.30,64,2675.47,525.85,4957.58
Electronics,Apple,Deal Seeker,Spring Splash Discounts,188912.46,67,2819.59,554.43,4989.38
Electronics,Apple,Deal Seeker,Summer Sizzle Promo,205991.05,76,2710.41,628.21,4975.75
Electronics,Apple,Deal Seeker,Super Savings Week,193206.84,71,2721.22,597.68,4909.57
Electronics,Apple,Deal Seeker,Ultimate Value Event,197288.49,73,2702.58,519.87,4837.80
Electronics,Apple,Deal Seeker,VIP Access Sale,157920.23,62,2547.10,538.56,4974.40
Electronics,Apple,Deal Seeker,Weekend Warrior Specials,145435.81,55,2644.29,761.71,4986.26
Electronics,Apple,Deal Seeker,Winter Clearance Carnival,218876.48,77,2842.55,515.92,4977.62
Electronics,Apple,Deal Seeker,Winter Wonders Sale,181346.46,66,2747.67,533.84,4970.79
Electronics,Apple,First-time Buyer,12 Days of Deals,156297.74,58,2694.79,615.63,4987.59
Electronics,Apple,First-time Buyer,Autumn Deals Drive,113514.12,41,2768.64,518.47,4801.99
Electronics,Apple,First-time Buyer,BOGO Blitz,138995.82,55,2527.20,608.16,4954.04
Electronics,Apple,First-time Buyer,Back to School Boost,199053.95,74,2689.92,507.63,4991.54
Electronics,Apple,First-time Buyer,Birthday Bash Sale,189146.59,74,2556.04,556.71,4983.95
Electronics,Apple,First-time Buyer,Black Friday Blowout,215704.05,80,2696.30,556.92,4908.79
Electronics,Apple,First-time Buyer,Cart Crasher Campaign,188765.09,62,3044.60,561.34,4954.75
Electronics,Apple,First-time Buyer,Cashback Carnival,171652.63,59,2909.37,522.52,4941.15
Electronics,Apple,First-time Buyer,Clearance Countdown,189634.31,64,2963.04,592.01,4965.14
Electronics,Apple,First-time Buyer,Countdown to Savings,183733.99,70,2624.77,505.11,4962.76
Electronics,Apple,First-time Buyer,Customer Appreciation Week,186079.26,70,2658.28,556.29,4965.87
Electronics,Apple,First-time Buyer,Cyber Monday Mania,204474.07,69,2963.39,637.43,4989.43
Electronics,Apple,First-time Buyer,Deal of the Month,183571.08,64,2868.30,517.66,4999.96
Electronics,Apple,First-time Buyer,Double Points Bonanza,186843.37,67,2788.71,554.75,4927.61
Electronics,Apple,First-time Buyer,Early Bird Specials,165018.62,64,2578.42,586.30,4968.08
Electronics,Apple,First-time Buyer,End of Season Sale,162046.03,58,2793.90,509.28,4958.72
Electronics,Apple,First-time Buyer,Exclusive Insider Offers,174731.27,62,2818.25,526.79,4882.75
Electronics,Apple,First-time Buyer,Festive Fever Promo,178506.79,66,2704.65,537.13,4965.47
Electronics,Apple,First-time Buyer,Final Call Frenzy,204340.83,71,2878.04,830.14,4955.97
Electronics,Apple,First-time Buyer,Flash Frenzy Friday,130222.66,50,2604.45,505.51,4815.57
Electronics,Apple,First-time Buyer,"Gift More, Spend Less",137965.83,57,2420.45,541.12,4872.86
Electronics,Apple,First-time Buyer,Golden Hour Bargains,184856.40,68,2718.48,555.72,4983.14
Electronics,Apple,First-time Buyer,Green Weekend Deals,178578.69,64,2790.29,542.53,4848.98
Electronics,Apple,First-time Buyer,Happy Hour Discounts,187531.35,66,2841.38,521.65,4993.94
Electronics,Apple,First-time Buyer,Holiday Shopping Rush,113648.05,40,2841.20,555.78,4914.75
Electronics,Apple,First-time Buyer,Hot Picks Promo,185384.05,68,2726.24,576.49,4995.24
Electronics,Apple,First-time Buyer,Instant Gratification Sale,164782.35,67,2459.44,568.83,4874.82
Electronics,Apple,First-time Buyer,Limited Time Treasures,220474.08,81,2721.90,552.06,4972.61
Electronics,Apple,First-time Buyer,Loyalty Rewards Blast,199927.91,70,2856.11,564.71,4991.91
Electronics,Apple,First-time Buyer,Mega Weekend Bonanza,211868.87,70,3026.70,519.39,4823.34
Electronics,Apple,First-time Buyer,Mid-Year Madness,151797.75,56,2710.67,506.67,4946.83
Electronics,Apple,First-time Buyer,Midnight Madness,215034.08,79,2721.95,540.94,4987.52
Electronics,Apple,First-time Buyer,Mystery Discount Days,162016.71,52,3115.71,692.62,4945.05
Electronics,Apple,First-time Buyer,New Arrival Showcase,214565.88,74,2899.54,533.92,4999.20
Electronics,Apple,First-time Buyer,New Product Launch Promo,201331.05,74,2720.69,541.64,4983.02
Electronics,Apple,First-time Buyer,New Year Kickoff,186172.42,62,3002.78,526.40,4949.44
Electronics,Apple,First-time Buyer,Price Drop Parade,182061.67,61,2984.62,663.54,4996.99
Electronics,Apple,First-time Buyer,Red Tag Clearance,208879.48,77,2712.72,634.22,4943.01
Electronics,Apple,First-time Buyer,Seasonal Surprise Box,207309.89,75,2764.13,567.86,4892.96
Electronics,Apple,First-time Buyer,Shop & Save Spectacular,186456.05,68,2742.00,521.35,4982.70
Electronics,Apple,First-time Buyer,Smart Shopper Week,212606.96,75,2834.76,512.23,4989.46
Electronics,Apple,First-time Buyer,Spring Refresh Event,218732.69,76,2878.06,548.89,4972.86
Electronics,Apple,First-time Buyer,Spring Splash Discounts,159152.67,60,2652.54,514.69,4978.50
Electronics,Apple,First-time Buyer,Summer Sizzle Promo,118553.33,50,2371.07,521.68,4928.89
Electronics,Apple,First-time Buyer,Super Savings Week,200122.30,68,2942.98,602.86,4931.90
Electronics,Apple,First-time Buyer,Ultimate Value Event,179351.24,66,2717.44,551.47,4997.68
Electronics,Apple,First-time Buyer,VIP Access Sale,196603.66,67,2934.38,530.94,4834.86
Electronics,Apple,First-time Buyer,Weekend Warrior Specials,162168.65,66,2457.10,506.54,4861.26
Electronics,Apple,First-time Buyer,Winter Clearance Carnival,199236.52,76,2621.53,511.37,4869.36
Electronics,Apple,First-time Buyer,Winter Wonders Sale,195512.14,66,2962.31,538.75,4991.72
Electronics,Apple,High Value,12 Days of Deals,167842.87,72,2331.15,597.06,4864.90
Electronics,Apple,High Value,Autumn Deals Drive,212777.39,74,2875.37,523.27,4849.25
Electronics,Apple,High Value,BOGO Blitz,152422.51,55,2771.32,671.79,4849.84
Electronics,Apple,High Value,Back to School Boost,245717.63,86,2857.18,579.91,4834.72
Electronics,Apple,High Value,Birthday Bash Sale,192869.33,63,3061.42,566.11,4931.47
Electronics,Apple,High Value,Black Friday Blowout,190501.45,74,2574.34,565.69,4852.53
Electronics,Apple,High Value,Cart Crasher Campaign,209176.83,75,2789.02,601.15,4966.70
Electronics,Apple,High Value,Cashback Carnival,165311.45,61,2710.02,584.80,4992.85
Electronics,Apple,High Value,Clearance Countdown,188477.16,64,2944.96,547.08,4956.48
Electronics,Apple,High Value,Countdown to Savings,165141.16,65,2540.63,522.02,4971.77
Electronics,Apple,High Value,Customer Appreciation Week,210449.49,76,2769.07,546.87,4971.63
Electronics,Apple,High Value,Cyber Monday Mania,214113.12,78,2745.04,532.84,4946.49
Electronics,Apple,High Value,Deal of the Month,156162.11,59,2646.82,507.33,4820.47
Electronics,Apple,High Value,Double Points Bonanza,138251.46,48,2880.24,562.96,4939.70
Electronics,Apple,High Value,Early Bird Specials,178135.51,71,2508.95,503.12,4841.04
Electronics,Apple,High Value,End of Season Sale,170960.67,60,2849.34,610.79,4962.18
Electronics,Apple,High Value,Exclusive Insider Offers,146962.47,55,2672.04,749.57,4822.25
Electronics,Apple,High Value,Festive Fever Promo,179700.21,62,2898.39,500.64,4881.24
Electronics,Apple,High Value,Final Call Frenzy,155539.01,59,2636.25,600.13,4958.68
Electronics,Apple,High Value,Flash Frenzy Friday,183020.19,69,2652.47,518.70,4976.45
Electronics,Apple,High Value,"Gift More, Spend Less",174747.20,68,2569.81,543.51,4957.19
Electronics,Apple,High Value,Golden Hour Bargains,126404.96,54,2340.83,514.33,4915.41
Electronics,Apple,High Value,Green Weekend Deals,172645.00,60,2877.42,556.37,4993.95
Electronics,Apple,High Value,Happy Hour Discounts,190938.67,67,2849.83,552.46,4976.08
Electronics,Apple,High Value,Holiday Shopping Rush,172710.94,64,2698.61,641.19,4938.12
Electronics,Apple,High Value,Hot Picks Promo,174440.92,65,2683.71,519.48,4974.13
Electronics,Apple,High Value,Instant Gratification Sale,195814.43,72,2719.64,533.07,4898.86
Electronics,Apple,High Value,Limited Time Treasures,162053.58,63,2572.28,582.89,4973.60
Electronics,Apple,High Value,Loyalty Rewards Blast,175040.74,68,2574.13,514.95,4925.93
Electronics,Apple,High Value,Mega Weekend Bonanza,145509.84,59,2466.27,527.11,4736.87
Electronics,Apple,High Value,Mid-Year Madness,189325.04,66,2868.56,505.44,4881.39
Electronics,Apple,High Value,Midnight Madness,177838.34,61,2915.38,807.14,4916.73
Electronics,Apple,High Value,Mystery Discount Days,230854.07,75,3078.05,552.86,4996.73
Electronics,Apple,High Value,New Arrival Showcase,166031.00,63,2635.41,522.67,4980.00
Electronics,Apple,High Value,New Product Launch Promo,181154.69,71,2551.47,555.54,4989.38
Electronics,Apple,High Value,New Year Kickoff,194210.58,69,2814.65,515.62,4878.65
Electronics,Apple,High Value,Price Drop Parade,141060.19,49,2878.78,650.43,4985.27
Electronics,Apple,High Value,Red Tag Clearance,162243.04,58,2797.29,551.68,4976.36
Electronics,Apple,High Value,Seasonal Surprise Box,162737.79,65,2503.66,505.64,4833.46
Electronics,Apple,High Value,Shop & Save Spectacular,189843.45,67,2833.48,539.52,4928.43
Electronics,Apple,High Value,Smart Shopper Week,220790.32,78,2830.65,545.66,4999.52
Electronics,Apple,High Value,Spring Refresh Event,190115.82,70,2715.94,528.99,4931.60
Electronics,Apple,High Value,Spring Splash Discounts,178504.64,66,2704.62,534.41,4998.48
Electronics,Apple,High Value,Summer Sizzle Promo,172869.09,65,2659.52,501.26,4985.95
Electronics,Apple,High Value,Super Savings Week,207249.98,72,2878.47,568.81,4989.79
Electronics,Apple,High Value,Ultimate Value Event,190763.95,67,2847.22,519.49,4993.10
Electronics,Apple,High Value,VIP Access Sale,197126.31,74,2663.87,551.45,4944.64
Electronics,Apple,High Value,Weekend Warrior Specials,150578.51,61,2468.50,567.32,4762.46
Electronics,Apple,High Value,Winter Clearance Carnival,191087.21,73,2617.63,592.87,4961.60
Electronics,Apple,High Value,Winter Wonders Sale,190873.76,69,2766.29,660.37,4979.50
Electronics,Apple,In-Store Regular,12 Days of Deals,128488.58,48,2676.85,759.97,4763.11
Electronics,Apple,In-Store Regular,Autumn Deals Drive,173072.09,62,2791.49,584.14,4966.20
Electronics,Apple,In-Store Regular,BOGO Blitz,111954.57,40,2798.86,530.34,4942.61
Electronics,Apple,In-Store Regular,Back to School Boost,187914.67,67,2804.70,501.01,4929.23
Electronics,Apple,In-Store Regular,Birthday Bash Sale,177652.28,67,2651.53,595.19,4891.13
Electronics,Apple,In-Store Regular,Black Friday Blowout,206713.43,81,2552.02,511.49,4935.40
Electronics,Apple,In-Store Regular,Cart Crasher Campaign,228904.37,82,2791.52,526.19,4963.92
Electronics,Apple,In-Store Regular,Cashback Carnival,136360.67,49,2782.87,661.03,4897.73
Electronics,Apple,In-Store Regular,Clearance Countdown,154865.33,55,2815.73,580.35,4982.48
Electronics,Apple,In-Store Regular,Countdown to Savings,167057.02,58,2880.29,668.44,4907.56
Electronics,Apple,In-Store Regular,Customer Appreciation Week,199040.69,71,2803.39,531.79,4998.63
Electronics,Apple,In-Store Regular,Cyber Monday Mania,161681.97,69,2343.22,532.36,4892.21
Electronics,Apple,In-Store Regular,Deal of the Month,127141.95,47,2705.15,683.84,4985.85
Electronics,Apple,In-Store Regular,Double Points Bonanza,175478.97,59,2974.22,500.80,4999.96
Electronics,Apple,In-Store Regular,Early Bird Specials,143957.60,60,2399.29,540.77,4582.78
Electronics,Apple,In-Store Regular,End of Season Sale,164714.64,66,2495.68,525.53,4997.96
Electronics,Apple,In-Store Regular,Exclusive Insider Offers,214912.34,79,2720.41,659.36,4997.92
Electronics,Apple,In-Store Regular,Festive Fever Promo,202411.34,78,2595.02,630.29,4875.91
Electronics,Apple,In-Store Regular,Final Call Frenzy,178904.55,69,2592.82,500.25,4934.87
Electronics,Apple,In-Store Regular,Flash Frenzy Friday,158449.47,61,2597.53,577.96,4614.70
Electronics,Apple,In-Store Regular,"Gift More, Spend Less",193473.03,74,2614.50,549.75,4993.33
Electronics,Apple,In-Store Regular,Golden Hour Bargains,178019.66,63,2825.71,562.30,4977.35
Electronics,Apple,In-Store Regular,Green Weekend Deals,154378.92,59,2616.59,612.20,4972.68
Electronics,Apple,In-Store Regular,Happy Hour Discounts,165947.38,58,2861.16,733.72,4990.56
Electronics,Apple,In-Store Regular,Holiday Shopping Rush,165623.50,61,2715.14,551.49,4976.35
Electronics,Apple,In-Store Regular,Hot Picks Promo,178765.84,64,2793.22,523.30,4865.76
Electronics,Apple,In-Store Regular,Instant Gratification Sale,178833.97,64,2794.28,552.05,4993.60
Electronics,Apple,In-Store Regular,Limited Time Treasures,188557.76,66,2856.94,573.14,4920.90
Electronics,Apple,In-Store Regular,Loyalty Rewards Blast,189170.61,67,2823.44,740.74,4966.00
Electronics,Apple,In-Store Regular,Mega Weekend Bonanza,201387.98,67,3005.79,599.05,4918.86
Electronics,Apple,In-Store Regular,Mid-Year Madness,180616.50,63,2866.93,507.11,4989.21
Electronics,Apple,In-Store Regular,Midnight Madness,169525.27,64,2648.83,532.81,4923.05
Electronics,Apple,In-Store Regular,Mystery Discount Days,219987.89,76,2894.58,590.92,4976.16
Electronics,Apple,In-Store Regular,New Arrival Showcase,187229.19,64,2925.46,573.67,4970.42
Electronics,Apple,In-Store Regular,New Product Launch Promo,200945.39,74,2715.48,599.56,4940.22
Electronics,Apple,In-Store Regular,New Year Kickoff,214893.18,74,2903.96,528.83,4996.42
Electronics,Apple,In-Store Regular,Price Drop Parade,166338.25,63,2640.29,564.27,4977.85
Electronics,Apple,In-Store Regular,Red Tag Clearance,209860.26,75,2798.14,556.56,4943.14
Electronics,Apple,In-Store Regular,Seasonal Surprise Box,168567.22,68,2478.93,611.34,4940.27
Electronics,Apple,In-Store Regular,Shop & Save Spectacular,193123.80,73,2645.53,503.16,4991.97
Electronics,Apple,In-Store Regular,Smart Shopper Week,166440.36,60,2774.01,625.87,4939.78
Electronics,Apple,In-Store Regular,Spring Refresh Event,235939.89,80,2949.25,513.21,4891.43
Electronics,Apple,In-Store Regular,Spring Splash Discounts,189236.91,66,2867.23,586.22,4952.97
Electronics,Apple,In-Store Regular,Summer Sizzle Promo,192047.55,67,2866.38,501.20,4995.70
Electronics,Apple,In-Store Regular,Super Savings Week,184890.64,70,2641.29,702.03,4886.93
Electronics,Apple,In-Store Regular,Ultimate Value Event,223693.87,79,2831.57,550.76,4927.08
Electronics,Apple,In-Store Regular,VIP Access Sale,218666.85,71,3079.81,593.55,4873.82
Electronics,Apple,In-Store Regular,Weekend Warrior Specials,215557.35,77,2799.45,524.39,4938.61
Electronics,Apple,In-Store Regular,Winter Clearance Carnival,186894.20,67,2789.47,620.68,4798.89
Electronics,Apple,In-Store Regular,Winter Wonders Sale,179903.20,68,2645.64,585.97,4962.99
Electronics,Apple,Loyal Customer,12 Days of Deals,153311.40,53,2892.67,634.51,4776.26
Electronics,Apple,Loyal Customer,Autumn Deals Drive,187718.78,69,2720.56,589.61,4924.18
Electronics,Apple,Loyal Customer,BOGO Blitz,170496.80,69,2470.97,528.94,4998.43
Electronics,Apple,Loyal Customer,Back to School Boost,133871.03,50,2677.42,613.15,4728.82
Electronics,Apple,Loyal Customer,Birthday Bash Sale,194837.57,71,2744.19,530.70,4995.40
Electronics,Apple,Loyal Customer,Black Friday Blowout,182207.74,64,2847.00,684.32,4980.78
Electronics,Apple,Loyal Customer,Cart Crasher Campaign,160860.78,57,2822.12,580.80,4893.72
Electronics,Apple,Loyal Customer,Cashback Carnival,178299.46,67,2661.19,604.06,4988.77
Electronics,Apple,Loyal Customer,Clearance Countdown,199338.05,69,2888.96,533.77,4889.26
Electronics,Apple,Loyal Customer,Countdown to Savings,168540.53,62,2718.40,511.63,4966.84
Electronics,Apple,Loyal Customer,Customer Appreciation Week,204571.29,72,2841.27,517.88,4983.41
Electronics,Apple,Loyal Customer,Cyber Monday Mania,157065.26,55,2855.73,606.82,4984.30
Electronics,Apple,Loyal Customer,Deal of the Month,222705.15,77,2892.27,678.50,4991.67
Electronics,Apple,Loyal Customer,Double Points Bonanza,176891.43,65,2721.41,579.52,4957.21
Electronics,Apple,Loyal Customer,Early Bird Specials,158196.72,57,2775.38,541.70,4973.65
Electronics,Apple,Loyal Customer,End of Season Sale,161203.72,58,2779.37,525.39,4956.16
Electronics,Apple,Loyal Customer,Exclusive Insider Offers,205298.43,77,2666.21,528.96,4891.79
Electronics,Apple,Loyal Customer,Festive Fever Promo,157855.66,65,2428.55,521.00,4962.22
Electronics,Apple,Loyal Customer,Final Call Frenzy,197084.26,72,2737.28,523.38,4992.74
Electronics,Apple,Loyal Customer,Flash Frenzy Friday,153438.38,61,2515.38,509.18,4938.80
Electronics,Apple,Loyal Customer,"Gift More, Spend Less",160189.97,59,2715.08,513.99,4961.47
Electronics,Apple,Loyal Customer,Golden Hour Bargains,161261.86,53,3042.68,898.07,4930.02
Electronics,Apple,Loyal Customer,Green Weekend Deals,151794.48,57,2663.06,589.17,4964.11
Electronics,Apple,Loyal Customer,Happy Hour Discounts,179749.13,62,2899.18,552.32,4961.42
Electronics,Apple,Loyal Customer,Holiday Shopping Rush,164885.40,55,2997.92,612.81,4975.71
Electronics,Apple,Loyal Customer,Hot Picks Promo,191486.96,70,2735.53,505.53,4883.03
Electronics,Apple,Loyal Customer,Instant Gratification Sale,172835.20,71,2434.30,510.27,4925.23
Electronics,Apple,Loyal Customer,Limited Time Treasures,182831.66,67,2728.83,559.09,4838.89
Electronics,Apple,Loyal Customer,Loyalty Rewards Blast,192740.66,65,2965.24,508.20,4896.51
Electronics,Apple,Loyal Customer,Mega Weekend Bonanza,179524.19,66,2720.06,504.97,4842.43
Electronics,Apple,Loyal Customer,Mid-Year Madness,168019.53,64,2625.31,532.41,4993.10
Electronics,Apple,Loyal Customer,Midnight Madness,218092.80,71,3071.73,514.32,4999.83
Electronics,Apple,Loyal Customer,Mystery Discount Days,184702.20,67,2756.75,536.13,4986.37
Electronics,Apple,Loyal Customer,New Arrival Showcase,194270.73,76,2556.19,519.44,4961.19
Electronics,Apple,Loyal Customer,New Product Launch Promo,200620.29,74,2711.08,562.42,4973.77
Electronics,Apple,Loyal Customer,New Year Kickoff,196616.85,72,2730.79,569.98,4877.01
Electronics,Apple,Loyal Customer,Price Drop Parade,192299.87,60,3205.00,671.28,4926.76
Electronics,Apple,Loyal Customer,Red Tag Clearance,155409.77,55,2825.63,514.32,4784.51
Electronics,Apple,Loyal Customer,Seasonal Surprise Box,203184.73,70,2902.64,582.98,4907.28
Electronics,Apple,Loyal Customer,Shop & Save Spectacular,169242.03,61,2774.46,544.21,4957.04
Electronics,Apple,Loyal Customer,Smart Shopper Week,152962.82,60,2549.38,614.80,4977.85
Electronics,Apple,Loyal Customer,Spring Refresh Event,186198.80,61,3052.44,509.43,4998.88
Electronics,Apple,Loyal Customer,Spring Splash Discounts,195710.08,70,2795.86,508.55,4933.17
Electronics,Apple,Loyal Customer,Summer Sizzle Promo,193040.01,67,2881.19,510.80,4982.47
