brand,store_type,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Britannia,Small Stores / Shops,Manager,"Gift More, Spend Less",124857.20,47,2656.54,602.17,4917.73
Britannia,Small Stores / Shops,Manager,Golden Hour Bargains,163754.99,54,3032.50,820.44,4745.46
Britannia,Small Stores / Shops,Manager,Green Weekend Deals,188836.75,66,2861.16,738.38,4892.44
Britannia,Small Stores / Shops,Manager,Happy Hour Discounts,103129.39,37,2787.28,768.34,4931.34
Britannia,Small Stores / Shops,Manager,Holiday Shopping Rush,195545.85,63,3103.90,613.95,4996.87
Britannia,Small Stores / Shops,Manager,Hot Picks Promo,155963.58,53,2942.71,713.88,4992.31
Britannia,Small Stores / Shops,Manager,Instant Gratification Sale,207302.01,68,3048.56,547.75,4848.83
Britannia,Small Stores / Shops,Manager,Limited Time Treasures,150453.70,55,2735.52,676.90,4918.02
Britannia,Small Stores / Shops,Manager,Loyalty Rewards Blast,166864.16,56,2979.72,568.10,4989.61
Britannia,Small Stores / Shops,Manager,Mega Weekend Bonanza,116662.45,48,2430.47,610.23,4980.98
Britannia,Small Stores / Shops,Manager,Mid-Year Madness,158300.40,57,2777.20,512.41,4802.44
Britannia,Small Stores / Shops,Manager,Midnight Madness,157318.78,56,2809.26,580.03,4938.47
Britannia,Small Stores / Shops,Manager,Mystery Discount Days,176130.48,65,2709.70,500.94,4903.68
Britannia,Small Stores / Shops,Manager,New Arrival Showcase,170757.55,57,2995.75,586.52,4844.61
Britannia,Small Stores / Shops,Manager,New Product Launch Promo,148375.69,57,2603.08,504.86,4947.15
Britannia,Small Stores / Shops,Manager,New Year Kickoff,178037.26,67,2657.27,508.27,4996.56
Britannia,Small Stores / Shops,Manager,Price Drop Parade,158425.56,55,2880.46,591.32,4996.09
Britannia,Small Stores / Shops,Manager,Red Tag Clearance,177394.35,68,2608.74,526.41,4974.40
Britannia,Small Stores / Shops,Manager,Seasonal Surprise Box,150348.63,54,2784.23,501.54,4927.54
Britannia,Small Stores / Shops,Manager,Shop & Save Spectacular,173967.77,58,2999.44,591.48,4930.43
Britannia,Small Stores / Shops,Manager,Smart Shopper Week,155976.53,56,2785.30,599.99,4967.29
Britannia,Small Stores / Shops,Manager,Spring Refresh Event,192898.49,64,3014.04,545.76,4972.90
Britannia,Small Stores / Shops,Manager,Spring Splash Discounts,140268.82,46,3049.32,543.91,4957.92
Britannia,Small Stores / Shops,Manager,Summer Sizzle Promo,184139.24,67,2748.35,608.67,4963.04
Britannia,Small Stores / Shops,Manager,Super Savings Week,168614.40,59,2857.87,614.76,4990.76
Britannia,Small Stores / Shops,Manager,Ultimate Value Event,172797.97,59,2928.78,631.93,4933.65
Britannia,Small Stores / Shops,Manager,VIP Access Sale,144736.51,52,2783.39,500.31,4991.40
Britannia,Small Stores / Shops,Manager,Weekend Warrior Specials,157291.45,61,2578.55,552.31,4956.89
Britannia,Small Stores / Shops,Manager,Winter Clearance Carnival,133635.48,51,2620.30,534.65,4617.64
Britannia,Small Stores / Shops,Manager,Winter Wonders Sale,139241.58,57,2442.83,555.81,4874.58
Britannia,Small Stores / Shops,Sales Associate,12 Days of Deals,165943.11,65,2552.97,537.03,4969.49
Britannia,Small Stores / Shops,Sales Associate,Autumn Deals Drive,184490.10,70,2635.57,596.31,4821.79
Britannia,Small Stores / Shops,Sales Associate,BOGO Blitz,169362.38,57,2971.27,561.11,4979.63
Britannia,Small Stores / Shops,Sales Associate,Back to School Boost,171042.08,62,2758.74,553.93,4992.48
Britannia,Small Stores / Shops,Sales Associate,Birthday Bash Sale,160130.07,57,2809.30,612.11,4954.60
Britannia,Small Stores / Shops,Sales Associate,Black Friday Blowout,165378.67,56,2953.19,511.36,4935.59
Britannia,Small Stores / Shops,Sales Associate,Cart Crasher Campaign,170579.12,61,2796.38,566.55,4993.97
Britannia,Small Stores / Shops,Sales Associate,Cashback Carnival,193837.62,73,2655.31,561.60,4978.21
Britannia,Small Stores / Shops,Sales Associate,Clearance Countdown,142781.69,48,2974.62,544.77,4956.25
Britannia,Small Stores / Shops,Sales Associate,Countdown to Savings,160708.91,61,2634.57,501.28,4872.93
Britannia,Small Stores / Shops,Sales Associate,Customer Appreciation Week,177938.70,63,2824.42,506.49,4997.84
Britannia,Small Stores / Shops,Sales Associate,Cyber Monday Mania,148549.90,59,2517.79,504.09,4899.22
Britannia,Small Stores / Shops,Sales Associate,Deal of the Month,139481.27,57,2447.04,503.27,4764.08
Britannia,Small Stores / Shops,Sales Associate,Double Points Bonanza,187826.49,66,2845.86,590.96,4973.65
Britannia,Small Stores / Shops,Sales Associate,Early Bird Specials,143577.64,56,2563.89,508.69,4868.95
Britannia,Small Stores / Shops,Sales Associate,End of Season Sale,123713.17,46,2689.42,514.59,4940.34
Britannia,Small Stores / Shops,Sales Associate,Exclusive Insider Offers,170074.24,65,2616.53,504.77,4880.25
Britannia,Small Stores / Shops,Sales Associate,Festive Fever Promo,133811.61,52,2573.30,555.69,4914.97
Britannia,Small Stores / Shops,Sales Associate,Final Call Frenzy,168622.83,62,2719.72,543.60,4953.05
Britannia,Small Stores / Shops,Sales Associate,Flash Frenzy Friday,144372.57,54,2673.57,519.19,4948.22
Britannia,Small Stores / Shops,Sales Associate,"Gift More, Spend Less",188981.38,73,2588.79,588.02,4983.21
Britannia,Small Stores / Shops,Sales Associate,Golden Hour Bargains,212288.29,73,2908.06,504.86,4981.31
Britannia,Small Stores / Shops,Sales Associate,Green Weekend Deals,161046.38,58,2776.66,550.17,4977.17
Britannia,Small Stores / Shops,Sales Associate,Happy Hour Discounts,175100.69,55,3183.65,744.20,4915.30
Britannia,Small Stores / Shops,Sales Associate,Holiday Shopping Rush,147633.41,59,2502.26,566.44,4890.67
Britannia,Small Stores / Shops,Sales Associate,Hot Picks Promo,187396.12,70,2677.09,503.38,4984.48
Britannia,Small Stores / Shops,Sales Associate,Instant Gratification Sale,136822.83,49,2792.30,629.47,4961.20
Britannia,Small Stores / Shops,Sales Associate,Limited Time Treasures,174051.36,61,2853.30,544.43,4922.79
Britannia,Small Stores / Shops,Sales Associate,Loyalty Rewards Blast,168280.56,56,3005.01,558.36,4874.64
Britannia,Small Stores / Shops,Sales Associate,Mega Weekend Bonanza,165892.53,55,3016.23,718.69,4994.82
Britannia,Small Stores / Shops,Sales Associate,Mid-Year Madness,173792.93,64,2715.51,595.97,4723.28
Britannia,Small Stores / Shops,Sales Associate,Midnight Madness,141724.06,54,2624.52,502.72,4666.86
Britannia,Small Stores / Shops,Sales Associate,Mystery Discount Days,150562.69,59,2551.91,633.37,4966.36
Britannia,Small Stores / Shops,Sales Associate,New Arrival Showcase,173426.27,59,2939.43,502.57,4968.88
Britannia,Small Stores / Shops,Sales Associate,New Product Launch Promo,201544.67,69,2920.94,590.88,4996.19
Britannia,Small Stores / Shops,Sales Associate,New Year Kickoff,129150.06,53,2436.79,526.01,4706.09
Britannia,Small Stores / Shops,Sales Associate,Price Drop Parade,181072.80,60,3017.88,636.18,4975.36
Britannia,Small Stores / Shops,Sales Associate,Red Tag Clearance,145620.26,55,2647.64,555.67,4868.41
Britannia,Small Stores / Shops,Sales Associate,Seasonal Surprise Box,162470.99,58,2801.22,669.71,4811.41
Britannia,Small Stores / Shops,Sales Associate,Shop & Save Spectacular,164333.95,62,2650.55,546.95,4679.81
Britannia,Small Stores / Shops,Sales Associate,Smart Shopper Week,155814.36,56,2782.40,512.47,4826.76
Britannia,Small Stores / Shops,Sales Associate,Spring Refresh Event,197724.04,70,2824.63,534.69,4985.50
Britannia,Small Stores / Shops,Sales Associate,Spring Splash Discounts,180771.61,59,3063.93,506.84,4905.24
Britannia,Small Stores / Shops,Sales Associate,Summer Sizzle Promo,186894.79,62,3014.43,516.31,4876.90
Britannia,Small Stores / Shops,Sales Associate,Super Savings Week,138734.09,56,2477.39,507.93,4762.11
Britannia,Small Stores / Shops,Sales Associate,Ultimate Value Event,156813.14,57,2751.11,518.74,4683.77
Britannia,Small Stores / Shops,Sales Associate,VIP Access Sale,161839.58,65,2489.84,502.12,4952.19
Britannia,Small Stores / Shops,Sales Associate,Weekend Warrior Specials,149490.75,57,2622.64,531.81,4993.10
Britannia,Small Stores / Shops,Sales Associate,Winter Clearance Carnival,154278.24,57,2706.64,503.43,4940.83
Britannia,Small Stores / Shops,Sales Associate,Winter Wonders Sale,140859.08,52,2708.83,626.88,4840.32
Britannia,Small Stores / Shops,Salesperson,12 Days of Deals,151206.88,55,2749.22,581.82,4823.40
Britannia,Small Stores / Shops,Salesperson,Autumn Deals Drive,191967.79,62,3096.25,624.75,4996.15
Britannia,Small Stores / Shops,Salesperson,BOGO Blitz,195545.89,71,2754.17,725.97,4962.10
Britannia,Small Stores / Shops,Salesperson,Back to School Boost,193326.74,70,2761.81,500.43,4993.04
Britannia,Small Stores / Shops,Salesperson,Birthday Bash Sale,183770.17,65,2827.23,560.49,4939.58
Britannia,Small Stores / Shops,Salesperson,Black Friday Blowout,134159.08,48,2794.98,579.15,4970.84
Britannia,Small Stores / Shops,Salesperson,Cart Crasher Campaign,170483.39,67,2544.53,591.68,4917.62
Britannia,Small Stores / Shops,Salesperson,Cashback Carnival,169527.28,63,2690.91,541.62,4995.88
Britannia,Small Stores / Shops,Salesperson,Clearance Countdown,162622.20,57,2853.02,509.31,4982.62
Britannia,Small Stores / Shops,Salesperson,Countdown to Savings,124699.35,49,2544.88,500.65,4960.70
Britannia,Small Stores / Shops,Salesperson,Customer Appreciation Week,188220.89,63,2987.63,646.90,4990.08
Britannia,Small Stores / Shops,Salesperson,Cyber Monday Mania,177487.51,65,2730.58,579.84,4901.23
Britannia,Small Stores / Shops,Salesperson,Deal of the Month,161436.44,62,2603.81,637.67,4926.27
Britannia,Small Stores / Shops,Salesperson,Double Points Bonanza,147084.07,54,2723.78,517.45,4967.01
Britannia,Small Stores / Shops,Salesperson,Early Bird Specials,164207.81,61,2691.93,540.52,4968.51
Britannia,Small Stores / Shops,Salesperson,End of Season Sale,149502.72,58,2577.63,699.63,4887.29
Britannia,Small Stores / Shops,Salesperson,Exclusive Insider Offers,173828.03,65,2674.28,580.30,4936.06
Britannia,Small Stores / Shops,Salesperson,Festive Fever Promo,151113.21,59,2561.24,535.59,4619.76
Britannia,Small Stores / Shops,Salesperson,Final Call Frenzy,145289.36,53,2741.31,578.24,4933.37
Britannia,Small Stores / Shops,Salesperson,Flash Frenzy Friday,136351.20,49,2782.68,511.49,4971.18
Britannia,Small Stores / Shops,Salesperson,"Gift More, Spend Less",141962.01,53,2678.53,529.28,4843.56
Britannia,Small Stores / Shops,Salesperson,Golden Hour Bargains,184484.44,67,2753.50,533.31,4984.95
Britannia,Small Stores / Shops,Salesperson,Green Weekend Deals,132453.10,47,2818.15,542.22,4961.80
Britannia,Small Stores / Shops,Salesperson,Happy Hour Discounts,158138.86,58,2726.53,556.53,4916.84
Britannia,Small Stores / Shops,Salesperson,Holiday Shopping Rush,202772.71,76,2668.06,536.22,4988.10
Britannia,Small Stores / Shops,Salesperson,Hot Picks Promo,134562.89,50,2691.26,725.48,4968.11
Britannia,Small Stores / Shops,Salesperson,Instant Gratification Sale,172578.16,58,2975.49,503.24,4949.61
Britannia,Small Stores / Shops,Salesperson,Limited Time Treasures,142016.43,49,2898.29,574.71,4984.48
Britannia,Small Stores / Shops,Salesperson,Loyalty Rewards Blast,161017.81,59,2729.12,691.29,4971.28
Britannia,Small Stores / Shops,Salesperson,Mega Weekend Bonanza,127673.36,50,2553.47,665.51,4940.57
Britannia,Small Stores / Shops,Salesperson,Mid-Year Madness,124726.43,47,2653.75,572.11,4978.60
Britannia,Small Stores / Shops,Salesperson,Midnight Madness,154038.05,59,2610.81,505.45,4961.98
Britannia,Small Stores / Shops,Salesperson,Mystery Discount Days,157249.07,55,2859.07,516.56,4994.43
Britannia,Small Stores / Shops,Salesperson,New Arrival Showcase,154229.72,56,2754.10,782.14,4898.54
Britannia,Small Stores / Shops,Salesperson,New Product Launch Promo,132939.51,48,2769.57,666.73,4961.94
Britannia,Small Stores / Shops,Salesperson,New Year Kickoff,164735.53,59,2792.13,618.89,4813.98
Britannia,Small Stores / Shops,Salesperson,Price Drop Parade,159579.04,57,2799.63,558.70,4893.79
Britannia,Small Stores / Shops,Salesperson,Red Tag Clearance,138649.52,57,2432.45,570.42,4930.87
Britannia,Small Stores / Shops,Salesperson,Seasonal Surprise Box,191795.49,64,2996.80,680.58,4846.24
Britannia,Small Stores / Shops,Salesperson,Shop & Save Spectacular,137954.34,50,2759.09,553.10,4891.23
Britannia,Small Stores / Shops,Salesperson,Smart Shopper Week,127060.04,48,2647.08,521.96,4976.60
Britannia,Small Stores / Shops,Salesperson,Spring Refresh Event,153751.72,53,2900.98,521.49,4989.50
Britannia,Small Stores / Shops,Salesperson,Spring Splash Discounts,146212.52,55,2658.41,538.55,4978.38
Britannia,Small Stores / Shops,Salesperson,Summer Sizzle Promo,145962.82,53,2754.02,852.60,4963.56
Britannia,Small Stores / Shops,Salesperson,Super Savings Week,122402.36,46,2660.92,552.31,4966.60
Britannia,Small Stores / Shops,Salesperson,Ultimate Value Event,144833.63,59,2454.81,509.73,4913.42
Britannia,Small Stores / Shops,Salesperson,VIP Access Sale,192189.99,70,2745.57,511.08,4993.43
Britannia,Small Stores / Shops,Salesperson,Weekend Warrior Specials,129774.53,43,3018.01,530.21,4920.72
Britannia,Small Stores / Shops,Salesperson,Winter Clearance Carnival,179533.88,62,2895.71,555.67,4983.75
Britannia,Small Stores / Shops,Salesperson,Winter Wonders Sale,149507.86,58,2577.72,594.54,4820.58
Britannia,Small Stores / Shops,Senior Salesperson,12 Days of Deals,130266.63,50,2605.33,509.36,4896.80
Britannia,Small Stores / Shops,Senior Salesperson,Autumn Deals Drive,144278.56,55,2623.25,521.41,4941.48
Britannia,Small Stores / Shops,Senior Salesperson,BOGO Blitz,129006.71,49,2632.79,580.29,4995.11
Britannia,Small Stores / Shops,Senior Salesperson,Back to School Boost,139996.06,49,2857.06,678.98,4996.41
Britannia,Small Stores / Shops,Senior Salesperson,Birthday Bash Sale,102024.43,38,2684.85,505.10,4925.48
Britannia,Small Stores / Shops,Senior Salesperson,Black Friday Blowout,172339.70,57,3023.50,578.91,4976.55
Britannia,Small Stores / Shops,Senior Salesperson,Cart Crasher Campaign,143092.23,50,2861.84,726.01,4983.78
Britannia,Small Stores / Shops,Senior Salesperson,Cashback Carnival,134770.16,49,2750.41,576.20,4994.46
Britannia,Small Stores / Shops,Senior Salesperson,Clearance Countdown,152373.37,55,2770.42,604.03,4636.60
Britannia,Small Stores / Shops,Senior Salesperson,Countdown to Savings,117556.51,46,2555.58,530.03,4951.81
Britannia,Small Stores / Shops,Senior Salesperson,Customer Appreciation Week,125762.51,48,2620.05,551.33,4991.50
Britannia,Small Stores / Shops,Senior Salesperson,Cyber Monday Mania,119991.62,49,2448.81,516.80,4994.43
Britannia,Small Stores / Shops,Senior Salesperson,Deal of the Month,122219.39,52,2350.37,504.60,4960.93
Britannia,Small Stores / Shops,Senior Salesperson,Double Points Bonanza,140615.68,53,2653.13,541.49,4737.66
Britannia,Small Stores / Shops,Senior Salesperson,Early Bird Specials,143097.47,57,2510.48,521.99,4932.18
Britannia,Small Stores / Shops,Senior Salesperson,End of Season Sale,133015.92,51,2608.16,503.49,4962.97
Britannia,Small Stores / Shops,Senior Salesperson,Exclusive Insider Offers,154995.46,51,3039.13,515.78,4998.29
Britannia,Small Stores / Shops,Senior Salesperson,Festive Fever Promo,141229.43,51,2769.20,615.38,4977.21
Britannia,Small Stores / Shops,Senior Salesperson,Final Call Frenzy,132846.48,46,2887.97,553.20,4971.43
Britannia,Small Stores / Shops,Senior Salesperson,Flash Frenzy Friday,166011.33,60,2766.86,513.46,4897.80
Britannia,Small Stores / Shops,Senior Salesperson,"Gift More, Spend Less",126391.66,47,2689.18,693.75,4690.90
Britannia,Small Stores / Shops,Senior Salesperson,Golden Hour Bargains,110817.86,40,2770.45,620.89,4816.21
Britannia,Small Stores / Shops,Senior Salesperson,Green Weekend Deals,113169.46,42,2694.51,569.88,4957.63
Britannia,Small Stores / Shops,Senior Salesperson,Happy Hour Discounts,147355.38,51,2889.32,500.75,4907.91
Britannia,Small Stores / Shops,Senior Salesperson,Holiday Shopping Rush,104616.75,41,2551.63,617.57,4918.98
Britannia,Small Stores / Shops,Senior Salesperson,Hot Picks Promo,126014.36,45,2800.32,503.19,4990.46
Britannia,Small Stores / Shops,Senior Salesperson,Instant Gratification Sale,139299.58,52,2678.84,503.39,4947.51
Britannia,Small Stores / Shops,Senior Salesperson,Limited Time Treasures,136180.09,57,2389.12,569.51,4930.46
Britannia,Small Stores / Shops,Senior Salesperson,Loyalty Rewards Blast,125462.06,45,2788.05,555.92,4962.11
Britannia,Small Stores / Shops,Senior Salesperson,Mega Weekend Bonanza,148462.31,55,2699.31,790.80,4910.52
Britannia,Small Stores / Shops,Senior Salesperson,Mid-Year Madness,140960.16,51,2763.92,536.55,4807.68
Britannia,Small Stores / Shops,Senior Salesperson,Midnight Madness,140541.62,60,2342.36,508.47,4687.08
Britannia,Small Stores / Shops,Senior Salesperson,Mystery Discount Days,123601.36,45,2746.70,574.64,4837.77
Britannia,Small Stores / Shops,Senior Salesperson,New Arrival Showcase,138923.98,52,2671.61,532.17,4982.00
Britannia,Small Stores / Shops,Senior Salesperson,New Product Launch Promo,157125.26,55,2856.82,584.60,4985.07
Britannia,Small Stores / Shops,Senior Salesperson,New Year Kickoff,156098.40,53,2945.25,574.98,4919.59
Britannia,Small Stores / Shops,Senior Salesperson,Price Drop Parade,140515.80,53,2651.24,691.45,4975.62
Britannia,Small Stores / Shops,Senior Salesperson,Red Tag Clearance,108991.39,39,2794.65,524.27,4925.95
Britannia,Small Stores / Shops,Senior Salesperson,Seasonal Surprise Box,138268.41,48,2880.59,631.81,4985.20
Britannia,Small Stores / Shops,Senior Salesperson,Shop & Save Spectacular,114617.71,45,2547.06,547.10,4971.64
Britannia,Small Stores / Shops,Senior Salesperson,Smart Shopper Week,145222.48,50,2904.45,513.67,4881.19
Britannia,Small Stores / Shops,Senior Salesperson,Spring Refresh Event,133532.95,44,3034.84,906.83,4975.89
Britannia,Small Stores / Shops,Senior Salesperson,Spring Splash Discounts,135478.47,48,2822.47,533.58,4853.72
Britannia,Small Stores / Shops,Senior Salesperson,Summer Sizzle Promo,157132.30,56,2805.93,516.65,4998.54
Britannia,Small Stores / Shops,Senior Salesperson,Super Savings Week,163034.60,53,3076.12,723.97,4944.67
Britannia,Small Stores / Shops,Senior Salesperson,Ultimate Value Event,158958.44,53,2999.22,642.00,4953.84
Britannia,Small Stores / Shops,Senior Salesperson,VIP Access Sale,131406.21,51,2576.59,549.66,4935.07
Britannia,Small Stores / Shops,Senior Salesperson,Weekend Warrior Specials,144931.51,53,2734.56,527.94,4933.15
Britannia,Small Stores / Shops,Senior Salesperson,Winter Clearance Carnival,87593.76,33,2654.36,520.09,4712.32
Britannia,Small Stores / Shops,Senior Salesperson,Winter Wonders Sale,161641.72,58,2786.93,605.48,4867.34
