brand,salesperson_role,campaign_name,sum_amount,count,avg_amount,min_amount,max_amount
Haier,Manager,Spring Splash Discounts,507356.56,179,2834.39,514.57,4998.92
Haier,Manager,Summer Sizzle Promo,491006.42,182,2697.84,500.92,4959.06
Haier,Manager,Super Savings Week,402370.87,157,2562.87,500.00,4911.35
Haier,Manager,Ultimate Value Event,475527.44,171,2780.86,529.92,4995.13
Haier,Manager,VIP Access Sale,432191.34,163,2651.48,512.80,4994.82
Haier,Manager,Weekend Warrior Specials,458660.87,168,2730.12,539.36,4964.32
Haier,Manager,Winter Clearance Carnival,451355.53,158,2856.68,529.23,4990.51
Haier,Manager,Winter Wonders Sale,431896.30,159,2716.33,507.20,4970.91
Haier,Sales Associate,12 Days of Deals,496442.22,178,2789.00,531.12,4990.47
Haier,Sales Associate,Autumn Deals Drive,512862.17,185,2772.23,516.73,4988.25
Haier,Sales Associate,BOGO Blitz,448740.46,169,2655.27,517.62,4946.11
Haier,Sales Associate,Back to School Boost,533743.50,185,2885.10,512.31,4995.75
Haier,Sales Associate,Birthday Bash Sale,478073.62,171,2795.75,555.83,4973.80
Haier,Sales Associate,Black Friday Blowout,408337.42,150,2722.25,554.66,4991.37
Haier,Sales Associate,Cart Crasher Campaign,511409.87,177,2889.32,526.02,4935.48
Haier,Sales Associate,Cashback Carnival,450428.82,172,2618.77,505.90,4969.69
Haier,Sales Associate,Clearance Countdown,463315.48,171,2709.45,525.75,4968.65
Haier,Sales Associate,Countdown to Savings,504182.01,178,2832.48,518.31,4996.58
Haier,Sales Associate,Customer Appreciation Week,524504.04,184,2850.57,507.64,4983.05
Haier,Sales Associate,Cyber Monday Mania,462087.83,169,2734.25,504.75,4983.64
Haier,Sales Associate,Deal of the Month,477224.51,182,2622.11,501.47,4964.91
Haier,Sales Associate,Double Points Bonanza,498819.29,181,2755.91,522.00,4989.32
Haier,Sales Associate,Early Bird Specials,535123.42,188,2846.40,503.37,4967.20
Haier,Sales Associate,End of Season Sale,528223.40,190,2780.12,521.89,4983.83
Haier,Sales Associate,Exclusive Insider Offers,513759.14,180,2854.22,513.00,4998.93
Haier,Sales Associate,Festive Fever Promo,485364.65,178,2726.77,500.36,4996.92
Haier,Sales Associate,Final Call Frenzy,527786.06,181,2915.95,510.19,4984.46
Haier,Sales Associate,Flash Frenzy Friday,499934.06,175,2856.77,536.66,4936.43
Haier,Sales Associate,"Gift More, Spend Less",483353.82,168,2877.11,533.28,4974.12
Haier,Sales Associate,Golden Hour Bargains,454340.65,162,2804.57,524.79,4982.47
Haier,Sales Associate,Green Weekend Deals,523687.11,193,2713.40,519.11,4944.13
Haier,Sales Associate,Happy Hour Discounts,541976.60,196,2765.19,505.53,4992.76
Haier,Sales Associate,Holiday Shopping Rush,509226.72,177,2876.99,501.74,4971.76
Haier,Sales Associate,Hot Picks Promo,536406.60,193,2779.31,523.99,4991.08
Haier,Sales Associate,Instant Gratification Sale,473567.60,177,2675.52,531.76,4950.95
Haier,Sales Associate,Limited Time Treasures,375945.86,150,2506.31,513.33,4948.36
Haier,Sales Associate,Loyalty Rewards Blast,498822.16,192,2598.03,502.48,4978.47
Haier,Sales Associate,Mega Weekend Bonanza,477097.47,163,2926.98,502.05,4992.43
Haier,Sales Associate,Mid-Year Madness,472876.94,171,2765.36,507.69,4993.47
Haier,Sales Associate,Midnight Madness,530295.60,190,2791.03,585.05,4979.63
Haier,Sales Associate,Mystery Discount Days,509885.41,188,2712.16,522.84,4982.28
Haier,Sales Associate,New Arrival Showcase,434245.53,169,2569.50,509.40,4992.52
Haier,Sales Associate,New Product Launch Promo,566966.13,201,2820.73,506.98,4977.38
Haier,Sales Associate,New Year Kickoff,497987.02,171,2912.20,531.77,4983.53
Haier,Sales Associate,Price Drop Parade,470237.22,176,2671.80,512.13,4971.13
Haier,Sales Associate,Red Tag Clearance,386502.73,146,2647.28,577.01,4938.40
Haier,Sales Associate,Seasonal Surprise Box,506965.39,181,2800.91,583.24,4998.82
Haier,Sales Associate,Shop & Save Spectacular,444332.85,171,2598.44,509.98,4920.81
Haier,Sales Associate,Smart Shopper Week,469645.75,175,2683.69,526.84,4961.09
Haier,Sales Associate,Spring Refresh Event,464170.74,165,2813.16,526.41,4979.37
Haier,Sales Associate,Spring Splash Discounts,487146.98,184,2647.54,538.54,4975.19
Haier,Sales Associate,Summer Sizzle Promo,448759.71,158,2840.25,500.57,4986.22
Haier,Sales Associate,Super Savings Week,386020.34,142,2718.45,535.78,4957.53
Haier,Sales Associate,Ultimate Value Event,509648.42,184,2769.83,528.74,4997.27
Haier,Sales Associate,VIP Access Sale,509715.05,187,2725.75,503.46,4963.11
Haier,Sales Associate,Weekend Warrior Specials,522948.54,190,2752.36,542.65,4993.77
Haier,Sales Associate,Winter Clearance Carnival,496437.36,178,2788.97,541.29,4987.30
Haier,Sales Associate,Winter Wonders Sale,475479.34,176,2701.59,538.75,4933.38
Haier,Salesperson,12 Days of Deals,527225.37,185,2849.87,544.31,4997.95
Haier,Salesperson,Autumn Deals Drive,479759.49,184,2607.39,519.81,4993.37
Haier,Salesperson,BOGO Blitz,529808.24,187,2833.20,561.20,4993.38
Haier,Salesperson,Back to School Boost,481197.15,167,2881.42,581.38,4977.67
Haier,Salesperson,Birthday Bash Sale,424455.04,165,2572.45,503.22,4942.17
Haier,Salesperson,Black Friday Blowout,474283.69,175,2710.19,519.94,4999.91
Haier,Salesperson,Cart Crasher Campaign,470384.28,171,2750.79,510.58,4954.94
Haier,Salesperson,Cashback Carnival,458419.37,168,2728.69,528.38,4981.65
Haier,Salesperson,Clearance Countdown,509183.59,173,2943.26,522.18,4989.53
Haier,Salesperson,Countdown to Savings,424139.93,164,2586.22,500.39,4985.81
Haier,Salesperson,Customer Appreciation Week,463283.99,180,2573.80,541.15,4988.67
Haier,Salesperson,Cyber Monday Mania,435066.01,156,2788.88,516.56,4953.91
Haier,Salesperson,Deal of the Month,485516.84,171,2839.28,503.83,4997.58
Haier,Salesperson,Double Points Bonanza,460513.57,168,2741.15,555.86,4981.32
Haier,Salesperson,Early Bird Specials,558516.17,212,2634.51,506.07,4978.25
Haier,Salesperson,End of Season Sale,417183.32,156,2674.25,517.57,4894.94
Haier,Salesperson,Exclusive Insider Offers,442250.31,165,2680.30,503.60,4934.45
Haier,Salesperson,Festive Fever Promo,517353.56,192,2694.55,534.29,4995.04
Haier,Salesperson,Final Call Frenzy,471751.94,170,2775.01,540.36,4991.35
Haier,Salesperson,Flash Frenzy Friday,485559.59,172,2823.02,513.03,4994.80
Haier,Salesperson,"Gift More, Spend Less",445576.07,167,2668.12,503.14,4998.06
Haier,Salesperson,Golden Hour Bargains,518206.46,192,2698.99,500.66,4987.44
Haier,Salesperson,Green Weekend Deals,500241.37,181,2763.76,529.34,4925.68
Haier,Salesperson,Happy Hour Discounts,472813.31,179,2641.42,515.80,4953.29
Haier,Salesperson,Holiday Shopping Rush,462544.06,175,2643.11,525.33,4968.79
Haier,Salesperson,Hot Picks Promo,458340.58,166,2761.09,636.59,4976.29
Haier,Salesperson,Instant Gratification Sale,452494.76,170,2661.73,517.08,4989.05
Haier,Salesperson,Limited Time Treasures,484772.19,180,2693.18,510.98,4970.34
Haier,Salesperson,Loyalty Rewards Blast,491240.09,185,2655.35,512.98,4996.51
Haier,Salesperson,Mega Weekend Bonanza,421285.07,152,2771.61,554.71,4954.43
Haier,Salesperson,Mid-Year Madness,493315.08,183,2695.71,528.78,4973.44
Haier,Salesperson,Midnight Madness,466755.96,170,2745.62,549.61,4967.30
Haier,Salesperson,Mystery Discount Days,431619.20,154,2802.72,502.59,4985.91
Haier,Salesperson,New Arrival Showcase,433330.09,164,2642.26,501.45,4880.45
Haier,Salesperson,New Product Launch Promo,443106.26,167,2653.33,509.55,4950.02
Haier,Salesperson,New Year Kickoff,452292.40,170,2660.54,508.10,4963.68
Haier,Salesperson,Price Drop Parade,495263.83,179,2766.84,532.25,4971.93
Haier,Salesperson,Red Tag Clearance,482609.02,169,2855.67,552.43,4987.45
Haier,Salesperson,Seasonal Surprise Box,534583.38,185,2889.64,544.60,4989.16
Haier,Salesperson,Shop & Save Spectacular,486394.40,170,2861.14,520.17,4906.61
Haier,Salesperson,Smart Shopper Week,488233.33,168,2906.15,524.75,4992.18
Haier,Salesperson,Spring Refresh Event,465502.54,162,2873.47,519.51,4983.41
Haier,Salesperson,Spring Splash Discounts,518342.50,193,2685.71,504.57,4940.93
Haier,Salesperson,Summer Sizzle Promo,418952.44,157,2668.49,521.10,4994.55
Haier,Salesperson,Super Savings Week,455390.17,163,2793.80,553.94,4974.82
Haier,Salesperson,Ultimate Value Event,465223.02,176,2643.31,523.68,4993.56
Haier,Salesperson,VIP Access Sale,471637.34,175,2695.07,500.69,4921.81
Haier,Salesperson,Weekend Warrior Specials,422728.02,155,2727.28,518.68,4989.10
Haier,Salesperson,Winter Clearance Carnival,488343.58,175,2790.53,524.71,4998.49
Haier,Salesperson,Winter Wonders Sale,451305.86,172,2623.87,500.27,4969.24
Haier,Senior Salesperson,12 Days of Deals,394174.45,143,2756.46,521.59,4965.62
Haier,Senior Salesperson,Autumn Deals Drive,409576.81,156,2625.49,550.59,4994.72
Haier,Senior Salesperson,BOGO Blitz,368362.01,137,2688.77,502.46,4983.38
Haier,Senior Salesperson,Back to School Boost,377648.38,132,2860.97,515.76,4991.85
Haier,Senior Salesperson,Birthday Bash Sale,500416.74,185,2704.96,503.66,4972.23
Haier,Senior Salesperson,Black Friday Blowout,405825.49,146,2779.63,594.40,4995.14
Haier,Senior Salesperson,Cart Crasher Campaign,429963.74,152,2828.71,588.03,4998.01
Haier,Senior Salesperson,Cashback Carnival,395488.65,144,2746.45,545.19,4932.69
Haier,Senior Salesperson,Clearance Countdown,435998.92,161,2708.07,539.57,4977.33
Haier,Senior Salesperson,Countdown to Savings,417957.71,155,2696.50,603.09,4930.56
Haier,Senior Salesperson,Customer Appreciation Week,387925.70,143,2712.77,555.50,4938.64
Haier,Senior Salesperson,Cyber Monday Mania,363147.45,137,2650.71,545.44,4953.70
Haier,Senior Salesperson,Deal of the Month,468881.70,161,2912.31,534.84,4981.03
Haier,Senior Salesperson,Double Points Bonanza,451312.62,164,2751.91,551.95,4977.78
Haier,Senior Salesperson,Early Bird Specials,438043.45,153,2863.03,538.49,4974.01
Haier,Senior Salesperson,End of Season Sale,481256.94,179,2688.59,512.52,4935.35
Haier,Senior Salesperson,Exclusive Insider Offers,406922.22,147,2768.18,502.55,4994.72
Haier,Senior Salesperson,Festive Fever Promo,434171.20,164,2647.39,521.22,4956.26
Haier,Senior Salesperson,Final Call Frenzy,420462.33,154,2730.27,521.41,4980.67
Haier,Senior Salesperson,Flash Frenzy Friday,517107.68,181,2856.95,506.15,4990.20
Haier,Senior Salesperson,"Gift More, Spend Less",416152.46,150,2774.35,531.27,4985.21
Haier,Senior Salesperson,Golden Hour Bargains,361276.41,136,2656.44,569.50,4924.36
Haier,Senior Salesperson,Green Weekend Deals,413426.68,143,2891.10,590.03,4958.34
Haier,Senior Salesperson,Happy Hour Discounts,356066.12,135,2637.53,501.43,4972.57
Haier,Senior Salesperson,Holiday Shopping Rush,392341.74,142,2762.97,517.12,4991.90
Haier,Senior Salesperson,Hot Picks Promo,519708.51,191,2720.99,500.05,4968.49
Haier,Senior Salesperson,Instant Gratification Sale,445465.17,161,2766.86,533.81,4982.10
Haier,Senior Salesperson,Limited Time Treasures,367287.74,133,2761.56,580.93,4906.26
Haier,Senior Salesperson,Loyalty Rewards Blast,456868.48,156,2928.64,530.00,4978.86
Haier,Senior Salesperson,Mega Weekend Bonanza,394142.79,145,2718.23,537.24,4928.75
Haier,Senior Salesperson,Mid-Year Madness,408433.18,154,2652.16,500.33,4968.35
Haier,Senior Salesperson,Midnight Madness,377423.81,138,2734.96,555.03,4923.27
Haier,Senior Salesperson,Mystery Discount Days,381527.97,136,2805.35,554.94,4948.74
Haier,Senior Salesperson,New Arrival Showcase,417060.55,157,2656.44,566.85,4858.50
Haier,Senior Salesperson,New Product Launch Promo,409068.57,154,2656.29,531.53,4997.06
Haier,Senior Salesperson,New Year Kickoff,392573.44,138,2844.74,551.15,4952.67
Haier,Senior Salesperson,Price Drop Parade,322663.54,134,2407.94,513.99,4950.05
Haier,Senior Salesperson,Red Tag Clearance,421222.73,160,2632.64,563.68,4996.14
Haier,Senior Salesperson,Seasonal Surprise Box,440617.92,152,2898.80,535.25,4974.92
Haier,Senior Salesperson,Shop & Save Spectacular,461484.91,168,2746.93,532.46,4910.42
Haier,Senior Salesperson,Smart Shopper Week,402675.60,149,2702.52,528.55,4918.23
Haier,Senior Salesperson,Spring Refresh Event,383030.95,143,2678.54,570.19,4973.57
Haier,Senior Salesperson,Spring Splash Discounts,436613.28,159,2746.00,563.92,4981.11
Haier,Senior Salesperson,Summer Sizzle Promo,391539.44,138,2837.24,586.50,4989.20
Haier,Senior Salesperson,Super Savings Week,343509.76,130,2642.38,501.03,4913.38
Haier,Senior Salesperson,Ultimate Value Event,346140.72,132,2622.28,529.28,4999.84
Haier,Senior Salesperson,VIP Access Sale,395392.08,139,2844.55,501.55,4959.01
Haier,Senior Salesperson,Weekend Warrior Specials,389445.95,146,2667.44,536.36,4995.52
Haier,Senior Salesperson,Winter Clearance Carnival,462783.54,161,2874.43,505.24,4956.50
Haier,Senior Salesperson,Winter Wonders Sale,492356.99,181,2720.20,529.75,4985.21
Home Centre,Manager,12 Days of Deals,501647.18,183,2741.24,511.57,4983.70
Home Centre,Manager,Autumn Deals Drive,448663.59,163,2752.54,556.26,4996.10
Home Centre,Manager,BOGO Blitz,442999.00,152,2914.47,537.72,4981.32
Home Centre,Manager,Back to School Boost,432591.39,160,2703.70,501.66,4979.25
Home Centre,Manager,Birthday Bash Sale,424640.29,154,2757.40,560.52,4999.90
Home Centre,Manager,Black Friday Blowout,485641.07,172,2823.49,510.67,4998.42
Home Centre,Manager,Cart Crasher Campaign,465181.52,174,2673.46,522.29,4993.08
Home Centre,Manager,Cashback Carnival,521724.25,194,2689.30,511.78,4947.77
Home Centre,Manager,Clearance Countdown,468383.99,173,2707.42,500.93,4985.80
Home Centre,Manager,Countdown to Savings,428184.58,147,2912.82,502.09,4984.66
Home Centre,Manager,Customer Appreciation Week,440345.13,167,2636.80,504.04,4993.47
Home Centre,Manager,Cyber Monday Mania,528757.60,193,2739.68,510.59,4972.73
Home Centre,Manager,Deal of the Month,490810.51,180,2726.73,538.07,4983.12
Home Centre,Manager,Double Points Bonanza,457288.91,171,2674.20,522.80,4999.60
Home Centre,Manager,Early Bird Specials,538115.38,190,2832.19,516.12,4992.01
Home Centre,Manager,End of Season Sale,409176.81,152,2691.95,501.93,4946.05
Home Centre,Manager,Exclusive Insider Offers,384071.61,139,2763.11,528.63,4892.05
Home Centre,Manager,Festive Fever Promo,424060.92,156,2718.34,533.40,4963.36
Home Centre,Manager,Final Call Frenzy,468572.91,160,2928.58,515.69,4994.28
Home Centre,Manager,Flash Frenzy Friday,501163.55,170,2948.02,552.41,4986.36
Home Centre,Manager,"Gift More, Spend Less",452100.24,165,2740.00,523.75,4982.38
Home Centre,Manager,Golden Hour Bargains,454126.36,173,2625.01,521.20,4911.90
Home Centre,Manager,Green Weekend Deals,455595.29,160,2847.47,541.08,4931.17
Home Centre,Manager,Happy Hour Discounts,444105.93,162,2741.39,541.11,4947.41
Home Centre,Manager,Holiday Shopping Rush,435855.15,164,2657.65,560.91,4982.07
Home Centre,Manager,Hot Picks Promo,447620.99,169,2648.64,507.02,4994.45
Home Centre,Manager,Instant Gratification Sale,544589.72,197,2764.41,560.93,4979.03
Home Centre,Manager,Limited Time Treasures,408906.37,149,2744.34,597.24,4989.62
Home Centre,Manager,Loyalty Rewards Blast,459423.80,162,2835.95,556.56,4965.24
Home Centre,Manager,Mega Weekend Bonanza,498253.24,176,2830.98,517.92,4987.63
Home Centre,Manager,Mid-Year Madness,525643.98,186,2826.04,517.65,4999.10
Home Centre,Manager,Midnight Madness,471850.35,170,2775.59,524.01,4940.74
Home Centre,Manager,Mystery Discount Days,425314.33,163,2609.29,508.31,4964.89
Home Centre,Manager,New Arrival Showcase,420071.91,157,2675.62,517.95,4986.42
Home Centre,Manager,New Product Launch Promo,396375.44,148,2678.21,506.40,4975.77
Home Centre,Manager,New Year Kickoff,481635.94,178,2705.82,533.16,4882.28
Home Centre,Manager,Price Drop Parade,430081.66,154,2792.74,514.90,4988.04
Home Centre,Manager,Red Tag Clearance,407300.29,148,2752.03,502.90,4982.49
Home Centre,Manager,Seasonal Surprise Box,431431.47,162,2663.16,534.20,4991.57
Home Centre,Manager,Shop & Save Spectacular,483769.04,177,2733.16,506.96,4966.89
Home Centre,Manager,Smart Shopper Week,571690.73,195,2931.75,525.47,4990.04
Home Centre,Manager,Spring Refresh Event,517970.13,177,2926.38,517.25,4982.74
Home Centre,Manager,Spring Splash Discounts,411718.41,160,2573.24,512.14,4983.25
Home Centre,Manager,Summer Sizzle Promo,465292.31,171,2721.01,514.78,4967.21
Home Centre,Manager,Super Savings Week,468407.30,180,2602.26,504.79,4999.89
Home Centre,Manager,Ultimate Value Event,497107.09,171,2907.06,502.11,4953.71
Home Centre,Manager,VIP Access Sale,430500.20,155,2777.42,506.27,4985.67
Home Centre,Manager,Weekend Warrior Specials,453658.92,165,2749.45,501.07,4984.29
Home Centre,Manager,Winter Clearance Carnival,488139.26,175,2789.37,590.61,4938.69
Home Centre,Manager,Winter Wonders Sale,475233.41,167,2845.71,597.96,4990.65
Home Centre,Sales Associate,12 Days of Deals,491836.14,169,2910.27,522.11,4968.93
Home Centre,Sales Associate,Autumn Deals Drive,527398.94,197,2677.15,545.21,4964.41
Home Centre,Sales Associate,BOGO Blitz,481668.72,182,2646.53,526.54,4947.19
Home Centre,Sales Associate,Back to School Boost,517209.79,185,2795.73,532.00,4982.20
Home Centre,Sales Associate,Birthday Bash Sale,545763.71,197,2770.37,597.45,4999.68
Home Centre,Sales Associate,Black Friday Blowout,561052.89,195,2877.19,506.02,4958.84
Home Centre,Sales Associate,Cart Crasher Campaign,502970.50,180,2794.28,514.16,4976.90
Home Centre,Sales Associate,Cashback Carnival,559708.28,195,2870.30,516.22,4968.31
Home Centre,Sales Associate,Clearance Countdown,529968.71,188,2818.98,542.87,4969.26
Home Centre,Sales Associate,Countdown to Savings,551961.35,200,2759.81,508.05,4996.16
Home Centre,Sales Associate,Customer Appreciation Week,470686.67,175,2689.64,512.71,4997.65
Home Centre,Sales Associate,Cyber Monday Mania,366258.32,139,2634.95,556.22,4951.52
Home Centre,Sales Associate,Deal of the Month,520986.18,187,2786.02,511.83,4907.44
Home Centre,Sales Associate,Double Points Bonanza,459442.54,166,2767.73,540.94,4998.55
Home Centre,Sales Associate,Early Bird Specials,437399.21,160,2733.75,513.40,4954.82
Home Centre,Sales Associate,End of Season Sale,490776.53,172,2853.35,525.78,4982.60
Home Centre,Sales Associate,Exclusive Insider Offers,452720.46,169,2678.82,510.64,4952.88
Home Centre,Sales Associate,Festive Fever Promo,483534.45,172,2811.25,572.81,4995.46
Home Centre,Sales Associate,Final Call Frenzy,444215.59,167,2659.97,524.69,4978.05
Home Centre,Sales Associate,Flash Frenzy Friday,464880.79,172,2702.80,515.80,4978.95
Home Centre,Sales Associate,"Gift More, Spend Less",496847.58,175,2839.13,534.25,4964.11
Home Centre,Sales Associate,Golden Hour Bargains,439370.36,168,2615.30,532.85,4936.41
Home Centre,Sales Associate,Green Weekend Deals,491609.43,179,2746.42,519.82,4996.96
Home Centre,Sales Associate,Happy Hour Discounts,497812.27,188,2647.94,508.48,4996.28
Home Centre,Sales Associate,Holiday Shopping Rush,469618.02,179,2623.56,514.22,4993.06
Home Centre,Sales Associate,Hot Picks Promo,460939.49,173,2664.39,538.50,4953.09
Home Centre,Sales Associate,Instant Gratification Sale,601679.74,202,2978.61,502.68,4998.90
Home Centre,Sales Associate,Limited Time Treasures,545852.04,193,2828.25,531.60,4968.45
Home Centre,Sales Associate,Loyalty Rewards Blast,499349.92,175,2853.43,543.59,4975.39
Home Centre,Sales Associate,Mega Weekend Bonanza,520993.49,182,2862.60,502.08,4981.69
Home Centre,Sales Associate,Mid-Year Madness,434974.30,170,2558.67,503.37,4929.30
