brand,customer_segment,store_type,salesperson_role,sum_amount,count,avg_amount,min_amount,max_amount
Home Centre,Churn Risk,Large Malls / Complexes,Senior Salesperson,694796.11,251,2768.11,502.72,4987.50
Home Centre,Churn Risk,Small Stores / Shops,Manager,683921.18,247,2768.91,527.79,4979.03
Home Centre,Churn Risk,Small Stores / Shops,Sales Associate,850576.68,291,2922.94,501.40,4998.65
Home Centre,Churn Risk,Small Stores / Shops,Salesperson,839990.41,313,2683.68,504.23,4999.64
Home Centre,Churn Risk,Small Stores / Shops,Senior Salesperson,602085.70,217,2774.59,518.02,4975.65
Home Centre,Churn Risk,Supermarkets ,Manager,803476.22,292,2751.63,524.01,4966.89
Home Centre,Churn Risk,Supermarkets ,Sales Associate,798427.49,304,2626.41,502.08,4996.16
Home Centre,Churn Risk,Supermarkets ,Salesperson,899325.71,309,2910.44,513.84,4980.00
Home Centre,Churn Risk,Supermarkets ,Senior Salesperson,716524.09,268,2673.60,519.83,4985.80
Home Centre,Deal Seeker,Large Malls / Complexes,Manager,677051.82,256,2644.73,506.96,4943.21
Home Centre,Deal Seeker,Large Malls / Complexes,Sales Associate,760244.39,283,2686.38,503.37,4996.96
Home Centre,Deal Seeker,Large Malls / Complexes,Salesperson,718611.31,250,2874.45,523.45,4973.34
Home Centre,Deal Seeker,Large Malls / Complexes,Senior Salesperson,615636.85,229,2688.37,504.95,4982.88
Home Centre,Deal Seeker,Small Stores / Shops,Manager,729768.07,268,2723.02,514.90,4981.32
Home Centre,Deal Seeker,Small Stores / Shops,Sales Associate,925898.82,333,2780.48,538.02,4998.90
Home Centre,Deal Seeker,Small Stores / Shops,Salesperson,840450.53,301,2792.19,521.44,4995.45
Home Centre,Deal Seeker,Small Stores / Shops,Senior Salesperson,736252.22,264,2788.83,510.18,4999.30
Home Centre,Deal Seeker,Supermarkets ,Manager,724964.13,259,2799.09,504.79,4995.19
Home Centre,Deal Seeker,Supermarkets ,Sales Associate,936072.92,332,2819.50,502.25,4998.55
Home Centre,Deal Seeker,Supermarkets ,Salesperson,778922.60,304,2562.25,535.27,4980.77
Home Centre,Deal Seeker,Supermarkets ,Senior Salesperson,793657.30,290,2736.75,513.22,4995.92
Home Centre,First-time Buyer,Large Malls / Complexes,Manager,717335.07,267,2686.65,508.31,4991.57
Home Centre,First-time Buyer,Large Malls / Complexes,Sales Associate,811321.30,295,2750.24,534.25,4995.46
Home Centre,First-time Buyer,Large Malls / Complexes,Salesperson,724949.69,253,2865.41,541.13,4998.93
Home Centre,First-time Buyer,Large Malls / Complexes,Senior Salesperson,658488.66,227,2900.83,500.56,4967.55
Home Centre,First-time Buyer,Small Stores / Shops,Manager,745511.74,277,2691.38,502.90,4999.10
Home Centre,First-time Buyer,Small Stores / Shops,Sales Associate,824278.82,312,2641.92,502.68,4978.95
Home Centre,First-time Buyer,Small Stores / Shops,Salesperson,864749.76,285,3034.21,503.77,4994.36
Home Centre,First-time Buyer,Small Stores / Shops,Senior Salesperson,649737.83,233,2788.57,505.62,4996.51
Home Centre,First-time Buyer,Supermarkets ,Manager,771462.48,278,2775.04,502.09,4986.36
Home Centre,First-time Buyer,Supermarkets ,Sales Associate,818162.81,293,2792.36,520.04,4992.41
Home Centre,First-time Buyer,Supermarkets ,Salesperson,820518.10,313,2621.46,523.58,4991.66
Home Centre,First-time Buyer,Supermarkets ,Senior Salesperson,665164.97,255,2608.49,500.58,4977.71
Home Centre,High Value,Large Malls / Complexes,Manager,757946.25,269,2817.64,512.14,4971.61
Home Centre,High Value,Large Malls / Complexes,Sales Associate,791041.36,293,2699.80,516.22,4998.34
Home Centre,High Value,Large Malls / Complexes,Salesperson,735215.94,262,2806.17,524.13,4990.99
Home Centre,High Value,Large Malls / Complexes,Senior Salesperson,699642.64,260,2690.93,533.22,4983.36
Home Centre,High Value,Small Stores / Shops,Manager,820361.59,292,2809.46,525.74,4999.89
Home Centre,High Value,Small Stores / Shops,Sales Associate,862079.61,301,2864.05,508.98,4949.98
Home Centre,High Value,Small Stores / Shops,Salesperson,775778.95,281,2760.78,506.50,4996.48
Home Centre,High Value,Small Stores / Shops,Senior Salesperson,789201.20,285,2769.13,507.32,4992.73
Home Centre,High Value,Supermarkets ,Manager,762171.43,288,2646.43,504.04,4990.65
Home Centre,High Value,Supermarkets ,Sales Associate,806630.43,293,2753.00,509.93,4999.68
Home Centre,High Value,Supermarkets ,Salesperson,794177.56,284,2796.40,510.92,4996.74
Home Centre,High Value,Supermarkets ,Senior Salesperson,664010.69,248,2677.46,504.85,4923.95
Home Centre,In-Store Regular,Large Malls / Complexes,Manager,726405.18,268,2710.47,537.72,4998.42
Home Centre,In-Store Regular,Large Malls / Complexes,Sales Associate,731189.60,265,2759.21,531.97,4968.31
Home Centre,In-Store Regular,Large Malls / Complexes,Salesperson,826680.86,296,2792.84,501.98,4992.90
Home Centre,In-Store Regular,Large Malls / Complexes,Senior Salesperson,647189.71,223,2902.20,513.40,4986.03
Home Centre,In-Store Regular,Small Stores / Shops,Manager,763589.75,269,2838.62,506.27,4993.08
Home Centre,In-Store Regular,Small Stores / Shops,Sales Associate,909755.58,330,2756.84,524.05,4996.28
Home Centre,In-Store Regular,Small Stores / Shops,Salesperson,799246.30,282,2834.21,574.03,4996.39
Home Centre,In-Store Regular,Small Stores / Shops,Senior Salesperson,702033.39,250,2808.13,507.99,4964.77
Home Centre,In-Store Regular,Supermarkets ,Manager,731449.94,264,2770.64,563.60,4961.16
Home Centre,In-Store Regular,Supermarkets ,Sales Associate,788661.10,300,2628.87,514.16,4978.52
Home Centre,In-Store Regular,Supermarkets ,Salesperson,768591.92,280,2744.97,506.30,4996.63
Home Centre,In-Store Regular,Supermarkets ,Senior Salesperson,643794.78,238,2705.02,503.22,4998.45
Home Centre,Loyal Customer,Large Malls / Complexes,Manager,767496.17,280,2741.06,501.07,4986.42
Home Centre,Loyal Customer,Large Malls / Complexes,Sales Associate,766093.21,283,2707.04,528.43,4950.28
Home Centre,Loyal Customer,Large Malls / Complexes,Salesperson,823212.94,291,2828.91,532.51,4986.20
Home Centre,Loyal Customer,Large Malls / Complexes,Senior Salesperson,675373.98,234,2886.21,520.36,4959.85
Home Centre,Loyal Customer,Small Stores / Shops,Manager,858353.42,303,2832.85,517.92,4975.04
Home Centre,Loyal Customer,Small Stores / Shops,Sales Associate,954266.00,336,2840.08,508.05,4985.39
Home Centre,Loyal Customer,Small Stores / Shops,Salesperson,693084.12,256,2707.36,514.26,4997.86
Home Centre,Loyal Customer,Small Stores / Shops,Senior Salesperson,722270.21,259,2788.69,510.68,4994.64
Home Centre,Loyal Customer,Supermarkets ,Manager,806467.51,297,2715.38,539.67,4968.24
Home Centre,Loyal Customer,Supermarkets ,Sales Associate,930362.68,328,2836.47,510.64,4997.65
Home Centre,Loyal Customer,Supermarkets ,Salesperson,844398.93,308,2741.55,515.92,4997.23
Home Centre,Loyal Customer,Supermarkets ,Senior Salesperson,667540.62,242,2758.43,520.47,4992.90
Home Centre,Occasional Shopper,Large Malls / Complexes,Manager,749171.51,275,2724.26,507.02,4999.60
Home Centre,Occasional Shopper,Large Malls / Complexes,Sales Associate,821212.67,295,2783.77,545.97,4986.14
Home Centre,Occasional Shopper,Large Malls / Complexes,Salesperson,746699.49,273,2735.16,500.92,4995.30
Home Centre,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,748931.59,275,2723.39,506.64,4996.19
Home Centre,Occasional Shopper,Small Stores / Shops,Manager,754739.62,274,2754.52,511.78,4982.74
Home Centre,Occasional Shopper,Small Stores / Shops,Sales Associate,787313.90,284,2772.23,519.82,4995.33
Home Centre,Occasional Shopper,Small Stores / Shops,Salesperson,713566.92,257,2776.52,514.50,4978.29
Home Centre,Occasional Shopper,Small Stores / Shops,Senior Salesperson,782357.51,287,2725.98,503.09,4992.03
Home Centre,Occasional Shopper,Supermarkets ,Manager,832028.99,295,2820.44,566.03,4994.28
Home Centre,Occasional Shopper,Supermarkets ,Sales Associate,949103.03,342,2775.16,520.59,4990.91
Home Centre,Occasional Shopper,Supermarkets ,Salesperson,740886.77,267,2774.86,512.10,4945.26
Home Centre,Occasional Shopper,Supermarkets ,Senior Salesperson,741461.19,277,2676.76,501.75,4944.59
Home Centre,Online Shopper,Large Malls / Complexes,Manager,723411.52,259,2793.09,514.78,4992.01
Home Centre,Online Shopper,Large Malls / Complexes,Sales Associate,716153.90,252,2841.88,511.73,4969.16
Home Centre,Online Shopper,Large Malls / Complexes,Salesperson,742724.65,277,2681.32,500.35,4998.52
Home Centre,Online Shopper,Large Malls / Complexes,Senior Salesperson,659437.75,235,2806.12,570.83,4994.35
Home Centre,Online Shopper,Small Stores / Shops,Manager,922519.25,320,2882.87,511.57,4984.29
Home Centre,Online Shopper,Small Stores / Shops,Sales Associate,848148.71,302,2808.44,520.43,4981.35
Home Centre,Online Shopper,Small Stores / Shops,Salesperson,853744.50,313,2727.62,533.38,4995.61
Home Centre,Online Shopper,Small Stores / Shops,Senior Salesperson,674290.04,231,2919.00,538.92,4966.71
Home Centre,Online Shopper,Supermarkets ,Manager,842241.89,304,2770.53,508.03,4953.51
Home Centre,Online Shopper,Supermarkets ,Sales Associate,847557.13,309,2742.90,541.83,4997.78
Home Centre,Online Shopper,Supermarkets ,Salesperson,904201.95,325,2782.16,522.52,4994.22
Home Centre,Online Shopper,Supermarkets ,Senior Salesperson,688813.24,245,2811.48,519.55,4988.34
Home Centre,Premium Shopper,Large Malls / Complexes,Manager,707687.39,261,2711.45,501.66,4957.17
Home Centre,Premium Shopper,Large Malls / Complexes,Sales Associate,774115.44,283,2735.39,508.48,4968.93
Home Centre,Premium Shopper,Large Malls / Complexes,Salesperson,735374.29,257,2861.38,524.32,4997.47
Home Centre,Premium Shopper,Large Malls / Complexes,Senior Salesperson,681937.34,255,2674.26,510.13,4997.41
Home Centre,Premium Shopper,Small Stores / Shops,Manager,845823.59,298,2838.33,515.69,4970.38
Home Centre,Premium Shopper,Small Stores / Shops,Sales Associate,742901.86,279,2662.73,528.66,4996.95
Home Centre,Premium Shopper,Small Stores / Shops,Salesperson,822703.31,287,2866.56,523.08,4985.76
Home Centre,Premium Shopper,Small Stores / Shops,Senior Salesperson,674810.43,247,2732.03,532.41,4988.57
Home Centre,Premium Shopper,Supermarkets ,Manager,867424.64,316,2745.01,501.93,4982.38
Home Centre,Premium Shopper,Supermarkets ,Sales Associate,752389.27,274,2745.95,506.02,4991.70
Home Centre,Premium Shopper,Supermarkets ,Salesperson,902606.43,317,2847.34,500.23,4987.24
Home Centre,Premium Shopper,Supermarkets ,Senior Salesperson,731179.95,251,2913.07,511.03,4986.41
IKEA,Budget Shopper,Large Malls / Complexes,Manager,710863.41,270,2632.83,512.67,4991.69
IKEA,Budget Shopper,Large Malls / Complexes,Sales Associate,791752.58,294,2693.04,531.14,4967.69
IKEA,Budget Shopper,Large Malls / Complexes,Salesperson,814951.93,284,2869.55,551.39,4991.30
IKEA,Budget Shopper,Large Malls / Complexes,Senior Salesperson,653873.26,251,2605.07,507.09,4972.80
IKEA,Budget Shopper,Small Stores / Shops,Manager,826915.81,304,2720.12,516.16,4997.53
IKEA,Budget Shopper,Small Stores / Shops,Sales Associate,729927.86,269,2713.49,505.02,4955.22
IKEA,Budget Shopper,Small Stores / Shops,Salesperson,733116.43,266,2756.08,529.47,4982.15
IKEA,Budget Shopper,Small Stores / Shops,Senior Salesperson,672879.56,253,2659.60,563.86,4942.51
IKEA,Budget Shopper,Supermarkets ,Manager,758752.00,267,2841.77,503.05,4978.19
IKEA,Budget Shopper,Supermarkets ,Sales Associate,830701.04,310,2679.68,511.49,4995.21
IKEA,Budget Shopper,Supermarkets ,Salesperson,877820.98,315,2786.73,503.79,4984.50
IKEA,Budget Shopper,Supermarkets ,Senior Salesperson,723830.08,263,2752.21,503.89,4984.77
IKEA,Churn Risk,Large Malls / Complexes,Manager,778462.44,275,2830.77,517.16,4995.19
IKEA,Churn Risk,Large Malls / Complexes,Sales Associate,718225.92,263,2730.90,508.91,4953.93
IKEA,Churn Risk,Large Malls / Complexes,Salesperson,733629.23,265,2768.41,507.36,4984.84
IKEA,Churn Risk,Large Malls / Complexes,Senior Salesperson,586713.99,228,2573.31,501.95,4942.83
IKEA,Churn Risk,Small Stores / Shops,Manager,798697.90,306,2610.12,507.97,4999.21
IKEA,Churn Risk,Small Stores / Shops,Sales Associate,773410.56,290,2666.93,519.41,4964.44
IKEA,Churn Risk,Small Stores / Shops,Salesperson,811430.18,292,2778.87,511.39,4997.57
IKEA,Churn Risk,Small Stores / Shops,Senior Salesperson,670061.43,255,2627.69,517.28,4944.26
IKEA,Churn Risk,Supermarkets ,Manager,823511.39,307,2682.45,524.73,4988.80
IKEA,Churn Risk,Supermarkets ,Sales Associate,826132.54,295,2800.45,529.43,4991.43
IKEA,Churn Risk,Supermarkets ,Salesperson,927101.76,318,2915.41,500.71,4964.46
IKEA,Churn Risk,Supermarkets ,Senior Salesperson,714540.37,249,2869.64,531.93,4964.95
IKEA,Deal Seeker,Large Malls / Complexes,Manager,720221.78,266,2707.60,508.91,4986.41
IKEA,Deal Seeker,Large Malls / Complexes,Sales Associate,776068.66,292,2657.77,510.32,4992.05
IKEA,Deal Seeker,Large Malls / Complexes,Salesperson,654510.92,245,2671.47,518.32,4995.57
IKEA,Deal Seeker,Large Malls / Complexes,Senior Salesperson,632924.12,233,2716.41,537.80,4989.45
IKEA,Deal Seeker,Small Stores / Shops,Manager,734899.54,270,2721.85,505.37,4980.66
IKEA,Deal Seeker,Small Stores / Shops,Sales Associate,862709.00,295,2924.44,518.79,4996.37
IKEA,Deal Seeker,Small Stores / Shops,Salesperson,743590.53,274,2713.83,502.50,4975.02
IKEA,Deal Seeker,Small Stores / Shops,Senior Salesperson,722393.48,264,2736.34,541.44,4995.00
IKEA,Deal Seeker,Supermarkets ,Manager,780151.15,286,2727.80,515.79,4985.98
IKEA,Deal Seeker,Supermarkets ,Sales Associate,847550.32,297,2853.70,526.66,4995.34
IKEA,Deal Seeker,Supermarkets ,Salesperson,777074.93,298,2607.63,514.18,4999.12
IKEA,Deal Seeker,Supermarkets ,Senior Salesperson,738998.81,273,2706.96,524.63,4980.36
IKEA,First-time Buyer,Large Malls / Complexes,Manager,736959.48,264,2791.51,520.61,4982.23
IKEA,First-time Buyer,Large Malls / Complexes,Sales Associate,899363.21,327,2750.35,512.00,4995.04
IKEA,First-time Buyer,Large Malls / Complexes,Salesperson,859907.57,318,2704.11,507.32,4978.72
IKEA,First-time Buyer,Large Malls / Complexes,Senior Salesperson,597522.78,220,2716.01,510.54,4960.66
IKEA,First-time Buyer,Small Stores / Shops,Manager,852271.11,302,2822.09,523.40,4958.21
IKEA,First-time Buyer,Small Stores / Shops,Sales Associate,816030.32,299,2729.20,516.91,4996.14
IKEA,First-time Buyer,Small Stores / Shops,Salesperson,911700.04,316,2885.13,507.46,4998.02
IKEA,First-time Buyer,Small Stores / Shops,Senior Salesperson,666874.37,237,2813.82,508.99,4997.56
IKEA,First-time Buyer,Supermarkets ,Manager,818438.25,302,2710.06,538.42,4992.85
IKEA,First-time Buyer,Supermarkets ,Sales Associate,898366.35,316,2842.93,503.76,4998.36
IKEA,First-time Buyer,Supermarkets ,Salesperson,955388.42,338,2826.59,507.08,4998.03
IKEA,First-time Buyer,Supermarkets ,Senior Salesperson,634896.74,239,2656.47,513.33,4982.59
IKEA,High Value,Large Malls / Complexes,Manager,676443.54,242,2795.22,522.37,4960.34
IKEA,High Value,Large Malls / Complexes,Sales Associate,737431.50,278,2652.63,510.39,4993.52
IKEA,High Value,Large Malls / Complexes,Salesperson,624871.97,238,2625.51,544.82,4995.87
IKEA,High Value,Large Malls / Complexes,Senior Salesperson,665422.59,245,2716.01,511.76,4995.42
IKEA,High Value,Small Stores / Shops,Manager,804674.22,293,2746.33,510.71,4988.47
IKEA,High Value,Small Stores / Shops,Sales Associate,828275.22,304,2724.59,512.23,4992.30
IKEA,High Value,Small Stores / Shops,Salesperson,914855.72,327,2797.72,519.26,4992.67
IKEA,High Value,Small Stores / Shops,Senior Salesperson,748079.44,278,2690.93,502.33,4989.76
IKEA,High Value,Supermarkets ,Manager,826829.70,299,2765.32,525.51,4965.08
IKEA,High Value,Supermarkets ,Sales Associate,737516.26,272,2711.46,517.17,4990.19
IKEA,High Value,Supermarkets ,Salesperson,819736.30,289,2836.46,501.52,4986.70
IKEA,High Value,Supermarkets ,Senior Salesperson,711328.19,273,2605.60,501.39,4933.10
IKEA,In-Store Regular,Large Malls / Complexes,Manager,619274.84,220,2814.89,556.28,4981.62
IKEA,In-Store Regular,Large Malls / Complexes,Sales Associate,904347.93,318,2843.86,516.58,4976.40
IKEA,In-Store Regular,Large Malls / Complexes,Salesperson,798195.73,293,2724.22,557.60,4957.76
IKEA,In-Store Regular,Large Malls / Complexes,Senior Salesperson,612786.68,213,2876.93,505.82,4979.83
IKEA,In-Store Regular,Small Stores / Shops,Manager,713671.88,253,2820.84,510.34,4995.61
IKEA,In-Store Regular,Small Stores / Shops,Sales Associate,871295.90,297,2933.66,500.31,4998.78
IKEA,In-Store Regular,Small Stores / Shops,Salesperson,727723.99,266,2735.80,505.68,4923.19
IKEA,In-Store Regular,Small Stores / Shops,Senior Salesperson,621083.36,232,2677.08,500.06,4973.70
IKEA,In-Store Regular,Supermarkets ,Manager,757115.42,277,2733.27,537.64,4978.77
IKEA,In-Store Regular,Supermarkets ,Sales Associate,912831.87,328,2783.02,513.51,4996.77
IKEA,In-Store Regular,Supermarkets ,Salesperson,858435.26,312,2751.40,510.86,4967.65
IKEA,In-Store Regular,Supermarkets ,Senior Salesperson,672078.63,241,2788.71,515.52,4972.29
IKEA,Loyal Customer,Large Malls / Complexes,Manager,632657.65,232,2726.97,502.21,4996.31
IKEA,Loyal Customer,Large Malls / Complexes,Sales Associate,725089.71,267,2715.69,529.45,4999.69
IKEA,Loyal Customer,Large Malls / Complexes,Salesperson,779788.44,281,2775.05,505.20,4987.26
IKEA,Loyal Customer,Large Malls / Complexes,Senior Salesperson,680413.48,244,2788.58,503.96,4973.42
IKEA,Loyal Customer,Small Stores / Shops,Manager,794501.49,296,2684.13,521.28,4985.95
IKEA,Loyal Customer,Small Stores / Shops,Sales Associate,825076.38,282,2925.80,509.45,4961.02
IKEA,Loyal Customer,Small Stores / Shops,Salesperson,804458.85,293,2745.59,501.83,4959.12
IKEA,Loyal Customer,Small Stores / Shops,Senior Salesperson,708018.62,264,2681.89,507.14,4998.66
IKEA,Loyal Customer,Supermarkets ,Manager,936028.57,336,2785.80,532.47,4980.96
IKEA,Loyal Customer,Supermarkets ,Sales Associate,973530.34,350,2781.52,503.86,4990.04
IKEA,Loyal Customer,Supermarkets ,Salesperson,839418.12,323,2598.82,509.66,4998.56
IKEA,Loyal Customer,Supermarkets ,Senior Salesperson,738815.47,273,2706.28,521.97,4962.23
IKEA,Occasional Shopper,Large Malls / Complexes,Manager,733599.60,256,2865.62,506.14,4985.05
IKEA,Occasional Shopper,Large Malls / Complexes,Sales Associate,854381.03,309,2764.99,522.20,4987.14
IKEA,Occasional Shopper,Large Malls / Complexes,Salesperson,741600.99,280,2648.57,513.38,4993.62
IKEA,Occasional Shopper,Large Malls / Complexes,Senior Salesperson,652021.36,234,2786.42,502.30,4982.22
IKEA,Occasional Shopper,Small Stores / Shops,Manager,778418.02,276,2820.36,504.36,4996.79
IKEA,Occasional Shopper,Small Stores / Shops,Sales Associate,789989.47,289,2733.53,514.59,4996.22
IKEA,Occasional Shopper,Small Stores / Shops,Salesperson,711018.12,258,2755.88,508.35,4969.12
IKEA,Occasional Shopper,Small Stores / Shops,Senior Salesperson,689970.38,254,2716.42,506.65,4986.53
IKEA,Occasional Shopper,Supermarkets ,Manager,729736.12,280,2606.20,501.84,4981.91
IKEA,Occasional Shopper,Supermarkets ,Sales Associate,888843.00,314,2830.71,501.89,4957.38
